1-220kV盐金线电压Ua_1,2-220kV盐金线电压Ub_2,3-220kV盐金线电压Uc_3,4-220kV盐金线电压3Uo_4,5-盐金线路电流Ia_5,6-盐金线路电流Ib_6,7-盐金线路电流Ic_7,8-盐金线路电流3Io_8
-30.128435134887695,-35.94871520996094,36.257015228271484,-1.172688364982605,0.8130989670753479,1.275710940361023,12.292962074279785,14.370362281799316
-26.060461044311523,-43.081398010253906,41.99348449707031,-0.3803313672542572,-0.07070425897836685,0.6732919216156006,15.1270751953125,15.750765800476074
-3.2416670322418213,-35.504905700683594,33.68986511230469,1.2043826580047607,0.4242255389690399,0.7796011567115784,17.21723175048828,18.440784454345703
-8.835131645202637,-34.20517349243164,25.829954147338867,1.1092997789382935,0.10605638474225998,0.9213467836380005,19.342817306518555,20.387508392333984
-2.5107028484344482,-50.626190185546875,21.646451950073242,-0.5704970359802246,0.10605638474225998,0.7796011567115784,21.53925323486328,22.369626998901367
-11.25049114227295,-65.33536529541016,35.337913513183594,-0.22185996174812317,0.10605638474225998,0.7441647052764893,22.85003089904785,23.750032424926758
7.691013813018799,-47.329307556152344,15.561358451843262,0.7923570275306702,-0.31816914677619934,0.9922196269035339,24.515071868896484,25.20122528076172
15.03243637084961,-57.79057312011719,5.482922554016113,-0.9508284330368042,-0.4242255389690399,0.7441647052764893,26.853214263916016,27.218740463256836
10.614870071411133,-70.43919372558594,19.99840545654297,-1.045911192893982,0.0,0.9922196269035339,27.916006088256836,28.846908569335938
9.152942657470703,-63.56011962890625,38.95093536376953,1.045911192893982,-0.5656340718269348,0.6378554701805115,29.758180618286133,29.873363494873047
32.35310745239258,-58.1392822265625,15.085960388183594,0.2852485179901123,-0.6716904640197754,0.6378554701805115,31.210662841796875,31.218372344970703
39.40850067138672,-71.2317123413086,18.952529907226562,-0.6021913290023804,-0.7777467966079712,0.4252369999885559,32.875701904296875,32.52798843383789
24.693876266479492,-75.60643005371094,40.06019973754883,0.0,-1.4140851497650146,0.21261849999427795,34.36361312866211,33.165096282958984
32.79804229736328,-69.39306640625,24.562225341796875,0.0950828418135643,-1.0252116918563843,0.49610981345176697,34.78873062133789,34.191551208496094
39.47206497192383,-76.3989486694336,12.962516784667969,-0.5388027429580688,-1.3080286979675293,0.49610981345176697,36.02865219116211,35.18260955810547
39.6309700012207,-70.97811126708984,13.945005416870117,0.0950828418135643,-1.1666202545166016,0.46067339181900024,36.7371826171875,35.99669647216797
40.6479606628418,-77.6352767944336,20.854122161865234,0.25355425477027893,-1.0605638027191162,0.566982626914978,37.12687301635742,36.59840774536133
51.675987243652344,-80.80535888671875,19.99840545654297,0.25355425477027893,-1.4140851497650146,0.31892773509025574,37.97710418701172,36.8107795715332
53.90066146850586,-79.06181335449219,11.441243171691895,0.06338856369256973,-1.3080286979675293,0.566982626914978,38.4022216796875,37.554073333740234
60.60646057128906,-80.58345031738281,9.60303783416748,-0.0950828418135643,-1.2019723653793335,0.46067339181900024,38.75648498535156,38.01420974731445
62.227294921875,-79.12521362304688,15.339506149291992,0.0950828418135643,-1.3433809280395508,0.35436415672302246,38.898193359375,37.87262725830078
56.18889617919922,-78.71310424804688,16.892473220825195,0.06338856369256973,-1.3080286979675293,0.46067339181900024,38.57935333251953,37.69565200805664
66.86732482910156,-72.81675720214844,7.828218936920166,0.12677712738513947,-1.4494372606277466,0.6024190783500671,38.36679458618164,37.4478874206543
72.96929168701172,-74.148193359375,9.064253807067871,-0.2852485179901123,-1.4494372606277466,0.46067339181900024,38.18966293334961,37.12933349609375
66.39060974121094,-73.1971664428711,15.117653846740723,-0.06338856369256973,-1.4847893714904785,0.31892773509025574,37.79997253417969,36.59840774536133
75.09861755371094,-72.5948486328125,11.568016052246094,0.1901656836271286,-1.5201414823532104,0.31892773509025574,37.09144592285156,35.89051055908203
79.16659545898438,-73.70437622070312,3.6447174549102783,-0.3803313672542572,-1.5201414823532104,0.35436415672302246,36.59547424316406,35.43037414550781
74.14518737792969,-67.30081176757812,0.919102668762207,-0.031694281846284866,-1.2726765871047974,0.283491313457489,35.709815979003906,34.580894470214844
72.4607925415039,-63.97222900390625,5.229377269744873,0.5704970359802246,-1.4847893714904785,0.3898005783557892,34.36361312866211,33.23588562011719
75.5435562133789,-64.70134735107422,-0.2535455524921417,-0.15847140550613403,-1.4140851497650146,0.24805490672588348,33.2653923034668,32.06785202026367
75.76602172851562,-58.836700439453125,-4.151808738708496,-0.12677712738513947,-1.3080286979675293,0.283491313457489,31.812911987304688,30.758237838745117
77.99069213867188,-56.01532745361328,0.06338638812303543,0.1901656836271286,-1.4140851497650146,0.21261849999427795,30.537561416625977,29.307043075561523
79.03946685791016,-54.58879089355469,-0.5070911049842834,-0.22185996174812317,-1.3787330389022827,0.1417456567287445,29.014225006103516,27.749664306640625
75.70246124267578,-47.99502182006836,-0.31693193316459656,-0.031694281846284866,-1.4140851497650146,0.10630924999713898,27.242904663085938,25.944520950317383
75.289306640625,-43.04969787597656,-3.549637794494629,0.15847140550613403,-1.2726765871047974,0.07087282836437225,25.436159133911133,24.245561599731445
72.8421630859375,-39.752811431884766,-6.116786479949951,0.0,-1.2019723653793335,0.0,23.487707138061523,22.22804832458496
66.80376434326172,-34.902587890625,-5.799854755401611,0.031694281846284866,-1.2019723653793335,-0.03543641418218613,21.36212158203125,20.175138473510742
67.5982894897461,-31.447200775146484,-9.666424751281738,-0.06338856369256973,-1.0252116918563843,-0.10630924999713898,19.27196502685547,18.122230529785156
69.72762298583984,-29.291545867919922,-13.279448509216309,-0.2852485179901123,-1.0252116918563843,-0.10630924999713898,17.181806564331055,15.998531341552734
64.70621490478516,-22.349069595336914,-13.311141967773438,0.031694281846284866,-0.8838031888008118,-0.07087282836437225,14.949942588806152,13.910226821899414
60.57468032836914,-17.689050674438477,-11.916641235351562,0.22185996174812317,-0.7777467966079712,-0.07087282836437225,12.576374053955078,11.715738296508789
60.002620697021484,-14.17026138305664,-14.895801544189453,-0.06338856369256973,-0.6363382935523987,-0.17718207836151123,10.202804565429688,9.415064811706543
54.88587188720703,-8.305611610412598,-16.258609771728516,0.0,-0.45957767963409424,-0.07087282836437225,7.793808937072754,7.2559709548950195
49.6102180480957,-4.121105194091797,-12.994210243225098,0.12677712738513947,-0.31816914677619934,-0.07087282836437225,5.38481330871582,4.990692138671875
49.54665756225586,-0.3487088978290558,-15.244426727294922,-0.15847140550613403,-0.1414085179567337,-0.07087282836437225,2.9049651622772217,2.69001841545105
45.31977844238281,7.06928014755249,-16.32199478149414,-0.0950828418135643,0.0,-0.07087282836437225,0.4605432450771332,0.3893447816371918
41.69673538208008,12.585220336914062,-18.160200119018555,-0.031694281846284866,0.10605638474225998,-0.10630924999713898,-1.7713202238082886,-1.7697490453720093
39.72631072998047,16.64292335510254,-20.378725051879883,0.031694281846284866,0.21211276948451996,-0.1417456567287445,-4.1448893547058105,-4.035027503967285
35.56299591064453,22.697778701782227,-22.121849060058594,0.031694281846284866,0.17676064372062683,-0.17718207836151123,-6.376752853393555,-6.3357014656066895
30.414464950561523,27.611404418945312,-24.84746551513672,-0.15847140550613403,0.31816914677619934,-0.21261849999427795,-8.679469108581543,-8.565585136413574
26.25114631652832,31.41550064086914,-25.51302146911621,-0.031694281846284866,0.35352128744125366,-0.24805490672588348,-10.946759223937988,-10.86625862121582
21.642894744873047,35.88531494140625,-26.115192413330078,0.06338856369256973,0.35352128744125366,-0.24805490672588348,-13.178622245788574,-13.025352478027344
16.430803298950195,39.245601654052734,-24.403759002685547,-0.031694281846284866,0.3888733983039856,-0.283491313457489,-15.304206848144531,-15.219841003417969
13.665851593017578,43.90562057495117,-25.13270378112793,-0.06338856369256973,0.35352128744125366,-0.4252369999885559,-17.394365310668945,-17.378934860229492
7.691013813018799,48.47053527832031,-24.94254493713379,0.0,0.3888733983039856,-0.4252369999885559,-19.41366958618164,-19.396448135375977
2.351797580718994,51.355308532714844,-21.583065032958984,0.031694281846284866,0.3888733983039856,-0.49610981345176697,-21.36212158203125,-21.449357986450195
-1.747957706451416,55.38131332397461,-21.99507713317871,-0.06338856369256973,0.45957767963409424,-0.49610981345176697,-23.381427764892578,-23.396081924438477
-8.294854164123535,60.04133224487305,-22.81909942626953,-0.06338856369256973,0.5302819013595581,-0.566982626914978,-25.223600387573242,-25.20122528076172
-13.348040580749512,63.179710388183594,-22.280315399169922,0.0,0.5656340718269348,-0.6378554701805115,-26.95949363708496,-26.900184631347656
-17.479578018188477,65.3670654296875,-21.99507713317871,0.06338856369256973,0.6716904640197754,-0.6378554701805115,-28.624534606933594,-28.563749313354492
-21.03905487060547,68.41034698486328,-23.801589965820312,-0.06338856369256973,0.6716904640197754,-0.6732919216156006,-30.147871017456055,-30.08573341369629
-25.869773864746094,70.50259399414062,-23.61142921447754,-0.06338856369256973,0.7777467966079712,-0.6732919216156006,-31.52950096130371,-31.359952926635742
