500kV博尚II回电压A相_1,500kV博尚II回电压B相_2,500kV博尚II回电压C相_3,500kV博尚II回电压3U0_4,500kV博尚II回电流A相_5,500kV博尚II回电流B相_6,500kV博尚II回电流C相_7,500kV博尚II回电流3I0_8
-90.85652923583984,34.0724983215332,31.681535720825195,-41.761627197265625,-0.011346000246703625,0.39816001057624817,-0.7430840134620667,0.39081600308418274
-92.61331176757812,16.695524215698242,48.481414794921875,-55.06840515136719,0.1096780002117157,0.4360800087451935,-0.6450120210647583,0.12649600207805634
-79.19977569580078,-3.014899969100952,49.43021011352539,-74.33229064941406,0.23637500405311584,0.4569360017776489,-0.5035619735717773,-0.17558400332927704
-63.657440185546875,-24.697399139404297,65.62162017822266,-68.05025482177734,0.363072007894516,0.4569360017776489,-0.3677699863910675,-0.4323520064353943
-45.69694900512695,-44.76919937133789,74.52173614501953,-65.2032241821289,0.49355098605155945,0.45504000782966614,-0.1829420030117035,-0.7495359778404236
-17.6091365814209,-61.62992477416992,71.50003051757812,-57.32746505737305,0.584318995475769,0.4171200096607208,0.018859999254345894,-1.0044159889221191
6.283071994781494,-72.57442474365234,64.23967742919922,-51.200157165527344,0.6561769843101501,0.40005600452423096,0.19048599898815155,-1.2309759855270386
33.0894660949707,-76.07460021972656,51.65781784057617,-33.823978424072266,0.6864330172538757,0.3280079960823059,0.3526819944381714,-1.3574719429016113
55.13188934326172,-75.88874816894531,48.02764129638672,1.9805439710617065,0.6864330172538757,0.2483759969472885,0.4865880012512207,-1.4216639995574951
69.69249725341797,-72.37825012207031,29.402362823486328,7.922175884246826,0.6391580104827881,0.15357600152492523,0.6129500269889832,-1.4103360176086426
82.79600524902344,-66.40007781982422,10.88021469116211,16.88104248046875,0.5540630221366882,0.03791999816894531,0.7053639888763428,-1.3046079874038696
91.44556427001953,-53.90682601928711,-5.146186828613281,35.69621276855469,0.45194900035858154,-0.0398159995675087,0.7242239713668823,-1.142240047454834
94.1220703125,-37.490074157714844,-24.2871150970459,46.449947357177734,0.30445098876953125,-0.12134400010108948,0.7242239713668823,-0.9043520092964172
91.23888397216797,-17.552499771118164,-39.725677490234375,60.112606048583984,0.1474979966878891,-0.183911994099617,0.660099983215332,-0.6173760294914246
79.21011352539062,5.265749931335449,-53.514156341552734,66.20896911621094,-0.02458300068974495,-0.24268800020217896,0.5714579820632935,-0.29075199365615845
62.57236862182617,26.917274475097656,-61.589237213134766,72.44458770751953,-0.2004459947347641,-0.3033599853515625,0.4715000092983246,0.05852799862623215
41.71835708618164,45.822349548339844,-67.81829071044922,68.74653625488281,-0.3592900037765503,-0.33748799562454224,0.3413659930229187,0.38892799615859985
18.642536163330078,60.21540069580078,-69.33429718017578,58.96760177612305,-0.5086789727210999,-0.37351199984550476,0.20746000111103058,0.7004479765892029
-5.032658100128174,70.9637222290039,-63.022743225097656,52.08211898803711,-0.6183570027351379,-0.37540799379348755,0.07732599973678589,0.9553279876708984
-29.989267349243164,76.50824737548828,-54.75171661376953,34.02512741088867,-0.7129070162773132,-0.3564479947090149,-0.045263998210430145,1.142240047454834
-51.48398971557617,78.53195190429688,-44.861549377441406,14.885025978088379,-0.7526180148124695,-0.3185279965400696,-0.1433359980583191,1.2479679584503174
-69.1551284790039,75.99199676513672,-30.61929702758789,-1.206894040107727,-0.7469450235366821,-0.2635439932346344,-0.23386399447917938,1.2800639867782593
-82.68233489990234,67.88687133789062,-15.201361656188965,-19.96017074584961,-0.6939970254898071,-0.20097599923610687,-0.2885580062866211,1.2177599668502808
-91.26988983154297,54.71217346191406,3.1145260334014893,-35.74263000488281,-0.5899919867515564,-0.11755199730396271,-0.3281640112400055,1.0780479907989502
-93.69837951660156,37.149349212646484,20.945703506469727,-50.42650604248047,-0.4614039957523346,-0.05688000097870827,-0.3055320084095001,0.8760319948196411
-88.47970581054688,18.667600631713867,37.910587310791016,-54.83631134033203,-0.31579700112342834,0.01706399954855442,-0.2621540129184723,0.6060479879379272
-76.53360748291016,-2.178575038909912,48.41953659057617,-63.59402847290039,-0.15317100286483765,0.06825599819421768,-0.17728400230407715,0.30396801233291626
-53.88147735595703,-17.170475006103516,48.02764129638672,-57.188209533691406,-0.10022299736738205,0.007584000006318092,-0.01508800033479929,0.1472640037536621
-40.52994918823242,-43.93287658691406,24.493375778198242,-123.96967315673828,0.09644100069999695,0.08721599727869034,-0.007544000167399645,-0.1321599930524826
-18.766544342041016,-59.59590148925781,-18.810911178588867,-189.2966766357422,0.1021139994263649,-0.03791999816894531,-0.009429999627172947,-0.016992000862956047
8.484213829040527,-66.98860168457031,12.210592269897461,-93.92111206054688,0.1739719957113266,-0.07204800099134445,-0.009429999627172947,-0.05286400020122528
25.61798667907715,-80.20459747314453,29.268293380737305,-50.457454681396484,0.19477300345897675,-0.15357600152492523,-0.0132020004093647,0.005663999821990728
41.46000671386719,-88.29940032958984,-21.224153518676758,-124.3719711303711,0.3063420057296753,-0.11376000195741653,-0.005657999776303768,-0.14537599682807922
62.934059143066406,-83.84932708740234,29.814882278442383,5.8952131271362305,0.36118099093437195,-0.09100800007581711,-0.007544000167399645,-0.21900799870491028
76.57494354248047,-75.10404968261719,24.02928924560547,34.59762954711914,0.3781999945640564,-0.08152800053358078,-0.009429999627172947,-0.25488001108169556
83.38504791259766,-63.4161491394043,-16.542051315307617,-1.5318269729614258,0.4198020100593567,0.005688000004738569,-0.005657999776303768,-0.3681600093841553
93.48136138916016,-36.550498962402344,15.356057167053223,119.25041198730469,0.3517259955406189,-0.02085600048303604,-0.011315999552607536,-0.2794240117073059
90.95986938476562,-14.041999816894531,-4.2695817947387695,123.53643035888672,0.3214699923992157,0.049295999109745026,-0.009429999627172947,-0.3285120129585266
73.25772857666016,-1.4248499870300293,10.663641929626465,141.81004333496094,0.26663100719451904,0.08721599727869034,-0.005657999776303768,-0.3115200102329254
57.44670486450195,20.959749221801758,0.43314599990844727,134.924560546875,0.21746499836444855,0.16495199501514435,-0.009429999627172947,-0.33983999490737915
37.243736267089844,40.21587371826172,-0.8147270083427429,130.79327392578125,0.181536003947258,0.2483759969472885,-0.011315999552607536,-0.3945919871330261
19.3245792388916,60.83489990234375,16.449235916137695,165.43731689453125,0.1021139994263649,0.28439998626708984,-0.009429999627172947,-0.3492799997329712
1.126405954360962,79.3373031616211,-17.026763916015625,108.43478393554688,0.0567299984395504,0.3526560068130493,-0.011315999552607536,-0.3776000142097473
-25.17362403869629,82.4760971069336,7.8378801345825195,112.14830780029297,-0.0302559994161129,0.35076001286506653,-0.007544000167399645,-0.2945280075073242
-45.09757614135742,86.17244720458984,-9.72515869140625,55.0993537902832,-0.0756400004029274,0.3829919993877411,-0.009429999627172947,-0.2662079930305481
-69.03112030029297,78.9449462890625,-7.8378801345825195,4.688319206237793,-0.10022299736738205,0.37730398774147034,-0.005657999776303768,-0.23977600038051605
-80.5328598022461,71.89297485351562,7.291291236877441,-2.2745308876037598,-0.12291499972343445,0.36213600635528564,-0.0132020004093647,-0.20390400290489197
-86.17522430419922,61.73317337036133,-12.25184440612793,-64.1820068359375,-0.090768001973629,0.3412800133228302,-0.007544000167399645,-0.20579199492931366
-90.0711441040039,39.54475021362305,7.425360202789307,-75.63202667236328,-0.0983320027589798,0.2768160104751587,-0.005657999776303768,-0.1321599930524826
-83.74673461914062,20.83584976196289,-11.94245433807373,-129.7256317138672,-0.06618499755859375,0.212351992726326,-0.007544000167399645,-0.10384000092744827
-78.18704223632812,-5.647775173187256,-4.083948135375977,-152.03770446777344,-0.0416020005941391,0.14219999313354492,-0.011315999552607536,-0.060416001826524734
-60.91893005371094,-25.85379981994629,1.5056979656219482,-148.06114196777344,0.009455000050365925,0.06067200005054474,-0.011315999552607536,-0.02831999957561493
-42.43140411376953,-43.74702453613281,-7.982262134552002,-164.07569885253906,0.0642940029501915,-0.001896000001579523,-0.007544000167399645,-0.018880000337958336
