500kV_500kV建太甲线线路_Ua_1,500kV_500kV建太甲线线路_Ub_2,500kV_500kV建太甲线线路_Uc_3,500kV_500kV建太甲线线路_3U0_4,500kV_500kV建太甲线线路_Ia_21,500kV_500kV建太甲线线路_Ib_22,500kV_500kV建太甲线线路_Ic_23,500kV_500kV建太甲线线路_3I0_24
-85.4277114868164,26.595867156982422,57.95782470703125,-1.40935218334198,0.01928192377090454,0.050715371966362,0.031351640820503235,0.040303975343704224
-84.3689193725586,21.61449432373047,61.849700927734375,-1.4794304370880127,0.031552236527204514,0.03847373276948929,0.027868125587701797,0.03855162858963013
-82.72622680664062,16.10384750366211,65.85054779052734,-1.3782062530517578,0.01928192377090454,0.03322731330990791,0.031351640820503235,0.03679928183555603
-80.95896911621094,10.647686958312988,69.6412353515625,-1.0667471885681152,0.017529020085930824,0.031478505581617355,0.031351640820503235,0.040303975343704224
-78.5766830444336,5.308276653289795,72.74695587158203,-0.7241422533988953,0.02103482559323311,0.03322731330990791,0.03657691553235054,0.04205632209777832
-76.11653900146484,0.06226717308163643,75.5646743774414,-0.7163558006286621,0.01928192377090454,0.031478505581617355,0.041802190244197845,0.03855162858963013
-72.92457580566406,-5.3160600662231445,77.92314910888672,-0.7708611488342285,0.02103482559323311,0.03497611731290817,0.04702746123075485,0.049065712839365005
-69.90389251708984,-10.748870849609375,80.0481185913086,-0.8954447507858276,0.017529020085930824,0.03497611731290817,0.03657691553235054,0.040303975343704224
-66.14360809326172,-15.932613372802734,81.67491912841797,-0.7319287657737732,0.015776118263602257,0.03322731330990791,0.04702746123075485,0.04731336236000061
-62.64802932739258,-21.093006134033203,83.41069793701172,-0.4048967659473419,0.024540629237890244,0.04022253677248955,0.03657691553235054,0.040303975343704224
-58.35834503173828,-26.33123207092285,84.62496185302734,-0.16351599991321564,0.022787727415561676,0.03322731330990791,0.041802190244197845,0.04380866885185242
-54.06866455078125,-32.05202865600586,86.08831024169922,0.023359425365924835,0.022787727415561676,0.031478505581617355,0.03831867128610611,0.04731336236000061
