通红乙线电压_A相_5,通红乙线电压_B相_6,通红乙线电压_C相_7,通红乙线电压_3U0_8,通红乙线电流_A相_29,通红乙线电流_B相_30,通红乙线电流_C相_31,通红乙线电流_3I0_32
-87.87507629394531,44.46937561035156,42.9975700378418,-0.23375681042671204,-0.017099888995289803,0.0,0.01895783469080925,0.0
-85.30611419677734,23.211353302001953,61.76940155029297,-0.15583786368370056,-0.015199901536107063,-0.0038043346721678972,0.0227494016289711,-0.0018925368785858154
-76.9231948852539,0.9870539307594299,76.0534439086914,0.5298487544059753,-0.007599950768053532,-0.0076086693443357944,0.0227494016289711,0.0
-63.00712585449219,-21.341144561767578,84.94591522216797,1.277870535850525,-0.001899987692013383,-0.013315171003341675,0.020853618159890175,-0.003785073757171631
-44.48357391357422,-42.84852981567383,87.90660095214844,1.122032642364502,0.001899987692013383,-0.013315171003341675,0.01895783469080925,0.0
-41.581790924072266,-78.3824691772461,21.213104248046875,-172.1073455810547,0.013299914076924324,-0.005706502124667168,0.3545114994049072,-0.36147454380989075
0.1560097187757492,-77.03176879882812,16.112401962280273,-106.43726348876953,0.032299790531396866,0.02472817525267601,0.5251320004463196,-0.5753312110900879
30.473899841308594,-75.21350860595703,26.272253036499023,-32.10260009765625,0.009499938227236271,0.017119506374001503,0.6957525014877319,-0.7248416543006897
61.14541244506836,-69.53015899658203,3.937201976776123,-8.134737014770508,0.02279985323548317,0.02472817525267601,0.7715838551521301,-0.810005784034729
76.99600219726562,-69.04182434082031,-0.8622368574142456,12.1397705078125,0.04179972782731056,0.020923839882016182,0.7412512898445129,-0.8005431294441223
77.59923553466797,-77.4473648071289,0.4155358374118805,0.8726920485496521,0.017099888995289803,0.013315171003341675,0.7071272134780884,-0.7399819493293762
88.44711303710938,-58.14267349243164,-3.4177820682525635,46.64227294921875,0.034199777990579605,0.030434677377343178,0.6312958598136902,-0.6926684975624084
85.03569793701172,-44.82263946533203,-17.17201805114746,40.17500305175781,0.03989974036812782,0.04565201699733734,0.49100789427757263,-0.5753312110900879
84.19324493408203,-23.699684143066406,-12.860834121704102,82.78107452392578,0.005699963308870792,0.0076086693443357944,0.3507199287414551,-0.37282976508140564
71.8788833618164,-2.306589126586914,-20.174264907836914,85.89783477783203,0.032299790531396866,0.036141179502010345,0.09668495506048203,-0.17411339282989502
58.545249938964844,20.198240280151367,-25.30613136291504,92.94170379638672,0.02469984069466591,0.019021673128008842,-0.13080905377864838,0.07002386450767517
38.648807525634766,42.21473693847656,-28.848575592041016,90.71322631835938,0.018999876454472542,-0.009510836564004421,-0.3545114994049072,0.3311939537525177
19.293203353881836,59.379085540771484,-24.838653564453125,93.76764678955078,0.007599950768053532,-0.005706502124667168,-0.6009633541107178,0.5791162848472595
-0.4576285183429718,73.68617248535156,-21.67019271850586,90.01195526123047,-0.001899987692013383,-0.015217338688671589,-0.7791669964790344,0.7759401202201843
-21.882963180541992,81.82157897949219,-24.900983810424805,61.40011978149414,0.001899987692013383,-0.019021673128008842,-0.9611622095108032,0.9670863747596741
