220kVIII母_1,220kVIII母_2,220kVIII母_3,220kVIII母_4,220kV龙清线_9,220kV龙清线_10,220kV龙清线_11,220kV龙清线_12
-73.44011688232422,-1.6968640089035034,74.9766616821289,-0.07061199843883514,-0.014566999860107899,-0.027692999690771103,0.050859998911619186,0.004308000206947327
-70.3339614868164,-7.100863933563232,77.36930084228516,0.007828000001609325,-0.011996000073850155,-0.027692999690771103,0.049998000264167786,0.0025839998852461576
-67.1575927734375,-12.099563598632812,79.20564270019531,-0.03139200061559677,-0.008568000048398972,-0.028558000922203064,0.046549998223781586,-0.0017259999876841903
-63.48963165283203,-17.52518081665039,80.98257446289062,0.015672000125050545,-0.0025690000038594007,-0.03201799839735031,0.047412000596523285,-1.9999999949504854e-06
-59.70823287963867,-22.68059539794922,82.43003845214844,0.08626800030469894,0.0008590000215917826,-0.030287999659776688,0.043963998556137085,0.004308000206947327
-55.759368896484375,-27.668487548828125,83.48323822021484,0.2666800022125244,0.00343000004068017,-0.039802998304367065,0.046549998223781586,0.006893999874591827
-51.33513259887695,-32.786075592041016,84.29338836669922,0.4314039945602417,0.0025730000343173742,-0.04239799827337265,0.041377998888492584,0.004308000206947327
-47.00272750854492,-37.465938568115234,84.56883239746094,0.3059000074863434,0.011142999865114689,-0.04412800073623657,0.043963998556137085,-0.002587999915704131
-42.18414306640625,-42.38898468017578,84.7254638671875,0.2902120053768158,0.011142999865114689,-0.039802998304367065,0.044826000928878784,-0.0008640000014565885
-37.932769775390625,-46.6257209777832,84.54723358154297,0.18039600551128387,0.01028599962592125,-0.04672300070524216,0.040516000241041183,0.004308000206947327
-32.77926254272461,-51.30558395385742,84.09355163574219,0.10980000346899033,0.012000000104308128,-0.044992998242378235,0.037067998200654984,-1.9999999949504854e-06
-27.67437171936035,-55.77469253540039,83.4508285522461,0.10195600241422653,0.012857000343501568,-0.04758799821138382,0.03793000057339668,-0.0008640000014565885
-22.299381256103516,-59.98440933227539,82.31661987304688,0.12548799812793732,0.018856000155210495,-0.050182998180389404,0.03275800123810768,0.0017219999572262168
-17.140470504760742,-63.49700927734375,80.67471313476562,0.10195600241422653,0.02142699994146824,-0.044992998242378235,0.02930999919772148,0.0025839998852461576
-12.084198951721191,-66.86370086669922,79.02201080322266,0.10980000346899033,0.02142699994146824,-0.051047999411821365,0.03103400021791458,0.006893999874591827
-6.817248821258545,-70.33847045898438,77.1370620727539,0.07842399924993515,0.02742600068449974,-0.050182998180389404,0.02672399953007698,-1.9999999949504854e-06
-1.4800729751586914,-73.1053237915039,74.50677490234375,-0.1255200058221817,0.03085399977862835,-0.050182998180389404,0.03103400021791458,0.005169999785721302
4.073183059692383,-75.70464324951172,71.5416259765625,-0.06276799738407135,0.037709999829530716,-0.040667999535799026,0.016380000859498978,0.0017219999572262168
9.08083724975586,-77.68791198730469,68.46845245361328,-0.1255200058221817,0.03685300052165985,-0.039802998304367065,0.015518000349402428,0.0017219999572262168
14.488239288330078,-80.0062255859375,65.37908172607422,-0.1255200058221817,0.03085399977862835,-0.04412800073623657,0.012070000171661377,0.005169999785721302
19.60933494567871,-81.50853729248047,61.67399597167969,-0.258868008852005,0.041138000786304474,-0.0389380007982254,0.010346000082790852,-0.002587999915704131
24.914098739624023,-82.76766967773438,57.68806076049805,-0.18042799830436707,0.042851999402046204,-0.04326299950480461,0.0017259999876841903,-0.0008640000014565885
29.60303497314453,-83.62150573730469,53.8155403137207,-0.258868008852005,0.04628000035881996,-0.03807299956679344,0.0008640000014565885,0.000859999970998615
34.551265716552734,-84.2321548461914,49.49474334716797,-0.18827199935913086,0.04628000035881996,-0.04239799827337265,0.004311999771744013,0.005169999785721302
39.202388763427734,-84.44290924072266,45.065921783447266,-0.18827199935913086,0.04370899870991707,-0.03807299956679344,0.0008640000014565885,-0.0017259999876841903
43.961551666259766,-84.32402038574219,40.15641403198242,-0.258868008852005,0.04456600174307823,-0.039802998304367065,-0.006893999874591827,-0.002587999915704131
48.58026123046875,-84.26457977294922,35.53315734863281,-0.19611600041389465,0.047136999666690826,-0.03720799833536148,-0.010342000052332878,0.004308000206947327
52.71819305419922,-83.36751556396484,30.434612274169922,-0.2667120099067688,0.048850998282432556,-0.03201799839735031,-0.010342000052332878,-1.9999999949504854e-06
57.32609939575195,-82.8487319946289,25.34147071838379,-0.258868008852005,0.05656399950385094,-0.03201799839735031,-0.009479999542236328,-0.002587999915704131
61.05887985229492,-81.42207336425781,20.102500915527344,-0.2902440130710602,0.052278999239206314,-0.028558000922203064,-0.011203999631106853,-0.002587999915704131
64.84027862548828,-79.9089584350586,14.901336669921875,-0.2510240077972412,0.052278999239206314,-0.028558000922203064,-0.01723800040781498,-0.0017259999876841903
67.90321350097656,-77.83381652832031,9.8027925491333,-0.1255200058221817,0.05485000088810921,-0.025097999721765518,-0.01723800040781498,-0.0017259999876841903
71.13361358642578,-75.75868225097656,4.623233795166016,0.015672000125050545,0.04970800131559372,-0.025097999721765518,-0.02327200025320053,-1.9999999949504854e-06
73.78059387207031,-73.12152862548828,-0.7129539847373962,-0.015704000368714333,0.05142199993133545,-0.02163800038397312,-0.02327200025320053,-1.9999999949504854e-06
76.34114074707031,-70.2195816040039,-6.173365116119385,-0.007860000245273113,0.05313599854707718,-0.013852999545633793,-0.025857999920845032,-0.002587999915704131
78.39929962158203,-67.1122817993164,-11.304314613342285,0.11764399707317352,0.047136999666690826,-0.011257999576628208,-0.02413400076329708,0.000859999970998615
82.27793884277344,-61.48131561279297,-15.160629272460938,9.044116020202637,0.024855000898241997,-0.023367999121546745,0.0017259999876841903,0.006031999830156565
84.33609771728516,-57.60664749145508,-19.675865173339844,12.550383567810059,0.039423998445272446,-0.012122999876737595,-0.12240199744701385,-0.0913740023970604
79.66336822509766,-58.892799377441406,-21.577016830444336,-0.509876012802124,0.03856699913740158,-0.0034729999024420977,-0.20860199630260468,-0.1818840056657791
82.78031921386719,-52.40800094604492,-25.384721755981445,9.255904197692871,0.04628000035881996,0.0034469999372959137,-0.3439359962940216,-0.29825401306152344
84.01737976074219,-48.20368957519531,-25.012052536010742,19.1864070892334,0.03342499956488609,-0.0017430000007152557,-0.5120260119438171,-0.4827220141887665
83.72566986083984,-42.518680572509766,-31.142187118530273,17.805864334106445,0.04199500009417534,0.008636999875307083,-0.7042520046234131,-0.6482260227203369
85.84325408935547,-37.69831085205078,-34.46920394897461,23.57904815673828,0.03856699913740158,0.015557000413537025,-0.8938919901847839,-0.8482099771499634
82.53182983398438,-33.72637176513672,-35.07951736450195,24.11244010925293,0.041138000786304474,0.01815200038254261,-1.1292179822921753,-1.0688819885253906
83.46097564697266,-28.12242317199707,-41.67953872680664,24.034000396728516,0.03428199887275696,0.025937000289559364,-1.36885404586792,-1.3085180521011353
80.13334655761719,-24.43149185180664,-41.8847770690918,24.269319534301758,0.03085399977862835,0.02853200025856495,-1.6395219564437866,-1.579185962677002
82.2131118774414,-17.000991821289062,-49.473182678222656,27.414764404296875,0.03171100094914436,0.04496699944138527,-1.912775993347168,-1.8403719663619995
77.09741973876953,-13.931520462036133,-46.761878967285156,28.677648544311523,0.02571200020611286,0.05188700184226036,-2.217924118041992,-2.139486074447632
77.42694091796875,-7.49535608291626,-53.108055114746094,29.571863174438477,0.012857000343501568,0.054482001811265945,-2.5204861164093018,-2.44118595123291
72.64617156982422,-3.934119939804077,-50.47236633300781,31.917219161987305,0.022283999249339104,0.053617000579833984,-2.8411500453948975,-2.762712001800537
70.25308227539062,2.4966399669647217,-55.1982421875,30.86612319946289,0.01971299946308136,0.0622670017182827,-3.1816399097442627,-3.09199595451355
69.34555053710938,7.500743865966797,-56.88335418701172,34.99991226196289,0.012857000343501568,0.07091700285673141,-3.5195438861846924,-3.4307620525360107
63.74907684326172,12.321111679077148,-57.093994140625,33.51739501953125,0.01628500036895275,0.07783699780702591,-3.870378017425537,-3.7729759216308594
61.86918258666992,18.546520233154297,-60.026737213134766,35.86275100708008,0.009429000318050385,0.08129700273275375,-4.221211910247803,-4.1255340576171875
55.0788688659668,21.89699935913086,-57.23442077636719,34.701839447021484,0.008572000078856945,0.084757000207901,-4.578941822052002,-4.484126091003418
54.38740921020508,28.70063591003418,-63.029693603515625,35.34504699707031,0.012000000104308128,0.09773200005292892,-4.952188014984131,-4.834097862243652
47.95362854003906,31.780916213989258,-59.567649841308594,35.43917465209961,0.0025730000343173742,0.096001997590065,-5.313365936279297,-5.20648193359375
45.095970153808594,38.1522331237793,-62.70022964477539,36.09807205200195,0.0017160000279545784,0.10551699995994568,-5.678853988647461,-5.561625957489014
39.28342056274414,41.108219146728516,-59.805294036865234,36.121604919433594,-0.001711999997496605,0.11503200232982635,-6.037446022033691,-5.921080112457275
34.76194381713867,47.02560043334961,-61.965694427490234,34.8116569519043,0.0008590000215917826,0.12454699724912643,-6.399486064910889,-6.261569976806641
30.759063720703125,50.99753952026367,-60.858489990234375,36.851097106933594,-0.0034260000102221966,0.12714199721813202,-6.753767967224121,-6.620162010192871
23.558197021484375,55.5531120300293,-60.04833984375,33.572303771972656,-0.011138999834656715,0.13319699466228485,-7.100292205810547,-6.966685771942139
20.884206771850586,59.460205078125,-60.62624740600586,34.65477752685547,-0.010281999595463276,0.14271199703216553,-7.4338860511779785,-7.292521953582764
12.656961441040039,62.67018127441406,-57.69890594482422,30.99947166442871,-0.009425000287592411,0.14444200694561005,-7.763169765472412,-7.614910125732422
9.864127159118652,67.20413970947266,-58.61167526245117,32.41139221191406,-0.01370999962091446,0.14703699946403503,-8.070903778076172,-7.932126045227051
2.9603710174560547,69.32250213623047,-55.32246398925781,29.98759651184082,-0.008568000048398972,0.15395699441432953,-8.383810043334961,-8.226067543029785
-1.0263049602508545,73.2566146850586,-55.414283752441406,29.626771926879883,-0.010281999595463276,0.16087700426578522,-8.670856475830078,-8.503631591796875
-7.379056930541992,74.92105102539062,-51.5363655090332,28.128568649291992,-0.010281999595463276,0.16433699429035187,-8.93807601928711,-8.771714210510254
-12.289475440979004,77.81758880615234,-50.7694206237793,25.947935104370117,-0.011138999834656715,0.1677969992160797,-9.191503524780273,-9.014798164367676
-17.194490432739258,79.40636444091797,-47.5504264831543,25.720460891723633,-0.011138999834656715,0.16952699422836304,-9.429415702819824,-9.257019996643066
-23.347368240356445,81.24372863769531,-45.530452728271484,21.696487426757812,-0.010281999595463276,0.18336699903011322,-9.651811599731445,-9.46131420135498
-26.864070892333984,82.72982788085938,-43.23502731323242,22.36322784423828,-0.009425000287592411,0.18250200152397156,-9.837141990661621,-9.650092124938965
-33.31406021118164,83.7403793334961,-40.577735900878906,17.319536209106445,-0.011138999834656715,0.1816370040178299,-10.009542465209961,-9.81473445892334
-36.97661590576172,84.5185546875,-37.53157043457031,17.6332950592041,-0.009425000287592411,0.19201700389385223,-10.164702415466309,-9.973341941833496
-42.735145568847656,84.66986083984375,-34.425994873046875,13.319095611572266,-0.011138999834656715,0.19547699391841888,-10.293140411376953,-10.088850021362305
-46.484134674072266,85.01571655273438,-31.66608428955078,12.189559936523438,-0.009425000287592411,0.19201700389385223,-10.397441864013672,-10.188841819763184
-51.086639404296875,84.50774383544922,-27.89618682861328,9.804984092712402,0.0008590000215917826,0.19374699890613556,-10.478469848632812,-10.264698028564453
-55.0841178894043,84.02678680419922,-25.174083709716797,6.65169620513916,-0.00599699979647994,0.1928820013999939,-10.523294448852539,-10.311245918273926
-59.616397857666016,83.2594223022461,-20.88568878173828,4.886795997619629,-0.005140000022947788,0.19807200133800507,-10.556050300598145,-10.332796096801758
-63.73812484741211,82.4704360961914,-18.098772048950195,1.0589239597320557,-0.0008549999911338091,0.1928820013999939,-10.556050300598145,-10.332796096801758
-66.6498031616211,80.2656021118164,-13.729364395141602,-0.015704000368714333,1.9999999949504854e-06,0.1928820013999939,-10.527604103088379,-10.30262565612793
-70.26374053955078,78.50389862060547,-10.910041809082031,-4.588756084442139,-0.0008549999911338091,0.19461199641227722,-10.470711708068848,-10.239700317382812
-72.72164916992188,76.30447387695312,-6.648653030395508,-5.326091766357422,0.00343000004068017,0.19201700389385223,-10.397441864013672,-10.158672332763672
-75.60631561279297,74.06721496582031,-3.737514019012451,-9.169651985168457,0.0017160000279545784,0.1972070038318634,-10.284520149230957,-10.050060272216797
-77.35116577148438,70.88966369628906,0.464464008808136,-10.338408470153809,0.0025730000343173742,0.19374699890613556,-10.155220031738281,-9.909553527832031
-79.67942810058594,67.94989013671875,3.85089111328125,-13.813300132751465,0.00343000004068017,0.19374699890613556,-9.99747371673584,-9.753532409667969
-80.98670959472656,64.62642669677734,7.555976867675781,-15.342880249023438,0.012000000104308128,0.18423199653625488,-9.81645393371582,-9.573373794555664
