500kV红宁甲线_1,500kV红宁甲线_2,500kV红宁甲线_3,500kV红宁甲线_4,500kV红宁甲线_13,500kV红宁甲线_14,500kV红宁甲线_15,500kV红宁甲线_16
31.385339736938477,-87.03456115722656,56.016204833984375,-0.2956779897212982,0.053630001842975616,0.025949999690055847,-0.0017300000181421638,0.01730000041425228
36.4483642578125,-87.57103729248047,51.51301574707031,-0.10893400013446808,0.052765000611543655,0.029410000890493393,0.0025949999690055847,0.020759999752044678
41.45724105834961,-87.90159606933594,46.885189056396484,-0.15561999380588531,0.052765000611543655,0.029410000890493393,-0.0025949999690055847,0.02249000035226345
46.22785568237305,-87.82572937011719,42.04060363769531,-0.24121099710464478,0.053630001842975616,0.02768000029027462,-0.0034600000362843275,0.02162499912083149
50.792701721191406,-87.30008697509766,36.854618072509766,-0.24899199604988098,0.05449499934911728,0.030275000259280205,-0.0017300000181421638,0.023354999721050262
55.30339431762695,-86.5251693725586,31.571094512939453,-0.287896990776062,0.051899999380111694,0.03200500085949898,-0.0034600000362843275,0.02249000035226345
59.862823486328125,-85.58768463134766,26.14667510986328,-0.287896990776062,0.053630001842975616,0.0337349995970726,-0.005189999938011169,0.023354999721050262
64.1190185546875,-84.34673309326172,20.64097023010254,-0.22564899921417236,0.051899999380111694,0.035464998334646225,-0.0008650000090710819,0.014705000445246696
68.02323150634766,-82.71561431884766,15.232809066772461,-0.03890499845147133,0.05449499934911728,0.030275000259280205,0.0008650000090710819,0.02162499912083149
71.5267333984375,-80.64556121826172,9.716266632080078,0.0,0.04930499941110611,0.04324999824166298,-0.0008650000090710819,0.024219999089837074
74.7811508178711,-78.40750885009766,4.318943023681641,0.10115300118923187,0.05017000064253807,0.04324999824166298,0.0025949999690055847,0.02162499912083149
77.64568328857422,-75.87142181396484,-1.110895037651062,0.10893400013446808,0.04843999817967415,0.04843999817967415,-0.0034600000362843275,0.023354999721050262
80.08243560791016,-72.88013458251953,-6.448609828948975,0.24899199604988098,0.042385000735521317,0.041519999504089355,-0.0008650000090710819,0.02249000035226345
82.12930297851562,-69.53660583496094,-11.75381088256836,0.45907899737358093,0.0337349995970726,0.05017000064253807,-0.0034600000362843275,0.02249000035226345
84.02996826171875,-65.97090911865234,-17.037336349487305,0.6224799752235413,0.03979000076651573,0.05017000064253807,-0.0025949999690055847,0.020759999752044678
85.5732421875,-62.24263381958008,-22.310022354125977,0.7547569870948792,0.03286999836564064,0.052765000611543655,-0.0017300000181421638,0.025085000321269035
86.77537536621094,-58.17296600341797,-27.468910217285156,0.887033998966217,0.03286999836564064,0.057089999318122864,-0.0025949999690055847,0.02249000035226345
87.40892791748047,-53.84318542480469,-32.44355392456055,0.9415010213851929,0.029410000890493393,0.057089999318122864,-0.00432500010356307,0.019029999151825905
87.82588195800781,-49.29122543334961,-37.43987274169922,0.8325669765472412,0.029410000890493393,0.052765000611543655,-0.006920000072568655,0.01384000014513731
87.9991683959961,-44.53334045410156,-42.38199996948242,0.7625380158424377,0.028544999659061432,0.05536000058054924,-0.0008650000090710819,0.012974999845027924
87.71758270263672,-39.58037567138672,-47.11820602416992,0.5835750102996826,0.026815000921487808,0.05536000058054924,-0.005189999938011169,0.02162499912083149
87.06778717041016,-34.40523147583008,-51.65932846069336,0.6224799752235413,0.024219999089837074,0.05968499928712845,-0.006920000072568655,0.020759999752044678
86.23928833007812,-29.051258087158203,-56.113746643066406,0.7080709934234619,0.030275000259280205,0.057955000549554825,-0.0008650000090710819,0.020759999752044678
85.2591781616211,-23.61600112915039,-60.55732345581055,0.8792529702186584,0.02768000029027462,0.05968499928712845,-0.0034600000362843275,0.02162499912083149
83.93791198730469,-18.245773315429688,-64.63783264160156,0.8325669765472412,0.02249000035226345,0.06487499922513962,-0.0008650000090710819,0.02162499912083149
82.26467895507812,-12.902639389038086,-68.26314544677734,0.785880982875824,0.025085000321269035,0.05536000058054924,-0.0008650000090710819,0.02249000035226345
80.20156860351562,-7.440287113189697,-71.7583999633789,0.6458230018615723,0.026815000921487808,0.05449499934911728,0.0008650000090710819,0.02249000035226345
77.90560150146484,-2.064639091491699,-74.92851257324219,0.5524510145187378,0.02162499912083149,0.057089999318122864,0.0017300000181421638,0.02249000035226345
75.23600769042969,3.218885898590088,-77.69219970703125,0.23342999815940857,0.014705000445246696,0.05536000058054924,0.0025949999690055847,0.02249000035226345
72.12779998779297,8.45905876159668,-80.04405212402344,-0.031123999506235123,0.02162499912083149,0.05536000058054924,0.0025949999690055847,0.02249000035226345
68.66761779785156,13.79135513305664,-82.18997192382812,-0.31123998761177063,0.01384000014513731,0.057955000549554825,0.007784999907016754,0.023354999721050262
65.11537170410156,19.20493507385254,-84.04869079589844,-0.47464099526405334,0.011245000176131725,0.05536000058054924,0.009514999575912952,0.02249000035226345
61.2274055480957,24.455947875976562,-85.58226776123047,-0.7314140200614929,0.006054999772459269,0.06141500174999237,0.012974999845027924,0.02162499912083149
