220kVII母电压_A相_5,220kVII母电压_B相_6,220kVII母电压_C相_7,220kVII母电压_3U0_8,吾青线（284）_A相_29,吾青线（284）_B相_30,吾青线（284）_C相_31,吾青线（284）_3I0_32
-38.436317443847656,-47.05112838745117,86.00318908691406,1.5033423900604248,0.29846295714378357,-0.08380782604217529,-0.41862472891807556,-0.06534537672996521
-15.292991638183594,-64.73983764648438,77.7435302734375,-3.7583560943603516,0.27048206329345703,0.046559903770685196,-0.4744413495063782,-0.03734021633863449
2.6551058292388916,-73.93000793457031,72.33492279052734,2.129734992980957,0.1678854078054428,0.11174377053976059,-0.46513858437538147,-0.04667527228593826
26.666044235229492,-85.90760803222656,59.788204193115234,1.3310843706130981,0.06528877466917038,0.24211148917675018,-0.5023496747016907,-0.06534537672996521
46.81976318359375,-88.57978057861328,36.81209182739258,-8.409321784973145,0.0,0.2514234781265259,-0.43723025918006897,-0.03734021633863449
61.93505096435547,-78.561767578125,17.29497528076172,1.5973012447357178,-0.1585584431886673,0.3538552522659302,-0.40001916885375977,-0.056010324507951736
74.93879699707031,-69.47638702392578,-3.385622262954712,3.9619336128234863,-0.22384721040725708,0.32591933012008667,-0.28838592767715454,-0.056010324507951736
85.7682876586914,-60.76826477050781,-26.959196090698242,-3.4921391010284424,-0.35442477464675903,0.3445432782173157,-0.18605543673038483,-0.056010324507951736
86.33275604248047,-41.19331741333008,-45.16608810424805,0.07829908281564713,-0.38240566849708557,0.2886714041233063,-0.09302771836519241,-0.03734021633863449
77.90750122070312,-13.947673797607422,-63.05852508544922,2.114075183868408,-0.44769442081451416,0.2607354521751404,0.027908315882086754,-0.04667527228593826
70.6634521484375,4.726071357727051,-75.34320068359375,0.26621687412261963,-0.43836745619773865,0.16761565208435059,0.11163326352834702,-0.03734021633863449
60.67021560668945,22.949214935302734,-86.03463745117188,-4.196830749511719,-0.4663483798503876,0.0651838630437851,0.24187205731868744,-0.018670108169317245
37.96592330932617,47.03017044067383,-86.328125,-1.5973012447357178,-0.4197135269641876,-0.01862396113574505,0.28838592767715454,-0.04667527228593826
15.06302261352539,64.57217407226562,-78.09991455078125,3.5704381465911865,-0.3917326331138611,-0.1583036631345749,0.36280810832977295,-0.03734021633863449
-2.8746225833892822,73.6889877319336,-72.71226501464844,-2.411611795425415,-0.27048206329345703,-0.2514234781265259,0.33489978313446045,-0.06534537672996521
-27.000545501708984,85.56179809570312,-59.84061050415039,-1.2841049432754517,-0.1678854078054428,-0.37247923016548157,0.38141363859176636,-0.03734021633863449
-47.12290573120117,88.02438354492188,-36.707271575927734,8.190084457397461,-0.07461573928594589,-0.37247923016548157,0.34420254826545715,-0.06534537672996521
-62.36362838745117,78.13211822509766,-17.200637817382812,-1.9104976654052734,0.05596180260181427,-0.47491100430488586,0.27908316254615784,-0.03734021633863449
-75.3255615234375,69.14105987548828,3.406585931777954,-4.008913040161133,0.13057754933834076,-0.42835110425949097,0.15814711153507233,-0.04667527228593826
-86.24913024902344,60.43293380737305,26.990642547607422,3.3042213916778564,0.2425011545419693,-0.45628705620765686,0.06511940062046051,-0.03734021633863449
-86.59408569335938,40.679840087890625,45.197532653808594,-0.2505570650100708,0.2611550986766815,-0.41903913021087646,-0.04651385918259621,-0.04667527228593826
-78.14791870117188,13.622821807861328,62.880332946777344,-2.333312749862671,0.34509778022766113,-0.38179120421409607,-0.15814711153507233,-0.04667527228593826
-70.95613861083984,-4.956611156463623,75.12307739257812,-0.4384748637676239,0.3171168863773346,-0.2793594300746918,-0.22326652705669403,-0.03734021633863449
-60.78520202636719,-23.211191177368164,85.66777038574219,3.977593421936035,0.34509778022766113,-0.16761565208435059,-0.34420254826545715,-0.056010324507951736
-37.997283935546875,-47.42837905883789,85.96126556396484,1.4407031536102295,0.3077899217605591,-0.08380782604217529,-0.38141363859176636,-0.04667527228593826
-14.958490371704102,-64.928466796875,77.62822723388672,-3.6643970012664795,0.2611550986766815,0.046559903770685196,-0.46513858437538147,-0.056010324507951736
3.0209670066833496,-74.10814666748047,72.20913696289062,2.1767144203186035,0.17721238732337952,0.10243178904056549,-0.43723025918006897,-0.04667527228593826
27.1573429107666,-86.09622955322266,59.4632682800293,1.1901460886001587,0.07461573928594589,0.23279951512813568,-0.5023496747016907,-0.03734021633863449
