220kV I母电压A相_1,220kV I母电压B相_2,220kV I母电压C相_3,220kV I母电压3U0_4,220kV龙清线252A相_9,220kV龙清线252B相_10,220kV龙清线252C相_11,220kV龙清线2523I0_12
11.710955619812012,-85.55903625488281,27.666217803955078,-80.559326171875,-0.4176900088787079,-0.0371600016951561,6.728856086730957,-5.976963996887207
35.46627426147461,-92.7813491821289,20.115236282348633,-64.388427734375,-0.48266398906707764,0.08360999822616577,9.052355766296387,-8.380743026733398
52.730560302734375,-81.06192779541016,12.2017240524292,-27.262170791625977,-0.5012279748916626,0.12076999992132187,10.334927558898926,-9.680083274841309
67.57763671875,-77.10364532470703,4.95112419128418,-6.757289886474609,-0.5383560061454773,0.13006000220775604,10.539396286010742,-9.902827262878418
80.13253021240234,-68.2234115600586,-4.598951816558838,14.151473999023438,-0.5569199919700623,0.1486400067806244,9.628583908081055,-8.956165313720703
84.62311553955078,-43.47895050048828,-13.216808319091797,50.09714889526367,-0.6033300161361694,0.08360999822616577,7.695432186126709,-6.942187786102295
82.75811767578125,-24.412872314453125,-20.37418556213379,67.60396575927734,-0.5662019848823547,0.0,4.832880020141602,-4.000111103057861
78.35088348388672,-5.367516040802002,-28.02874755859375,80.03116607666016,-0.5290740132331848,-0.13006000220775604,1.2361019849777222,-0.35267800092697144
66.79621124267578,21.42861557006836,-33.43562316894531,97.44477844238281,-0.5105100274085999,-0.23225000500679016,-2.751024007797241,3.712399959564209
48.68798828125,41.64487838745117,-35.8076057434082,97.22730255126953,-0.43625399470329285,-0.3716000020503998,-6.840384006500244,7.879569053649902
30.298452377319336,57.560909271240234,-36.24264144897461,91.728271484375,-0.3805620074272156,-0.5109500288963318,-10.827509880065918,11.944646835327148
8.668607711791992,75.55970764160156,-33.7670783996582,88.96321868896484,-0.30630600452423096,-0.6131399869918823,-14.424287796020508,15.573517799377441
-14.274029731750488,83.83894348144531,-28.515573501586914,71.89134979248047,-0.2506139874458313,-0.6967499852180481,-17.39836883544922,18.6084041595459
-34.987003326416016,84.77152252197266,-22.166120529174805,48.077728271484375,-0.2042039930820465,-0.789650022983551,-19.508106231689453,20.74303436279297
-54.001678466796875,84.83369445800781,-14.501199722290039,27.899063110351562,-0.19492200016975403,-0.8546800017356873,-20.53973960876465,21.86603546142578
-70.00526428222656,75.92237091064453,-5.966207981109619,-0.9009720087051392,-0.1670760065317154,-0.9104200005531311,-20.493270874023438,21.84747314453125
-80.68473815917969,61.498470306396484,2.5584259033203125,-29.934017181396484,-0.14851200580596924,-0.9104200005531311,-19.331520080566406,20.687349319458008
-85.33161163330078,45.10578536987305,10.95876407623291,-52.08550262451172,-0.15779399871826172,-0.8732600212097168,-17.10095977783203,18.413503646850586
-85.30035400390625,23.84296226501465,18.602968215942383,-75.83699035644531,-0.17635799944400787,-0.789650022983551,-13.959588050842285,15.230120658874512
-79.45529174804688,0.5077379941940308,25.21137237548828,-94.88167572021484,-0.21348600089550018,-0.6224300265312195,-10.139754295349121,11.313538551330566
-67.27548217773438,-20.57893180847168,29.77924919128418,-103.1302261352539,-0.27845999598503113,-0.4645000100135803,-5.855219841003418,6.914344787597656
-50.51131057739258,-42.69144058227539,32.7830696105957,-107.231201171875,-0.3341520130634308,-0.34373000264167786,-1.4219820499420166,2.394498109817505
-31.03820037841797,-61.674625396728516,33.642784118652344,-104.31080627441406,-0.3805620074272156,-0.19508999586105347,2.843964099884033,-1.9490100145339966
-9.241653442382812,-75.09341430664062,32.04765319824219,-91.8525390625,-0.4548180103302002,-0.06503000110387802,6.673091888427734,-5.800624847412109
12.440285682678223,-84.7818832397461,27.37619400024414,-78.26029205322266,-0.5105100274085999,0.0371600016951561,9.805170059204102,-8.984007835388184
33.95552062988281,-88.43966674804688,20.4674072265625,-58.78065490722656,-0.5662019848823547,0.12076999992132187,12.06361198425293,-11.304258346557617
53.157737731933594,-84.92694854736328,12.957858085632324,-31.89130210876465,-0.6126120090484619,0.1765100061893463,13.30900764465332,-12.585036277770996
68.82791137695312,-77.11400604248047,4.329644203186035,-5.6388421058654785,-0.6218940019607544,0.20438000559806824,13.420536041259766,-12.733531951904297
79.59074401855469,-64.74177551269531,-4.5264458656311035,19.324296951293945,-0.6590219736099243,0.21367000043392181,12.435372352600098,-11.731184005737305
84.77940368652344,-45.38555908203125,-13.071796417236328,47.20782470703125,-0.6218940019607544,0.13934999704360962,10.38139820098877,-9.633678436279297
83.6645736694336,-24.288528442382812,-20.653852462768555,68.80008697509766,-0.594048023223877,0.0371600016951561,7.407318115234375,-6.6173529624938965
78.25711059570312,-2.704482078552246,-27.70764923095703,84.84671020507812,-0.5197920203208923,-0.08360999822616577,3.717600107192993,-2.8585479259490967
66.65034484863281,19.635990142822266,-32.44125747680664,95.78264617919922,-0.48266398906707764,-0.24153999984264374,-0.38105401396751404,1.3179019689559937
49.354801177978516,41.23039627075195,-35.61080551147461,97.9418716430664,-0.39912599325180054,-0.3716000020503998,-4.544765949249268,5.587162017822266
29.88169288635254,59.36389923095703,-36.06655502319336,94.38458251953125,-0.35271599888801575,-0.5109500288963318,-8.559774398803711,9.652239799499512
8.41855239868164,74.24372863769531,-33.57027816772461,86.64865112304688,-0.26917800307273865,-0.6131399869918823,-12.19372844696045,13.336796760559082
-13.680147171020508,83.75604248046875,-28.95060920715332,72.06222534179688,-0.2042039930820465,-0.6874600052833557,-15.204983711242676,16.37168312072754
-34.789039611816406,86.63668060302734,-22.41471290588379,51.246665954589844,-0.12994800508022308,-0.7803599834442139,-17.379779815673828,18.562000274658203
-53.87664794921875,83.95292663574219,-14.335472106933594,26.967023849487305,-0.11138399690389633,-0.817520022392273,-18.476472854614258,19.703563690185547
-69.53640747070312,75.88092803955078,-5.924776077270508,-0.12427199631929398,-0.0835380032658577,-0.8360999822616577,-18.52294158935547,19.712844848632812
-80.53887176513672,62.94915008544922,2.599858045578003,-27.106830596923828,-0.06497400254011154,-0.8082299828529358,-17.416955947875977,18.599124908447266
-85.81088256835938,44.74311447143555,11.41451644897461,-52.81560134887695,-0.06497400254011154,-0.7617800235748291,-15.25145435333252,16.4088077545166
-84.80023956298828,23.428482055664062,18.95513916015625,-75.12242126464844,-0.09282000362873077,-0.6688799858093262,-12.1565523147583,13.253268241882324
-79.20523834228516,1.3988699913024902,25.459964752197266,-92.55157470703125,-0.1670760065317154,-0.5202400088310242,-8.346012115478516,9.373809814453125
-67.81726837158203,-20.641103744506836,30.007125854492188,-103.78265380859375,-0.19492200016975403,-0.362309992313385,-4.089360237121582,5.039583206176758
-50.26125717163086,-42.87795639038086,40.385841369628906,-93.65448760986328,-0.2506139874458313,-0.19508999586105347,0.2044679969549179,0.5754219889640808
-27.40196990966797,-56.431453704833984,83.0090103149414,-2.376702070236206,-0.19492200016975403,-0.027869999408721924,0.3252899944782257,0.23202499747276306
-5.78254508972168,-69.66372680664062,76.93922424316406,3.0135960578918457,-0.3248699903488159,-0.027869999408721924,0.29740801453590393,0.35267800092697144
15.711852073669434,-81.39350891113281,55.24957275390625,-17.087400436401367,-0.3248699903488159,0.04645000025629997,0.315995991230011,0.3062730133533478
36.01848220825195,-83.89075469970703,49.01405715942383,3.1844699382781982,-0.4548180103302002,0.0743200033903122,0.29740801453590393,0.3898020088672638
54.48094940185547,-83.0617904663086,30.928987503051758,4.908743858337402,-0.5012279748916626,0.13006000220775604,0.2881140112876892,0.3805209994316101
68.80707550048828,-78.07766723632812,-6.380527973175049,-26.221391677856445,-0.4641000032424927,0.16721999645233154,0.29740801453590393,0.32483500242233276
77.88202667236328,-65.94377136230469,-12.108502388000488,0.40388399362564087,-0.4641000032424927,0.1486400067806244,0.2881140112876892,0.33411601185798645
81.1535873413086,-49.9655647277832,-24.413806915283203,12.054384231567383,-0.5290740132331848,0.06503000110387802,0.29740801453590393,0.5011739730834961
82.4247055053711,-28.24681282043457,-63.47382354736328,-15.611669540405273,-0.5290740132331848,-0.009290000423789024,0.29740801453590393,0.5754219889640808
76.70468139648438,-4.963397979736328,-72.98246765136719,-1.522331953048706,-0.4919460117816925,-0.06503000110387802,0.2881140112876892,0.5754219889640808
63.36835861206055,14.237387657165527,-74.86762237548828,5.250492095947266,-0.4455359876155853,-0.10219000279903412,0.2881140112876892,0.5847030282020569
45.54145050048828,35.62455749511719,-88.66448211669922,-12.271860122680664,-0.3619979918003082,-0.2229599952697754,0.2881140112876892,0.5754219889640808
26.71431541442871,55.52995681762695,-85.48457336425781,-4.877676010131836,-0.2970240116119385,-0.24153999984264374,0.29740801453590393,0.6125460267066956
4.990701198577881,69.79843139648438,-71.67736053466797,5.933988094329834,-0.23205000162124634,-0.2972800135612488,0.2788200080394745,0.6032649874687195
-16.96213150024414,78.9895248413086,-68.52852630615234,-10.718460083007812,-0.14851200580596924,-0.34373000264167786,0.29740801453590393,0.5661410093307495
-36.75823211669922,84.88550567626953,-50.83706283569336,-4.10097599029541,-0.09282000362873077,-0.38089001178741455,0.2881140112876892,0.5197359919548035
-55.62704086303711,82.58513641357422,-25.822494506835938,2.314565896987915,-0.027845999225974083,-0.39017999172210693,0.2788200080394745,0.4826120138168335
-70.78668975830078,75.87056732177734,-10.503011703491211,-9.009719848632812,0.03712800145149231,-0.362309992313385,0.2788200080394745,0.3898020088672638
-80.0179214477539,65.04227447509766,11.145208358764648,-6.182531833648682,0.06497400254011154,-0.30656999349594116,0.26952600479125977,0.32483500242233276
-84.0500717163086,47.9656982421875,36.822689056396484,1.49126398563385,0.07425600290298462,-0.2601200044155121,0.2788200080394745,0.25058698654174805
-82.93524169921875,27.324594497680664,51.66570281982422,-6.6330180168151855,0.04641000181436539,-0.20438000559806824,0.2881140112876892,0.2041819989681244
-76.16288757324219,5.86489200592041,67.803466796875,-4.069908142089844,-0.03712800145149231,-0.12076999992132187,0.2788200080394745,0.17633900046348572
-64.30606842041016,-16.413408279418945,81.83855438232422,2.112623929977417,-0.0835380032658577,-0.0371600016951561,0.2788200080394745,0.2041819989681244
-47.03136444091797,-38.0181770324707,82.38753509521484,-4.427189826965332,-0.1670760065317154,-0.009290000423789024,0.26023200154304504,0.1856199949979782
-26.787248611450195,-56.1931266784668,80.51273345947266,-4.069908142089844,-0.18564000725746155,0.05573999881744385,0.2416439950466156,0.1949010044336319
-5.021957874298096,-71.22838592529297,76.6077651977539,0.9009720087051392,-0.23205000162124634,0.0743200033903122,0.26023200154304504,0.22274400293827057
16.149450302124023,-80.999755859375,62.41730880737305,-3.821363925933838,-0.27845999598503113,0.13934999704360962,0.26952600479125977,0.2041819989681244
37.20624923706055,-84.55391693115234,44.912288665771484,-3.9767038822174072,-0.34343400597572327,0.1765100061893463,0.26952600479125977,0.22274400293827057
