500kV惠历乙线电压_A相_1,500kV惠历乙线电压_B相_2,500kV惠历乙线电压_C相_3,500kV惠历乙线电压_3U0_4,500kV惠历乙线电流_A相_25,500kV惠历乙线电流_B相_26,500kV惠历乙线电流_C相_27,500kV惠历乙线电流_3I0_28
-10.400212287902832,-70.67292022705078,81.0223159790039,0.37343963980674744,-0.024711117148399353,-0.32150083780288696,0.36860111355781555,0.005709166172891855
12.859014511108398,-82.32698822021484,69.18794250488281,-0.09335990995168686,0.07413335144519806,-0.3652553856372833,0.31350094079971313,0.0019030553521588445
34.63249588012695,-87.99288177490234,52.97932434082031,-0.3578796684741974,0.16537439823150635,-0.3785719871520996,0.23560070991516113,0.005709166172891855
54.36569595336914,-87.49386596679688,33.175716400146484,0.3267596960067749,0.2490120232105255,-0.3671577572822571,0.14250043034553528,0.007612221408635378
70.41592407226562,-81.25618743896484,10.733015060424805,-0.1089198961853981,0.31364110112190247,-0.33862218260765076,0.0361001081764698,0.003806110704317689
82.06123352050781,-69.07191467285156,-12.686361312866211,0.4356795847415924,0.3592616021633148,-0.28345340490341187,-0.06650020182132721,0.003806110704317689
87.93096923828125,-52.521270751953125,-34.54721450805664,1.3381587266921997,0.37636929750442505,-0.20926089584827423,-0.15960048139095306,-0.0019030553521588445
87.1776351928711,-32.758216857910156,-54.070289611816406,0.5290395021438599,0.37636929750442505,-0.11604467779397964,-0.24890074133872986,-0.0019030553521588445
80.9103012084961,-10.333757400512695,-70.23735046386719,0.5290395021438599,0.3478564918041229,-0.020926089957356453,-0.328700989484787,0.0
68.87786102294922,13.078336715698242,-81.85352325439453,0.18671981990337372,0.2927316725254059,0.08370435982942581,-0.3667010962963104,-0.003806110704317689
52.566062927246094,34.77507019042969,-87.79668426513672,-0.6690793633460999,0.21669748425483704,0.16931109130382538,-0.395201176404953,-0.005709166172891855
33.04212188720703,54.14306640625,-87.45381164550781,-0.28007972240448,0.12355557829141617,0.25111308693885803,-0.39330118894577026,-0.005709166172891855
10.358360290527344,70.54816436767578,-81.36518859863281,-0.56015944480896,0.028512826189398766,0.3157937228679657,-0.36290109157562256,-0.003806110704317689
-12.953181266784668,82.26461029052734,-69.39574432373047,0.06223994120955467,-0.07413335144519806,0.35574352741241455,-0.30210089683532715,-0.0019030553521588445
-34.684810638427734,87.7745590209961,-52.927371978759766,0.5134795308113098,-0.1615726798772812,0.3709625005722046,-0.22420066595077515,0.0
-54.37615966796875,87.29634094238281,-33.21727752685547,-0.3267596960067749,-0.24711115658283234,0.36906012892723083,-0.13300040364265442,0.0
-70.52055358886719,81.07945251464844,-10.681063652038574,0.015559985302388668,-0.31554195284843445,0.336719810962677,-0.028500085696578026,-0.0019030553521588445
-82.14493560791016,68.8224105834961,12.883773803710938,-0.5445994734764099,-0.3592616021633148,0.2777462899684906,0.0722002163529396,0.0
-87.91004180908203,52.4484977722168,34.51604461669922,-1.3537187576293945,-0.37636929750442505,0.1978466659784317,0.16720050573349,0.0019030553521588445
-87.13578033447266,32.76861572265625,54.02872848510742,-0.3267596960067749,-0.37636929750442505,0.10843519121408463,0.26030078530311584,0.0
-80.89984130859375,10.16741943359375,70.21656799316406,-0.6223993897438049,-0.3421539068222046,0.011414230801165104,0.33250099420547485,0.003806110704317689
-68.80461883544922,-13.161505699157715,81.54181671142578,-0.45123958587646484,-0.28702911734580994,-0.08750910311937332,0.3781011402606964,0.003806110704317689
-52.482357025146484,-34.754276275634766,87.55770874023438,0.8557991981506348,-0.21479663252830505,-0.1731158345937729,0.400901198387146,0.003806110704317689
-32.94795608520508,-54.319801330566406,87.3291244506836,0.4356795847415924,-0.12355557829141617,-0.2568202018737793,0.395201176404953,0.007612221408635378
-10.253729820251465,-70.75608825683594,80.98075103759766,0.3578796684741974,-0.022810261696577072,-0.31769609451293945,0.36860111355781555,0.005709166172891855
13.005496978759766,-82.37896728515625,69.09442901611328,-0.09335990995168686,0.07413335144519806,-0.36335301399230957,0.30970093607902527,0.003806110704317689
34.758052825927734,-88.03446197509766,52.875423431396484,-0.37343963980674744,0.16537439823150635,-0.3785719871520996,0.23560070991516113,0.005709166172891855
54.459861755371094,-87.45227813720703,33.0510368347168,0.2956397235393524,0.24711115658283234,-0.3709625005722046,0.14060042798519135,0.005709166172891855
70.53101348876953,-81.18341064453125,10.5667724609375,-0.07779992371797562,0.31554195284843445,-0.344329297542572,0.038000114262104034,0.003806110704317689
82.12400817871094,-68.9887466430664,-12.811042785644531,0.45123958587646484,0.35736075043678284,-0.28345340490341187,-0.06270018965005875,0.0019030553521588445
87.96235656738281,-52.41730880737305,-34.66150665283203,1.3537187576293945,0.3782701790332794,-0.20926089584827423,-0.161500483751297,0.0
87.146240234375,-32.64385986328125,-54.1845817565918,0.4667995572090149,0.37446844577789307,-0.1179470494389534,-0.2527007460594177,0.0
80.86844635009766,-10.16741943359375,-70.32046508789062,0.5290395021438599,0.34595564007759094,-0.017121346667408943,-0.32680097222328186,-0.003806110704317689
68.77323150634766,13.20309066772461,-81.89508056640625,0.18671981990337372,0.2927316725254059,0.08180198818445206,-0.3724011182785034,-0.0019030553521588445
