110kV II 母电压_A相_5,110kV II 母电压_B相_6,110kV II 母电压_C相_7,110kV II 母电压_3U0_8,大中I回T线132_A相_13,大中I回T线132_B相_14,大中I回T线132_C相_15,大中I回T线132_3I0_16
-73.2546615600586,75.91719818115234,-5.088156223297119,-4.274313449859619,0.0,-0.009225084446370602,-14.0626859664917,-14.112850189208984
-81.4124755859375,62.38309860229492,13.568416595458984,-9.58623218536377,0.009234238415956497,-0.009225084446370602,-12.282949447631836,-12.34298324584961
-83.14134979248047,45.393043518066406,30.518596649169922,-12.683561325073242,0.02770271524786949,-0.018450168892741203,-9.839269638061523,-9.927850723266602
-80.28404998779297,25.433347702026367,46.506988525390625,-14.495498657226562,0.046171192079782486,-0.03690033778548241,-6.83308219909668,-6.91354513168335
-72.28152465820312,2.607487201690674,60.1064338684082,-16.648141860961914,0.08310814201831818,-0.02767525240778923,-3.365823268890381,-3.4291183948516846
-59.42365264892578,-18.2834529876709,68.03858184814453,-16.833982467651367,0.07387390732765198,-0.02767525240778923,0.2950858771800995,0.24888762831687927
-42.404056549072266,-40.1263313293457,74.85381317138672,-13.457893371582031,0.08310814201831818,-0.018450168892741203,3.411930561065674,3.346155881881714
-21.378021240234375,-57.67513656616211,71.09974670410156,-13.922492980957031,0.07387390732765198,-0.018450168892741203,6.362789154052734,6.369679927825928
0.44515976309776306,-72.09909057617188,65.71167755126953,-10.468971252441406,0.10157661885023117,0.0,8.907904624938965,8.92308235168457
21.678245544433594,-81.59779357910156,54.832122802734375,-8.935792922973633,0.08310814201831818,0.018450168892741203,10.825963020324707,10.822003364562988
42.631813049316406,-84.03972625732422,39.236717224121094,-3.918120861053467,0.07387390732765198,0.04612542316317558,11.895649909973145,11.918951988220215
59.578941345214844,-81.0700912475586,21.76944923400879,0.49557259678840637,0.06463966518640518,0.03690033778548241,12.033970832824707,12.029568672180176
74.3002700805664,-74.5099868774414,2.937065839767456,4.75439977645874,0.046171192079782486,0.06457559019327164,11.259370803833008,11.282905578613281
82.11644744873047,-61.62775421142578,-15.316178321838379,8.997739791870117,0.03693695366382599,0.06457559019327164,9.64561939239502,9.678963661193848
83.6796875,-44.596309661865234,-32.65934371948242,11.181356430053711,0.0,0.05535050481557846,7.340261459350586,7.346794128417969
80.9155502319336,-24.812517166137695,-47.5101432800293,14.836204528808594,0.009234238415956497,0.06457559019327164,4.463173866271973,4.470759391784668
72.1883544921875,-2.6592230796813965,-60.61317825317383,15.362750053405762,-0.009234238415956497,0.08302576094865799,1.2080078125,1.1706936359405518
59.29942321777344,17.993732452392578,-69.65189361572266,13.1171875,0.0,0.06457559019327164,-1.8811724185943604,-1.8897024393081665
41.63796615600586,39.277862548828125,-72.98194885253906,13.736653327941895,-0.02770271524786949,0.05535050481557846,-4.924245357513428,-4.977752685546875
21.44013786315918,57.385414123535156,-70.97564697265625,13.721166610717773,-0.018468476831912994,0.05535050481557846,-7.7275614738464355,-7.807697296142578
-0.5590378642082214,72.16117858886719,-65.84612274169922,10.035345077514648,-0.018468476831912994,0.03690033778548241,-10.180462837219238,-10.259700775146484
-21.491899490356445,81.92890930175781,-55.369895935058594,8.904820442199707,-0.02770271524786949,0.0,-11.997085571289062,-12.084877014160156
-42.27982711791992,84.63986206054688,-40.426021575927734,3.469008207321167,-0.018468476831912994,0.009225084446370602,-13.048328399658203,-13.135736465454102
-58.92673110961914,82.01168060302734,-22.93807029724121,0.2013263702392578,0.0,0.009225084446370602,-13.186650276184082,-13.29244327545166
-73.97933959960938,74.95491027832031,-3.6920158863067627,-4.800859451293945,0.0,-0.018450168892741203,-12.421271324157715,-12.52734375
-81.9508056640625,61.66914367675781,15.02660846710205,-9.27649974822998,0.046171192079782486,-0.02767525240778923,-10.789077758789062,-10.886528968811035
-83.7210922241211,44.192771911621094,32.855838775634766,-11.754362106323242,0.046171192079782486,-0.04612542316317558,-8.409947395324707,-8.499052047729492
-81.03978729248047,24.191686630249023,48.2547492980957,-15.00655746459961,0.046171192079782486,-0.03690033778548241,-5.440645694732666,-5.5400543212890625
-72.20905303955078,2.255683422088623,60.933773040771484,-15.687970161437988,0.07387390732765198,-0.03690033778548241,-2.065601110458374,-2.138590097427368
-59.0716667175293,-18.366230010986328,68.52464294433594,-15.455670356750488,0.08310814201831818,-0.03690033778548241,1.3739936351776123,1.290528416633606
-41.44126892089844,-39.22612762451172,73.2818603515625,-12.915861129760742,0.08310814201831818,-0.018450168892741203,4.398623943328857,4.341706275939941
-20.922510147094727,-56.7852783203125,69.98283386230469,-13.535326957702637,0.08310814201831818,-0.009225084446370602,7.2203826904296875,7.19008731842041
0.9213771820068359,-71.48860931396484,65.10150909423828,-9.58623218536377,0.07387390732765198,0.009225084446370602,9.68250560760498,9.63287353515625
21.771419525146484,-81.20460510253906,54.35640335083008,-8.997739791870117,0.06463966518640518,0.018450168892741203,11.517570495605469,11.476485252380371
42.404056549072266,-84.2880630493164,39.981327056884766,-3.4070615768432617,0.05540543049573898,0.02767525240778923,12.559592247009277,12.545780181884766
59.009552001953125,-81.83577728271484,22.72089385986328,-0.2632729411125183,0.06463966518640518,0.03690033778548241,12.725578308105469,12.702486991882324
74.13462829589844,-75.31706237792969,3.8264589309692383,4.5995330810546875,0.046171192079782486,0.05535050481557846,11.997085571289062,11.983478546142578
81.82657623291016,-61.948516845703125,-14.716354370117188,9.02871322631836,0.02770271524786949,0.07380067557096481,10.447884559631348,10.425626754760742
83.89708709716797,-44.61700439453125,-32.66968536376953,11.553035736083984,0.009234238415956497,0.05535050481557846,8.105640411376953,8.08423900604248
81.21577453613281,-24.20203399658203,-48.36851119995117,14.9136381149292,0.018468476831912994,0.08302576094865799,5.182445526123047,5.171331882476807
72.35398864746094,-1.821102261543274,-61.4715461730957,15.610536575317383,-0.018468476831912994,0.07380067557096481,1.8442867994308472,1.7883037328720093
59.24766159057617,18.831851959228516,-69.58984375,14.69682502746582,-0.03693695366382599,0.06457559019327164,-1.4569865465164185,-1.5394160747528076
41.379154205322266,39.92973709106445,-73.63348388671875,13.334000587463379,-0.03693695366382599,0.06457559019327164,-4.500059604644775,-4.572157859802246
20.994977951049805,57.344024658203125,-70.42752838134766,13.798599243164062,-0.02770271524786949,0.05535050481557846,-7.349482536315918,-7.420538425445557
-1.0249027013778687,71.77832794189453,-65.25663757324219,9.663665771484375,-0.018468476831912994,0.03690033778548241,-9.802384376525879,-9.890978813171387
-21.864591598510742,81.10113525390625,-54.24264144897461,8.842873573303223,-0.018468476831912994,0.018450168892741203,-11.572898864746094,-11.697718620300293
-42.445465087890625,84.05007934570312,-39.79517364501953,3.1128153800964355,-0.018468476831912994,0.018450168892741203,-12.559592247009277,-12.693268775939941
-58.88532257080078,81.62883758544922,-22.596792221069336,0.27875959873199463,-0.009234238415956497,0.009225084446370602,-12.688693046569824,-12.840758323669434
-73.92758178710938,75.00664520263672,-3.681674003601074,-4.615019798278809,0.009234238415956497,-0.02767525240778923,-11.96942138671875,-12.084877014160156
-81.71269989013672,61.917476654052734,14.633620262145996,-9.106146812438965,0.02770271524786949,-0.02767525240778923,-10.364891052246094,-10.499370574951172
-83.63827514648438,44.61700439453125,32.3801155090332,-11.599495887756348,0.05540543049573898,-0.02767525240778923,-8.0226469039917,-8.148765563964844
-81.07083892822266,24.5538387298584,48.01689147949219,-14.805231094360352,0.06463966518640518,-0.02767525240778923,-5.117895603179932,-5.23585844039917
-72.21940612792969,2.1522116661071777,61.08890151977539,-15.595049858093262,0.07387390732765198,-0.02767525240778923,-1.7520724534988403,-1.87126624584198
-59.13378143310547,-18.7697696685791,69.01070404052734,-15.424696922302246,0.06463966518640518,-0.03690033778548241,1.6414152383804321,1.5209800004959106
-41.2238655090332,-39.84695816040039,73.45767211914062,-13.380459785461426,0.07387390732765198,-0.009225084446370602,4.739817142486572,4.655120372772217
