220kV I段电压_1,220kV I段电压_2,220kV I段电压_3,220kV I段电压_4,220kV大东线_9,220kV大东线_10,220kV大东线_11,220kV大东线_12
-46.46404266357422,-38.4183349609375,85.15631103515625,0.5259360074996948,-0.1478700041770935,-0.08684799820184708,0.2526949942111969,-0.017405999824404716
-42.33152770996094,-43.19053649902344,85.65357971191406,0.4317359924316406,-0.1478700041770935,-0.10421600192785263,0.20476800203323364,-0.017405999824404716
-37.62623977661133,-47.652435302734375,85.37554168701172,0.2904359996318817,-0.1348229944705963,-0.13026799261569977,0.2396239936351776,-0.02610200084745884
-33.0119514465332,-51.520484924316406,84.64299774169922,0.2511860132217407,-0.09133300185203552,-0.14329400658607483,0.21783900260925293,-0.01305800024420023
-28.11931037902832,-55.174537658691406,83.3222885131836,0.22763599455356598,-0.08263500034809113,-0.1563200056552887,0.2396239936351776,-0.02610200084745884
-22.80913543701172,-58.8499870300293,81.6166000366211,0.07848600298166275,-0.06523899734020233,-0.16934600472450256,0.2439810037612915,-0.021754000335931778
-17.531076431274414,-62.380985260009766,79.83604431152344,0.0549359992146492,-0.05654099956154823,-0.16934600472450256,0.20476800203323364,-1.4000000192027073e-05
-12.360078811645508,-66.23833465576172,78.51533508300781,-0.039264000952243805,-0.03044700063765049,-0.1563200056552887,0.20912499725818634,-1.4000000192027073e-05
-6.926784038543701,-69.656982421875,76.4781265258789,-0.05496399849653244,-0.03479599952697754,-0.16934600472450256,0.20476800203323364,-0.02610200084745884
-1.3971350193023682,-72.76533508300781,74.07198333740234,-0.10206399857997894,-0.01305100042372942,-0.1910559982061386,0.21348200738430023,-1.4000000192027073e-05
4.239573955535889,-75.9057846069336,71.462646484375,-0.10991399735212326,0.008693999610841274,-0.18671399354934692,0.19605399668216705,-0.004362000152468681
9.613986015319824,-78.21698760986328,68.37742614746094,-0.25121399760246277,0.008693999610841274,-0.22145000100135803,0.20912499725818634,-0.01305800024420023
14.854573249816895,-80.10018920898438,64.94464874267578,-0.28261399269104004,0.00434499979019165,-0.18671399354934692,0.18298299610614777,0.004333999939262867
