500kV龙厂乙线电压_5,500kV龙厂乙线电压_6,500kV龙厂乙线电压_7,500kV龙厂乙线电压_8,500kV龙厂乙线电流_25,500kV龙厂乙线电流_26,500kV龙厂乙线电流_27,500kV龙厂乙线电流_28
22.269880294799805,61.57405090332031,-83.94706726074219,0.10205800086259842,-0.04041999951004982,-0.10148700326681137,0.19499100744724274,0.026629000902175903
17.033405303955078,65.59888458251953,-82.66139221191406,0.16486600041389465,-0.026660000905394554,-0.10836700350046158,0.19499100744724274,0.026629000902175903
11.64561653137207,69.18729400634766,-80.88954162597656,0.12561100721359253,-0.012900000438094139,-0.11868699640035629,0.19499100744724274,0.026629000902175903
6.209193229675293,72.51707458496094,-78.82597351074219,0.10205800086259842,-0.002580000087618828,-0.1221269965171814,0.19499100744724274,0.03006500005722046
0.6971129775047302,75.65827941894531,-76.40047454833984,0.10990899801254272,0.00430000014603138,-0.1290069967508316,0.18468299508094788,0.033500999212265015
-4.750119209289551,78.3091812133789,-73.62384796142578,0.10205800086259842,0.018060000613331795,-0.1290069967508316,0.18124699592590332,0.033500999212265015
-10.094675064086914,80.71222686767578,-70.66895294189453,0.22767400741577148,0.028379999101161957,-0.1358869969844818,0.1743749976158142,0.033500999212265015
-15.228474617004395,82.7919921875,-67.52499389648438,0.4003959894180298,0.04213999956846237,-0.14964699745178223,0.1675029993057251,0.033500999212265015
-20.248790740966797,84.2629165649414,-63.786808013916016,0.6280750036239624,0.05245999991893768,-0.14964699745178223,0.160631000995636,0.03006500005722046
-25.425823211669922,85.42672729492188,-59.74611282348633,0.7850949764251709,0.05934000015258789,-0.14964699745178223,0.15375900268554688,0.026629000902175903
-30.543411254882812,86.2457046508789,-55.37049102783203,0.7301380038261414,0.07654000073671341,-0.15308700501918793,0.1434510052204132,0.026629000902175903
-35.62857437133789,86.89765167236328,-51.05429458618164,0.6045219898223877,0.08342000097036362,-0.15652699768543243,0.13314299285411835,0.026629000902175903
-36.48781204223633,89.2414321899414,-55.09498977661133,-1.185505986213684,0.07654000073671341,-0.11524699628353119,-0.007732999976724386,-0.073014996945858
-41.810752868652344,91.03563690185547,-33.751686096191406,28.42061424255371,0.22101999819278717,-0.08772700279951096,-0.16922500729560852,-0.06957899779081345
-45.73945999145508,90.11967468261719,-16.20058822631836,50.72530746459961,0.13502000272274017,-0.17028699815273285,-0.1554809957742691,-0.227634996175766
-49.6735725402832,92.26409912109375,-13.688658714294434,50.529029846191406,0.12126000225543976,-0.17716699838638306,-0.1795330047607422,-0.2654309868812561
-58.37941360473633,88.88581848144531,-8.572964668273926,38.17155838012695,0.10750000178813934,-0.2253270000219345,-0.23794500529766083,-0.3891269862651825
-62.3837776184082,86.96769714355469,-9.502108573913574,26.646289825439453,0.13502000272274017,-0.1290069967508316,-0.2619970142841339,-0.2963550090789795
