110kV I母电压_1,110kV I母电压_2,110kV I母电压_3,110kV I母电压_4,110kV 腰勤线_9,110kV 腰勤线_10,110kV 腰勤线_11,110kV 腰勤线_12
-85.4849624633789,39.39236068725586,46.01557159423828,-0.3832780122756958,-0.10233999788761139,0.094930000603199,0.06371399760246277,0.01626400090754032
-84.91191864013672,34.24369812011719,50.58848190307617,-0.4927859902381897,-0.09889999777078629,0.08716300129890442,0.06887999922037125,0.011127999983727932
-84.10009765625,29.2779598236084,54.84839630126953,-0.25812599062919617,-0.10835999995470047,0.08457399904727936,0.07835099846124649,0.012839999981224537
-83.00706481933594,24.371400833129883,58.69451904296875,-0.2815920114517212,-0.11007999628782272,0.07767000049352646,0.08265600353479385,0.01027199998497963
-81.53730010986328,19.4702205657959,62.37088394165039,0.10168600082397461,-0.10577999800443649,0.07853300124406815,0.09040500223636627,0.014551999978721142
-79.87652587890625,14.391500473022461,65.78199768066406,0.13297399878501892,-0.10835999995470047,0.0681769996881485,0.09298799932003021,0.014551999978721142
-77.83901977539062,9.189040184020996,68.90133666992188,0.046932000666856766,-0.10835999995470047,0.06213599815964699,0.10332000255584717,0.015407999977469444
-75.65825653076172,4.126460075378418,71.9676284790039,0.32852399349212646,-0.1092199981212616,0.05782100185751915,0.10848599672317505,0.015407999977469444
-73.28646850585938,-1.043720006942749,74.83763122558594,0.2894139885902405,-0.11007999628782272,0.05350600183010101,0.11279100179672241,0.014551999978721142
-70.41592407226562,-6.477519989013672,77.20366668701172,0.12515200674533844,-0.1092199981212616,0.04487600177526474,0.11795700341463089,0.01369599997997284
-66.90866088867188,-11.922080039978027,79.40524291992188,0.4927859902381897,-0.10491999983787537,0.04142399877309799,0.11709599941968918,0.01626400090754032
-63.18915557861328,-17.576459884643555,81.23546600341797,0.33634600043296814,-0.09374000132083893,0.03883500024676323,0.12140099704265594,0.01626400090754032
-59.3529167175293,-22.940319061279297,82.67842864990234,0.21901600062847137,-0.09459999948740005,0.027615999802947044,0.1248449981212616,0.01369599997997284
-55.166481018066406,-28.175060272216797,83.85613250732422,0.3910999894142151,-0.09374000132083893,0.026753000915050507,0.12656700611114502,0.015407999977469444
-51.01188278198242,-33.35599899291992,84.85877990722656,0.3441680073738098,-0.09115999937057495,0.013807999901473522,0.1308719962835312,0.01369599997997284
-46.79361343383789,-38.38092041015625,85.6067886352539,0.26594799757003784,-0.08513999730348587,0.012082000263035297,0.13517700135707855,0.018831999972462654
-42.26759719848633,-43.115318298339844,85.88794708251953,0.39892199635505676,-0.07739999890327454,0.012082000263035297,0.13603800535202026,0.02311200089752674
-37.64606857299805,-47.526920318603516,85.771240234375,0.5944719910621643,-0.07137999683618546,0.0017259999876841903,0.1377599984407425,0.02054399996995926
-32.881282806396484,-51.66413879394531,85.1346435546875,0.5240740180015564,-0.0662200003862381,-0.006041000131517649,0.1377599984407425,0.02311200089752674
-27.8405818939209,-55.66147994995117,84.18504333496094,0.6101160049438477,-0.06106000021100044,-0.012082000263035297,0.1386210024356842,0.022255999967455864
-22.577030181884766,-59.69110107421875,82.82696533203125,0.5162519812583923,-0.054179999977350235,-0.01294500008225441,0.13517700135707855,0.022255999967455864
-17.414291381835938,-63.338741302490234,81.2938232421875,0.30505800247192383,-0.0430000014603138,-0.025026999413967133,0.14120399951934814,0.02996000088751316
-12.378897666931152,-66.87339782714844,79.6280517578125,0.10168600082397461,-0.028379999101161957,-0.03279399871826172,0.14292599260807037,0.031672000885009766
-7.322279930114746,-70.14443969726562,77.29385375976562,-0.8525980114936829,-0.01720000058412552,-0.03279399871826172,0.14981399476528168,0.05392799898982048
-2.1595420837402344,-73.03350067138672,74.34957122802734,-2.025897979736328,0.000859999970998615,-0.04401300102472305,0.164451003074646,0.0761839970946312
14.527828216552734,-66.9541015625,-39.3790168762207,-156.8936767578125,0.08771999925374985,-0.056095000356435776,3.7582650184631348,3.754415988922119
-5.422731876373291,-88.5763168334961,49.54869842529297,-83.04617309570312,-0.08427999913692474,-0.11391600221395493,2.6966519355773926,2.4541521072387695
20.380346298217773,-73.07115936279297,33.060760498046875,-36.583492279052734,-0.07825999706983566,-0.07421799749135971,3.01694393157959,2.823944091796875
18.809770584106445,-78.44039916992188,31.448040008544922,-51.10112762451172,-0.17114000022411346,-0.3452000021934509,3.7677359580993652,3.227976083755493
19.626893997192383,-82.25482177734375,37.32598114013672,-43.66240310668945,-0.08342000097036362,-0.1631069928407669,4.89736795425415,4.613840103149414
55.7607536315918,-67.72882080078125,7.283764839172363,-7.29792594909668,-0.14018000662326813,-0.1562030017375946,5.53881311416626,5.193352222442627
28.429548263549805,-93.23539733886719,18.43487548828125,-81.38790893554688,-0.032680001109838486,-0.22265399992465973,5.698958873748779,5.388519763946533
44.74019241333008,-84.30460357666016,2.949579954147339,-63.991783142089844,-0.08256000280380249,-0.21920199692249298,6.347291946411133,6.001416206359863
43.137779235839844,-87.27973937988281,10.604695320129395,-59.57235336303711,-0.17715999484062195,-0.2718450129032135,6.96635103225708,6.461088180541992
63.88954544067383,-72.03820037841797,6.896500110626221,-1.9789659976959229,-0.18490000069141388,-0.28133800625801086,6.929327964782715,6.405447959899902
52.42327880859375,-85.24072265625,11.946860313415527,-37.2874755859375,-0.1823199987411499,-0.3210360109806061,7.22895622253418,6.677656173706055
56.38155746459961,-77.25141906738281,18.180234909057617,-3.7545599937438965,-0.1324400007724762,-0.30291301012039185,7.427846908569336,6.933599948883057
51.075557708740234,-94.49970245361328,20.04228973388672,-41.04985427856445,-0.19091999530792236,-0.30118700861930847,8.16744613647461,7.614975929260254
70.80326080322266,-73.64144134521484,12.265159606933594,16.95809555053711,-0.15136000514030457,-0.3452000021934509,8.320704460144043,7.772480010986328
81.56913757324219,-67.69654083251953,5.83019495010376,33.423404693603516,-0.17457999289035797,-0.3339810073375702,7.693035125732422,7.109079837799072
73.36075592041016,-77.03621673583984,10.822199821472168,11.451408386230469,-0.16684000194072723,-0.3339810073375702,7.545804023742676,6.988383769989014
63.49159622192383,-77.719482421875,9.554305076599121,-8.510335922241211,-0.15308000147342682,-0.3262139856815338,7.536333084106445,6.998655796051025
69.62533569335938,-78.88156127929688,6.371304988861084,-5.545797824859619,-0.15651999413967133,-0.34347400069236755,7.846292972564697,7.275144100189209
79.72795867919922,-66.17938232421875,-4.588825225830078,15.776973724365234,-0.12212000042200089,-0.2873789966106415,7.510502815246582,7.02347993850708
85.45843505859375,-62.57477951049805,-5.671044826507568,29.62191390991211,-0.11180000007152557,-0.30291301012039185,6.82170295715332,6.330120086669922
82.51891326904297,-63.376399993896484,-1.2572849988937378,30.544910430908203,-0.0894400030374527,-0.2934199869632721,6.435975074768066,5.992856025695801
79.81816101074219,-62.63396072387695,-1.6445499658584595,26.274097442626953,-0.10062000155448914,-0.25372201204299927,6.076938152313232,5.645319938659668
82.73115539550781,-53.72468185424805,-1.6551599502563477,47.370033264160156,-0.04816000163555145,-0.2502700090408325,5.579279899597168,5.207903861999512
84.81640625,-52.062259674072266,-0.8912400007247925,54.879150390625,-0.04041999951004982,-0.2252430021762848,4.89736795425415,4.553919792175293
79.77040100097656,-47.44084167480469,-0.07957500219345093,55.55184555053711,-0.01892000064253807,-0.1984899938106537,4.240425109863281,3.946160078048706
79.12837982177734,-46.789859771728516,1.198930025100708,57.82022476196289,0.00430000014603138,-0.1769150048494339,3.7901220321655273,3.554111957550049
82.01483917236328,-39.2955207824707,-7.2094950675964355,61.3010139465332,0.028379999101161957,-0.14498400688171387,3.141788959503174,2.962615966796875
84.51927185058594,-28.546279907226562,-12.541020393371582,74.80960845947266,0.05934000015258789,-0.11219000071287155,2.0388479232788086,1.9174400568008423
82.10504150390625,-28.739959716796875,-13.665679931640625,68.34081268310547,0.08427999913692474,-0.0811220034956932,1.0056480169296265,0.9390320181846619
71.67344665527344,-27.34115982055664,-13.777085304260254,52.25878143310547,0.10320000350475311,-0.043150000274181366,0.26088300347328186,0.2610799968242645
69.86410522460938,-25.135360717773438,-15.060894966125488,50.93686294555664,0.14706000685691833,-0.020711999386548996,-0.24710699915885925,-0.1780479997396469
75.0533676147461,-14.418399810791016,-21.538299560546875,67.51168060302734,0.162540003657341,0.027615999802947044,-0.9849839806556702,-0.8534319996833801
74.89949798583984,-5.229360103607178,-22.949430465698242,80.61353302001953,0.19952000677585602,0.05178000032901764,-2.15077805519104,-1.9568159580230713
69.87471771240234,-4.217919826507568,-20.02107048034668,78.60327911376953,0.23134000599384308,0.08284799754619598,-3.2253060340881348,-2.9609038829803467
62.509986877441406,-1.630139946937561,-18.079439163208008,73.64412689208984,0.2588599920272827,0.13203899562358856,-4.112135887145996,-3.7638320922851562
59.9100456237793,4.605279922485352,-18.60463523864746,79.1195297241211,0.3018600046634674,0.15879200398921967,-4.917171001434326,-4.503416061401367
59.52801513671875,11.932840347290039,-21.6337890625,85.94031524658203,0.32938000559806824,0.1984899938106537,-5.866854190826416,-5.379960060119629
52.96979904174805,17.372020721435547,-22.82210922241211,81.73989868164062,0.3603399991989136,0.24250300228595734,-6.920718193054199,-6.360079765319824
48.385414123535156,20.21265983581543,-23.1138858795166,78.29039764404297,0.3981800079345703,0.27702298760414124,-7.856625080108643,-7.227208137512207
45.06385803222656,25.646459579467773,-25.80882453918457,77.38304901123047,0.4343000054359436,0.3270770013332367,-8.779617309570312,-8.06608772277832
44.496116638183594,33.72721862792969,-28.546205520629883,85.79951477050781,0.46955999732017517,0.3736790120601654,-9.874809265136719,-9.083016395568848
39.015018463134766,36.756160736083984,-28.34992027282715,81.6929702758789,0.4962199926376343,0.4142400026321411,-11.02424430847168,-10.152159690856934
29.251977920532227,38.29484176635742,-25.78230094909668,71.79031372070312,0.5237399935722351,0.4642939865589142,-11.992008209228516,-11.044112205505371
22.884777069091797,40.791160583496094,-24.03165054321289,68.20783996582031,0.558139979839325,0.4988139867782593,-12.754854202270508,-11.72719955444336
22.67253875732422,47.60224151611328,-25.251800537109375,77.86019134521484,0.5787799954414368,0.5523200035095215,-13.56935977935791,-12.465071678161621
21.4733829498291,56.86122131347656,-26.848604202270508,88.89703369140625,0.6148999929428101,0.6015110015869141,-14.630972862243652,-13.455464363098145
15.46699047088623,59.3521614074707,-25.198749542236328,85.55703735351562,0.6424199938774109,0.6455240249633789,-15.709806442260742,-14.457839965820312
4.679892063140869,59.40058135986328,-23.4268798828125,69.82699584960938,0.6656399965286255,0.6912630200386047,-16.555307388305664,-15.220536231994629
-1.17262601852417,61.902278900146484,-23.80353546142578,63.49899673461914,0.6974599957466125,0.7335500121116638,-17.236358642578125,-15.837712287902832
-3.2154359817504883,66.46990203857422,-25.97858428955078,64.26554870605469,0.7172399759292603,0.7723850011825562,-17.96820831298828,-16.517375946044922
-7.12595796585083,71.99516296386719,-27.315444946289062,64.66447448730469,0.7404599785804749,0.816398024559021,-18.791324615478516,-17.27836036682129
