220kVⅠ母线电压_1,220kVⅠ母线电压_2,220kVⅠ母线电压_3,220kVⅠ母线电压_4,祥紫线_9,祥紫线_10,祥紫线_11,祥紫线_12
38.24095916748047,-83.08324432373047,43.69260025024414,-0.3034450113773346,0.07781299948692322,0.0,-0.1296900063753128,0.0
42.63829803466797,-82.97727966308594,39.17870330810547,-0.2878830134868622,0.06916700303554535,0.0,-0.14698199927806854,0.008646000176668167
46.802528381347656,-82.57463836669922,34.707191467285156,-0.24897800385951996,0.07781299948692322,0.0,-0.14698199927806854,-0.0043230000883340836
50.839603424072266,-82.07662200927734,30.18269920349121,-0.10892000049352646,0.06916700303554535,0.008646000176668167,-0.1556279957294464,0.0043230000883340836
54.89786911010742,-81.34020233154297,25.50456428527832,-0.062233999371528625,0.09510499984025955,0.021615000441670418,-0.13401299715042114,0.01296900026500225
58.78660202026367,-80.19053649902344,20.593318939208984,0.09338600188493729,0.051874998956918716,0.043230000883340836,-0.16427400708198547,0.01296900026500225
62.21440887451172,-78.57994079589844,15.629093170166016,0.20231999456882477,0.030260000377893448,0.06052200123667717,-0.1685969978570938,0.0043230000883340836
65.3667221069336,-76.76802825927734,10.712549209594727,0.280129998922348,0.025937000289559364,0.051876001060009,-0.1685969978570938,0.01296900026500225
68.46075439453125,-74.7282943725586,5.536403179168701,0.17897699773311615,0.00864499993622303,0.07349099963903427,-0.17292000353336334,0.008646000176668167
71.39584350585938,-72.42896270751953,0.2754890024662018,0.14785300195217133,-9.999999974752427e-07,0.11672099679708481,-0.12536700069904327,0.008646000176668167
74.0554428100586,-69.85413360595703,-4.842379093170166,0.16341499984264374,0.025937000289559364,0.07349099963903427,-0.1685969978570938,-0.017292000353336334
76.23821258544922,-66.98262023925781,-9.75362491607666,0.3735019862651825,0.025937000289559364,0.08213700354099274,-0.16427400708198547,0.01296900026500225
78.05542755126953,-63.64488220214844,-14.770831108093262,0.529121994972229,0.02161400020122528,0.05619899928569794,-0.15995100140571594,0.01296900026500225
79.5971450805664,-60.058135986328125,-19.766845703125,0.6302750110626221,-9.999999974752427e-07,0.11239799857139587,-0.17292000353336334,0.0
80.78389739990234,-56.16410446166992,-24.725772857666016,0.7003039717674255,-0.01729300059378147,0.10807500034570694,-0.1556279957294464,-0.01296900026500225
81.63687896728516,-52.11113357543945,-29.50986671447754,0.7858949899673462,-0.047554001212120056,0.1296900063753128,-0.15130500495433807,0.0
