220kV I 母电压_A_1,220kV I 母电压_B_2,220kV I 母电压_C_3,220kV I 母电压_N_4,220kV凤丽II回电流_A_21,220kV凤丽II回电流_B_22,220kV凤丽II回电流_C_23,220kV凤丽II回电流_N_24
46.62683868408203,55.519317626953125,-10.361519813537598,160.42298889160156,1.682960033416748,1.2575520277023315,1.7599560022354126,4.778592109680176
34.022430419921875,65.7352066040039,-10.382579803466797,156.27967834472656,1.1074399948120117,0.86456698179245,0.2626799941062927,2.3063039779663086
21.059999465942383,75.06733703613281,-10.066679954528809,150.5294647216797,0.5580800175666809,0.49778100848197937,-0.831820011138916,0.27955201268196106
7.065629959106445,81.71660614013672,-12.204270362854004,133.95626831054688,0.03488000109791756,0.13972799479961395,-1.9438320398330688,-1.6947840452194214
-4.254119873046875,87.76618194580078,-10.856430053710938,127.0560073852539,-0.3749600052833557,-0.17465999722480774,-3.099623918533325,-3.5817599296569824
-17.574569702148438,90.64893341064453,-8.929439544677734,112.15272521972656,-0.732479989528656,-0.4628489911556244,-3.83512806892395,-4.988255977630615
-33.401161193847656,89.96507263183594,-8.855730056762695,83.41742706298828,-1.090000033378601,-0.7335720062255859,-4.456803798675537,-6.2287678718566895
-46.53207015991211,90.63841247558594,-6.570720195770264,65.59965515136719,-1.4126399755477905,-0.9256979823112488,-4.885848045349121,-7.1984639167785645
-57.39902877807617,88.75515747070312,-4.88592004776001,46.22223663330078,-1.6916799545288086,-1.030493974685669,-4.973408222198486,-7.661471843719482
-67.02345275878906,82.49516296386719,-4.538430213928223,19.062339782714844,-1.8573600053787231,-1.065425992012024,-5.025944232940674,-7.89734411239624
-74.19438171386719,75.4145278930664,-2.0744099617004395,-1.5753999948501587,-1.9271199703216553,-1.0828919410705566,-4.903359889984131,-7.844927787780762
-80.91252136230469,66.06135559082031,-0.35802000761032104,-26.6557674407959,-1.8835200071334839,-1.004294991493225,-4.421780109405518,-7.277088165283203
-87.051513671875,55.03535079956055,0.7371000051498413,-54.79241180419922,-1.778880000114441,-0.8820329904556274,-3.861396074295044,-6.490848064422607
-88.82054901123047,44.13559341430664,3.3485400676727295,-72.34236907958984,-1.674239993095398,-0.6724410057067871,-3.0821120738983154,-5.381375789642334
-88.07292175292969,30.82653045654297,5.075459957122803,-91.27867889404297,-1.4823999404907227,-0.4104509949684143,-2.092684030532837,-3.922463893890381
-86.35652923583984,15.676289558410645,6.096869945526123,-113.01919555664062,-1.185920000076294,-0.10479599982500076,-1.0244519710540771,-2.2800960540771484
-81.79704284667969,1.6728390455245972,8.518770217895508,-125.32306671142578,-0.8458399772644043,0.20085899531841278,0.16636399924755096,-0.4368000030517578
-74.65769958496094,-12.435821533203125,10.740599632263184,-133.62542724609375,-0.44472000002861023,0.5152469873428345,1.4797639846801758,1.589951992034912
-66.17051696777344,-26.26041603088379,11.8673095703125,-140.9825439453125,-0.00872000027447939,0.8296350240707397,2.7493839263916016,3.6254398822784424
-57.26213836669922,-38.401649475097656,12.688650131225586,-145.2361297607422,0.46215999126434326,1.2138869762420654,4.036516189575195,5.757023811340332
-47.10068893432617,-49.72224426269531,12.930839538574219,-146.82728576660156,0.8807200193405151,1.6243380308151245,5.297379970550537,7.862400054931641
-34.62263870239258,-60.45366668701172,13.13090991973877,-143.4716796875,1.2818399667739868,2.060987949371338,6.479440212249756,9.89788818359375
-20.680919647216797,-71.75321960449219,13.204620361328125,-138.76123046875,1.7003999948501587,2.4627060890197754,7.652743816375732,11.88969612121582
-6.823440074920654,-80.78023529052734,12.625470161437988,-131.3568572998047,2.1451199054718018,2.7770938873291016,8.712220191955566,13.724255561828613
7.3288798332214355,-86.11438751220703,12.098970413208008,-116.7844009399414,2.598560094833374,3.039083957672119,9.6491117477417,15.349151611328125
20.933639526367188,-88.55525970458984,10.79325008392334,-99.54952239990234,2.973520040512085,3.25740909576416,10.428396224975586,16.755647659301758
34.306739807128906,-89.52318572998047,9.27692985534668,-80.45568084716797,3.278719902038574,3.467000961303711,10.98878002166748,17.838911056518555
