220kV I母电压_A相_1,220kV I母电压_B相_2,220kV I母电压_C相_3,220kV I母电压_3U0_4,220kV凤华Ⅰ回线_A相_17,220kV凤华Ⅰ回线_B相_18,220kV凤华Ⅰ回线_C相_19,220kV凤华Ⅰ回线_3I0_20
16.872007369995117,64.36225128173828,-81.32897186279297,0.2022654265165329,-0.011428317055106163,-0.04360939934849739,0.06252176314592361,0.0018935002153739333
-4.850440979003906,77.54850769042969,-72.79592895507812,0.1400299072265625,0.013333036564290524,-0.056881826370954514,0.05873256176710129,0.0037870004307478666
-25.851594924926758,84.4793472290039,-58.18269348144531,0.9802093505859375,0.024761352688074112,-0.060673948377370834,0.04925956949591637,0.005680500529706478
-46.800479888916016,85.69510650634766,-38.7157096862793,0.4978841245174408,0.04190382733941078,-0.060673948377370834,0.02841898240149021,0.0037870004307478666
-64.94782257080078,81.89197540283203,-16.879009246826172,0.4200897216796875,0.053332146257162094,-0.056881826370954514,0.00947299413383007,0.0
-77.39797973632812,73.11152648925781,4.282113075256348,0.18670654296875,0.0666651800274849,-0.04929758235812187,-0.005683796480298042,-0.0018935002153739333
-84.9454345703125,58.87576675415039,25.55756378173828,-0.5445607900619507,0.07047462463378906,-0.03792121633887291,-0.020840587094426155,0.0037870004307478666
-85.80262756347656,38.841796875,46.63554000854492,-0.4200897216796875,0.0666651800274849,-0.022752730175852776,-0.034102778881788254,0.009467501193284988
-81.62120819091797,17.15564727783203,64.47074890136719,0.1711476743221283,0.060951024293899536,-0.003792121773585677,-0.04925956949591637,0.0018935002153739333
-73.09112548828125,-4.052515029907227,77.16118621826172,0.093353271484375,0.053332146257162094,0.018960608169436455,-0.06062716245651245,0.005680500529706478
-57.94395065307617,-26.2270450592041,84.4366226196289,0.5445607900619507,0.04571326822042465,0.03223303705453873,-0.06441635638475418,0.0037870004307478666
-38.2181282043457,-47.0715217590332,85.56951141357422,0.5756785273551941,0.024761352688074112,0.04360939934849739,-0.06062716245651245,0.005680500529706478
-16.6838436126709,-64.53890228271484,81.1730728149414,0.1244710311293602,0.011428317055106163,0.058777887374162674,-0.053048767149448395,0.007574000861495733
4.6831841468811035,-77.70437622070312,72.77513885498047,-0.015558878891170025,-0.009523597545921803,0.06636213511228561,-0.0473649688065052,0.007574000861495733
25.799327850341797,-84.61443328857422,58.21387481689453,-0.7623850703239441,-0.022856634110212326,0.07394637167453766,-0.03789197653532028,0.0037870004307478666
47.18726348876953,-86.05879211425781,38.61177444458008,-0.2022654265165329,-0.04190382733941078,0.07584243267774582,-0.02273518592119217,0.0018935002153739333
62.083553314208984,-86.8485107421875,0.03118043579161167,-43.144771575927734,-0.03809439018368721,0.07584243267774582,0.07767855376005173,-0.10414250940084457
84.60047149658203,-66.0663833618164,-7.29622220993042,19.23077392578125,-0.060951024293899536,0.058777887374162674,0.17240849137306213,-0.15337350964546204
84.80953979492188,-59.69666290283203,-3.7728328704833984,36.81230926513672,-0.06285574287176132,0.056881826370954514,0.03978657349944115,-0.028402503579854965
82.2275161743164,-41.9591178894043,-20.43358039855957,34.68074035644531,-0.07237934321165085,0.026544852182269096,-0.14967329800128937,0.21585902571678162
79.927734375,-18.641569137573242,-24.611757278442383,63.573577880859375,-0.10856901109218597,-0.03412909805774689,-0.3789197504520416,0.5339670777320862
68.15705871582031,-1.059888482093811,-23.15667152404785,76.28518676757812,-0.13523508608341217,-0.07584243267774582,-0.6858447790145874,0.9088801145553589
50.64738464355469,21.96670913696289,-29.912431716918945,74.04470825195312,-0.16761530935764313,-0.14599668979644775,-1.0325562953948975,1.3633201122283936
34.12034225463867,39.5899543762207,-28.654821395874023,78.15225219726562,-0.19428138434886932,-0.21235881745815277,-1.3584272861480713,1.7912511825561523
10.432629585266113,52.9736442565918,-27.05422592163086,63.044578552246094,-0.21904274821281433,-0.2597603499889374,-1.66724693775177,2.1832058429718018
-11.55115795135498,70.57610321044922,-25.505598068237305,58.05017852783203,-0.2380899339914322,-0.32422640919685364,-1.9192285537719727,2.5164618492126465
-30.754302978515625,76.13532257080078,-20.55830192565918,42.92694854736328,-0.25332769751548767,-0.36214762926101685,-2.1143722534179688,2.7626168727874756
-51.6300163269043,79.699462890625,-17.180419921875,18.77956771850586,-0.25332769751548767,-0.3830043077468872,-2.233731985092163,2.9046292304992676
-68.65882873535156,78.87857055664062,-10.590954780578613,-0.8090617060661316,-0.2380899339914322,-0.394380658864975,-2.2469942569732666,2.9046292304992676
-78.84056854248047,67.95755767822266,-3.325913190841675,-24.738616943359375,-0.22094745934009552,-0.37731611728668213,-2.1636319160461426,2.783445358276367
