阿太甲线_1,阿太甲线_2,阿太甲线_3,阿太甲线_4,阿太甲线_21,阿太甲线_22,阿太甲线_23,阿太甲线_24
65.33366394042969,-83.7165756225586,18.297945022583008,-0.3077859878540039,-0.0025770000647753477,0.006068000104278326,-0.01637299917638302,0.002583000110462308
68.84063720703125,-82.02959442138672,12.937176704406738,-0.18151399493217468,-0.00343999988399446,0.008666000328958035,-0.019825000315904617,-0.0008849999867379665
72.18525695800781,-79.79109191894531,7.468328952789307,-0.11837799847126007,-0.0017140000127255917,0.006934000179171562,-0.01551000028848648,-0.0034860000014305115
75.30256652832031,-77.23358154296875,1.864380955696106,-0.06313399970531464,-0.010343999601900578,0.012129999697208405,-0.01637299917638302,-0.0052200001664459705
77.9382095336914,-74.25973510742188,-3.7395670413970947,0.0078940000385046,-0.009480999782681465,0.006934000179171562,-0.014646999537944794,-0.0052200001664459705
80.29784393310547,-71.04257202148438,-9.289475440979004,0.08681400120258331,-0.004302999936044216,0.010397999547421932,-0.011195000261068344,-0.0034860000014305115
82.31111145019531,-67.41987609863281,-14.720495223999023,0.20519399642944336,-0.00775500014424324,0.008666000328958035,-0.009468999691307545,-0.0052200001664459705
84.09165954589844,-63.629573822021484,-20.21095848083496,0.2525460124015808,-0.009480999782681465,0.006068000104278326,-0.012058000080287457,-0.0052200001664459705
85.42301177978516,-59.7257194519043,-25.452838897705078,0.4261699914932251,-0.012070000171661377,0.012996000237762928,-0.010332000441849232,0.0017160000279545784
86.532470703125,-55.47040939331055,-30.721738815307617,0.5129820108413696,-0.013795999810099602,0.009531999938189983,-0.011195000261068344,-0.006087000016123056
87.25767517089844,-51.079925537109375,-35.75826644897461,0.5840100049972534,-0.014658999629318714,0.007799999788403511,-0.006016999948769808,-0.004352999851107597
87.59322357177734,-46.51641845703125,-40.62186813354492,0.5524420142173767,-0.010343999601900578,0.004335999954491854,-0.008605999872088432,-1.8000000636675395e-05
87.566162109375,-42.06645584106445,-45.29632568359375,0.5208740234375,-0.015522000379860401,0.006934000179171562,-0.000838999985717237,0.0008490000036545098
87.38214874267578,-37.146087646484375,-49.916748046875,0.43406200408935547,-0.015522000379860401,0.00520200002938509,-0.006016999948769808,-1.8000000636675395e-05
86.70024108886719,-32.117576599121094,-54.326412200927734,0.26833000779151917,-0.014658999629318714,0.00520200002938509,-0.005154000129550695,0.0008490000036545098
85.6448974609375,-26.926855087280273,-58.563148498535156,0.17362600564956665,-0.013795999810099602,0.006068000104278326,-0.000838999985717237,-0.0017519999528303742
84.30272674560547,-21.736135482788086,-62.497257232666016,0.039462000131607056,-0.01724799908697605,0.00520200002938509,-0.005154000129550695,0.0008490000036545098
82.69535827636719,-16.172332763671875,-66.3989486694336,-0.06313399970531464,-0.013795999810099602,0.006068000104278326,0.0026130001060664654,-0.0034860000014305115
80.65503692626953,-10.86806583404541,-69.85750579833984,-0.06313399970531464,-0.01293299999088049,0.00520200002938509,0.0017500000540167093,0.002583000110462308
78.33869934082031,-5.352925777435303,-73.0674819946289,-0.04735000059008598,-0.013795999810099602,0.0008720000041648746,2.4000000848900527e-05,-0.004352999851107597
75.64893341064453,0.15680700540542603,-75.95321655273438,0.015785999596118927,-0.014658999629318714,0.006068000104278326,0.0026130001060664654,-0.006087000016123056
72.60739135742188,5.899041175842285,-78.5471420288086,-0.14994600415229797,-0.014658999629318714,0.004335999954491854,2.4000000848900527e-05,-1.8000000636675395e-05
69.23030090332031,11.21412181854248,-80.75196838378906,-0.22886599600315094,-0.015522000379860401,0.00520200002938509,2.4000000848900527e-05,0.009518999606370926
65.77203369140625,16.750890731811523,-82.7298355102539,-0.42616599798202515,-0.013795999810099602,0.00520200002938509,2.4000000848900527e-05,-0.0052200001664459705
61.95657730102539,22.055156707763672,-84.28618621826172,-0.6076819896697998,-0.015522000379860401,0.0017379999626427889,0.007790999952703714,0.002583000110462308
57.97334289550781,27.39186668395996,-85.66960906982422,-0.6708179712295532,-0.014658999629318714,-0.000859999970998615,0.0017500000540167093,0.0017160000279545784
53.64915466308594,32.37171173095703,-86.50723266601562,-0.7023860216140747,-0.014658999629318714,-0.0017259999876841903,0.006928000133484602,-0.006087000016123056
49.27084732055664,37.56243133544922,-87.1881332397461,-0.686601996421814,-0.014658999629318714,-0.0025919999461621046,0.009517000056803226,-0.0017519999528303742
44.65441131591797,42.196231842041016,-87.43131256103516,-0.6471419930458069,-0.016385000199079514,-0.000859999970998615,0.008654000237584114,-0.006087000016123056
40.02715301513672,46.786773681640625,-87.32323455810547,-0.6313580274581909,-0.011207000352442265,-0.0017259999876841903,0.008654000237584114,-0.0034860000014305115
35.11305618286133,51.225921630859375,-86.92874145507812,-0.5918980240821838,-0.010343999601900578,-0.009519999846816063,0.010379999876022339,-0.0017519999528303742
30.150251388549805,55.82727813720703,-86.23162841796875,-0.49719399213790894,-0.01293299999088049,-0.006922000087797642,0.009517000056803226,-0.006087000016123056
24.938495635986328,59.925785064697266,-85.1832504272461,-0.4182739853858948,-0.01293299999088049,-0.0025919999461621046,0.012106000445783138,-0.0017519999528303742
19.683443069458008,63.95399856567383,-83.8160400390625,-0.2998940050601959,-0.014658999629318714,-0.008654000237584114,0.01296900026500225,-0.0034860000014305115
14.249795913696289,67.74971771240234,-82.08676147460938,-0.23675799369812012,-0.008617999963462353,-0.006922000087797642,0.009517000056803226,-0.0034860000014305115
8.816147804260254,71.32373809814453,-80.0440444946289,-0.12626999616622925,-0.011207000352442265,-0.005189999938011169,0.008654000237584114,-0.0034860000014305115
