1-220kV母线Ⅰ电压Ua_1,2-220kV母线Ⅰ电压Ub_2,3-220kV母线Ⅰ电压Uc_3,4-220kV母线Ⅰ电压3Uo_4,33-220kV江汉Ⅰ线路电流Ia_33,34-220kV江汉Ⅰ线路电流Ib_34,35-220kV江汉Ⅰ线路电流Ic_35,36-220kV江汉Ⅰ线路电流3Io_36
82.69102478027344,-54.540809631347656,-27.94911003112793,0.34898510575294495,-0.03563776612281799,0.007119045127183199,0.028455296531319618,0.0
83.16845703125,-50.162315368652344,-32.77120590209961,0.34898510575294495,-0.028510214760899544,0.0,0.028455296531319618,0.0
83.3912582397461,-45.625179290771484,-37.593299865722656,0.2538073658943176,-0.028510214760899544,0.0,0.028455296531319618,0.0
83.32759857177734,-40.77075958251953,-42.3836669921875,0.22208143770694733,-0.021382659673690796,0.0,0.028455296531319618,-0.007121496833860874
82.9456558227539,-35.789432525634766,-47.01541519165039,0.22208143770694733,-0.028510214760899544,0.0,0.028455296531319618,0.0
82.18177032470703,-30.839828491210938,-51.203025817871094,0.22208143770694733,-0.021382659673690796,-0.007119045127183199,0.035569120198488235,0.0
81.16324615478516,-25.76331329345703,-55.29545974731445,0.1269036829471588,-0.021382659673690796,-0.014238090254366398,0.035569120198488235,0.0
80.20838928222656,-20.781982421875,-59.419620513916016,-0.0634518414735794,-0.021382659673690796,-0.014238090254366398,0.035569120198488235,-0.007121496833860874
78.83975219726562,-15.642011642456055,-63.13136291503906,0.0634518414735794,-0.021382659673690796,-0.007119045127183199,0.035569120198488235,0.0
77.18465423583984,-10.565496444702148,-66.4306869506836,0.1269036829471588,-0.021382659673690796,-0.014238090254366398,0.035569120198488235,0.0
75.3067626953125,-5.4889817237854,-69.69829559326172,0.15862959623336792,-0.021382659673690796,-0.021357135847210884,0.035569120198488235,0.0
73.07875061035156,-0.31728219985961914,-72.68038177490234,0.0317259207367897,-0.021382659673690796,-0.021357135847210884,0.035569120198488235,0.0
70.50062561035156,4.949602127075195,-75.37694549560547,0.0317259207367897,-0.021382659673690796,-0.028476180508732796,0.042682945728302,0.0
67.50872802734375,10.089573860168457,-77.53419494628906,0.0317259207367897,-0.014255107380449772,-0.028476180508732796,0.042682945728302,0.0
64.2303695678711,15.166089057922363,-79.43765258789062,-0.15862959623336792,-0.007127553690224886,-0.028476180508732796,0.035569120198488235,0.0
60.72920608520508,20.210874557495117,-81.05559539794922,-0.38071101903915405,-0.007127553690224886,-0.021357135847210884,0.035569120198488235,-0.007121496833860874
56.814273834228516,25.12874984741211,-82.16594696044922,-0.44416287541389465,-0.007127553690224886,-0.028476180508732796,0.035569120198488235,-0.007121496833860874
52.51739501953125,30.014894485473633,-82.80043029785156,-0.44416287541389465,-0.007127553690224886,-0.028476180508732796,0.042682945728302,0.0
47.99771499633789,34.83758544921875,-83.02249908447266,-0.41243696212768555,-0.007127553690224886,-0.028476180508732796,0.035569120198488235,-0.007121496833860874
43.44620895385742,39.628543853759766,-83.18112182617188,-0.31725919246673584,0.0,-0.028476180508732796,0.035569120198488235,0.007121496833860874
38.51275634765625,44.2608642578125,-82.86387634277344,-0.22208143770694733,-0.007127553690224886,-0.028476180508732796,0.028455296531319618,-0.007121496833860874
33.5474739074707,48.73454284667969,-82.29283905029297,-0.1269036829471588,0.0,-0.028476180508732796,0.035569120198488235,0.0
28.550365447998047,52.95439529418945,-81.46800994873047,-0.0634518414735794,0.007127553690224886,-0.03559522703289986,0.028455296531319618,0.0
23.585084915161133,56.98387908935547,-80.48455810546875,0.0,0.007127553690224886,-0.03559522703289986,0.035569120198488235,-0.007121496833860874
18.492488861083984,60.94990921020508,-79.43765258789062,-0.0317259207367897,0.021382659673690796,-0.03559522703289986,0.021341472864151,-0.007121496833860874
13.368063926696777,64.53519439697266,-77.94660949707031,-0.09517775475978851,0.014255107380449772,-0.03559522703289986,0.021341472864151,0.0
8.275468826293945,67.99357604980469,-76.26522064208984,-0.1269036829471588,0.014255107380449772,-0.03559522703289986,0.021341472864151,0.0
3.2147011756896973,71.1346664428711,-74.36176300048828,-0.09517775475978851,0.021382659673690796,-0.03559522703289986,0.021341472864151,0.0
-1.9415521621704102,74.05366516113281,-72.20451354980469,-0.1269036829471588,0.007127553690224886,-0.03559522703289986,0.021341472864151,0.0
-7.225120544433594,76.68710327148438,-69.5396728515625,-0.0634518414735794,0.021382659673690796,-0.03559522703289986,0.021341472864151,0.007121496833860874
-12.285887718200684,78.9080810546875,-66.55758666992188,0.0634518414735794,0.014255107380449772,-0.028476180508732796,0.014227648265659809,0.0
-17.282997131347656,80.84349822998047,-63.4168815612793,0.22208143770694733,0.014255107380449772,-0.028476180508732796,0.021341472864151,0.0
-22.216449737548828,82.20781707763672,-59.768585205078125,0.38071101903915405,0.021382659673690796,-0.03559522703289986,0.014227648265659809,0.0
-27.14990234375,83.28657531738281,-55.834774017333984,0.47588878870010376,0.021382659673690796,-0.03559522703289986,0.0071138241328299046,0.0
-31.924211502075195,83.73076629638672,-51.5519905090332,0.47588878870010376,0.021382659673690796,-0.028476180508732796,0.0071138241328299046,-0.007121496833860874
-36.60303497314453,84.04804992675781,-47.17403793334961,0.44416287541389465,0.028510214760899544,-0.03559522703289986,0.0071138241328299046,0.0
-41.218196868896484,84.04804992675781,-42.6374626159668,0.38071101903915405,0.028510214760899544,-0.028476180508732796,0.0,-0.007121496833860874
-45.70604705810547,83.6038589477539,-37.81536865234375,0.1269036829471588,0.028510214760899544,-0.021357135847210884,0.0071138241328299046,-0.007121496833860874
-50.002925872802734,82.90583801269531,-32.92982482910156,-0.0317259207367897,0.028510214760899544,-0.028476180508732796,0.0,0.0
-54.04517364501953,81.9222640991211,-27.94911003112793,-0.15862959623336792,0.021382659673690796,-0.028476180508732796,0.0,-0.007121496833860874
-58.05559158325195,80.9069595336914,-22.90494728088379,-0.0634518414735794,0.028510214760899544,-0.021357135847210884,-0.0071138241328299046,0.0
-61.97052764892578,79.54264831542969,-17.63871192932129,-0.0634518414735794,0.03563776612281799,-0.021357135847210884,-0.0071138241328299046,0.0
-65.63082885742188,78.0514144897461,-12.562824249267578,-0.1269036829471588,0.03563776612281799,-0.021357135847210884,-0.0071138241328299046,0.007121496833860874
-68.9410171508789,76.30636596679688,-7.423486709594727,-0.0634518414735794,0.03563776612281799,-0.014238090254366398,-0.014227648265659809,-0.007121496833860874
-71.99657440185547,74.14884948730469,-2.220701217651367,-0.09517775475978851,0.03563776612281799,-0.014238090254366398,-0.0071138241328299046,-0.007121496833860874
-74.86116027832031,71.76923370361328,3.1407060623168945,0.19035550951957703,0.03563776612281799,-0.021357135847210884,-0.021341472864151,-0.007121496833860874
-77.37562561035156,68.8185043334961,8.343491554260254,-0.2538073658943176,0.028510214760899544,-0.014238090254366398,-0.014227648265659809,-0.007121496833860874
-75.97516632080078,69.10405731201172,16.750431060791016,17.227174758911133,0.028510214760899544,-0.007119045127183199,-0.021341472864151,-0.007121496833860874
-80.65398406982422,62.44113540649414,18.65389060974121,0.8883257508277893,0.028510214760899544,-0.007119045127183199,-0.021341472864151,-0.007121496833860874
-83.77320098876953,57.01560974121094,21.82632064819336,-8.883256912231445,0.03563776612281799,-0.007119045127183199,-0.021341472864151,-0.007121496833860874
-82.62736511230469,54.69944763183594,28.647045135498047,1.4276663064956665,0.028510214760899544,0.0,-0.021341472864151,-0.007121496833860874
-84.56892395019531,48.766273498535156,31.756027221679688,-6.979701995849609,0.021382659673690796,-0.007119045127183199,-0.021341472864151,0.0
-83.04114532470703,45.56172180175781,38.19606018066406,1.4593923091888428,0.028510214760899544,0.0,-0.028455296531319618,0.007121496833860874
-84.88720703125,38.867069244384766,40.734004974365234,-9.105339050292969,0.028510214760899544,0.0,-0.028455296531319618,0.0
-83.23211669921875,35.21832275390625,46.412654876708984,-2.855332612991333,0.028510214760899544,0.0,-0.035569120198488235,0.0
-102.17020416259766,11.263517379760742,6.281412124633789,-148.1917724609375,0.028510214760899544,0.0,0.3485773801803589,0.37031784653663635
-89.37506103515625,18.973474502563477,17.892507553100586,-89.87953186035156,0.03563776612281799,0.021357135847210884,0.2845529615879059,0.33471035957336426
-83.16845703125,16.879411697387695,19.09803009033203,-80.01277160644531,0.04276531934738159,0.021357135847210884,0.33434972167015076,0.39168232679367065
-88.64299774169922,4.632319927215576,-0.9200047850608826,-147.77932739257812,0.021382659673690796,0.021357135847210884,0.41971561312675476,0.46289730072021484
-75.27493286132812,11.77116870880127,26.93393325805664,-63.64219284057617,0.03563776612281799,0.03559522703289986,0.5050814747810364,0.5697197318077087
-86.54230499267578,-5.742807388305664,-5.139337062835693,-167.4176788330078,0.07127553224563599,0.07119045406579971,0.4552847445011139,0.5982057452201843
-64.70779418945312,10.724138259887695,14.371109008789062,-69.2259521484375,0.05702042952179909,0.05695236101746559,0.5833335518836975,0.7050281763076782
-58.91497039794922,10.153030395507812,22.4290828704834,-45.84395217895508,0.06414797902107239,0.0640714094042778,0.725610077381134,0.8545796275138855
-69.00467681884766,-11.675984382629395,9.073150634765625,-123.50900268554688,0.10691330581903458,0.09254758805036545,0.7896344661712646,0.989888072013855
-58.883140563964844,-10.66068172454834,19.79596519470215,-85.7868881225586,0.10691330581903458,0.11390472203493118,0.9247971177101135,1.1394394636154175
-64.77145385742188,-26.842073440551758,12.372478485107422,-137.30978393554688,0.08553063869476318,0.09966663271188736,1.1310980319976807,1.3317198753356934
-61.524925231933594,-27.793920516967773,21.096660614013672,-118.0521469116211,0.12116841226816177,0.1210237666964531,1.2449191808700562,1.5026358366012573
-48.125030517578125,-28.52366828918457,6.979346752166748,-120.74884796142578,0.10691330581903458,0.1210237666964531,1.2662606239318848,1.5097572803497314
-59.806175231933594,-43.9118537902832,11.420748710632324,-159.0102996826172,0.12116841226816177,0.1281428188085556,1.3800818920135498,1.630822777748108
-52.07179260253906,-50.57477951049805,15.100768089294434,-151.90370178222656,0.13542351126670837,0.13526186347007751,1.451220154762268,1.7376452684402466
-36.7303466796875,-45.403079986572266,16.56008529663086,-113.95950317382812,0.14255106449127197,0.14949995279312134,1.543699860572815,1.830224633216858
-37.526065826416016,-51.653541564941406,15.957324028015137,-126.90367889404297,0.12829595804214478,0.14949995279312134,1.6432933807373047,1.9441685676574707
-20.306726455688477,-48.25862121582031,17.892507553100586,-86.99246978759766,0.16393372416496277,0.17085708677768707,1.7571145296096802,2.1079630851745605
-19.224550247192383,-49.337379455566406,18.11457633972168,-86.86557006835938,0.15680617094039917,0.16373804211616516,1.9065048694610596,2.243271589279175
-12.763318061828613,-52.57365798950195,15.227665901184082,-85.34272003173828,0.15680617094039917,0.17085708677768707,1.9989845752716064,2.357215404510498
-7.925352573394775,-58.1260986328125,20.938039779663086,-76.07875061035156,0.17106127738952637,0.1850951761007309,2.084350347518921,2.4640378952026367
-7.479750156402588,-67.86666107177734,10.6593656539917,-109.04198455810547,0.18531638383865356,0.20645231008529663,2.162602424621582,2.577981948852539
-5.983800411224365,-69.16751861572266,13.704898834228516,-100.69806671142578,0.18531638383865356,0.20645231008529663,2.23374080657959,2.6491968631744385
2.0052096843719482,-71.38848876953125,10.437295913696289,-91.5292739868164,0.19244393706321716,0.22069039940834045,2.2266268730163574,2.677682876586914
12.222229957580566,-70.08763885498047,16.686983108520508,-50.0952262878418,0.19957150518894196,0.22069039940834045,2.276423692703247,2.7275333404541016
5.219910621643066,-82.11263275146484,17.13112449645996,-67.79828643798828,0.19957150518894196,0.22069039940834045,2.390244960784912,2.8485987186431885
16.901052474975586,-81.95398712158203,12.531099319458008,-33.40739440917969,0.20669905841350555,0.23492848873138428,2.461383104324341,2.9411780834198
17.855915069580078,-82.84237670898438,17.57526397705078,-8.692901611328125,0.21382661163806915,0.2420475333929062,2.525407552719116,3.019514560699463
27.659162521362305,-81.79534912109375,13.451104164123535,4.060917854309082,0.20669905841350555,0.2491665780544281,2.617887258529663,3.1120941638946533
35.26622772216797,-79.63783264160156,14.593179702758789,16.81473731994629,0.21382661163806915,0.2491665780544281,2.696139335632324,3.197551965713501
36.60303497314453,-82.14435577392578,8.755908012390137,-5.932746887207031,0.22095416486263275,0.2491665780544281,2.7174806594848633,3.218916654586792
43.70083999633789,-80.71659088134766,12.4676513671875,15.355344772338867,0.22808171808719635,0.2634046673774719,2.731708526611328,3.254523992538452
47.90222930908203,-79.70128631591797,7.931075572967529,11.738590240478516,0.22095416486263275,0.2634046673774719,2.753049850463867,3.261645555496216
56.909759521484375,-74.68822479248047,9.104874610900879,29.88581657409668,0.22808171808719635,0.27764275670051575,2.7245945930480957,3.2474024295806885
55.06369400024414,-78.36869812011719,9.0097017288208,11.928945541381836,0.22808171808719635,0.27764275670051575,2.71036696434021,3.2474024295806885
62.384300231933594,-73.60946655273438,8.851080894470215,27.125659942626953,0.22808171808719635,0.27764275670051575,2.731708526611328,3.261645555496216
64.32585144042969,-73.70465087890625,12.43592643737793,32.2969856262207,0.22808171808719635,0.27052372694015503,2.745936155319214,3.2687671184539795
69.163818359375,-72.46725463867188,6.503482341766357,25.79317283630371,0.22095416486263275,0.27052372694015503,2.731708526611328,3.254523992538452
69.86405181884766,-72.4355239868164,10.246950149536133,29.949268341064453,0.22095416486263275,0.27052372694015503,2.731708526611328,3.261645555496216
70.72342681884766,-71.80095672607422,5.012439727783203,19.384536743164062,0.20669905841350555,0.2634046673774719,2.7245945930480957,3.240281105041504
75.91150665283203,-68.02529907226562,5.58347749710083,34.32744598388672,0.20669905841350555,0.2634046673774719,2.6819117069244385,3.1833090782165527
76.61174011230469,-66.02642059326172,3.8069164752960205,33.40739440917969,0.19957150518894196,0.2562856376171112,2.6107733249664307,3.1049726009368896
81.6725082397461,-62.18730926513672,4.5048508644104,47.715782165527344,0.19957150518894196,0.2562856376171112,2.5680904388427734,3.0480005741119385
80.17655944824219,-60.632625579833984,3.8386406898498535,44.67009353637695,0.19244393706321716,0.2491665780544281,2.5111799240112305,2.976785659790039
87.65631103515625,-51.08243179321289,1.5227665901184082,68.71833801269531,0.18531638383865356,0.2420475333929062,2.4329278469085693,2.8913276195526123
