220kV墨泗线电压_Ua_21,220kV墨泗线电压_Ub_22,220kV墨泗线电压_Uc_23,220kV墨泗线电压_3U0_24,220kV墨泗线_Ia_29,220kV墨泗线_Ib_30,220kV墨泗线_Ic_31,220kV墨泗线_3I0_32
80.91912078857422,-34.15720748901367,-43.5562744140625,4.582823276519775,0.01729034073650837,0.057058122009038925,-0.005187102127820253,0.0864517018198967
79.37854766845703,-33.52696990966797,-46.23283004760742,-1.7195314168930054,0.024206476286053658,0.07780653238296509,-0.06743232905864716,0.11411624401807785
78.86502075195312,-27.115686416625977,-48.154659271240234,5.415356636047363,0.05187102034687996,0.09855493903160095,-0.1573420912027359,0.16944533586502075
77.80684661865234,-23.513229370117188,-49.78082275390625,6.574678897857666,0.0864517018198967,0.11238721013069153,-0.24725186824798584,0.1971098780632019
77.18439483642578,-18.230144500732422,-52.675235748291016,10.029302597045898,0.0864517018198967,0.11930334568023682,-0.30949708819389343,0.2662712335586548
74.78016662597656,-14.557662010192871,-51.780460357666016,13.546172142028809,0.10720010846853256,0.16771629452705383,-0.42707139253616333,0.33543258905410767
73.97875213623047,-9.18898868560791,-56.791221618652344,12.69029712677002,0.12794852256774902,0.1884647011756897,-0.4962327480316162,0.34926486015319824
69.45817565917969,-3.983710765838623,-55.997589111328125,15.211238861083984,0.15561306476593018,0.20921310782432556,-0.6414716243743896,0.439174622297287
66.68824768066406,1.042611837387085,-59.288818359375,13.678443908691406,0.16944533586502075,0.21612924337387085,-0.7037168145179749,0.4737553298473358
62.14433288574219,4.372745037078857,-57.73268127441406,14.332021713256836,0.18327760696411133,0.2368776649236679,-0.8420395851135254,0.5774973630905151
57.88829803466797,9.982619285583496,-61.358482360839844,10.177136421203613,0.22477442026138306,0.27145832777023315,-0.9388654828071594,0.5982457399368286
55.65523910522461,13.686224937438965,-64.77420043945312,6.7225117683410645,0.2524389624595642,0.292206734418869,-1.0633559226989746,0.6674070954322815
50.123172760009766,21.210147857666016,-66.33811950683594,7.562825679779053,0.2731873691082001,0.3129551410675049,-1.1601817607879639,0.7296523451805115
47.757843017578125,24.719236373901367,-68.95243072509766,5.0029802322387695,0.29393577575683594,0.33370354771614075,-1.2846722602844238,0.8195621371269226
41.68891143798828,30.34467124938965,-69.83943176269531,2.7232396602630615,0.3216003179550171,0.3613681197166443,-1.3814982175827026,0.8610589504241943
38.296531677246094,35.456581115722656,-71.81571960449219,2.2486178874969482,0.33543258905410767,0.38903266191482544,-1.5129047632217407,0.9163880348205566
33.44916534423828,39.92269515991211,-72.48486328125,0.5991127490997314,0.35618099570274353,0.4166972041130066,-1.5889822244644165,0.9855493903160095
28.088272094726562,44.91011428833008,-71.3255386352539,2.0074167251586914,0.3838455379009247,0.43052947521209717,-1.7203888893127441,1.06162691116333
24.260175704956055,48.00682830810547,-72.01802062988281,-0.708042323589325,0.4322584867477417,0.4581940174102783,-1.79646635055542,1.0823752880096436
19.856307983398438,53.1420783996582,-70.85869598388672,2.8477306365966797,0.439174622297287,0.4858585596084595,-1.9347890615463257,1.1515367031097412
16.526174545288086,57.56929016113281,-71.11546325683594,4.2715959548950195,0.4460907578468323,0.506606936454773,-2.003950357437134,1.1999496221542358
11.34423828125,60.736026763916016,-67.84757232666016,6.426846027374268,0.4737553298473358,0.5273553729057312,-2.1076924800872803,1.2760270833969116
5.960004806518555,64.4785385131836,-65.79347229003906,7.0181779861450195,0.5083360075950623,0.5481037497520447,-2.2045183181762695,1.3036916255950928
1.766215443611145,66.71937561035156,-63.80161666870117,7.189352989196777,0.5290843844413757,0.5688521862030029,-2.301344156265259,1.3382723331451416
-3.983710765838623,71.16992950439453,-60.54928970336914,10.465021133422852,0.549832820892334,0.5757683515548706,-2.384337902069092,1.4005175828933716
-7.944079399108887,71.85462951660156,-58.518531799316406,8.34089469909668,0.5567489266395569,0.6034328937530518,-2.4604153633117676,1.4420143365859985
-13.546172142028809,75.19254302978516,-56.09095764160156,8.628779411315918,0.5774973630905151,0.6241812705993652,-2.5503251552581787,1.4696788787841797
-17.957820892333984,76.3363037109375,-53.227664947509766,7.905176162719727,0.6120780110359192,0.6518458127975464,-2.612570285797119,1.4973434209823608
-23.27202796936035,78.79499816894531,-50.473304748535156,7.866272449493408,0.6051619052886963,0.6587619781494141,-2.6678993701934814,1.5457563400268555
-29.208690643310547,79.66643524169922,-45.85935592651367,7.05708122253418,0.6120780110359192,0.665678083896637,-2.737060785293579,1.5734208822250366
-33.79929733276367,80.06324768066406,-43.595176696777344,3.7502901554107666,0.6535748243331909,0.6795103549957275,-2.771641492843628,1.5734208822250366
-39.6425895690918,80.81797790527344,-39.62702941894531,1.7817769050598145,0.6674070954322815,0.6864265203475952,-2.820054531097412,1.5941693782806396
-42.7470817565918,81.27703857421875,-37.144989013671875,1.330497145652771,0.6604909896850586,0.6933426260948181,-2.8477189540863037,1.6080015897750854
-48.18578338623047,81.37040710449219,-33.51919174194336,-1.5094529390335083,0.6674070954322815,0.6933426260948181,-2.8753836154937744,1.6149177551269531
-51.84270477294922,81.39374542236328,-30.37579345703125,-2.3030827045440674,0.6812393665313721,0.7140910625457764,-2.903048038482666,1.6218339204788208
-55.51518630981445,81.00471496582031,-26.8978271484375,-3.3690366744995117,0.6881555318832397,0.7140910625457764,-2.903048038482666,1.6149177551269531
-59.17988967895508,81.04361724853516,-22.63401222229004,-2.10856556892395,0.6743232607841492,0.7071748971939087,-2.903048038482666,1.6287500858306885
-62.369972229003906,79.17625427246094,-18.230144500732422,-3.283449172973633,0.6812393665313721,0.7140910625457764,-2.903048038482666,1.6080015897750854
-65.96464538574219,78.31259155273438,-13.655101776123047,-3.112273931503296,0.6812393665313721,0.7210071682929993,-2.8892157077789307,1.5941693782806396
-68.52449035644531,76.46857452392578,-9.546900749206543,-3.656921863555908,0.6881555318832397,0.7140910625457764,-2.868467330932617,1.5803370475769043
-70.50078582763672,74.32110595703125,-5.0029802322387695,-2.7699239253997803,0.6743232607841492,0.7140910625457764,-2.8338866233825684,1.5595886707305908
-73.0761947631836,72.28256225585938,-0.05446479469537735,-2.380889654159546,0.6743232607841492,0.7071748971939087,-2.813138246536255,1.5388402938842773
-74.39891052246094,68.73457336425781,4.613946437835693,-2.6921169757843018,0.6812393665313721,0.7071748971939087,-2.76472544670105,1.4973434209823608
-77.19217681884766,66.50151824951172,9.733636856079102,-2.295302152633667,0.6674070954322815,0.6864265203475952,-2.7093963623046875,1.4558466672897339
-77.30110168457031,62.89127731323242,13.701786041259766,-2.2330565452575684,0.6604909896850586,0.6725942492485046,-2.6333189010620117,1.4350981712341309
-78.88836669921875,59.35884475708008,17.942258834838867,-3.3612558841705322,0.6535748243331909,0.6587619781494141,-2.571073532104492,1.3728530406951904
-79.230712890625,55.219520568847656,22.346126556396484,-3.7113866806030273,0.6397425532341003,0.6518458127975464,-2.4880800247192383,1.331356167793274
-79.90763854980469,51.251373291015625,25.925241470336914,-5.6098737716674805,0.6189941763877869,0.6380135416984558,-2.4050862789154053,1.2760270833969116
-80.14883422851562,47.32212448120117,29.831146240234375,-6.201205730438232,0.5982457399368286,0.6103489995002747,-2.3290088176727295,1.2206979990005493
-79.98544311523438,42.288021087646484,33.534751892089844,-7.967421531677246,0.5774973630905151,0.5965167284011841,-2.225266695022583,1.1584527492523193
-80.1021499633789,38.32765579223633,37.495121002197266,-8.208622932434082,0.5567489266395569,0.5826844573020935,-2.1284408569335938,1.103123664855957
-79.2851791381836,33.32467269897461,40.8096923828125,-9.624707221984863,0.549832820892334,0.5550199151039124,-2.017782688140869,1.040878415107727
-78.45264434814453,29.068639755249023,44.02311706542969,-10.146013259887695,0.5221682786941528,0.5273553729057312,-1.9071245193481445,0.9855493903160095
-77.2855453491211,24.166807174682617,47.29878234863281,-10.807371139526367,0.5014198422431946,0.49969083070755005,-1.79646635055542,0.9025557637214661
-75.18476104736328,19.35834503173828,50.02980422973633,-10.768467903137207,0.4806714653968811,0.4720262885093689,-1.67197585105896,0.8333944082260132
-73.8231430053711,14.736617088317871,53.297691345214844,-10.877397537231445,0.439174622297287,0.45127788186073303,-1.5544015169143677,0.7642330527305603
-70.93650817871094,10.161574363708496,55.312889099121094,-10.216039657592773,0.4322584867477417,0.43052947521209717,-1.436827301979065,0.6812393665313721
-68.82015991210938,5.353111267089844,57.90385818481445,-10.44946002960205,0.39076167345046997,0.38903266191482544,-1.2846722602844238,0.6120780110359192
-65.45890045166016,0.389034241437912,60.362552642822266,-8.947787284851074,0.3769294023513794,0.3613681197166443,-1.1670979261398315,0.5221682786941528
-62.245479583740234,-4.528358459472656,62.21435546875,-8.729928970336914,0.33543258905410767,0.33370354771614075,-1.021859049797058,0.4460907578468323
-58.767513275146484,-9.406847953796387,63.99613571166992,-7.982982635498047,0.3077680468559265,0.3060390055179596,-0.89045250415802,0.3769294023513794
-54.9005126953125,-14.70549488067627,65.57561492919922,-7.75734281539917,0.28010350465774536,0.27837446331977844,-0.7521297931671143,0.3008519113063812
-51.42254638671875,-19.4361515045166,67.43519592285156,-6.9559326171875,0.24552282691001892,0.2437938004732132,-0.6068909168243408,0.21785828471183777
-47.049800872802734,-24.688114166259766,68.49337005615234,-6.527994632720947,0.21785828471183777,0.21612924337387085,-0.46856820583343506,0.1348646581172943
-42.809329986572266,-29.51213836669922,69.10026550292969,-6.426846027374268,0.19019374251365662,0.19538083672523499,-0.3302454948425293,0.05878715589642525
