1-500kV威甘甲线电压Ua_1,2-500kV威甘甲线电压Ub_2,3-500kV威甘甲线电压Uc_3,4-500kV威甘甲线电压3Uo_4,5-500kV威甘甲线电流Ia_5,6-500kV威甘甲线电流Ib_6,7-500kV威甘甲线电流Ic_7,8-500kV威甘甲线电流3Io_8
-21.008716583251953,-63.69358825683594,84.72540283203125,0.03178832307457924,0.007189813069999218,-0.10814066976308823,0.11519546061754227,0.0
-16.13112449645996,-66.61764526367188,82.84968566894531,0.2543065845966339,0.014379626139998436,-0.12255942821502686,0.10079602897167206,0.0
-10.839095115661621,-69.41456604003906,80.46529388427734,0.34967154264450073,0.02156943827867508,-0.11535005271434784,0.10079602897167206,0.0
-5.323908805847168,-72.37040710449219,77.85835266113281,0.3178832232952118,0.028759252279996872,-0.12976880371570587,0.10079602897167206,0.0
0.541954755783081,-75.67586517333984,75.09246063232422,-0.06357664614915848,0.035949066281318665,-0.12976880371570587,0.08639659732580185,0.0
6.4715776443481445,-79.1720199584961,72.26298522949219,-0.6357664465904236,0.035949066281318665,-0.12976880371570587,0.08639659732580185,0.0
12.433079719543457,-82.60460662841797,69.52887725830078,-1.0808029174804688,0.05032869055867195,-0.12976880371570587,0.07919687777757645,-0.007215075194835663
17.756988525390625,-84.9565658569336,66.57223510742188,-1.1443796157836914,0.057518504559993744,-0.12976880371570587,0.07199716567993164,0.0
22.698341369628906,-86.51394653320312,63.20228958129883,-1.0172263383865356,0.06470831483602524,-0.12976880371570587,0.06479744613170624,0.0
27.289016723632812,-86.89534759521484,59.10113525390625,-0.7629197239875793,0.07189813256263733,-0.12255942821502686,0.05039801448583603,0.0
31.84781265258789,-86.92713165283203,54.80923080444336,-0.44503650069236755,0.07908794283866882,-0.12976880371570587,0.05039801448583603,0.0
36.94856262207031,-87.05426025390625,50.10403060913086,0.0,0.08627775311470032,-0.12976880371570587,0.043198298662900925,0.007215075194835663
41.92179489135742,-86.67285919189453,44.79478454589844,0.1589416116476059,0.08627775311470032,-0.12255942821502686,0.028798865154385567,0.0
47.21382522583008,-86.79999542236328,39.58091354370117,0.06357664614915848,0.09346757084131241,-0.12255942821502686,0.028798865154385567,0.007215075194835663
52.47397232055664,-87.02247619628906,34.3034553527832,-0.44503650069236755,0.1006573811173439,-0.12255942821502686,0.014399432577192783,0.0
57.351566314697266,-87.21318054199219,29.43929672241211,-0.6357664465904236,0.1006573811173439,-0.12255942821502686,0.014399432577192783,0.0
61.49592590332031,-86.45037841796875,24.511552810668945,-0.7629197239875793,0.1078471913933754,-0.11535005271434784,0.0,0.0
65.09833526611328,-84.86122131347656,19.456640243530273,-0.5404014587402344,0.11503700911998749,-0.10093129426240921,0.0,0.007215075194835663
68.28630065917969,-82.63639068603516,14.147394180297852,-0.34967154264450073,0.11503700911998749,-0.10814066976308823,-0.014399432577192783,0.0
71.0598373413086,-79.80768585205078,8.742772102355957,0.0,0.11503700911998749,-0.10093129426240921,-0.028798865154385567,0.0
73.99276733398438,-76.9789810180664,3.179189682006836,0.3178832232952118,0.12941662967205048,-0.0937219187617302,-0.028798865154385567,-0.007215075194835663
77.08509826660156,-73.9913558959961,-2.8294787406921387,0.44503650069236755,0.12222681939601898,-0.0937219187617302,-0.03599858283996582,0.0
80.081787109375,-71.28977966308594,-8.456645011901855,0.4768248200416565,0.12222681939601898,-0.08651253581047058,-0.043198298662900925,-0.007215075194835663
82.91908264160156,-68.8106918334961,-13.829475402832031,0.4132481813430786,0.12941662967205048,-0.07930316030979156,-0.05039801448583603,0.0
85.18254089355469,-66.04554748535156,-18.85259437561035,0.4132481813430786,0.12941662967205048,-0.06488440185785294,-0.05759773030877113,0.0
86.71276092529297,-62.83544158935547,-23.621379852294922,0.3814598619937897,0.12222681939601898,-0.05767502635717392,-0.06479744613170624,0.007215075194835663
87.2865982055664,-58.44935607910156,-28.580915451049805,0.34967154264450073,0.12941662967205048,-0.05767502635717392,-0.07199716567993164,0.0
87.38224029541016,-53.650089263916016,-33.41328430175781,0.44503650069236755,0.12222681939601898,-0.04325626790523529,-0.07919687777757645,0.007215075194835663
87.22283935546875,-48.40585708618164,-38.468196868896484,0.5721898078918457,0.12222681939601898,-0.04325626790523529,-0.09359630942344666,0.0
86.90404510498047,-42.74843978881836,-43.809234619140625,0.5086131691932678,0.12222681939601898,-0.02883751317858696,-0.08639659732580185,0.0
86.61712646484375,-37.34529113769531,-49.02310562133789,0.44503650069236755,0.12222681939601898,-0.021628133952617645,-0.10079602897167206,0.007215075194835663
86.61712646484375,-32.35532760620117,-54.046226501464844,0.22251825034618378,0.12222681939601898,-0.01441875658929348,-0.10079602897167206,0.007215075194835663
86.48960876464844,-27.969240188598633,-58.49708938598633,0.0,0.11503700911998749,-0.01441875658929348,-0.10799574106931686,0.0
85.53321838378906,-23.48780632019043,-62.18495178222656,-0.12715329229831696,0.11503700911998749,0.0,-0.11519546061754227,0.0
83.9392318725586,-18.43427276611328,-65.36414337158203,0.2543065845966339,0.1078471913933754,0.00720937829464674,-0.11519546061754227,0.007215075194835663
81.86705017089844,-12.999340057373047,-68.57511901855469,0.4768248200416565,0.1006573811173439,0.01441875658929348,-0.11519546061754227,0.007215075194835663
79.12539672851562,-7.08765983581543,-71.69072723388672,0.6675547361373901,0.09346757084131241,0.01441875658929348,-0.11519546061754227,0.0
76.28810119628906,-1.1759793758392334,-74.77454376220703,0.5721898078918457,0.08627775311470032,0.02883751317858696,-0.12239517271518707,0.0
73.35517120361328,4.894617080688477,-78.04911041259766,0.3814598619937897,0.07908794283866882,0.036046892404556274,-0.12959489226341248,0.0
70.35848236083984,10.520248413085938,-81.26008605957031,-0.6357664465904236,0.08627775311470032,0.04325626790523529,-0.12239517271518707,0.0
70.61351776123047,34.67550277709961,23.812129974365234,223.72621154785156,0.06470831483602524,0.036046892404556274,-0.1655934751033783,-0.06493567675352097
68.4457015991211,26.316513061523438,9.092482566833496,182.65570068359375,0.014379626139998436,0.0,-0.26638948917388916,-0.24531255662441254
65.06645202636719,36.773193359375,-51.63003921508789,93.77555084228516,-0.028759252279996872,-0.02883751317858696,-0.3167875111103058,-0.37518391013145447
45.23728561401367,19.864517211914062,-63.26587677001953,2.733795642852783,-0.02156943827867508,-0.00720937829464674,-0.3455863893032074,-0.389614075422287
70.4541244506836,50.78959655761719,-16.62716293334961,179.92190551757812,-0.04313887655735016,-0.00720937829464674,-0.3887846767902374,-0.43290451169013977
52.56961441040039,47.61127471923828,10.745660781860352,194.29022216796875,-0.07908794283866882,-0.04325626790523529,-0.4679815471172333,-0.5916361808776855
51.74074172973633,49.48648452758789,-30.04334259033203,125.21420288085938,-0.12941662967205048,-0.07209378480911255,-0.5399787425994873,-0.7431527376174927
28.723602294921875,44.019771575927734,-65.96818542480469,11.348430633544922,-0.12941662967205048,-0.07209378480911255,-0.5687775611877441,-0.7864432334899902
34.78074645996094,57.68655776977539,-11.604042053222656,140.50437927246094,-0.15098607540130615,-0.07930316030979156,-0.5903767347335815,-0.8225185871124268
31.018939971923828,66.33159637451172,9.187858581542969,185.19876098632812,-0.1941249519586563,-0.10093129426240921,-0.6695736050605774,-0.9740351438522339
15.748568534851074,56.22452926635742,-44.445072174072266,49.58978271484375,-0.2156943827867508,-0.12255942821502686,-0.7271713614463806,-1.075046181678772
3.9530818462371826,52.95085906982422,-55.63581848144531,2.733795642852783,-0.2156943827867508,-0.11535005271434784,-0.7487704753875732,-1.0966914892196655
6.375938415527344,66.80834197998047,-13.38438892364502,102.77164459228516,-0.2156943827867508,-0.10814066976308823,-0.7775693535804749,-1.1183366775512695
10.392779350280762,76.7247085571289,0.9219650030136108,153.44223022460938,-0.24445363879203796,-0.12976880371570587,-0.8423668146133423,-1.2482080459594727
-7.109171390533447,73.9595718383789,-30.583805084228516,64.5302963256836,-0.2875925302505493,-0.1513969451189041,-0.8927648067474365,-1.3564341068267822
-14.154583930969238,68.27037048339844,-46.797672271728516,12.42923355102539,-0.2875925302505493,-0.1513969451189041,-0.9215636849403381,-1.3925095796585083
-16.035486221313477,78.50457000732422,-16.18207550048828,80.23372650146484,-0.2947823405265808,-0.1513969451189041,-0.9359630942344666,-1.4141547679901123
-13.006914138793945,87.7852783203125,1.2398840188980103,132.62088012695312,-0.3163517713546753,-0.17302507162094116,-0.9863611459732056,-1.507950782775879
