220kVIII母_1,220kVIII母_2,220kVIII母_3,220kVIII母_4,220kV龙清线_9,220kV龙清线_10,220kV龙清线_11,220kV龙清线_12
54.441429138183594,29.305883407592773,-84.04498291015625,-0.36083999276161194,1.9999999949504854e-06,0.042371999472379684,-0.037925999611616135,-1.9999999949504854e-06
50.1468391418457,34.18569564819336,-84.75251770019531,-0.5255640149116516,0.0008590000215917826,0.04496699944138527,-0.037064000964164734,-0.0008640000014565885
45.79282760620117,38.892578125,-85.03876495361328,-0.46281200647354126,-0.007710999809205532,0.04410199820995331,-0.037925999611616135,-0.0008640000014565885
40.95263671875,43.907493591308594,-85.1629867553711,-0.3765279948711395,-0.007710999809205532,0.0510220006108284,-0.037064000964164734,0.005169999785721302
36.62023162841797,48.360389709472656,-85.22779846191406,-0.2510240077972412,-0.009425000287592411,0.054482001811265945,-0.037064000964164734,-0.0017259999876841903
31.644990921020508,52.753841400146484,-84.53107452392578,-0.1333640068769455,-0.010281999595463276,0.05534699931740761,-0.039650000631809235,-0.002587999915704131
26.48067855834961,57.08244323730469,-83.79653930664062,-0.16473999619483948,-0.010281999595463276,0.05275199934840202,-0.025857999920845032,-0.002587999915704131
21.192121505737305,61.329986572265625,-82.76494598388672,-0.24318000674247742,-0.016280999407172203,0.05794199928641319,-0.02327200025320053,-0.0008640000014565885
15.822532653808594,65.20465850830078,-81.31208038330078,-0.23533600568771362,-0.017994999885559082,0.05188700184226036,-0.025857999920845032,-1.9999999949504854e-06
10.739251136779785,68.6578140258789,-79.63236236572266,-0.24318000674247742,-0.015424000099301338,0.0510220006108284,-0.01637599989771843,-0.0008640000014565885
5.591145038604736,71.72728729248047,-77.47196960449219,-0.09414400160312653,-0.02313699945807457,0.054482001811265945,-0.01637599989771843,-0.0051739998161792755
0.3404009938240051,74.53736114501953,-74.91189575195312,0.10195600241422653,-0.02313699945807457,0.0510220006108284,-0.01810000091791153,-0.0008640000014565885
-5.1696391105651855,77.17451477050781,-72.0817642211914,0.007828000001609325,-0.026565000414848328,0.0510220006108284,-0.014651999808847904,0.006031999830156565
-10.350156784057617,79.37934875488281,-69.08421325683594,0.10980000346899033,-0.03256399929523468,0.0510220006108284,-0.015514000318944454,-1.9999999949504854e-06
-15.806177139282227,81.59498596191406,-65.87602233886719,0.007828000001609325,-0.03427800163626671,0.05275199934840202,-0.010342000052332878,-0.0008640000014565885
-20.835439682006836,83.00003051757812,-62.13312530517578,0.18824000656604767,-0.0368489995598793,0.05275199934840202,-0.006031999830156565,-0.0017259999876841903
-26.042966842651367,84.21052551269531,-58.195796966552734,0.18039600551128387,-0.0368489995598793,0.05275199934840202,-0.005169999785721302,-0.006035999860614538
-30.807531356811523,85.19405364990234,-54.388092041015625,0.18039600551128387,-0.04199099913239479,0.04410199820995331,-0.004308000206947327,-0.002587999915704131
-35.815185546875,85.9019775390625,-50.132102966308594,0.02351599931716919,-0.044562000781297684,0.043237000703811646,0.002587999915704131,-0.002587999915704131
-40.70399475097656,86.15596771240234,-45.438636779785156,0.05489199981093407,-0.04541900008916855,0.04583200067281723,0.003449999960139394,0.004308000206947327
-45.225467681884766,85.90737915039062,-40.658748626708984,0.11764399707317352,-0.042847998440265656,0.04064200073480606,0.011207999661564827,0.004308000206947327
-49.757747650146484,85.75606536865234,-36.030094146728516,0.08626800030469894,-0.04541900008916855,0.04064200073480606,0.008621999993920326,-0.002587999915704131
-53.933494567871094,85.02112579345703,-31.093578338623047,0.09411200135946274,-0.042847998440265656,0.037181999534368515,0.013794000260531902,-0.0017259999876841903
-58.811500549316406,84.5185546875,-25.77359390258789,0.03920400142669678,-0.04541900008916855,0.036316998302936554,0.01810400001704693,0.0025839998852461576
-62.425437927246094,82.96219635009766,-20.507619857788086,0.10195600241422653,-0.042847998440265656,0.036316998302936554,0.01724199950695038,0.006031999830156565
-66.07178497314453,81.3950424194336,-15.387471199035645,0.06273599714040756,-0.04541900008916855,0.031127000227570534,0.02758600004017353,0.005169999785721302
-69.12931823730469,79.41717529296875,-10.342937469482422,0.04704799875617027,-0.04370500147342682,0.02939699962735176,0.02241400070488453,-1.9999999949504854e-06
