1-220kV母线Ⅰ电压Ua_1,2-220kV母线Ⅰ电压Ub_2,3-220kV母线Ⅰ电压Uc_3,4-220kV母线Ⅰ电压3Uo_4,41-220kV瑞达Ⅰ线路电流Ia_41,42-220kV瑞达Ⅰ线路电流Ib_42,43-220kV瑞达Ⅰ线路电流Ic_43,44-220kV瑞达Ⅰ线路电流3Io_44
74.60652923583984,-71.16639709472656,15.32283878326416,32.677696228027344,0.14209456741809845,-0.13528141379356384,0.12815026938915253,0.12080328166484833
77.94854736328125,-67.61283111572266,9.802809715270996,34.993690490722656,0.14919929206371307,-0.12104126065969467,0.014238919131457806,0.028424302116036415
80.2402114868164,-64.75729370117188,3.362776041030884,32.77287292480469,0.1563040316104889,-0.1068011149764061,-0.0711945965886116,-0.03553037717938423
80.8131332397461,-62.50459289550781,-5.012439727783203,23.159921646118164,0.1563040316104889,-0.09968103468418121,-0.11391135305166245,-0.07106075435876846
81.13141632080078,-59.99806213378906,-14.973871231079102,10.628183364868164,0.16340875625610352,-0.08544088900089264,-0.1566281020641327,-0.0852729007601738
82.14994049072266,-56.5396842956543,-22.87322235107422,4.727161884307861,0.17051348090171814,-0.06408067047595978,-0.1922253966331482,-0.1065911278128624
83.26394653320312,-52.3515625,-30.360158920288086,0.8248739242553711,0.17051348090171814,-0.05696059390902519,-0.22070324420928955,-0.12080328166484833
83.86869049072266,-48.25862121582031,-37.08570861816406,-2.728429079055786,0.17761820554733276,-0.04272044450044632,-0.25630053877830505,-0.14212150871753693
84.1551513671875,-43.68975830078125,-41.622283935546875,-2.157362461090088,0.17051348090171814,-0.04272044450044632,-0.2847783863544464,-0.16343973577022552
85.2373275756836,-37.788307189941406,-45.39747619628906,3.5215771198272705,0.17051348090171814,-0.03560037165880203,-0.3132562041282654,-0.1918640285730362
86.22401428222656,-31.252296447753906,-47.39611053466797,13.102804183959961,0.17051348090171814,-0.014240148477256298,-0.3346146047115326,-0.1918640285730362
86.06487274169922,-25.57294464111328,-49.39474105834961,19.225906372070312,0.16340875625610352,-0.007120074238628149,-0.36309242248535156,-0.22028833627700806
84.98269653320312,-20.369516372680664,-51.07612609863281,23.413728713989258,0.1563040316104889,0.0,-0.3915702700614929,-0.24871262907981873
83.29576873779297,-15.54682731628418,-53.836143493652344,23.98479461669922,0.14919929206371307,0.0,-0.43428701162338257,-0.28424301743507385
80.90861511230469,-11.009692192077637,-56.247188568115234,23.540632247924805,0.14209456741809845,0.02136022225022316,-0.4770037829875946,-0.3197733759880066
77.69391632080078,-6.726382255554199,-59.356170654296875,20.08250617980957,0.13498984277248383,0.028480296954512596,-0.5268399715423584,-0.36951592564582825
74.12909698486328,-2.2527034282684326,-62.941017150878906,15.355344772338867,0.13498984277248383,0.04272044450044632,-0.5766761898994446,-0.405046284198761
70.97805786132812,2.4748010635375977,-65.73275756835938,13.324886322021484,0.13498984277248383,0.05696059390902519,-0.6407513618469238,-0.4476827383041382
68.11347198486328,7.93205451965332,-69.00035858154297,12.08757495880127,0.1278851181268692,0.07120074331760406,-0.69058758020401,-0.4903191924095154
65.0897445678711,13.770047187805176,-70.84037017822266,13.737322807312012,0.13498984277248383,0.09256096184253693,-0.7546626925468445,-0.5400617122650146
62.288814544677734,19.512853622436523,-72.42658233642578,16.243671417236328,0.1278851181268692,0.09968103468418121,-0.7973794341087341,-0.5613799691200256
59.456058502197266,25.826770782470703,-73.60037994384766,20.114233016967773,0.1278851181268692,0.1068011149764061,-0.832976758480072,-0.596910297870636
56.49598693847656,31.791675567626953,-74.5203857421875,23.730987548828125,0.11367565393447876,0.12104126065969467,-0.8899324536323547,-0.64665287733078
52.740196228027344,36.93164825439453,-75.6307373046875,24.270328521728516,0.09946619719266891,0.13528141379356384,-0.9255297183990479,-0.6892893314361572
48.41149139404297,41.43705368041992,-76.32867431640625,23.5089054107666,0.08525674045085907,0.13528141379356384,-0.9682464599609375,-0.7390318512916565
43.573524475097656,45.688636779785156,-76.93143463134766,21.2880916595459,0.08525674045085907,0.14240148663520813,-1.0038437843322754,-0.7745621800422668
38.32178497314453,49.59120559692383,-76.70936584472656,19.384536743164062,0.07815201580524445,0.13528141379356384,-1.0394411087036133,-0.810092568397522
32.71992874145508,52.98612594604492,-76.5190200805664,15.831233978271484,0.0639425590634346,0.14952155947685242,-1.0750383138656616,-0.8527290225028992
27.022586822509766,56.22240447998047,-75.44039154052734,13.293160438537598,0.0639425590634346,0.1566416323184967,-1.1177551746368408,-0.8811533451080322
21.611703872680664,59.55386734008789,-74.04452514648438,12.309656143188477,0.05683782696723938,0.17088177800178528,-1.1462329626083374,-0.9095776677131653
16.296306610107422,62.98051452636719,-72.90245056152344,10.977168083190918,0.042628370225429535,0.17800185084342957,-1.1604719161987305,-0.9308958649635315
10.88542366027832,65.99469757080078,-71.57003021240234,9.137064933776855,0.03552364185452461,0.18512192368507385,-1.1818302869796753,-0.9380019307136536
5.570026874542236,68.91368865966797,-70.45967864990234,6.8527984619140625,0.02841891348361969,0.19224199652671814,-1.1960691213607788,-0.9451079964637756
0.19097234308719635,72.02305603027344,-69.00035858154297,5.488584041595459,0.021314185112714767,0.19936206936836243,-1.1818302869796753,-0.9451079964637756
-4.869794845581055,75.19587707519531,-67.63621520996094,4.505080699920654,0.014209456741809845,0.19936206936836243,-1.1818302869796753,-0.9380019307136536
-10.153363227844238,77.60722351074219,-66.4306869506836,1.6497478485107422,0.0,0.2064821422100067,-1.174710750579834,-0.9380019307136536
-15.691560745239258,79.47918701171875,-64.65412902832031,-1.681473731994629,-0.014209456741809845,0.2136022299528122,-1.1604719161987305,-0.9308958649635315
-20.91147232055664,81.19251251220703,-62.972740173339844,-4.885791778564453,-0.021314185112714767,0.2136022299528122,-1.1391135454177856,-0.9095776677131653
-26.067726135253906,82.62028503417969,-60.27617645263672,-6.6307172775268555,-0.03552364185452461,0.2136022299528122,-1.096396803855896,-0.8882594108581543
-31.160322189331055,83.35002899169922,-57.57960891723633,-9.39087200164795,-0.042628370225429535,0.19936206936836243,-1.0536799430847168,-0.8598350882530212
-36.41205978393555,83.38175964355469,-54.97821807861328,-14.022856712341309,-0.04973309859633446,0.19936206936836243,-1.0038437843322754,-0.817198634147644
-41.60014343261719,83.19139099121094,-51.64716339111328,-17.512706756591797,-0.05683782696723938,0.19224199652671814,-0.9468880891799927,-0.7745621800422668
-46.46993637084961,82.96929168701172,-48.22093963623047,-20.463218688964844,-0.07104728370904922,0.19224199652671814,-0.8756935000419617,-0.7177135944366455
-50.957786560058594,82.20781707763672,-44.44574737548828,-22.969566345214844,-0.08525674045085907,0.18512192368507385,-0.8044989109039307,-0.6537589430809021
-55.381980895996094,80.78004455566406,-41.08297348022461,-27.347742080688477,-0.09236147254705429,0.18512192368507385,-0.7190654277801514,-0.5898042321205139
-59.77434539794922,79.44745635986328,-37.56157302856445,-30.99622344970703,-0.10657092928886414,0.18512192368507385,-0.6336318850517273,-0.5187435150146484
-63.46647644042969,78.30524444580078,-33.532588958740234,-32.5507926940918,-0.11367565393447876,0.17800185084342957,-0.548198401927948,-0.43347060680389404
-66.8084945678711,76.71883392333984,-29.0911865234375,-33.31221389770508,-0.11367565393447876,0.17800185084342957,-0.44852593541145325,-0.3553037643432617
-69.8003921508789,74.7516860961914,-24.554611206054688,-33.94673156738281,-0.1278851181268692,0.14952155947685242,-0.3559729754924774,-0.2771369218826294
-72.66497802734375,72.65762329101562,-20.113208770751953,-34.89850997924805,-0.13498984277248383,0.14952155947685242,-0.23494215309619904,-0.1918640285730362
-75.62504577636719,70.18282318115234,-15.227665901184082,-35.85028839111328,-0.14209456741809845,0.13528141379356384,-0.12815026938915253,-0.1065911278128624
-77.69391632080078,67.83493041992188,-9.200047492980957,-33.058406829833984,-0.1563040316104889,0.12816134095191956,-0.02847783826291561,-0.02131822519004345
-79.25352478027344,65.20149230957031,-2.4427714347839355,-28.64850425720215,-0.1563040316104889,0.11392118781805038,0.04983621463179588,0.03553037717938423
-80.43119049072266,62.282493591308594,5.1710615158081055,-22.493677139282227,-0.16340875625610352,0.09256096184253693,0.09967242926359177,0.07816682755947113
-81.41787719726562,59.585594177246094,13.609725952148438,-14.181486129760742,-0.17051348090171814,0.08544088900089264,0.14950864017009735,0.09237898141145706
-82.24542236328125,55.96857833862305,22.048391342163086,-7.201783657073975,-0.17761820554733276,0.07120074331760406,0.18510594964027405,0.11369720846414566
-82.72285461425781,52.161190032958984,29.789119720458984,-1.1738590002059937,-0.17761820554733276,0.05696059390902519,0.22070324420928955,0.14212150871753693
-83.67771911621094,47.719242095947266,35.531219482421875,-0.5710665583610535,-0.17761820554733276,0.04272044450044632,0.2634199857711792,0.1705458015203476
-84.69623565673828,42.515811920166016,39.90917205810547,-3.934014081954956,-0.18472294509410858,0.028480296954512596,0.30613675713539124,0.19897010922431946
-85.71475219726562,36.836463928222656,43.58919143676758,-9.137064933776855,-0.17761820554733276,0.02136022225022316,0.3346146047115326,0.22028833627700806
-85.84207153320312,31.030197143554688,46.60300064086914,-14.340115547180176,-0.17051348090171814,0.014240148477256298,0.3559729754924774,0.22739441692829132
-85.55561065673828,25.63640022277832,48.91887664794922,-18.97209930419922,-0.17051348090171814,0.014240148477256298,0.37733134627342224,0.2558187246322632
-84.72806549072266,20.496429443359375,51.39337158203125,-22.20814323425293,-0.16340875625610352,0.0,0.41292864084243774,0.28424301743507385
-83.04114532470703,15.832381248474121,54.629249572753906,-21.700529098510742,-0.14919929206371307,-0.007120074238628149,0.44852593541145325,0.3126673102378845
-80.3675308227539,11.136605262756348,57.04029846191406,-21.0025577545166,-0.1563040316104889,-0.02136022225022316,0.5054816007614136,0.3624098300933838
-77.21648406982422,6.789838790893555,60.27617645263672,-17.512706756591797,-0.14209456741809845,-0.028480296954512596,0.5553178191184998,0.405046284198761
