220kVⅠ母_1,220kVⅠ母_2,220kVⅠ母_3,220kVⅠ母_4,220kV苏崇II线_17,220kV苏崇II线_18,220kV苏崇II线_19,220kV苏崇II线_20
59.5233154296875,-81.7311782836914,22.27988052368164,0.21710500121116638,0.9844800233840942,-0.9072759747505188,-0.043754998594522476,0.03966499865055084
63.48233413696289,-79.71385192871094,17.31346321105957,1.8609529733657837,1.010849952697754,-0.8853610157966614,-0.113755002617836,-0.013218999840319157
66.45425415039062,-78.29048919677734,11.402580261230469,-0.7443910241127014,1.0460100173950195,-0.8064669966697693,-0.15750500559806824,0.004408999811857939
69.9356460571289,-76.11798095703125,6.255760192871094,0.3101530075073242,1.0635900497436523,-0.7977010011672974,-0.21875500679016113,0.03966499865055084
72.81204223632812,-74.13275909423828,0.46691399812698364,-1.411234974861145,1.054800033569336,-0.7319560050964355,-0.30188000202178955,-0.004404999781399965
75.94847869873047,-71.36629486083984,-4.361546039581299,0.30239900946617126,1.1031450033187866,-0.6749770045280457,-0.3456299901008606,0.017629999667406082
78.19864654541016,-68.73895263671875,-9.524284362792969,0.007747000083327293,1.1031450033187866,-0.6092320084571838,-0.4025050103664398,0.026443999260663986
80.4169692993164,-65.40528106689453,-14.267848014831543,1.1475850343704224,1.111935019493103,-0.5259550213813782,-0.4812549948692322,0.022036999464035034
82.31156921386719,-62.06090545654297,-19.23957061767578,1.3414349555969238,1.1163300275802612,-0.48650801181793213,-0.5556300282478333,-0.008812000043690205
83.37828063964844,-58.75398635864258,-24.423532485961914,0.20159700512886047,1.0855649709701538,-0.4251460134983063,-0.5775049924850464,0.01322299987077713
84.52458953857422,-54.323360443115234,-28.827512741088867,2.2719149589538574,1.0504050254821777,-0.37255001068115234,-0.6387550234794617,-0.026440000161528587
85.07121276855469,-49.753604888916016,-33.32699966430664,3.760683059692383,1.0635900497436523,-0.3111880123615265,-0.7087550163269043,-0.026440000161528587
44.807003021240234,-70.06600189208984,3.305624008178711,-46.903953552246094,1.296525001525879,0.039452001452445984,-3.858755111694336,-2.556057929992676
113.1717758178711,-15.400185585021973,21.123172760009766,215.48365783691406,1.0943549871444702,-0.20599600672721863,-2.642504930496216,-1.8553450107574463
106.71846771240234,-19.306415557861328,12.808670043945312,182.606689453125,0.8833950161933899,-0.5303379893302917,-2.288130044937134,-1.9258569478988647
83.5268783569336,-29.516124725341797,-11.466279983520508,74.36860656738281,0.5933250188827515,-0.17969800531864166,-3.963754892349243,-3.560853958129883
76.74983978271484,-24.015296936035156,-7.062300205230713,78.26111602783203,0.5889300107955933,-0.3550179898738861,-3.6750049591064453,-3.4286439418792725
83.9832763671875,-16.43292808532715,-32.615997314453125,58.64349365234375,0.9009749889373779,-0.2103790044784546,-4.5675048828125,-3.9134140014648438
