17-220kV_II母电压Ua_17,18-220kV_II母电压Ub_18,19-220kV_II母电压Uc_19,20-220kV_II母电压3Uo_20,9-220kV 果抚II线电流Ia_9,10-220kV 果抚II线电流Ib_10,11-220kV 果抚II线电流Ic_11,12-220kV 果抚II线电流3Io_12
-40.52547836303711,-42.20368194580078,76.85545349121094,-10.442148208618164,-0.17265456914901733,-0.328043669462204,3.314967632293701,2.814269542694092
-28.6226749420166,-53.298465728759766,76.6068344116211,-9.354424476623535,-0.17265456914901733,-0.37984004616737366,3.4876222610473633,2.9178621768951416
-16.036155700683594,-63.367679595947266,76.79329681396484,-4.47520637512207,-0.15538911521434784,-0.41437095403671265,3.5739495754241943,3.0041894912719727
-3.0145487785339355,-71.91407775878906,75.14617156982422,0.5904785990715027,-0.12085819989442825,-0.41437095403671265,3.5739495754241943,3.0214548110961914
10.069214820861816,-78.31610870361328,70.04940795898438,3.5428717136383057,-0.10359273850917816,-0.41437095403671265,3.41856050491333,2.9005966186523438
22.87327766418457,-82.29407501220703,62.404266357421875,5.718319416046143,-0.05179636925458908,-0.39710551500320435,3.142313003540039,2.693411350250244
35.36656188964844,-83.87904357910156,53.95109939575195,10.100292205810547,-0.017265455797314644,-0.36257457733154297,2.797003984451294,2.3998985290527344
47.36260223388672,-83.28856658935547,44.90745162963867,16.284778594970703,0.017265455797314644,-0.328043669462204,2.34810209274292,1.985527515411377
58.05337142944336,-81.26850128173828,34.62069320678711,20.418128967285156,0.03453091159462929,-0.3107782304286957,1.7956074476242065,1.5193601846694946
67.25240325927734,-77.6945571899414,22.686809539794922,21.816631317138672,0.06906182318925858,-0.258981853723526,1.1913164854049683,0.9841310381889343
74.7110824584961,-72.25593566894531,10.007059097290039,22.06525421142578,0.10359273850917816,-0.20718547701835632,0.5524945855140686,0.43163642287254333
79.9632339477539,-65.13911437988281,-3.5739495754241943,20.014118194580078,0.15538911521434784,-0.15538911521434784,-0.06906182318925858,-0.08632728457450867
83.00886535644531,-56.157623291015625,-17.465736389160156,16.62663459777832,0.15538911521434784,-0.08632728457450867,-0.5352291464805603,-0.44890186190605164
84.09658813476562,-45.466854095458984,-30.176565170288086,14.917354583740234,0.18992002308368683,-0.017265455797314644,-0.9323346614837646,-0.7769455313682556
83.53718566894531,-33.4708137512207,-41.33350372314453,15.569989204406738,0.20718547701835632,0.06906182318925858,-1.3639711141586304,-1.122254729270935
81.42389678955078,-20.573518753051758,-50.47038269042969,18.522382736206055,0.20718547701835632,0.12085819989442825,-1.8301384449005127,-1.536625623703003
77.25946807861328,-7.489755153656006,-58.084449768066406,20.759984970092773,0.20718547701835632,0.15538911521434784,-2.2963056564331055,-1.933731198310852
70.95066833496094,5.469696521759033,-65.04588317871094,20.138429641723633,0.20718547701835632,0.22445093095302582,-2.7452075481414795,-2.330836772918701
62.34210968017578,17.962980270385742,-71.29252624511719,16.098312377929688,0.17265456914901733,0.258981853723526,-3.1768441200256348,-2.710676670074463
52.179664611816406,30.269798278808594,-75.70557403564453,12.15142822265625,0.17265456914901733,0.328043669462204,-3.504887819290161,-3.0041894912719727
40.83625793457031,42.23476028442383,-77.6634750366211,9.634124755859375,0.15538911521434784,0.36257457733154297,-3.763869524002075,-3.2113749980926514
28.498363494873047,53.32954406738281,-77.601318359375,7.6140666007995605,0.15538911521434784,0.41437095403671265,-3.9019932746887207,-3.314967632293701
15.476755142211914,63.05690002441406,-76.20281982421875,4.164428234100342,0.13812364637851715,0.43163642287254333,-3.971055030822754,-3.3667640686035156
2.2997589111328125,71.168212890625,-73.56120300292969,-0.2797003984451294,0.13812364637851715,0.44890186190605164,-3.9365241527557373,-3.314967632293701
-10.566459655761719,77.47701263427734,-69.02384185791016,-3.977961301803589,0.10359273850917816,0.4661673307418823,-3.781135082244873,-3.1941094398498535
-22.93543243408203,81.67251586914062,-62.404266357421875,-6.868198871612549,0.06906182318925858,0.4661673307418823,-3.52215313911438,-2.986923933029175
-35.11793899536133,83.75473022460938,-54.168643951416016,-10.131369590759277,0.017265455797314644,0.43163642287254333,-3.142313003540039,-2.6588802337646484
-47.02074432373047,83.81688690185547,-44.969608306884766,-14.730887413024902,-0.017265455797314644,0.37984004616737366,-2.6588802337646484,-2.2790403366088867
-58.02229309082031,81.98329162597656,-34.900394439697266,-19.454715728759766,-0.06906182318925858,0.328043669462204,-2.071854829788208,-1.7956074476242065
-67.5321044921875,78.2850341796875,-23.774534225463867,-22.966510772705078,-0.10359273850917816,0.2417163997888565,-1.4330328702926636,-1.2431129217147827
-74.92862701416016,72.62886810302734,-11.685260772705078,-24.613636016845703,-0.12085819989442825,0.18992002308368683,-0.7596800923347473,-0.656087338924408
-80.05647277832031,65.07695770263672,1.6471245288848877,-23.463756561279297,-0.13812364637851715,0.13812364637851715,-0.08632728457450867,-0.06906182318925858
-82.85347747802734,55.877925872802734,16.346935272216797,-18.70884895324707,-0.17265456914901733,0.08632728457450867,0.44890186190605164,0.36257457733154297
-83.87904357910156,45.124996185302734,29.648242950439453,-16.191545486450195,-0.20718547701835632,0.017265455797314644,0.880538284778595,0.742414653301239
-83.19532775878906,33.25326919555664,40.71194839477539,-16.37801170349121,-0.2417163997888565,-0.017265455797314644,1.3294401168823242,1.087723731994629
-81.08203887939453,20.511362075805664,49.60020446777344,-19.42363929748535,-0.2417163997888565,-0.10359273850917816,1.8301384449005127,1.5193601846694946
-77.0108413696289,7.489755153656006,57.02780532836914,-22.127408981323242,-0.2417163997888565,-0.13812364637851715,2.330836772918701,1.9682620763778687
-70.82635498046875,-5.469696521759033,64.14462280273438,-21.474775314331055,-0.22445093095302582,-0.22445093095302582,2.866065740585327,2.434429407119751
-62.404266357421875,-18.087291717529297,70.45342254638672,-17.74543571472168,-0.22445093095302582,-0.293512761592865,3.314967632293701,2.797003984451294
-52.27289581298828,-30.3630313873291,74.95970916748047,-13.612086296081543,-0.22445093095302582,-0.36257457733154297,3.677542209625244,3.1250476837158203
-40.9605712890625,-42.23476028442383,77.04192352294922,-10.908315658569336,-0.20718547701835632,-0.41437095403671265,3.971055030822754,3.3494985103607178
-28.746986389160156,-53.36062240600586,77.19731140136719,-8.639634132385254,-0.15538911521434784,-0.44890186190605164,4.143709659576416,3.504887819290161
-15.849689483642578,-63.30552291870117,76.23389434814453,-5.0035295486450195,-0.15538911521434784,-0.483432799577713,4.1955060958862305,3.5566840171813965
-2.610537052154541,-71.57222747802734,73.96521759033203,-0.062155645340681076,-0.13812364637851715,-0.4661673307418823,4.143709659576416,3.52215313911438
10.473225593566895,-77.7567138671875,69.61431884765625,4.413050651550293,-0.10359273850917816,-0.483432799577713,4.00558614730835,3.3840296268463135
23.02866554260254,-81.61035919189453,62.93259048461914,8.049156188964844,-0.08632728457450867,-0.4661673307418823,3.694807767868042,3.142313003540039
35.24224853515625,-83.35071563720703,54.510501861572266,11.654183387756348,-0.03453091159462929,-0.43163642287254333,3.2977023124694824,2.779738426208496
46.958587646484375,-83.25748443603516,45.18715286254883,16.16046714782715,0.0,-0.39710551500320435,2.797003984451294,2.3653676509857178
57.64936065673828,-81.48604583740234,35.2733268737793,20.48028564453125,0.03453091159462929,-0.36257457733154297,2.175447463989258,1.8646693229675293
67.0037841796875,-78.12964630126953,24.396089553833008,23.619144439697266,0.06906182318925858,-0.293512761592865,1.5193601846694946,1.2949092388153076
74.58677673339844,-72.81533813476562,12.524362564086914,25.173036575317383,0.12085819989442825,-0.2417163997888565,0.7942110300064087,0.673352837562561
79.99431610107422,-65.51204681396484,-0.4972451627254486,24.644712448120117,0.15538911521434784,-0.13812364637851715,0.08632728457450867,0.06906182318925858
82.94670867919922,-56.53055953979492,-15.197054862976074,19.951961517333984,0.17265456914901733,-0.06906182318925858,-0.483432799577713,-0.37984004616737366
84.06550598144531,-45.52901077270508,-28.809141159057617,17.248191833496094,0.20718547701835632,0.017265455797314644,-0.966865599155426,-0.7596800923347473
83.31964111328125,-33.37758255004883,-40.24578094482422,17.154958724975586,0.22445093095302582,0.05179636925458908,-1.4157674312591553,-1.17405104637146
81.08203887939453,-20.48028564453125,-49.44481658935547,19.76549530029297,0.22445093095302582,0.08632728457450867,-1.9164656400680542,-1.5884220600128174
77.04192352294922,-7.365443706512451,-56.96564865112305,22.46926498413086,0.2417163997888565,0.15538911521434784,-2.417163848876953,-2.071854829788208
70.76419830322266,5.469696521759033,-63.80276870727539,22.06525421142578,0.22445093095302582,0.22445093095302582,-2.9351277351379395,-2.520756721496582
62.31103515625,17.90082550048828,-70.0183334350586,18.180526733398438,0.22445093095302582,0.258981853723526,-3.4012949466705322,-2.9005966186523438
52.14858627319336,30.114410400390625,-74.46246337890625,13.98501968383789,0.20718547701835632,0.328043669462204,-3.781135082244873,-3.22864031791687
40.898414611816406,41.923980712890625,-76.57575225830078,11.156938552856445,0.18992002308368683,0.41437095403671265,-4.091913223266602,-3.4703567028045654
