1-220kV以新线电压Ua_1,2-220kV以新线电压Ub_2,3-220kV以新线电压Uc_3,4-220kV以新线电压3Uo_4,5-以新线线路电流 Ia_5,6-以新线线路电流 Ib_6,7-以新线线路电流 Ic_7,8-以新线线路电流 3Io_8
-72.29166412353516,12.386363983154297,59.960330963134766,14.641552925109863,-1.380784034729004,0.0,5.626138210296631,4.145535469055176
-71.0200424194336,1.0453964471817017,30.408226013183594,70.83088684082031,-1.34537935256958,-0.21246705949306488,6.864596366882324,5.24392557144165
-68.3178482055664,-7.412810802459717,10.749101638793945,110.66732025146484,-1.239165186882019,-0.3187005817890167,9.270743370056152,7.65329647064209
-49.81576156616211,6.018949031829834,37.28892135620117,17.96917724609375,-1.132951021194458,-0.3895229399204254,11.464583396911621,9.814643859863281
-56.205657958984375,-13.305045127868652,44.898902893066406,43.67112350463867,-1.132951021194458,-0.6728123426437378,13.30457878112793,11.373649597167969
-50.45157241821289,-25.723087310791016,53.777217864990234,36.255271911621094,-0.7434991002082825,-0.42493411898612976,14.755343437194824,13.570428848266602
-57.66802215576172,-32.34393310546875,61.48232650756836,49.05870819091797,-0.7434991002082825,-0.6728123426437378,16.666107177734375,15.235729217529297
-55.315521240234375,-39.15484619140625,58.18466567993164,63.31996154785156,-0.4956660568714142,-0.9206905364990234,18.966100692749023,17.467941284179688
-55.4744758605957,-47.99319839477539,58.72370910644531,76.63046264648438,-0.4956660568714142,-0.9206905364990234,20.735326766967773,19.239538192749023
-50.73768615722656,-42.22768020629883,54.25284194946289,65.37992095947266,-0.14161887764930725,-0.8144570589065552,22.43378448486328,21.4008846282959
-32.26738739013672,-36.55719757080078,50.44784927368164,32.230430603027344,0.14161887764930725,-0.8144570589065552,24.026086807250977,23.314208984375
-27.594179153442383,-50.46413803100586,50.194183349609375,48.61502456665039,0.07080943882465363,-1.1331576108932495,25.759929656982422,24.62519073486328
-25.941072463989258,-58.89066696166992,34.0546760559082,87.05702209472656,0.42485663294792175,-0.9206905364990234,27.458385467529297,26.857402801513672
-14.655434608459473,-61.26656723022461,46.103816986083984,51.11866760253906,0.46026134490966797,-1.1685688495635986,29.156843185424805,28.416406631469727
-11.889657974243164,-67.03208923339844,45.85015106201172,58.21760177612305,0.566475510597229,-1.1685688495635986,30.572223663330078,29.939979553222656
-9.72790241241455,-66.30347442626953,53.555259704589844,39.04413986206055,0.8143085241317749,-1.09774649143219,32.30606460571289,31.92416763305664
-9.09209156036377,-67.69733428955078,51.3356819152832,44.55849075317383,0.9205226898193359,-1.2393910884857178,33.54452133178711,33.1997184753418
-0.4450674057006836,-69.59806060791016,50.638099670410156,34.797454833984375,0.9913321137428284,-1.274802327156067,34.8537483215332,34.5461311340332
3.0518908500671387,-74.7300033569336,42.99640655517578,50.231300354003906,1.0975462198257446,-1.3102134466171265,36.05682373046875,35.89254379272461
6.517058849334717,-79.67188262939453,39.15970993041992,58.7563591003418,1.380784034729004,-1.2393910884857178,37.11835861206055,37.238956451416016
17.19867706298828,-78.7531967163086,37.28892135620117,41.86470031738281,1.4161887168884277,-1.2039799690246582,38.21527862548828,38.372779846191406
25.241680145263672,-77.64443969726562,39.888999938964844,21.96232795715332,1.5224028825759888,-1.3456246852874756,39.06450653076172,39.22314453125
26.958370208740234,-82.49127960205078,40.079246520996094,26.87453842163086,1.6640217304229736,-1.3102134466171265,39.77219772338867,40.108943939208984
30.900394439697266,-83.44164276123047,38.17675018310547,25.004730224609375,1.699426531791687,-1.3102134466171265,40.338348388671875,40.74671936035156
34.333770751953125,-84.67710876464844,35.3230094909668,25.95547866821289,1.7702358961105347,-1.274802327156067,40.72758102416992,41.207332611083984
38.14863586425781,-84.36032104492188,32.1204719543457,24.592737197875977,1.8764500617980957,-1.3102134466171265,41.04603958129883,41.597084045410156
42.66289138793945,-83.75843048095703,24.320240020751953,29.15633773803711,1.947259545326233,-1.2393910884857178,41.25834655761719,41.88053894042969
47.717586517333984,-82.55464172363281,18.89812660217285,27.6351375579834,2.01806902885437,-1.2039799690246582,41.25834655761719,42.128562927246094
55.15657043457031,-79.92530822753906,19.183500289916992,10.046259880065918,2.0888783931732178,-1.2393910884857178,41.081424713134766,41.98683547973633
59.829776763916016,-81.4775619506836,16.932214736938477,8.20814323425293,2.0888783931732178,-1.2393910884857178,40.869117736816406,41.7033805847168
61.06960678100586,-81.73099517822266,16.266340255737305,7.574309825897217,2.1242830753326416,-1.09774649143219,40.44450378417969,41.490787506103516
65.26596069335938,-78.15129852294922,14.871176719665527,-3.486083984375,2.230497360229492,-1.09774649143219,39.913734436035156,40.99474334716797
68.41322326660156,-77.77115631103516,12.493056297302246,-5.7995758056640625,2.1950924396514893,-1.0269241333007812,39.17066192626953,40.35696792602539
71.08362579345703,-74.44490051269531,7.1977763175964355,-7.0672430992126465,2.230497360229492,-0.9915128946304321,38.356815338134766,39.6483268737793
