曲营II回TV_A相_1,曲营II回TV_B相_2,曲营II回TV_C相_3,曲营II回TV_3U0_4,曲营I回线_A相_33,曲营I回线_B相_34,曲营I回线_C相_35,曲营I回线_3I0_36
-9.611886978149414,75.701416015625,-30.38960075378418,62.965003967285156,-0.03423459082841873,0.04745902866125107,-3.5808463096618652,-3.554474115371704
-30.05937385559082,82.01765441894531,-22.794801712036133,51.43050003051758,-0.045646123588085175,0.05884919315576553,-4.928618431091309,-4.893759250640869
-48.47779846191406,82.02804565429688,-16.67734718322754,29.918106079101562,-0.06466533988714218,0.07023935765028,-5.770504474639893,-5.737640857696533
-66.1117935180664,78.32971954345703,-8.957701683044434,6.319849491119385,-0.0703711062669754,0.07973116636276245,-6.05364990234375,-6.020190238952637
-78.74635314941406,69.4371109008789,1.4565367698669434,-13.013286590576172,-0.08558648079633713,0.07783280313014984,-5.738414764404297,-5.7206878662109375
-82.31289672851562,52.88814163208008,9.769200325012207,-33.794071197509766,-0.09509608894586563,0.06264591962099075,-4.860663890838623,-4.857969760894775
-82.44886779785156,33.02522277832031,17.499248504638672,-55.415428161621094,-0.09699801355600357,0.04935738816857338,-3.4751386642456055,-3.503615140914917
-78.38028717041016,12.819478988647461,26.134431838989258,-68.67777252197266,-0.08748840540647507,0.02467869408428669,-1.6667829751968384,-1.7122507095336914
-68.06764221191406,-7.832972049713135,32.22067642211914,-76.28961181640625,-0.07607687264680862,-0.001898361137136817,0.39829128980636597,0.3277575671672821
-50.757877349853516,-29.430782318115234,34.9256706237793,-78.90472412109375,-0.0608614981174469,-0.036068860441446304,2.5256574153900146,2.4412286281585693
-32.47541809082031,-47.52764892578125,36.142921447753906,-76.28961181640625,-0.043744202703237534,-0.06074755638837814,4.607720375061035,4.509491920471191
-11.99655532836914,-64.14933776855469,35.300209045410156,-71.0126953125,-0.020921139046549797,-0.08542624861001968,6.546322822570801,6.438364028930664
9.172606468200684,-76.4078369140625,31.107463836669922,-62.70037841796875,0.0019019218161702156,-0.10820658504962921,8.220656394958496,8.105406761169434
29.8083553314209,-82.22542572021484,25.728681564331055,-46.32481002807617,0.019019218161702156,-0.1252918392419815,9.498586654663086,9.380647659301758
48.9379997253418,-81.72677612304688,18.487613677978516,-24.781282424926758,0.041842278093099594,-0.13098691403865814,10.246089935302734,10.137880325317383
66.42556762695312,-78.4232177734375,9.581931114196777,-4.093892574310303,0.05515573173761368,-0.13858036696910858,10.412202835083008,10.305526733398438
79.23793029785156,-69.52022552490234,0.3953457176685333,17.807655334472656,0.06846918165683746,-0.13668200373649597,9.991259574890137,9.906189918518066
82.45932006835938,-52.29599380493164,-7.865298748016357,39.00872802734375,0.07607687264680862,-0.13098691403865814,9.01723861694336,8.953055381774902
82.1246337890625,-32.90055847167969,-16.479673385620117,57.407894134521484,0.07797879725694656,-0.1063082218170166,7.544882774353027,7.502634048461914
78.15018463134766,-13.473958015441895,-23.887203216552734,71.51081085205078,0.06846918165683746,-0.08352788537740707,5.661021709442139,5.643457412719727
68.19314575195312,7.29276704788208,-29.016294479370117,81.62879943847656,0.05515573173761368,-0.05125575140118599,3.5128912925720215,3.5186846256256104
50.73695755004883,29.274953842163086,-32.25188446044922,84.0259780883789,0.047548044472932816,-0.017085250467061996,1.25527822971344,1.2752405405044556
32.36037063598633,47.756195068359375,-34.07255554199219,81.00614929199219,0.022823061794042587,0.011390166357159615,-0.9608069062232971,-0.9173443913459778
12.059309959411621,63.983123779296875,-33.635597229003906,74.67073822021484,0.007607687264680862,0.037967223674058914,-2.991903781890869,-2.940399646759033
-9.151687622070312,76.13773345947266,-30.067081451416016,65.09756469726562,-0.022823061794042587,0.06644263863563538,-4.7417426109313965,-4.682788848876953
-29.90248680114746,81.58133697509766,-24.14729881286621,48.84652328491211,-0.03423459082841873,0.07973116636276245,-6.074413776397705,-6.0145392417907715
-48.89616012573242,80.91647338867188,-16.38603973388672,28.034603118896484,-0.05705765262246132,0.09491805732250214,-6.8879852294921875,-6.8207478523254395
-66.48831939697266,77.716796875,-7.979741096496582,6.584473609924316,-0.0703711062669754,0.09871477633714676,-7.122052192687988,-7.065624237060547
-79.06012725830078,69.19818115234375,0.936345100402832,-14.647729873657227,-0.08748840540647507,0.10251150280237198,-6.770951747894287,-6.728448390960693
-82.26060485839844,52.38949203491211,9.477892875671387,-34.75917434692383,-0.09319417178630829,0.09112133085727692,-5.874324321746826,-5.848776817321777
-82.37564849853516,32.879783630371094,17.95701789855957,-54.26353454589844,-0.10080185532569885,0.07213772088289261,-4.477473735809326,-4.479353427886963
-78.16064453125,13.380461692810059,25.57262420654297,-68.56880950927734,-0.09699801355600357,0.04745902866125107,-2.67478084564209,-2.695523262023926
-67.92121124267578,-7.573257923126221,31.263521194458008,-77.70613098144531,-0.07797879725694656,0.013288527727127075,-0.6021559834480286,-0.6460967659950256
-50.16170883178711,-28.495811462402344,36.29897689819336,-74.6863021850586,-0.07607687264680862,-0.039865583181381226,1.5742887258529663,1.467374324798584
-32.768272399902344,-47.76658630371094,37.73470687866211,-75.54244232177734,-0.09129224717617035,-0.1063082218170166,3.777160406112671,3.5733108520507812
-12.665936470031738,-63.754573822021484,36.81916809082031,-69.96976470947266,-0.11411530524492264,-0.18983611464500427,5.810144901275635,5.505949974060059
8.984342575073242,-75.99229431152344,32.17905807495117,-61.43952178955078,-0.12933067977428436,-0.25627875328063965,7.573197364807129,7.184294700622559
29.546878814697266,-82.0696029663086,26.789873123168945,-45.04838562011719,-0.13693836331367493,-0.30753448605537415,8.932295799255371,8.478372573852539
48.195404052734375,-81.91377258300781,18.976593017578125,-25.606287002563477,-0.13693836331367493,-0.3511967957019806,9.745866775512695,9.254441261291504
65.76664733886719,-78.58943176269531,9.685969352722168,-5.401447772979736,-0.12552684545516968,-0.36638370156288147,9.970495223999023,9.459760665893555
78.87186431884766,-70.0604248046875,0.29130735993385315,16.157644271850586,-0.10460569709539413,-0.36068859696388245,9.581642150878906,9.098097801208496
82.3861083984375,-53.04397201538086,-8.520740509033203,36.8294677734375,-0.08178263902664185,-0.3360099196434021,8.611396789550781,8.180752754211426
81.92591094970703,-33.14988327026367,-17.904998779296875,54.761653900146484,-0.05515573173761368,-0.2790590822696686,7.125827312469482,6.768004894256592
77.88871002197266,-13.723283767700195,-25.603836059570312,68.49098205566406,-0.02852882631123066,-0.2126164436340332,5.198550701141357,4.940850734710693
68.16177368164062,6.804504871368408,-30.857772827148438,78.71792602539062,0.0,-0.13098691403865814,2.991903781890869,2.8499836921691895
50.63236618041992,28.61008644104004,-34.384674072265625,80.60143280029297,0.017117295414209366,-0.04366230592131615,0.6644480228424072,0.6366784572601318
31.900169372558594,47.01860809326172,-36.1013069152832,77.11461639404297,0.041842278093099594,0.04745902866125107,-1.6101537942886353,-1.5125823020935059
11.745537757873535,63.06892776489258,-35.34182357788086,71.49524688720703,0.06466533988714218,0.12719018757343292,-3.6959919929504395,-3.494196891784668
-9.245820045471191,75.63908386230469,-31.700483322143555,63.07396697998047,0.08368455618619919,0.1955311894416809,-5.511898517608643,-5.213982105255127
-29.724681854248047,81.48783874511719,-25.728681564331055,47.39887237548828,0.09889993071556091,0.25627875328063965,-6.897423267364502,-6.523128986358643
-48.728816986083984,81.14501953125,-17.530460357666016,27.147335052490234,0.10650762170553207,0.2999410629272461,-7.74308443069458,-7.323686122894287
-66.10133361816406,77.89340209960938,-8.510336875915527,6.475511074066162,0.09699801355600357,0.3189246654510498,-7.997915267944336,-7.551609516143799
-78.79864501953125,69.52022552490234,0.9675565958023071,-14.134047508239746,0.08178263902664185,0.3170263171195984,-7.648702621459961,-7.225735664367676
-82.18738555908203,52.73231506347656,9.914854049682617,-34.043128967285156,0.05705765262246132,0.29234760999679565,-6.714322566986084,-6.340413570404053
-82.21876525878906,33.087554931640625,19.080631256103516,-52.75362014770508,0.02852882631123066,0.23729513585567474,-5.266505718231201,-4.972873210906982
-78.11881256103516,13.401238441467285,26.92512321472168,-66.76313781738281,0.005705765448510647,0.1765475869178772,-3.3864197731018066,-3.1852760314941406
-68.0781021118164,-7.2512125968933105,32.595211029052734,-75.93159484863281,-0.017117295414209366,0.09301969408988953,-1.221300721168518,-1.1301984786987305
-49.09488296508789,-26.418100357055664,73.6175308227539,-4.24955415725708,-0.019019218161702156,0.036068860441446304,-0.1415727287530899,-0.10548518598079681
-32.21394348144531,-45.543434143066406,83.69884490966797,10.27364730834961,0.003803843632340431,0.005695083178579807,-0.14346036314964294,-0.11678717285394669
-15.186572074890137,-64.99081420898438,79.8702392578125,-0.3424549102783203,0.019019218161702156,-0.036068860441446304,-0.14346036314964294,-0.14692580699920654
7.321350574493408,-78.6102066040039,62.72471618652344,-14.351973533630371,0.03994035720825195,-0.05695083364844322,-0.14346036314964294,-0.14692580699920654
