阿太甲线_1,阿太甲线_2,阿太甲线_3,阿太甲线_4,阿太甲线_21,阿太甲线_22,阿太甲线_23,阿太甲线_24
-13.340579986572266,81.9322738647461,-68.30115509033203,0.4577380120754242,-0.009480999782681465,-0.009519999846816063,0.011242999695241451,-0.002618999918922782
-18.720108032226562,83.73280334472656,-64.79396057128906,0.5050899982452393,-0.011207000352442265,-0.008654000237584114,0.009517000056803226,-1.8000000636675395e-05
-23.95892333984375,85.37653350830078,-60.978736877441406,0.5919020175933838,-0.015522000379860401,-0.012984000146389008,0.01296900026500225,-0.0008849999867379665
-29.181503295898438,86.70124816894531,-56.99058151245117,0.576117992401123,-0.012070000171661377,-0.012984000146389008,0.009517000056803226,-0.0052200001664459705
-34.32290267944336,87.53392791748047,-52.699806213378906,0.670822024345398,-0.0008510000188834965,-0.010386000387370586,0.006928000133484602,-1.8000000636675395e-05
-39.296531677246094,88.09085083007812,-48.29014205932617,0.6866059899330139,-0.005166000220924616,-0.008654000237584114,0.006928000133484602,0.0008490000036545098
-44.04285430908203,88.26387023925781,-43.72916793823242,0.6076859831809998,-0.006029000040143728,-0.007788000162690878,0.007790999952703714,-0.0052200001664459705
-48.56187438964844,88.04218292236328,-39.06011199951172,0.536657989025116,0.0008750000270083547,-0.013849999755620956,0.008654000237584114,-0.0052200001664459705
-53.070072174072266,87.40415954589844,-34.126258850097656,0.4577380120754242,0.0008750000270083547,-0.008654000237584114,0.009517000056803226,-0.0008849999867379665
-57.29143142700195,86.66880798339844,-29.019479751586914,0.3946020007133484,-0.004302999936044216,-0.01817999966442585,0.011242999695241451,-0.002618999918922782
-61.37749099731445,85.51171112060547,-23.815427780151367,0.3314659893512726,0.0008750000270083547,-0.012117999605834484,0.008654000237584114,-0.0052200001664459705
-65.20377349853516,83.95989990234375,-18.45465850830078,0.2998979985713959,-0.008617999963462353,-0.0173140000551939,0.006928000133484602,0.0008490000036545098
-68.82440185546875,82.02960205078125,-12.991214752197266,0.2525460124015808,-0.0025770000647753477,-0.021643999963998795,0.009517000056803226,-0.0034860000014305115
-72.13113403320312,80.02360534667969,-7.587214946746826,0.189410001039505,1.2000000424450263e-05,-0.010386000387370586,0.006928000133484602,-0.0034860000014305115
-75.26468658447266,77.36876678466797,-1.9238229990005493,0.17362600564956665,0.004327000118792057,-0.013849999755620956,0.006928000133484602,-0.0052200001664459705
-77.93280029296875,74.29759216308594,3.6422970294952393,0.07102999836206436,1.2000000424450263e-05,-0.013849999755620956,0.009517000056803226,-0.0017519999528303742
-80.30867004394531,70.96147155761719,9.300285339355469,0.015785999596118927,-0.0008510000188834965,-0.01817999966442585,0.0017500000540167093,-0.006087000016123056
-82.31652069091797,67.51180267333984,14.769132614135742,-0.19729800522327423,0.0017379999626427889,-0.0190459992736578,0.0008870000019669533,-0.006087000016123056
-84.13494873046875,63.55388259887695,20.275808334350586,-0.3156780004501343,0.006053000222891569,-0.012984000146389008,2.4000000848900527e-05,-0.0052200001664459705
-85.498779296875,59.7581672668457,25.49066925048828,-0.5682219862937927,0.006053000222891569,-0.013849999755620956,0.006928000133484602,-0.0034860000014305115
-86.6298828125,55.54611587524414,30.727144241333008,-0.6944940090179443,0.007778999861329794,-0.01471600029617548,0.0026130001060664654,-0.0052200001664459705
-87.29014587402344,51.1772575378418,35.76907730102539,-0.7181699872016907,0.005189999938011169,-0.013849999755620956,-0.0025649999734014273,-0.0052200001664459705
-87.67440032958984,46.42450714111328,40.74075698852539,-0.686601996421814,0.006053000222891569,-0.012984000146389008,0.0026130001060664654,-0.004352999851107597
-87.67440032958984,42.07187271118164,45.35577392578125,-0.6234660148620605,0.0069160000421106815,-0.012984000146389008,-0.000838999985717237,-0.0034860000014305115
-87.41462707519531,37.075801849365234,49.98699951171875,-0.4182739853858948,0.010367999784648418,-0.006922000087797642,-0.004290999844670296,-0.002618999918922782
-86.70565032958984,32.05810546875,54.41828155517578,-0.25254198908805847,0.009504999965429306,-0.01471600029617548,-0.009468999691307545,-0.0034860000014305115
-85.70442962646484,26.797096252441406,58.64961242675781,-0.1420540064573288,0.005189999938011169,-0.0173140000551939,-0.004290999844670296,-0.0017519999528303742
-84.24860382080078,21.77399253845215,62.61074447631836,0.023677999153733253,0.013819999992847443,-0.01471600029617548,-0.008605999872088432,-0.006087000016123056
-82.67371368408203,16.318330764770508,66.38273620605469,0.06313800066709518,0.01123099960386753,-0.012984000146389008,-0.011195000261068344,-0.006087000016123056
-80.64421081542969,10.970807075500488,69.80887603759766,0.14994999766349792,0.008642000146210194,-0.010386000387370586,-0.009468999691307545,-0.004352999851107597
-78.28999328613281,5.493515968322754,72.99723052978516,0.11838199943304062,0.013819999992847443,-0.008654000237584114,-0.012920999899506569,-0.002618999918922782
-75.53528594970703,-0.04325199872255325,75.80731201171875,0.14994999766349792,0.006053000222891569,-0.008654000237584114,-0.011195000261068344,-1.8000000636675395e-05
-72.50456237792969,-5.82333517074585,78.39042663574219,0.21308599412441254,0.005189999938011169,-0.008654000237584114,-0.00687999976798892,-0.0052200001664459705
-69.16535949707031,-11.273591041564941,80.63308715820312,0.30779001116752625,0.010367999784648418,-0.008654000237584114,-0.013783999718725681,-0.002618999918922782
-65.6800308227539,-16.71303367614746,82.56771850585938,0.4261699914932251,0.008642000146210194,-0.007788000162690878,-0.012058000080287457,-0.006087000016123056
-61.8537483215332,-22.006486892700195,84.19432067871094,0.5208740234375,0.009504999965429306,-0.006922000087797642,-0.013783999718725681,-0.002618999918922782
-57.87051773071289,-27.272903442382812,85.49127960205078,0.576117992401123,0.010367999784648418,-0.007788000162690878,-0.013783999718725681,-0.0017519999528303742
-53.63291931152344,-32.32304382324219,86.38834381103516,0.5919020175933838,0.009504999965429306,-0.007788000162690878,-0.011195000261068344,-0.006087000016123056
-49.23296356201172,-37.30829620361328,86.98818969726562,0.4577380120754242,0.008642000146210194,-0.0025919999461621046,-0.012058000080287457,-0.0052200001664459705
-44.70853042602539,-42.109710693359375,87.25298309326172,0.5287659764289856,0.005189999938011169,-0.0017259999876841903,-0.014646999537944794,-0.0052200001664459705
-40.04880142211914,-46.73810577392578,87.1881332397461,0.5287659764289856,0.005189999938011169,-0.0017259999876841903,-0.012920999899506569,-0.006087000016123056
-35.16176223754883,-51.24754333496094,86.66934967041016,0.14205799996852875,0.0069160000421106815,-0.0017259999876841903,-0.012920999899506569,0.002583000110462308
-30.188135147094727,-55.81645584106445,85.5237045288086,-0.9786059856414795,0.005189999938011169,-0.0017259999876841903,-0.012058000080287457,0.0017160000279545784
-25.014263153076172,-60.14205551147461,84.28618621826172,-1.4363420009613037,0.006053000222891569,6.000000212225132e-06,-0.005154000129550695,0.0008490000036545098
-19.402019500732422,-63.77556228637695,81.80034637451172,-2.6122500896453857,0.007778999861329794,-0.0025919999461621046,0.0164209995418787,0.019922999665141106
-14.390507698059082,-67.76593017578125,78.79032135009766,-6.139974117279053,0.003464000066742301,-0.004323999863117933,0.013832000084221363,0.019922999665141106
-6.781236171722412,-69.89087677001953,68.63079833984375,-14.079325675964355,-0.028466999530792236,-0.026839999482035637,0.20110300183296204,0.15517500042915344
-5.314583778381348,-76.94701385498047,52.22966003417969,-52.750125885009766,-0.03450800105929375,-0.029438000172376633,0.2097329944372177,0.15604199469089508
1.1852279901504517,-78.65021514892578,47.085052490234375,-53.61824417114258,-0.04659000039100647,-0.04935599863529205,0.2632389962673187,0.1733819991350174
13.134923934936523,-74.34624481201172,40.400306701660156,-36.57941818237305,-0.07679499685764313,-0.10218200087547302,0.3383199870586395,0.16297799348831177
20.69548797607422,-74.67607116699219,39.04389953613281,-26.06727409362793,-0.11217799782752991,-0.08313000202178955,0.4211679995059967,0.23233799636363983
30.626508712768555,-73.85420989990234,36.260841369628906,-12.043190002441406,-0.13116399943828583,-0.09265600144863129,0.43670201301574707,0.20112599432468414
35.9843864440918,-74.69229125976562,30.332653045654297,-14.718578338623047,-0.13720500469207764,-0.10478000342845917,0.4297980070114136,0.18898800015449524
38.81486511230469,-77.59044647216797,21.36201286315918,-30.494686126708984,-0.11821900308132172,-0.12729600071907043,0.4833039939403534,0.24187499284744263
42.56538009643555,-79.05574035644531,19.654348373413086,-29.673917770385742,-0.14324599504470825,-0.09438800066709518,0.48589301109313965,0.2366729974746704
48.88118362426758,-78.53667449951172,21.367416381835938,-14.53706169128418,-0.1406569927930832,-0.09092400223016739,0.4979749917984009,0.25748100876808167
56.54998779296875,-75.49794006347656,22.41579246520996,6.147870063781738,-0.138931006193161,-0.11170800030231476,0.5066050291061401,0.24794399738311768
62.16764450073242,-74.62200164794922,25.8203125,23.770706176757812,-0.13806800544261932,-0.10737799853086472,0.524728000164032,0.2730869948863983
66.43771362304688,-74.21647644042969,21.79433250427246,24.567798614501953,-0.15619100630283356,-0.10478000342845917,0.5160980224609375,0.2505449950695038
67.27115631103516,-75.98456573486328,19.31930160522461,18.948694229125977,-0.15877999365329742,-0.10478000342845917,0.509194016456604,0.241007998585701
66.87067413330078,-79.75324249267578,15.320341110229492,4.380062103271484,-0.1328900009393692,-0.12902800738811493,0.54026198387146,0.27395400404930115
67.30904388427734,-82.683837890625,14.423276901245117,-1.325853943824768,-0.14497199654579163,-0.10564599931240082,0.5117830038070679,0.2583479881286621
70.37223815917969,-80.56429290771484,12.510260581970215,4.040706157684326,-0.15101300179958344,-0.10131599754095078,0.5074679851531982,0.24447600543498993
72.21231842041016,-78.96382141113281,10.240580558776855,6.329386234283447,-0.13720500469207764,-0.10304799675941467,0.487619012594223,0.2514120042324066
72.8671646118164,-78.80702209472656,8.603169441223145,4.616821765899658,-0.12512299418449402,-0.11863599717617035,0.48502999544143677,0.2366729974746704
73.31095123291016,-78.1798095703125,5.5661211013793945,1.0101779699325562,-0.12080799788236618,-0.07706800103187561,0.4436059892177582,0.23754000663757324
73.51660919189453,-77.41201782226562,2.988413095474243,-1.7204539775848389,-0.1328900009393692,-0.07620199769735336,0.4297980070114136,0.2149980068206787
75.04279327392578,-74.24891662597656,0.880852997303009,2.983177900314331,-0.11476700007915497,-0.08486200124025345,0.4280720055103302,0.2219340056180954
76.390380859375,-70.38832092285156,-1.9238229990005493,7.134369850158691,-0.10354799777269363,-0.07620199769735336,0.36938801407814026,0.16731299459934235
78.89613342285156,-64.99213409423828,-7.0684309005737305,12.2089262008667,-0.10182200372219086,-0.06321199983358383,0.3340049982070923,0.16211099922657013
77.8570327758789,-62.74282455444336,-8.105998992919922,12.453577995300293,-0.08715099841356277,-0.05628399923443794,0.3193340003490448,0.1612440049648285
77.72173309326172,-59.56891632080078,-7.387267112731934,19.232805252075195,-0.07593200355768204,-0.06494399905204773,0.2770470082759857,0.12916499376296997
78.80413055419922,-54.518775939941406,-9.186799049377441,26.461877822875977,-0.06298699975013733,-0.040695998817682266,0.20110300183296204,0.09882000088691711
78.73918914794922,-49.69032669067383,-11.66183090209961,30.423662185668945,-0.05522000044584274,-0.03550000116229057,0.16744600236415863,0.07627800107002258
77.521484375,-45.27821350097656,-14.23953914642334,31.568002700805664,-0.04227500036358833,-0.021643999963998795,0.13982999324798584,0.07454399764537811
75.61646270751953,-41.596046447753906,-17.454919815063477,28.995210647583008,-0.03450800105929375,-0.02424200065433979,0.06561200320720673,0.011253000237047672
74.31217193603516,-37.44887924194336,-19.821870803833008,29.8712215423584,-0.014658999629318714,0.004335999954491854,-0.000838999985717237,-0.006953999865800142
71.46546173095703,-34.46421432495117,-24.409866333007812,21.971330642700195,0.004327000118792057,0.012129999697208405,-0.03622199967503548,-0.010421999730169773
70.94590759277344,-28.278606414794922,-29.17619514465332,23.825950622558594,0.014682999812066555,0.030316000804305077,-0.08455000072717667,-0.03556500002741814
70.61577606201172,-21.422529220581055,-35.417816162109375,24.133737564086914,0.023313000798225403,0.04157400131225586,-0.15531599521636963,-0.0806490033864975
68.95970153808594,-14.685407638549805,-42.037715911865234,21.426782608032227,0.05610699951648712,0.057162001729011536,-0.19501399993896484,-0.08238299936056137
66.62171936035156,-9.19730281829834,-45.97182846069336,20.07724952697754,0.06214800104498863,0.06235799938440323,-0.22780799865722656,-0.09018599987030029
65.51766967773438,-2.3682620525360107,-49.93836212158203,23.107778549194336,0.06732600182294846,0.07275000214576721,-0.27527299523353577,-0.13266900181770325
63.29875183105469,5.396190166473389,-52.002689361572266,29.18461799621582,0.06301099807024002,0.07707999646663666,-0.3460389971733093,-0.2037629932165146
60.92288589477539,12.338777542114258,-54.731712341308594,32.6334228515625,0.09235300123691559,0.0831419974565506,-0.4073120057582855,-0.22283700108528137
57.41590881347656,18.275663375854492,-54.51555252075195,37.35283660888672,0.10788699984550476,0.10392600297927856,-0.48153001070022583,-0.26878800988197327
52.05802917480469,22.211959838867188,-53.20237731933594,37.13975524902344,0.12342099845409393,0.11778199672698975,-0.5574740171432495,-0.30953699350357056
46.02364730834961,25.9373836517334,-52.02971267700195,34.87474822998047,0.15189999341964722,0.1454939991235733,-0.6429110169410706,-0.345084011554718
40.66035461425781,29.478967666625977,-51.165069580078125,33.43840789794922,0.1933239996433258,0.15934999287128448,-0.7179920077323914,-0.36502501368522644
35.55683898925781,34.637245178222656,-50.26800537109375,34.98523712158203,0.20626899600028992,0.1775359958410263,-0.7930729985237122,-0.3927690088748932
30.09071922302246,38.45999526977539,-48.50090026855469,35.13518524169922,0.2209399938583374,0.19225800037384033,-0.8552089929580688,-0.44218799471855164
24.81943130493164,41.925880432128906,-46.28525924682617,35.71919250488281,0.24251499772071838,0.19658799469470978,-0.9121670126914978,-0.46906501054763794
18.86623191833496,44.3536262512207,-44.15068054199219,33.675167083740234,0.2615010142326355,0.2113099992275238,-0.9820700287818909,-0.5011439919471741
13.784363746643066,47.738407135009766,-43.8210334777832,30.841938018798828,0.27358299493789673,0.22083599865436554,-1.0347130298614502,-0.534089982509613
7.9448161125183105,51.33946990966797,-44.404666900634766,26.31192970275879,0.27962398529052734,0.24248600006103516,-1.0942599773406982,-0.5739719867706299
2.6518800258636475,55.22710037231445,-45.26930618286133,22.18441390991211,0.3089660108089447,0.2468159943819046,-1.1486289501190186,-0.5869770050048828
-2.5382280349731445,58.71461868286133,-44.945068359375,19.895734786987305,0.3296779990196228,0.27625998854637146,-1.2133539915084839,-0.6025829911231995
-7.116779804229736,62.5535888671875,-44.77214050292969,18.56987762451172,0.3434860110282898,0.28145599365234375,-1.2737640142440796,-0.631193995475769
-11.327316284179688,66.91162872314453,-43.69133758544922,21.032182693481445,0.34780099987983704,0.2909820079803467,-1.3195029497146606,-0.6693419814109802
-14.86135196685791,71.82659149169922,-43.26982879638672,23.825950622558594,0.3788689970970154,0.3039720058441162,-1.3643790483474731,-0.6840810179710388
