220kVⅡ段母线电压_A相_5,220kVⅡ段母线电压_B相_6,220kVⅡ段母线电压_C相_7,220kVⅡ段母线电压_3U0_8,厂新Ⅰ回272断路器_A相_21,厂新Ⅰ回272断路器_B相_22,厂新Ⅰ回272断路器_C相_23,厂新Ⅰ回272断路器_3I0_24
52.40190124511719,-83.7078857421875,31.197982788085938,0.015596163459122181,-0.29739370942115784,0.631829023361206,-0.2131950408220291,0.02788865752518177
67.6771240234375,-78.17597961425781,10.527628898620605,0.062384653836488724,-0.44609054923057556,0.6225374341011047,-0.074154794216156,0.018592437729239464
78.94623565673828,-66.98714447021484,-11.66153335571289,0.6238465309143066,-0.5483196377754211,0.5667877793312073,0.09269349277019501,0.046481095254421234
83.7119369506836,-50.29765701293945,-32.9040412902832,0.795404314994812,-0.566906750202179,0.4552885591983795,0.22246438264846802,0.02788865752518177
83.24369049072266,-30.92034912109375,-51.90994644165039,0.6862311959266663,-0.5854938626289368,0.315914511680603,0.3429659307003021,0.03718487545847893
77.62474060058594,-10.282474517822266,-67.34769439697266,0.12476930767297745,-0.5390260815620422,0.1579572558403015,0.5098142027854919,0.02788865752518177
66.71981811523438,12.230623245239258,-78.66593170166016,0.8421928286552429,-0.4832647740840912,0.018583206459879875,0.5654302835464478,0.046481095254421234
50.23756790161133,33.462318420410156,-83.7737045288086,0.031192326918244362,-0.3624485731124878,-0.1393740475177765,0.6210464239120483,0.02788865752518177
30.831382751464844,52.44374465942383,-83.36799621582031,0.015596163459122181,-0.2416323870420456,-0.25087329745292664,0.6025077104568481,0.046481095254421234
5.525300025939941,60.05923843383789,-73.51654815673828,-11.07327651977539,-0.027880659326910973,-0.0743328258395195,-0.23173373937606812,0.511292040348053
-3.8916425704956055,88.21884155273438,-37.855770111083984,78.90099334716797,-0.027880659326910973,-0.4367053508758545,-4.226823329925537,4.834033966064453
-23.381071090698242,94.17788696289062,-22.750911712646484,81.70829772949219,0.10222908854484558,-0.5203297734260559,-7.8047919273376465,8.375893592834473
-54.2332649230957,82.28063201904297,-17.414278030395508,18.855762481689453,0.1208161935210228,-0.6132457852363586,-9.742086410522461,10.421061515808105
-68.72807312011719,76.3632583618164,-6.17926025390625,2.2302513122558594,0.07434842735528946,-0.6968702673912048,-10.057244300842285,10.89516830444336
-78.7069091796875,67.1225814819336,2.65271258354187,-15.440201759338379,0.2509259283542633,-0.6225374341011047,-9.380581855773926,9.984139442443848
-86.86479187011719,46.58888244628906,16.49883270263672,-41.111488342285156,0.3717421293258667,-0.47387176752090454,-7.637943744659424,7.966859817504883
-88.50885009765625,24.982141494750977,27.93150520324707,-61.760807037353516,0.4739712178707123,-0.41812214255332947,-4.940563201904297,5.075735569000244
-81.02732849121094,6.33408784866333,35.82722473144531,-67.26625061035156,0.5111454129219055,-0.24158167839050293,-1.5109039545059204,1.4037290811538696
-71.45429992675781,-18.408443450927734,48.70588684082031,-71.2900619506836,0.6133745312690735,-0.018583206459879875,1.9280246496200562,-2.333350896835327
-56.9907112121582,-41.150733947753906,52.950225830078125,-78.33953094482422,0.5947874188423157,0.1579572558403015,5.580148220062256,-6.172689437866211
-35.982086181640625,-57.079715728759766,47.14546585083008,-79.54043579101562,0.6133745312690735,0.34378930926322937,9.306427001953125,-10.132878303527832
-14.34913158416748,-73.87338256835938,46.41727066040039,-72.38179779052734,0.6040809750556946,0.5389130115509033,12.708277702331543,-13.693330764770508
8.386801719665527,-84.041259765625,43.46287536621094,-55.49114990234375,0.5483196377754211,0.6782870292663574,15.44273567199707,-16.547269821166992
30.654489517211914,-86.2498550415039,30.87549591064453,-42.79587173461914,0.45538410544395447,0.7897862792015076,17.370759963989258,-18.499475479125977
51.15324783325195,-84.99971008300781,22.064327239990234,-20.119050979614258,0.34386149048805237,0.8362442851066589,18.306964874267578,-19.43839454650879
67.64590454101562,-78.11347198486328,12.244089126586914,3.0412518978118896,0.19516462087631226,0.8827022910118103,18.223541259765625,-19.224580764770508
80.69435119628906,-63.94511795043945,-3.724200487136841,22.44287872314453,0.055761318653821945,0.8362442851066589,17.05560302734375,-17.848739624023438
87.35385131835938,-45.286643981933594,-14.73035717010498,47.20958709716797,-0.08364198356866837,0.7247450351715088,14.7938814163208,-15.394538879394531
88.09263610839844,-25.85724639892578,-24.841875076293945,64.6460952758789,-0.18587106466293335,0.6225374341011047,11.651572227478027,-12.02930736541748
83.75355529785156,-3.469163179397583,-36.316158294677734,75.98451232910156,-0.30668726563453674,0.4274137616157532,7.897485733032227,-7.938971042633057
73.04634094238281,19.439815521240234,-41.84004211425781,87.4788818359375,-0.3810356855392456,0.2137068808078766,3.7170090675354004,-3.467489719390869
56.09584045410156,40.286048889160156,-45.231353759765625,88.49263000488281,-0.43679702281951904,0.009291603229939938,-0.5283529162406921,1.0969538688659668
36.78330612182617,59.079952239990234,-49.45488739013672,80.28904724121094,-0.45538410544395447,-0.19512367248535156,-4.523442268371582,5.289548397064209
15.41048812866211,74.54013061523438,-45.813907623291016,76.2652359008789,-0.42750346660614014,-0.3902473449707031,-8.147758483886719,9.110294342041016
-7.627202987670898,83.8537368774414,-38.57356262207031,64.98921203613281,-0.3903292417526245,-0.5296213626861572,-11.15102767944336,12.215231895446777
-30.31110954284668,86.82283782958984,-31.978191375732422,42.34358215332031,-0.28810015320777893,-0.6597038507461548,-13.30151653289795,14.418435096740723
-50.705814361572266,85.2184829711914,-20.451894760131836,24.330015182495117,-0.20445817708969116,-0.7154534459114075,-14.413838386535645,15.524685859680176
-67.62509155273438,77.49881744384766,-8.197402000427246,3.0568480491638184,-0.055761318653821945,-0.7340366244316101,-14.515801429748535,15.515389442443848
-80.2052993774414,64.44517517089844,2.330225944519043,-23.097917556762695,0.08364198356866837,-0.7247450351715088,-13.44982624053955,14.297584533691406
-86.23005676269531,46.53679275512695,15.448150634765625,-41.860103607177734,0.20445817708969116,-0.6132457852363586,-11.447646141052246,12.04789924621582
-87.36425018310547,26.06560516357422,27.20330810546875,-59.04707336425781,0.32527437806129456,-0.48316335678100586,-8.518531799316406,8.850000381469727
-82.94193267822266,4.135909080505371,35.44232177734375,-75.12671661376953,0.41820991039276123,-0.297331303358078,-4.959101676940918,4.992069721221924
-72.36997985839844,-19.096023559570312,43.774959564208984,-82.64407348632812,0.4832647740840912,-0.10220763832330704,-0.954742968082428,0.7251050472259521
-55.8357048034668,-40.390228271484375,49.111595153808594,-81.64591217041016,0.5111454129219055,0.11149923503398895,3.105232000350952,-3.5790443420410156
-36.523170471191406,-58.95493698120117,48.51863479614258,-81.41197204589844,0.5390260815620422,0.2880397140979767,6.970550537109375,-7.660084247589111
-14.588457107543945,-73.9671401977539,45.42900466918945,-74.70561981201172,0.4925583302974701,0.49245497584342957,10.483633995056152,-11.38786792755127
8.605316162109375,-83.40576934814453,40.00914764404297,-59.967247009277344,0.4646776616573334,0.6597038507461548,13.37567138671875,-14.409139633178711
30.602460861206055,-86.68740844726562,31.437246322631836,-42.5775260925293,0.3810356855392456,0.7897862792015076,15.41492748260498,-16.51008415222168
50.69540786743164,-85.0413818359375,21.159284591674805,-22.614437103271484,0.2788065969944,0.8641191124916077,16.462364196777344,-17.523372650146484
67.5418472290039,-77.30087280273438,9.976280212402344,0.2963271141052246,0.10222908854484558,0.8827022910118103,16.499441146850586,-17.41181755065918
80.3093490600586,-64.26807403564453,-2.621504306793213,23.160303115844727,-0.03717421367764473,0.8548275232315063,15.36858081817627,-16.12894058227539
86.29248809814453,-45.797122955322266,-15.167275428771973,43.76283645629883,-0.1394032984972,0.7247450351715088,13.26443862915039,-13.804884910583496
87.63479614257812,-25.378023147583008,-26.267057418823242,62.24428939819336,-0.2788065969944,0.6132457852363586,10.26116943359375,-10.504727363586426
83.32693481445312,-3.615013837814331,-35.608768463134766,76.07808685302734,-0.3810356855392456,0.40883055329322815,6.58123779296875,-6.535242080688477
72.20349884033203,19.262710571289062,-42.380985260009766,85.01468658447266,-0.43679702281951904,0.2137068808078766,2.5212631225585938,-2.1567227840423584
55.648406982421875,40.69234848022461,-46.594120025634766,86.02843475341797,-0.5018518567085266,-0.009291603229939938,-1.6777522563934326,2.30546236038208
36.3983039855957,59.132041931152344,-48.133731842041016,81.95783996582031,-0.5204389691352844,-0.20441527664661407,-5.626494884490967,6.498056888580322
14.952648162841797,74.2692642211914,-45.43940734863281,75.57901000976562,-0.4925583302974701,-0.40883055329322815,-9.250810623168945,10.281618118286133
-8.116259574890137,84.05168151855469,-39.34336853027344,63.070884704589844,-0.41820991039276123,-0.557496190071106,-12.226271629333496,13.377259254455566
-30.300703048706055,86.802001953125,-31.32281494140625,43.45091247558594,-0.32527437806129456,-0.6968702673912048,-14.367491722106934,15.561870574951172
-50.94513702392578,84.72884368896484,-20.233436584472656,23.409841537475586,-0.22304527461528778,-0.7526198625564575,-15.433466911315918,16.603046417236328
-68.0309066772461,76.84248352050781,-8.436666488647461,0.8110005259513855,-0.06505487114191055,-0.7990778684616089,-15.452005386352539,16.51008415222168
-80.47583770751953,63.91386413574219,3.3288943767547607,-22.801591873168945,0.06505487114191055,-0.7712030410766602,-14.339683532714844,15.264391899108887
-86.1676254272461,45.65127182006836,15.6978178024292,-42.79587173461914,0.18587106466293335,-0.6782870292663574,-12.263349533081055,12.94963264465332
