220kVⅡ段母线电压_17,220kVⅡ段母线电压_18,220kVⅡ段母线电压_19,220kVⅡ段母线电压_20,和谢Ⅰ回224断路器_13,和谢Ⅰ回224断路器_14,和谢Ⅰ回224断路器_15,和谢Ⅰ回224断路器_16
3.835599899291992,-75.90391540527344,72.57624816894531,-1.5041530132293701,-0.41588398814201355,0.6519190073013306,-0.9079999923706055,-0.12698699533939362
8.920000076293945,-78.31285858154297,69.5002212524414,-0.8828719854354858,-0.4339660108089447,0.6519190073013306,-0.8535199761390686,-0.10884600132703781
14.115900039672852,-80.69949340820312,66.22359466552734,-0.0653970018029213,-0.5062940120697021,0.6700279712677002,-0.7808799743652344,-0.10884600132703781
19.378700256347656,-82.7961654663086,62.52345657348633,0.7193790078163147,-0.5424579977989197,0.6700279712677002,-0.7808799743652344,-0.10884600132703781
24.373899459838867,-84.15676879882812,58.55583572387695,1.242563009262085,-0.5967040061950684,0.6881369948387146,-0.7445600032806396,-0.12698699533939362
29.346799850463867,-85.09357452392578,54.52134323120117,1.373358964920044,-0.650950014591217,0.7243549823760986,-0.6900799870491028,-0.10884600132703781
34.60960006713867,-85.96347045898438,50.419986724853516,0.8174759745597839,-0.7051960229873657,0.7243549823760986,-0.6719200015068054,-0.12698699533939362
39.82780075073242,-86.07499694824219,45.78366470336914,0.03269999846816063,-0.7594419717788696,0.7605730295181274,-0.6174399852752686,-0.10884600132703781
44.577701568603516,-85.33892822265625,40.567806243896484,-0.49048399925231934,-0.7956060171127319,0.7605730295181274,-0.5992799997329712,-0.12698699533939362
49.12689971923828,-84.5136489868164,35.30736541748047,-0.7193769812583923,-0.8317700028419495,0.7605730295181274,-0.5629600286483765,-0.12698699533939362
53.69839859008789,-84.35751342773438,30.559595108032227,-0.7847750186920166,-0.867933988571167,0.7243549823760986,-0.49031999707221985,-0.10884600132703781
57.93539810180664,-84.0006332397461,25.94556427001953,-0.6539790034294128,-0.9040979743003845,0.7243549823760986,-0.45399999618530273,-0.14512799680233002
61.79330062866211,-82.92999267578125,20.707414627075195,9.999999974752427e-07,-0.9402620196342468,0.6881369948387146,-0.39952000975608826,-0.14512799680233002
65.45050048828125,-81.36864471435547,15.09033489227295,0.7193790078163147,-0.9764260053634644,0.6881369948387146,-0.3450399935245514,-0.14512799680233002
68.72859954833984,-79.85189819335938,10.075084686279297,1.0790679454803467,-1.0125900506973267,0.6338099837303162,-0.3087199926376343,-0.14512799680233002
71.78369903564453,-78.08980560302734,5.349605083465576,1.046368956565857,-1.0125900506973267,0.6519190073013306,-0.23608000576496124,-0.10884600132703781
74.54889678955078,-75.68087005615234,0.3120650053024292,0.7847769856452942,-1.0306719541549683,0.6157010197639465,-0.19976000487804413,-0.12698699533939362
77.22489929199219,-72.7589111328125,-4.903794765472412,0.06539899855852127,-1.0306719541549683,0.5432649850845337,-0.16344000399112701,-0.12698699533939362
79.45490264892578,-69.19010925292969,-10.05278491973877,-0.8501729965209961,-1.0487539768218994,0.5070469975471497,-0.10896000266075134,-0.12698699533939362
81.14969635009766,-65.17520904541016,-15.335515022277832,-1.4714540243148804,-1.0487539768218994,0.4708290100097656,-0.09080000221729279,-0.14512799680233002
82.66609954833984,-61.16031265258789,-20.841144561767578,-1.5368520021438599,-1.0849180221557617,0.4708290100097656,-0.018160000443458557,-0.14512799680233002
83.8479995727539,-57.14541244506836,-26.12387466430664,-1.3406579494476318,-1.1030000448226929,0.4346109926700592,0.05448000133037567,-0.12698699533939362
84.67310333251953,-53.0635986328125,-31.094545364379883,-1.0790660381317139,-1.0849180221557617,0.34406599402427673,0.05448000133037567,-0.14512799680233002
85.3198013305664,-48.736427307128906,-36.243534088134766,-0.5885810256004333,-1.0849180221557617,0.3259570002555847,0.10896000266075134,-0.14512799680233002
85.67659759521484,-44.20851135253906,-41.593135833740234,0.1634960025548935,-1.0849180221557617,0.2716299891471863,0.1271200031042099,-0.14512799680233002
85.56510162353516,-39.59137725830078,-46.51922607421875,1.046368956565857,-1.0849180221557617,0.21730299293994904,0.19976000487804413,-0.10884600132703781
85.05220031738281,-34.9742431640625,-50.75432586669922,1.3079609870910645,-1.0849180221557617,0.181085005402565,0.2542400062084198,-0.12698699533939362
84.56159973144531,-30.312496185302734,-54.69965362548828,1.046368956565857,-1.0487539768218994,0.14486700296401978,0.2542400062084198,-0.10884600132703781
