500kV龙厂乙线电压_5,500kV龙厂乙线电压_6,500kV龙厂乙线电压_7,500kV龙厂乙线电压_8,500kV龙厂乙线电流_25,500kV龙厂乙线电流_26,500kV龙厂乙线电流_27,500kV龙厂乙线电流_28
-27.284799575805664,-57.24212646484375,84.84381866455078,0.18056799471378326,0.08686000108718872,0.12211299687623978,-0.16235299408435822,0.0231929998844862
-21.967262268066406,-61.55791473388672,83.74181365966797,-0.03925999999046326,0.07998000085353851,0.1358730047941208,-0.16235299408435822,0.0231929998844862
-16.709171295166016,-65.51809692382812,82.50475311279297,0.054951999336481094,0.0662200003862381,0.142753005027771,-0.1554809957742691,0.026629000902175903
-11.42405891418457,-69.08495330810547,80.77071380615234,0.0628030002117157,0.05590000003576279,0.1461929976940155,-0.1554809957742691,0.026629000902175903
-5.976827144622803,-72.43628692626953,78.728759765625,0.10205800086259842,0.04901999980211258,0.1530729979276657,-0.15204499661922455,0.0231929998844862
-0.5458070039749146,-75.60443115234375,76.45451354980469,0.08635599911212921,0.04213999956846237,0.15995299816131592,-0.14173699915409088,0.0231929998844862
4.896020889282227,-78.24993896484375,73.69949340820312,0.07065399736166,0.028379999101161957,0.16683299839496613,-0.14173699915409088,0.0231929998844862
10.267597198486328,-80.69070434570312,70.64196014404297,-0.10206799954175949,0.014619999565184116,0.17371299862861633,-0.13486500084400177,0.026629000902175903
15.428417205810547,-82.76508331298828,67.4601821899414,-0.20413100719451904,0.00430000014603138,0.17715300619602203,-0.12112099677324295,0.0231929998844862
20.524389266967773,-84.27911376953125,63.69499206542969,-0.5731279850006104,-0.002580000087618828,0.18059299886226654,-0.12112099677324295,0.0231929998844862
25.593341827392578,-85.36748504638672,59.66510009765625,-0.6673399806022644,-0.012900000438094139,0.18059299886226654,-0.11081299930810928,0.019757000729441643
30.786584854125977,-86.283447265625,55.38131332397461,-0.6751909852027893,-0.026660000905394554,0.19091300666332245,-0.10050500184297562,0.019757000729441643
35.75826644897461,-87.03237915039062,51.10832977294922,-0.7144460082054138,-0.04041999951004982,0.19435299932956696,-0.09706900268793106,0.026629000902175903
40.65969467163086,-87.21556854248047,46.38698196411133,-0.698743999004364,-0.04729999974370003,0.19435299932956696,-0.08332499861717224,0.0231929998844862
45.51248550415039,-86.88690185546875,41.352317810058594,-0.4789159893989563,-0.06106000021100044,0.20123299956321716,-0.07301700115203857,0.026629000902175903
50.181541442871094,-86.3696517944336,36.339263916015625,-0.2904919981956482,-0.06793999671936035,0.19435299932956696,-0.06614500284194946,0.026629000902175903
54.634437561035156,-85.71231842041016,31.19655990600586,-0.21198199689388275,-0.08169999718666077,0.20123299956321716,-0.06270900368690491,0.0231929998844862
58.957637786865234,-84.72631072998047,26.010639190673828,-0.17272700369358063,-0.08857999742031097,0.20123299956321716,-0.04552900046110153,0.0231929998844862
63.113311767578125,-83.57328033447266,20.66265869140625,-0.14917400479316711,-0.09889999777078629,0.19435299932956696,-0.03865699842572212,0.0231929998844862
66.92313385009766,-82.09696960449219,15.42271900177002,-0.03925999999046326,-0.10233999788761139,0.19435299932956696,-0.028348999097943306,0.026629000902175903
70.47356414794922,-80.31893157958984,10.10715103149414,-0.1099189966917038,-0.1092199981212616,0.18403300642967224,-0.01460499968379736,0.026629000902175903
73.71055603027344,-78.14218139648438,4.640326976776123,-0.14917400479316711,-0.1160999983549118,0.18059299886226654,-0.01116899959743023,0.026629000902175903
76.70437622070312,-75.65830993652344,-0.8210949897766113,-0.08636599779129028,-0.12297999858856201,0.18059299886226654,0.002575000049546361,0.026629000902175903
79.19561767578125,-72.64641571044922,-6.1744771003723145,0.13346199691295624,-0.13330000638961792,0.17371299862861633,0.012883000075817108,0.026629000902175903
