1-220kVⅠ段母线电压Ua_1,2-220kVⅠ段母线电压Ub_2,3-220kVⅠ段母线电压Uc_3,4-220kVⅠ段母线电压3Uo_4,9-220kV通瀛Ⅱ回243电流Ia_9,10-220kV通瀛Ⅱ回243电流Ib_10,11-220kV通瀛Ⅱ回243电流Ic_11,12-220kV通瀛Ⅱ回243电流3Io_12
84.34403228759766,-38.746185302734375,-45.514461517333984,0.06243342161178589,-0.4216288924217224,0.3045578896999359,0.12447923421859741,-0.006929290480911732
83.87562561035156,-34.062923431396484,-49.728763580322266,0.031216710805892944,-0.4216288924217224,0.2768707871437073,0.14522577822208405,-0.006929290480911732
83.34477233886719,-29.192331314086914,-54.19279861450195,-0.2809503972530365,-0.4216288924217224,0.2561054825782776,0.17288781702518463,-0.006929290480911732
82.15814208984375,-24.040742874145508,-58.15736770629883,-0.15608355402946472,-0.42854082584381104,0.22841840982437134,0.2005498707294464,-0.006929290480911732
80.97151947021484,-18.795490264892578,-62.12193298339844,0.031216710805892944,-0.42854082584381104,0.2007313221693039,0.23512743413448334,-0.006929290480911732
79.69121551513672,-13.550237655639648,-65.86798095703125,0.37460052967071533,-0.4216288924217224,0.17304424941539764,0.25587397813796997,0.0
77.75514221191406,-8.492314338684082,-68.92724609375,0.5306840538978577,-0.4216288924217224,0.1453571617603302,0.28353601694107056,0.0
75.47557067871094,-3.1533961296081543,-71.98651885986328,0.46825066208839417,-0.4147169291973114,0.11767008900642395,0.3042825758457184,0.006929290480911732
72.60269165039062,2.3104090690612793,-74.76483917236328,0.09365013241767883,-0.4078049957752228,0.0899830088019371,0.3181135952472687,0.0
69.60490417480469,7.3683319091796875,-77.26219940185547,-0.6243342161178589,-0.39398109912872314,0.062295928597450256,0.3388601243495941,0.006929290480911732
66.3885269165039,12.644806861877441,-79.35374450683594,-0.6555508971214294,-0.3801572024822235,0.03460884839296341,0.35960668325424194,0.006929290480911732
62.797428131103516,17.64028549194336,-80.75851440429688,-0.6243342161178589,-0.3732452392578125,0.0,0.37343770265579224,0.006929290480911732
59.081417083740234,22.85431671142578,-82.35057830810547,-0.7804177403450012,-0.35250940918922424,-0.027687080204486847,0.3941842317581177,0.006929290480911732
55.271728515625,27.818574905395508,-83.56804656982422,-0.905284583568573,-0.34559744596481323,-0.062295928597450256,0.4149307608604431,0.006929290480911732
51.1185417175293,32.47061538696289,-84.16117095947266,-1.0301514863967896,-0.324861615896225,-0.0899830088019371,0.42184630036354065,0.006929290480911732
46.74676513671875,37.30998611450195,-84.44212341308594,-0.6555508971214294,-0.30412575602531433,-0.11074832081794739,0.43567731976509094,0.006929290480911732
42.09394836425781,41.9620246887207,-84.41090393066406,-0.5931174755096436,-0.2833898961544037,-0.1453571617603302,0.4425928294658661,0.006929290480911732
37.31622314453125,47.08238983154297,-84.5669937133789,-0.2809503972530365,-0.26265406608581543,-0.16612248122692108,0.44950833916664124,0.006929290480911732
32.476043701171875,51.5158805847168,-84.0987319946289,-0.2185169756412506,-0.24191822111606598,-0.19380955398082733,0.4564238488674164,0.006929290480911732
27.47972869873047,55.41859817504883,-83.19344329833984,-0.46825066208839417,-0.22118236124515533,-0.22149664163589478,0.4564238488674164,0.013858580961823463
22.26482582092285,59.57109069824219,-82.00719451904297,-0.37460052967071533,-0.20044651627540588,-0.24918371438980103,0.46333935856819153,0.013858580961823463
16.893787384033203,63.567474365234375,-80.75851440429688,-0.5306840538978577,-0.17279872298240662,-0.2699490189552307,0.4702548682689667,0.013858580961823463
11.897473335266113,66.84575653076172,-79.10400390625,-0.5306840538978577,-0.15206287801265717,-0.29763609170913696,0.46333935856819153,0.013858580961823463
6.65134334564209,70.4362564086914,-77.26219940185547,-0.3433838188648224,-0.11750313639640808,-0.31840142607688904,0.46333935856819153,0.013858580961823463
1.5301213264465332,72.9964370727539,-74.67118835449219,-0.2809503972530365,-0.09676728397607803,-0.3391667306423187,0.4564238488674164,0.02078787237405777
-3.9033706188201904,75.99372863769531,-71.9552993774414,0.24973368644714355,-0.06911949068307877,-0.3599320352077484,0.4564238488674164,0.013858580961823463
-8.930912017822266,78.11680603027344,-69.11454772949219,0.15608355402946472,-0.0414716936647892,-0.37377557158470154,0.4425928294658661,0.013858580961823463
-13.989680290222168,80.05255126953125,-65.77432250976562,0.5306840538978577,-0.013823897577822208,-0.38761910796165466,0.4287618100643158,0.02078787237405777
-18.95476722717285,81.55120086669922,-62.12193298339844,0.8428511619567871,0.013823897577822208,-0.40838441252708435,0.4149307608604431,0.013858580961823463
-24.16967010498047,82.98739624023438,-58.344669342041016,0.8428511619567871,0.0414716936647892,-0.4291497468948364,0.40801525115966797,0.02078787237405777
-29.228439331054688,84.17382049560547,-54.50497055053711,0.7179843187332153,0.06911949068307877,-0.436071515083313,0.3941842317581177,0.013858580961823463
-34.00616455078125,84.67337036132812,-50.446754455566406,0.2809503972530365,0.09676728397607803,-0.44299328327178955,0.37343770265579224,0.013858580961823463
-39.06493377685547,84.86070251464844,-45.73297882080078,0.09365013241767883,0.1244150847196579,-0.4568368196487427,0.3526911437511444,0.013858580961823463
-43.99879455566406,84.92314910888672,-40.76947021484375,0.2809503972530365,0.14515092968940735,-0.4568368196487427,0.33194461464881897,0.013858580961823463
-48.526702880859375,84.61093139648438,-36.055694580078125,-0.031216710805892944,0.1658867746591568,-0.4568368196487427,0.3181135952472687,0.013858580961823463
-52.74234390258789,83.95526885986328,-31.154617309570312,0.09365013241767883,0.19353456795215607,-0.4568368196487427,0.2904515564441681,0.013858580961823463
-56.801849365234375,82.80006408691406,-25.941370010375977,0.031216710805892944,0.21427041292190552,-0.46375858783721924,0.26970499753952026,0.013858580961823463
-60.67399215698242,81.5824203491211,-20.572036743164062,0.5306840538978577,0.24191822111606598,-0.46375858783721924,0.24895846843719482,0.013858580961823463
-64.51490783691406,80.05255126953125,-15.265137672424316,0.46825066208839417,0.26265406608581543,-0.4568368196487427,0.22129641473293304,0.013858580961823463
-67.63760375976562,78.30413818359375,-10.332843780517578,0.561900794506073,0.2833898961544037,-0.4568368196487427,0.19363436102867126,0.013858580961823463
-71.01011657714844,76.3683853149414,-5.150813579559326,0.3433838188648224,0.30412575602531433,-0.4568368196487427,0.16597230732440948,0.006929290480911732
-73.69564056396484,73.58965301513672,0.31217050552368164,0.3433838188648224,0.324861615896225,-0.44299328327178955,0.1383102536201477,0.013858580961823463
-76.50606536865234,70.81092071533203,5.6815032958984375,-0.06243342161178589,0.3386855125427246,-0.436071515083313,0.11756371706724167,0.013858580961823463
-78.72317504882812,67.8760757446289,10.613797187805176,-0.4370339512825012,0.35250940918922424,-0.4291497468948364,0.08990167081356049,0.013858580961823463
-80.7217025756836,64.7226791381836,15.67095947265625,-0.561900794506073,0.3663333058357239,-0.40838441252708435,0.05532410368323326,0.006929290480911732
-82.06446075439453,60.91362380981445,20.790555953979492,-0.5306840538978577,0.3801572024822235,-0.3945408761501312,0.02766205184161663,0.006929290480911732
-83.21986389160156,56.917240142822266,26.03502082824707,-0.46825066208839417,0.40089303255081177,-0.3806973397731781,-0.006915512960404158,0.006929290480911732
-83.90685272216797,52.983299255371094,30.748794555664062,-0.24973368644714355,0.4078049957752228,-0.3599320352077484,-0.02766205184161663,0.006929290480911732
-84.0942153930664,48.4249267578125,35.43135452270508,-0.37460052967071533,0.4147169291973114,-0.3460884988307953,-0.062239617109298706,0.006929290480911732
-84.0942153930664,43.835330963134766,40.20756149291992,-0.12486684322357178,0.4216288924217224,-0.31840142607688904,-0.08990167081356049,0.006929290480911732
-84.21912384033203,38.871070861816406,45.23350524902344,-0.18730026483535767,0.42854082584381104,-0.3045578896999359,-0.11756371706724167,0.0
-83.78194427490234,34.15658950805664,49.5102424621582,-0.15608355402946472,0.42854082584381104,-0.2768707871437073,-0.14522577822208405,0.006929290480911732
-83.34477233886719,29.4108829498291,54.03671646118164,0.2185169756412506,0.43545278906822205,-0.2561054825782776,-0.16597230732440948,0.006929290480911732
-82.22059631347656,24.321739196777344,57.907630920410156,0.12486684322357178,0.43545278906822205,-0.22841840982437134,-0.2005498707294464,0.0
-81.03397369384766,19.045265197753906,61.96584701538086,0.0,0.43545278906822205,-0.19380955398082733,-0.2282119244337082,0.0
-79.65998840332031,13.80001163482666,65.58702087402344,-0.31216710805892944,0.42854082584381104,-0.16612248122692108,-0.24895846843719482,-0.006929290480911732
-77.84882354736328,8.773310661315918,68.8335952758789,-0.4058172404766083,0.4216288924217224,-0.13843539357185364,-0.2766205072402954,-0.006929290480911732
-75.47557067871094,3.403170108795166,71.86164855957031,-0.3433838188648224,0.4216288924217224,-0.11767008900642395,-0.3042825758457184,-0.006929290480911732
-72.60269165039062,-2.1230785846710205,74.5775375366211,-0.12486684322357178,0.4078049957752228,-0.08306124061346054,-0.3181135952472687,-0.006929290480911732
-69.6361312866211,-7.118557929992676,77.10611724853516,0.7492010593414307,0.40089303255081177,-0.062295928597450256,-0.3388601243495941,-0.006929290480911732
-66.41975402832031,-12.457476615905762,79.26009368896484,0.7179843187332153,0.38706913590431213,-0.027687080204486847,-0.3526911437511444,-0.006929290480911732
-62.89110565185547,-17.484176635742188,80.6336441040039,0.46825066208839417,0.3801572024822235,0.0,-0.37343770265579224,-0.006929290480911732
-59.17509841918945,-22.791873931884766,82.35057830810547,0.7179843187332153,0.3663333058357239,0.027687080204486847,-0.3941842317581177,-0.006929290480911732
-55.45909118652344,-27.662466049194336,83.50560760498047,0.7179843187332153,0.35250940918922424,0.055374160408973694,-0.40801525115966797,-0.006929290480911732
-51.33713150024414,-32.345726013183594,84.22360229492188,0.9989347457885742,0.3317735493183136,0.0899830088019371,-0.4149307608604431,-0.006929290480911732
-46.90290069580078,-37.15387725830078,84.53577423095703,0.8428511619567871,0.31103771924972534,0.11767008900642395,-0.4287618100643158,-0.006929290480911732
-42.37499237060547,-41.86835861206055,84.47334289550781,0.46825066208839417,0.2903018593788147,0.15227894484996796,-0.4425928294658661,-0.006929290480911732
-37.597267150878906,-47.051170349121094,84.72307586669922,0.15608355402946472,0.26956599950790405,0.17304424941539764,-0.4425928294658661,-0.006929290480911732
-32.69463348388672,-51.42221450805664,84.0987319946289,-0.09365013241767883,0.2488301694393158,0.19380955398082733,-0.44950833916664124,-0.006929290480911732
-27.72954559326172,-55.481040954589844,83.06857299804688,-0.2809503972530365,0.22809430956840515,0.22149664163589478,-0.44950833916664124,-0.006929290480911732
-22.389734268188477,-59.57109069824219,82.00719451904297,0.12486684322357178,0.20044651627540588,0.24918371438980103,-0.4564238488674164,-0.006929290480911732
-15.832071304321289,-60.8199577331543,73.73467254638672,0.2809503972530365,0.1658867746591568,0.26302725076675415,-0.2005498707294464,0.2078787237405777
5.4334917068481445,-48.01904296875,96.86650848388672,97.11518859863281,0.20044651627540588,0.4014626443386078,0.08298615366220474,0.6721411943435669
-61.3922119140625,-111.49285125732422,2.62223219871521,-255.7584991455078,0.21427041292190552,0.4014626443386078,0.6500582098960876,1.2403429746627808
3.341285228729248,-82.45662689208984,-15.015401840209961,-159.54859924316406,0.22118236124515533,0.5052891969680786,1.0373269319534302,1.7531105279922485
-5.589626789093018,-89.60640716552734,42.51762390136719,-98.23898315429688,0.26956599950790405,0.5537415742874146,1.2102147340774536,2.0372114181518555
-11.116799354553223,-89.54396057128906,53.974281311035156,-79.97721099853516,0.20044651627540588,0.5814286470413208,1.7842023372650146,2.5638375282287598
7.463244438171387,-86.26567840576172,20.29108238220215,-95.61678314208984,0.2833898961544037,0.7129423022270203,1.8671884536743164,2.8617970943450928
27.198686599731445,-76.18106079101562,-12.798991203308105,-108.04103088378906,0.26265406608581543,0.7198640704154968,2.2752037048339844,3.2636959552764893
11.33538818359375,-86.54667663574219,-22.382625579833984,-171.34852600097656,0.24191822111606598,0.796003520488739,2.4550070762634277,3.4992916584014893
8.524961471557617,-96.00686645507812,2.8095345497131348,-149.37196350097656,0.2903018593788147,0.8167688250541687,2.641726016998291,3.7556755542755127
52.02412414550781,-66.62720489501953,42.51762390136719,48.54198455810547,0.24191822111606598,0.8513777256011963,2.8007826805114746,3.9011905193328857
52.617435455322266,-73.33988189697266,40.55094909667969,35.58705139160156,0.2833898961544037,0.9136736392974854,2.973670482635498,4.185291290283203
33.881256103515625,-88.79463958740234,2.497364044189453,-90.62210845947266,0.27647796273231506,0.9136736392974854,3.243375539779663,4.441675186157227
46.777992248535156,-90.04351043701172,-9.396332740783691,-90.21629333496094,0.26956599950790405,0.9759695529937744,3.2779531478881836,4.524826526641846
62.17288589477539,-81.3638687133789,-6.867751121520996,-46.419246673583984,0.2903018593788147,0.9690477848052979,3.402432441711426,4.677271366119385
43.84265899658203,-88.26387023925781,7.211138725280762,-65.14927673339844,0.2557421028614044,0.9967348575592041,3.450840950012207,4.711917400360107
