220kVⅠ母线电压_1,220kVⅠ母线电压_2,220kVⅠ母线电压_3,220kVⅠ母线电压_4,祥紫线_9,祥紫线_10,祥紫线_11,祥紫线_12
11.782747268676758,64.7998275756836,-76.25411987304688,-0.7236189842224121,-0.22479699552059174,0.05619899928569794,0.0778139978647232,0.008646000176668167
6.823819160461426,67.92035675048828,-74.23028564453125,-0.4590649902820587,-0.22479699552059174,0.0778139978647232,0.051876001060009,0.0
1.7748249769210815,70.99319458007812,-72.03691101074219,-0.1789489984512329,-0.22912000119686127,0.06052200123667717,0.11239799857139587,0.0
-3.3960230350494385,73.86470794677734,-69.69519805908203,0.015576000325381756,-0.26370400190353394,0.051876001060009,0.103752002120018,0.0043230000883340836
-8.381441116333008,76.33887481689453,-67.01970672607422,0.15563400089740753,-0.25073501467704773,0.08213700354099274,0.07349099963903427,0.01296900026500225
-13.494010925292969,78.47926330566406,-63.96805953979492,0.18675799667835236,-0.23776599764823914,0.08213700354099274,0.0907829999923706,0.01296900026500225
-18.638368606567383,80.13754272460938,-60.47667694091797,0.21010099351406097,-0.25073501467704773,0.051876001060009,0.12104400247335434,0.008646000176668167
-23.76683235168457,81.49382781982422,-56.7415885925293,0.09338600188493729,-0.2334430068731308,0.0,0.12536700069904327,0.01296900026500225
-28.73105812072754,82.34150695800781,-52.74159622192383,-0.0077669997699558735,-0.18589000403881073,-0.017292000353336334,0.12104400247335434,0.008646000176668167
-33.47277069091797,82.89779663085938,-48.450218200683594,0.05448099970817566,-0.19885900616645813,-0.01296900026500225,0.14698199927806854,0.0259380005300045
-38.05023956298828,83.04084777832031,-43.93632125854492,0.16341499984264374,-0.19885900616645813,-0.017292000353336334,0.14698199927806854,0.0
-42.47407150268555,82.9560775756836,-39.4012336730957,0.22566300630569458,-0.1945360004901886,-0.017292000353336334,0.14698199927806854,0.0
-46.62770462036133,82.58522033691406,-34.961509704589844,0.2490060031414032,-0.21182799339294434,-0.008646000176668167,0.1556279957294464,0.01296900026500225
-50.69656753540039,82.1348876953125,-30.4635066986084,0.15563400089740753,-0.21182799339294434,-0.01296900026500225,0.142658993601799,0.01296900026500225
-54.71245193481445,81.4090576171875,-25.684711456298828,0.15563400089740753,-0.20318199694156647,-0.03458400070667267,0.1685969978570938,0.01296900026500225
-58.638267517089844,80.285888671875,-20.731081008911133,0.04670000076293945,-0.19021299481391907,-0.03458400070667267,0.16427400708198547,0.0043230000883340836
-62.055477142333984,78.64350128173828,-15.756258964538574,-0.08557700365781784,-0.1945360004901886,-0.06052200123667717,0.142658993601799,0.0
-65.21308898925781,76.7892074584961,-10.807927131652832,-0.19451099634170532,-0.1426600068807602,-0.08646000176668167,0.15130500495433807,0.008646000176668167
-68.27532958984375,74.67000579833984,-5.642376899719238,-0.11670099943876266,-0.13401399552822113,-0.06916800141334534,0.1815659999847412,0.0
-71.2369155883789,72.4183578491211,-0.38676100969314575,-0.10113900154829025,-0.1296910047531128,-0.0907829999923706,0.14698199927806854,-0.008646000176668167
-73.9441909790039,69.88591003417969,4.6728291511535645,-0.22563500702381134,-0.1426600068807602,-0.09942899644374847,0.15995100140571594,0.008646000176668167
