1-110kV Ⅰ段母线电压Ua_1,2-110kV Ⅰ段母线电压Ub_2,3-110kV Ⅰ段母线电压Uc_3,4-110kV Ⅰ段母线电压3Uo_4,21-110kV下海荒滇线线路电流Ia_21,22-110kV下海荒滇线线路电流Ib_22,23-110kV下海荒滇线线路电流Ic_23,24-110kV下海荒滇线线路电流3Io_24
-57.293880462646484,-14.571364402770996,50.63196563720703,-36.40565872192383,-0.24762974679470062,0.1764550358057022,9.397521018981934,9.347373962402344
-53.19692611694336,-19.639665603637695,51.32902908325195,-37.007667541503906,-0.17687839269638062,0.1764550358057022,12.011869430541992,12.038285255432129
-49.354042053222656,-25.056411743164062,52.40630340576172,-37.79978561401367,-0.14150270819664001,0.1764550358057022,14.661545753479004,14.729195594787598
-45.28884506225586,-30.029682159423828,53.927162170410156,-36.75419235229492,-0.10612703114748001,0.1764550358057022,17.31122398376465,17.420106887817383
-40.81077575683594,-34.40108871459961,55.47970962524414,-33.90257263183594,-0.07075135409832001,0.1764550358057022,19.85491371154785,20.004796981811523
-36.269187927246094,-38.772499084472656,56.747093200683594,-31.55790901184082,-0.035375677049160004,0.14116403460502625,22.398603439331055,22.554080963134766
-31.8228759765625,-43.33396911621094,57.41246795654297,-30.575685501098633,0.0,0.14116403460502625,24.80097770690918,24.99714469909668
-27.09073257446289,-47.642024993896484,57.44415283203125,-29.75188446044922,0.07075135409832001,0.1764550358057022,27.203350067138672,27.440208435058594
-22.07275390625,-51.5699577331543,56.9688835144043,-28.70629119873047,0.07075135409832001,0.10587302595376968,29.535066604614258,29.812458038330078
-17.213571548461914,-55.339508056640625,55.79655456542969,-28.73797607421875,0.10612703114748001,0.10587302595376968,31.796123504638672,32.04308319091797
-12.290871620178223,-59.0773811340332,54.180641174316406,-29.656829833984375,0.17687839269638062,0.07058201730251312,33.98652267456055,34.273704528808594
-7.20937442779541,-62.62519073486328,52.50135803222656,-29.87862205505371,0.21225406229496002,0.07058201730251312,36.035606384277344,36.327293395996094
-2.0643582344055176,-65.85623168945312,51.23397445678711,-28.76966094970703,0.28300541639328003,0.07058201730251312,37.94337463378906,38.27466583251953
2.921860933303833,-68.99224090576172,50.18838119506836,-27.4072208404541,0.28300541639328003,0.03529100865125656,39.78048324584961,40.151222229003906
7.781042575836182,-71.7798080444336,49.07942199707031,-25.63287925720215,0.31838110089302063,0.0,41.54693603515625,41.88615036010742
12.830780982971191,-74.18724822998047,48.128883361816406,-22.749576568603516,0.35375678539276123,-0.03529100865125656,43.10141372680664,43.40863800048828
17.753480911254883,-76.11953735351562,47.1149787902832,-19.35931968688965,0.42450812458992004,-0.07058201730251312,44.51457214355469,44.860313415527344
22.517385482788086,-77.73506164550781,45.3723258972168,-16.98297119140625,0.45988380908966064,-0.10587302595376968,45.78641891479492,46.17036437988281
27.37656593322754,-78.87542724609375,42.964298248291016,-14.73336124420166,0.49525949358940125,-0.07058201730251312,46.88161849975586,47.30337905883789
32.29926681518555,-79.76238250732422,40.14436721801758,-12.48375129699707,0.5306351780891418,-0.10587302595376968,47.83550262451172,48.29476547241211
37.06317138671875,-80.42759704589844,37.00759506225586,-10.931203842163086,0.5660108327865601,-0.10587302595376968,48.61273956298828,49.07371520996094
41.47772216796875,-80.8710708618164,33.39555358886719,-10.297510147094727,0.6367622017860413,-0.14116403460502625,49.21333312988281,49.74644088745117
45.82875442504883,-80.90274810791016,29.846878051757812,-9.03012466430664,0.7075135707855225,-0.14116403460502625,49.60195541381836,50.13591384887695
49.98923110961914,-80.6810073852539,26.741788864135742,-6.875568389892578,0.7075135707855225,-0.1764550358057022,49.884586334228516,50.45457458496094
53.768592834472656,-80.33256530761719,23.731754302978516,-4.8794355392456055,0.7782649397850037,-0.1764550358057022,49.884586334228516,50.560794830322266
57.357398986816406,-79.79405975341797,20.943510055541992,-2.6298258304595947,0.8136405944824219,-0.1764550358057022,49.813926696777344,50.45457458496094
60.94620895385742,-78.9071044921875,18.377059936523438,0.7287468910217285,0.8490162491798401,-0.21174605190753937,49.53129577636719,50.206729888916016
64.376220703125,-77.51332092285156,15.747239112854004,4.404166221618652,0.9197676181793213,-0.1764550358057022,49.072017669677734,49.7818489074707
67.29808044433594,-75.92948150634766,12.832257270812988,7.1290459632873535,0.9551433324813843,-0.21174605190753937,48.4714241027832,49.21533966064453
69.90234375,-74.09221649169922,9.60042953491211,9.283601760864258,0.9905189871788025,-0.21174605190753937,47.62352752685547,48.40098571777344
72.63365173339844,-71.8431625366211,5.988386631011963,11.59658145904541,1.0612703561782837,-0.21174605190753937,46.66964340209961,47.480411529541016
75.2696762084961,-69.24565887451172,2.02781343460083,13.814506530761719,1.0612703561782837,-0.24703705310821533,45.53911590576172,46.38280487060547
77.23876190185547,-66.45809173583984,-1.9644442796707153,15.113576889038086,1.0258946418762207,-0.24703705310821533,44.23194122314453,45.037349700927734
78.5091323852539,-63.448787689208984,-5.79827880859375,15.9373779296875,1.0612703561782837,-0.24703705310821533,42.85411071777344,43.62107849121094
79.65247344970703,-60.027687072753906,-9.44200611114502,17.489925384521484,1.0966460704803467,-0.24703705310821533,41.228973388671875,42.06318283081055
80.85932922363281,-56.25813674926758,-12.895626068115234,20.08806610107422,1.0612703561782837,-0.2823280692100525,39.533180236816406,40.2928466796875
81.46275329589844,-52.520263671875,-15.778923034667969,22.4960994720459,1.0612703561782837,-0.31761905550956726,37.660743713378906,38.38088607788086
81.303955078125,-48.71903991699219,-18.440427780151367,24.175386428833008,1.0612703561782837,-0.31761905550956726,35.61166000366211,36.398109436035156
80.95460510253906,-44.664398193359375,-21.19698715209961,26.01309585571289,1.0612703561782837,-0.2823280692100525,33.56257629394531,34.273704528808594
80.6052474975586,-40.007896423339844,-23.92186164855957,28.642921447753906,1.0258946418762207,-0.31761905550956726,31.372175216674805,32.00767517089844
79.97006225585938,-35.38307571411133,-26.741788864135742,30.670738220214844,0.9905189871788025,-0.31761905550956726,29.04046058654785,29.67083168029785
78.89024353027344,-30.97998809814453,-29.656770706176758,31.304431915283203,1.0258946418762207,-0.31761905550956726,26.673416137695312,27.263174057006836
77.71514892578125,-26.513547897338867,-32.698490142822266,31.621278762817383,0.9551433324813843,-0.31761905550956726,24.165054321289062,24.713890075683594
76.54005432128906,-21.76201629638672,-35.740211486816406,32.6668701171875,0.9197676181793213,-0.31761905550956726,21.55070686340332,22.129199981689453
74.95208740234375,-16.757068634033203,-38.5284538269043,33.680782318115234,0.8843919634819031,-0.31761905550956726,18.936357498168945,19.402881622314453
72.63365173339844,-11.910506248474121,-40.99985122680664,33.839202880859375,0.8843919634819031,-0.31761905550956726,16.216022491455078,16.641159057617188
70.02938079833984,-7.158974647521973,-43.059349060058594,33.99762725830078,0.8490162491798401,-0.2823280692100525,13.460359573364258,13.879434585571289
67.42511749267578,-2.249058485031128,-44.802001953125,34.97985076904297,0.8136405944824219,-0.2823280692100525,10.598708152770996,11.046896934509277
64.50325775146484,2.9776265621185303,-46.3228645324707,36.34229278564453,0.7782649397850037,-0.24703705310821533,7.807714939117432,8.214359283447266
61.009727478027344,8.140957832336426,-47.62193298339844,36.944297790527344,0.7075135707855225,-0.24703705310821533,4.981392860412598,5.311007976531982
57.198604583740234,12.955843925476074,-48.730892181396484,36.72250747680664,0.7075135707855225,-0.24703705310821533,2.119741678237915,2.4784703254699707
53.22868347167969,17.834083557128906,-49.83985137939453,36.46902847290039,0.6367622017860413,-0.1764550358057022,-0.7419095635414124,-0.38947391510009766
49.290523529052734,22.997413635253906,-51.26565933227539,36.12049865722656,0.6721378564834595,-0.21174605190753937,-3.462244749069214,-3.1866047382354736
