220kVI母电压_A相_1,220kVI母电压_B相_2,220kVI母电压_C相_3,220kVI母电压_3U0_4,279多者II回_A相_25,279多者II回_B相_26,279多者II回_C相_27,279多者II回_3I0_28
57.40327835083008,-82.53253173828125,21.877887725830078,-7.274114608764648,0.21071675419807434,-0.8886018395423889,13.58285140991211,12.704917907714844
70.36058807373047,-76.64180755615234,7.386258125305176,2.9658408164978027,0.2565247416496277,-0.8702801465988159,13.253570556640625,12.540512084960938
80.66159057617188,-64.74588775634766,-7.53190279006958,15.34432315826416,0.27484795451164246,-0.6962240934371948,11.76265811920166,11.206997871398926
83.97673797607422,-48.73894500732422,-22.335628509521484,23.13355827331543,0.329817533493042,-0.5771331787109375,9.247315406799316,8.8961820602417
81.93745422363281,-28.37120819091797,-36.1822624206543,30.220355987548828,0.35730230808258057,-0.4122379720211029,5.88132905960083,5.745070457458496
74.28228759765625,-7.51431131362915,-46.71028137207031,36.01155090332031,0.35730230808258057,-0.2106994092464447,1.9116606712341309,1.9454690217971802
61.31452178955078,13.894189834594727,-54.315006256103516,35.77740478515625,0.29317113757133484,0.0366433747112751,-2.277528762817383,-2.018538236618042
44.14269256591797,34.70945739746094,-57.0406379699707,35.94911193847656,0.21987834572792053,0.2748253047466278,-6.375250816345215,-5.95514440536499
25.3289737701416,52.787513732910156,-57.956119537353516,34.74716567993164,0.0824543833732605,0.4855247139930725,-10.189425468444824,-9.654275894165039
3.8484981060028076,67.94103240966797,-53.99250793457031,31.17254638671875,0.009161598049104214,0.5954548120498657,-13.58285140991211,-13.024595260620117
-17.07771110534668,77.93235778808594,-47.032779693603516,25.1315975189209,-0.164908766746521,0.6687415838241577,-16.162221908569336,-15.682489395141602
-37.32415771484375,82.7198715209961,-36.15105056762695,15.843832969665527,-0.28400954604148865,0.6687415838241577,-17.744600296020508,-17.417884826660156
-57.05816650390625,82.0225601196289,-22.959819793701172,4.277054309844971,-0.4214335083961487,0.5954548120498657,-18.19278907775879,-18.020706176757812
-70.9043960571289,76.3399887084961,-8.78028392791748,-4.792174339294434,-0.5222110748291016,0.5404897928237915,-17.49764060974121,-17.481821060180664
-80.15961456298828,64.84996032714844,6.096263885498047,-15.734565734863281,-0.5771806836128235,0.4397205114364624,-15.677446365356445,-15.874296188354492
-84.1440658569336,48.68690872192383,20.733539581298828,-26.115007400512695,-0.5863422751426697,0.3023078441619873,-12.915142059326172,-13.207268714904785
-82.42897033691406,28.756290435791016,34.33049392700195,-32.24961471557617,-0.6413118839263916,0.1832168698310852,-9.320488929748535,-9.791280746459961
-74.94113159179688,8.39896011352539,45.305850982666016,-38.19690704345703,-0.6138270497322083,-0.0366433747112751,-5.140446186065674,-5.790738582611084
-61.68054962158203,-13.38421630859375,52.484046936035156,-38.665199279785156,-0.5588575005531311,-0.2565036118030548,-0.6494157910346985,-1.516187071800232
-44.927032470703125,-34.43885803222656,54.61669921875,-42.473960876464844,-0.43975669145584106,-0.4122379720211029,3.878201484680176,2.986706018447876
-24.48188591003418,-52.43365478515625,56.749351501464844,-34.32570266723633,-0.3206559419631958,-0.6412590742111206,7.619202136993408,6.585367202758789
-3.085073232650757,-67.4310531616211,52.764930725097656,-31.531570434570312,-0.21071675419807434,-0.8153150677680969,11.20470905303955,10.065290451049805
17.611061096191406,-78.1301040649414,45.72197723388672,-26.45842170715332,-0.04580799117684364,-0.8519584536552429,13.802372932434082,12.823655128479004
37.826133728027344,-81.98092651367188,35.54766845703125,-15.500420570373535,0.09161598235368729,-0.916084349155426,15.558539390563965,14.641252517700195
57.2359504699707,-82.67823791503906,22.14837074279785,-5.479000568389893,0.18323196470737457,-0.8427976369857788,16.29027557373047,15.518083572387695
70.2873764038086,-76.54814147949219,8.083271026611328,3.2780344486236572,0.3114943206310272,-0.7420283555984497,15.750619888305664,15.161870956420898
80.61975860595703,-64.81874084472656,-6.710051536560059,15.640907287597656,0.3939487040042877,-0.6504198908805847,14.076773643493652,13.718753814697266
83.52704620361328,-48.89506149291992,-21.76345443725586,24.52281951904297,0.4214335083961487,-0.5130072236061096,11.460817337036133,11.270933151245117
82.23027038574219,-28.537729263305664,-35.22517013549805,31.828153610229492,0.4305950999259949,-0.3389512300491333,7.975923538208008,7.973682880401611
74.93067932128906,-7.420642375946045,-45.52431869506836,37.71300506591797,0.43975669145584106,-0.1465734988451004,3.8141744136810303,4.0188093185424805
61.387725830078125,13.800521850585938,-57.175880432128906,31.29742431640625,0.29317113757133484,0.0366433747112751,0.054880209267139435,0.28314337134361267
44.634212493896484,34.241111755371094,-87.80284118652344,-14.813593864440918,0.22903995215892792,0.2931469976902008,0.06402690708637238,0.5206184983253479
24.126317977905273,51.830013275146484,-80.97835540771484,-8.522890090942383,-0.009161598049104214,0.4305596649646759,0.054880209267139435,0.4384155571460724
10.45787525177002,74.08153533935547,-76.13047790527344,14.064329147338867,-0.018323196098208427,0.5771331787109375,0.054880209267139435,0.5297521352767944
-16.920841217041016,78.36947631835938,-67.01728820800781,-9.974590301513672,-0.21987834572792053,0.6595807671546936,0.06402690708637238,0.411014586687088
-34.89793014526367,84.50997924804688,-47.8442268371582,3.7151057720184326,-0.38478711247444153,0.7145457863807678,0.09146701544523239,0.3653462827205658
-55.2594108581543,84.73894500732422,-30.314868927001953,0.2185356318950653,-0.4214335083961487,0.7145457863807678,0.06402690708637238,0.2648760676383972
-70.13050842285156,77.255859375,-7.500693321228027,-1.35804283618927,-0.5222110748291016,0.7603500485420227,0.08232031017541885,0.19180680811405182
-81.6132583618164,64.88118743896484,17.030006408691406,1.8575528860092163,-0.5863422751426697,0.6320981979370117,0.06402690708637238,0.0730692595243454
-84.60420989990234,47.771034240722656,36.036617279052734,-0.7180456519126892,-0.5313726663589478,0.5954548120498657,0.07317361235618591,0.045668285340070724
-83.85124206542969,27.48655891418457,54.429439544677734,-3.5433990955352783,-0.44891831278800964,0.4672030210494995,0.06402690708637238,0.01826731488108635
-76.59347534179688,7.160451412200928,71.4698486328125,3.886812448501587,-0.3206559419631958,0.2931469976902008,0.054880209267139435,-0.027400972321629524
-66.08331298828125,-17.51604652404785,82.18512725830078,-0.09365812689065933,-0.21071675419807434,0.1099301278591156,0.054880209267139435,-0.0730692595243454
-48.96377182006836,-37.19688034057617,84.69229125976562,-1.9668207168579102,-0.018323196098208427,0.009160843677818775,0.054880209267139435,-0.027400972321629524
-26.53162956237793,-54.97311782836914,83.17343139648438,2.3102338314056396,0.1557471603155136,-0.2198602557182312,0.06402690708637238,-0.05480194464325905
-5.772747039794922,-70.29315185546875,76.86910247802734,0.46829065680503845,0.3206559419631958,-0.3572728931903839,0.07317361235618591,-0.027400972321629524
14.661940574645996,-80.83609008789062,64.57254028320312,-2.8877923488616943,0.4764030873775482,-0.458042174577713,0.09146701544523239,0.01826731488108635
36.728057861328125,-84.53079223632812,47.09519958496094,0.6399971842765808,0.5955038666725159,-0.5038464069366455,0.054880209267139435,0.11873754858970642
56.94313049316406,-83.19861602783203,27.162704467773438,-0.39024218916893005,0.6413118839263916,-0.458042174577713,0.08232031017541885,0.21007412672042847
71.1135482788086,-77.24545288085938,5.149574279785156,-0.37463250756263733,0.7420894503593445,-0.476363867521286,0.07317361235618591,0.24660874903202057
79.9609146118164,-65.17259979248047,-15.656786918640137,-0.8741425275802612,0.7604126334190369,-0.3847554326057434,0.08232031017541885,0.3744799494743347
84.0917739868164,-48.05204391479492,-36.879276275634766,-0.17170657217502594,0.7329278588294983,-0.2565036118030548,0.054880209267139435,0.4840838313102722
84.1126937866211,-26.872509002685547,-56.229190826416016,0.671216607093811,0.6229886412620544,-0.0916084349155426,0.07317361235618591,0.5480194687843323
76.60393524169922,-6.640069961547852,-70.99130249023438,-0.24975501000881195,0.5130494832992554,0.0641259029507637,0.07317361235618591,0.5845540761947632
65.3617172241211,15.43451976776123,-80.63505554199219,-0.671216607093811,0.3481407165527344,0.2290210872888565,0.07317361235618591,0.5754204392433167
47.94935607910156,37.23851013183594,-84.07850646972656,0.3434131443500519,0.19239355623722076,0.3114686906337738,0.06402690708637238,0.5114848017692566
27.974815368652344,57.221168518066406,-84.47382354736328,0.18731625378131866,0.018323196098208427,0.4397205114364624,0.07317361235618591,0.45668286085128784
5.940073013305664,70.31397247314453,-76.86910247802734,-0.7180456519126892,-0.1557471603155136,0.5771331787109375,0.06402690708637238,0.4475492238998413
-16.58618927001953,80.88812255859375,-64.74939727783203,0.9053618907928467,-0.28400954604148865,0.6595807671546936,0.054880209267139435,0.3744799494743347
-36.487525939941406,84.43712615966797,-46.783103942871094,1.3736525774002075,-0.4122719168663025,0.7053849697113037,0.054880209267139435,0.31054434180259705
-56.5980224609375,83.61492156982422,-27.173107147216797,0.09365812689065933,-0.540534257888794,0.7145457863807678,0.07317361235618591,0.1826731413602829
-71.20767211914062,77.41197204589844,-5.5969109535217285,0.6556069254875183,-0.5588575005531311,0.6412590742111206,0.06402690708637238,0.1096038892865181
-80.86029052734375,65.19341278076172,15.885656356811523,-0.1404871940612793,-0.5496959090232849,0.5679723024368286,0.054880209267139435,0.027400972321629524
-84.64604187011719,49.2385139465332,37.097740173339844,0.7960941195487976,-0.5130494832992554,0.458042174577713,0.07317361235618591,-0.045668285340070724
