500kV 红宁乙线线路电压_5,500kV 红宁乙线线路电压_6,500kV 红宁乙线线路电压_7,500kV 红宁乙线线路电压_8,500kV 红宁乙线电流_37,500kV 红宁乙线电流_38,500kV 红宁乙线电流_39,500kV 红宁乙线电流_40
28.415958404541016,-86.44468688964844,57.43679428100586,-0.8856940269470215,-0.05288099870085716,0.16635200381278992,-0.1020520031452179,-0.002589999930933118
33.408023834228516,-87.2425537109375,53.21270751953125,-0.8935319781303406,-0.06675300002098083,0.16290399432182312,-0.0951320007443428,0.0008619999862276018
38.23297119140625,-87.67383575439453,48.82719421386719,-0.924884021282196,-0.08062499761581421,0.16290399432182312,-0.08475200086832047,-0.002589999930933118
43.24660110473633,-87.98651123046875,44.23181915283203,-0.595687985420227,-0.08409299701452255,0.16290399432182312,-0.07437200099229813,-0.002589999930933118
48.249446868896484,-87.71696472167969,39.17367935180664,-0.39973801374435425,-0.09449700266122818,0.16635200381278992,-0.06745199859142303,0.0008619999862276018
52.84257888793945,-87.05925750732422,33.92720413208008,-0.22730199992656708,-0.10836900025606155,0.16290399432182312,-0.05361200124025345,-0.006041999906301498
57.1230354309082,-86.04035949707031,28.71839714050293,-0.11756999790668488,-0.1118369996547699,0.16290399432182312,-0.04323200136423111,0.0008619999862276018
61.24715042114258,-84.86511993408203,23.423492431640625,-0.11756999790668488,-0.12224099785089493,0.15945599973201752,-0.039772000163793564,0.004313999786973
64.99928283691406,-83.34485626220703,18.1716365814209,-0.09405600279569626,-0.13264499604701996,0.15945599973201752,-0.02593199908733368,-0.002589999930933118
68.5250015258789,-81.44722747802734,12.709921836853027,-0.11756999790668488,-0.13958099484443665,0.15255999565124512,-0.015552000142633915,0.004313999786973
71.88898468017578,-79.2153549194336,7.124444007873535,-0.24297800660133362,-0.14304900169372559,0.14911200106143951,-0.005171999800950289,0.0008619999862276018
74.9510726928711,-76.78401184082031,1.6035380363464355,-0.2743299901485443,-0.14998500049114227,0.14221599698066711,0.0017480000387877226,-0.006041999906301498
77.67352294921875,-74.00764465332031,-3.911987066268921,-0.24297800660133362,-0.14998500049114227,0.1387680023908615,0.012128000147640705,-0.002589999930933118
79.9431381225586,-70.90243530273438,-9.266081809997559,-0.18811200559139252,-0.1603890061378479,0.12497600167989731,0.02250799909234047,-0.002589999930933118
81.96475982666016,-67.4737548828125,-14.45336627960205,0.023514000698924065,-0.16385699808597565,0.12497600167989731,0.036348000168800354,-0.002589999930933118
