220kV I段电压_1,220kV I段电压_2,220kV I段电压_3,220kV I段电压_4,220kV大东线_9,220kV大东线_10,220kV大东线_11,220kV大东线_12
54.39718246459961,29.31801414489746,-84.02276611328125,-0.5181139707565308,0.278331995010376,0.10854200273752213,-0.3572849929332733,-0.004362000152468681
50.596553802490234,34.191864013671875,-85.09751892089844,-0.41606399416923523,0.28703001141548157,0.13893599808216095,-0.41392600536346436,0.017378000542521477
46.65674591064453,39.06036376953125,-85.94234466552734,-0.3140139877796173,0.28703001141548157,0.16498799622058868,-0.3877840042114258,0.02172599919140339
42.34757995605469,43.725563049316406,-86.30059051513672,-0.2590639889240265,0.195701003074646,0.16498799622058868,-0.41828298568725586,-1.4000000192027073e-05
37.96882629394531,47.914615631103516,-85.95303344726562,-0.2747640013694763,0.1870030015707016,0.1953819990158081,-0.41392600536346436,-0.008709999732673168
33.151126861572266,51.73451232910156,-85.011962890625,-0.33756399154663086,0.1870030015707016,0.2388020008802414,-0.3964979946613312,-0.008709999732673168
28.146072387695312,55.28156280517578,-83.62174224853516,-0.32971400022506714,0.139164000749588,0.2691960036754608,-0.3790700137615204,0.013030000030994415
23.007192611694336,58.74301528930664,-81.84119415283203,-0.23551400005817413,0.12176799774169922,0.2648540139198303,-0.3921410143375397,-0.004362000152468681
17.58460235595703,62.22051239013672,-79.88419342041016,-0.20411400496959686,0.08262699842453003,0.3082740008831024,-0.3834269940853119,0.013030000030994415
12.087072372436523,65.9441146850586,-78.09294891357422,-0.08636400103569031,0.06958000361919403,0.3082740008831024,-0.3877840042114258,-0.008709999732673168
6.482481002807617,69.603515625,-76.15733337402344,-0.06281399726867676,0.021740999072790146,0.3430100083351135,-0.3616420030593872,0.004333999939262867
0.6423580050468445,72.9526138305664,-73.6388931274414,0.015685999765992165,0.008693999610841274,0.33432599902153015,-0.3659990131855011,0.013030000030994415
-5.021115779876709,75.75601196289062,-70.6766586303711,0.10988599807024002,-0.017400000244379044,0.36906200647354126,-0.30500099062919617,-0.004362000152468681
-10.561470985412598,78.05651092529297,-67.31339263916016,0.18053600192070007,-0.03044700063765049,0.395114004611969,-0.3529280126094818,-1.4000000192027073e-05
-15.785999298095703,80.0360107421875,-63.971519470214844,0.4160360097885132,-0.03044700063765049,0.3864299952983856,-0.31371501088142395,-0.008709999732673168
-20.93023109436035,81.678466796875,-60.27139663696289,0.698635995388031,-0.06958799809217453,0.3994559943675995,-0.29628700017929077,-0.008709999732673168
-25.833580017089844,83.1069107055664,-56.785152435302734,0.7300360202789307,-0.10437999665737152,0.41248199343681335,-0.2788589894771576,-0.008709999732673168
-30.629867553710938,84.50326538085938,-53.31494903564453,0.9733859896659851,-0.12177599966526031,0.3994559943675995,-0.2745020091533661,0.004333999939262867
-35.394039154052734,85.268310546875,-49.25657653808594,0.9655359983444214,-0.1304740011692047,0.41248199343681335,-0.20914700627326965,-0.017405999824404716
-40.088619232177734,85.95311737060547,-45.251670837402344,0.847786009311676,-0.1696150004863739,0.41248199343681335,-0.20478999614715576,0.004333999939262867
-44.510196685791016,86.02266693115234,-40.96872329711914,0.8085359930992126,-0.1957090049982071,0.41682401299476624,-0.18300500512123108,-1.4000000192027073e-05
-48.66412353515625,85.5839614868164,-36.45050811767578,0.6279860138893127,-0.1957090049982071,0.44287601113319397,-0.1612199991941452,0.02172599919140339
-52.59857940673828,84.63701629638672,-31.766538619995117,0.4317359924316406,-0.24354800581932068,0.3864299952983856,-0.1612199991941452,-1.4000000192027073e-05
-56.13691329956055,83.06411743164062,-26.697582244873047,0.2354860007762909,-0.2652930021286011,0.395114004611969,-0.14379200339317322,-0.004362000152468681
-59.65383529663086,81.32001495361328,-21.52703285217285,0.11773599684238434,-0.2696419954299927,0.3864299952983856,-0.09586499631404877,-1.4000000192027073e-05
-63.20287322998047,79.38866424560547,-16.057052612304688,0.07848600298166275,-0.28268900513648987,0.3994559943675995,-0.08279400318861008,-0.021754000335931778
-66.78938293457031,77.61246490478516,-10.65123462677002,0.282586008310318,-0.30878299474716187,0.41682401299476624,-0.06972300261259079,0.004333999939262867
-70.279541015625,75.75601196289062,-5.240070819854736,0.35323598980903625,-0.30878299474716187,0.3864299952983856,-0.034866999834775925,-0.008709999732673168
-73.75898742675781,73.28431701660156,0.7004460096359253,0.31398600339889526,-0.35227298736572266,0.37774598598480225,-0.021795999258756638,0.004333999939262867
-76.76202392578125,70.3097152709961,6.534022808074951,0.07063599675893784,-0.35662201046943665,0.37774598598480225,0.0435589998960495,-0.008709999732673168
-79.03169250488281,66.9659652709961,12.04677963256836,-0.14916400611400604,-0.39141398668289185,0.33866798877716064,0.0392020009458065,-0.008709999732673168
-80.90524291992188,63.1353645324707,17.543495178222656,-0.37681400775909424,-0.41750800609588623,0.37340399622917175,0.07405800372362137,-0.01305800024420023
-82.50043487548828,59.524112701416016,22.644533157348633,-0.7065140008926392,-0.40880998969078064,0.3430100083351135,0.10019999742507935,-0.021754000335931778
-84.0099868774414,55.763065338134766,27.724184036254883,-0.839963972568512,-0.41750800609588623,0.347351998090744,0.09148599952459335,-0.008709999732673168
-85.07523345947266,52.0822639465332,32.59530258178711,-0.6594139933586121,-0.41315901279449463,0.2778800129890442,0.1394129991531372,0.004333999939262867
