500kV红宁甲线_1,500kV红宁甲线_2,500kV红宁甲线_3,500kV红宁甲线_4,500kV红宁甲线_13,500kV红宁甲线_14,500kV红宁甲线_15,500kV红宁甲线_16
-77.6511001586914,2.6824049949645996,75.56253814697266,-0.023343000560998917,0.028544999659061432,0.0017300000181421638,0.04411499947309494,0.02162499912083149
-74.90028381347656,-2.6824049949645996,78.35331726074219,0.24121099710464478,0.031139999628067017,0.0025949999690055847,0.04411499947309494,0.023354999721050262
-71.81914520263672,-7.955091953277588,80.69432830810547,0.575793981552124,0.03200500085949898,0.006920000072568655,0.04411499947309494,0.020759999752044678
-68.35354614257812,-13.271130561828613,82.78064727783203,0.887033998966217,0.04324999824166298,0.00432500010356307,0.03460000082850456,0.02249000035226345
-64.736328125,-18.6955509185791,84.61226654052734,1.0037490129470825,0.04324999824166298,0.0008650000090710819,0.03286999836564064,0.026815000921487808
-60.82669448852539,-23.94114112854004,86.08623504638672,1.1360260248184204,0.04930499941110611,0.0025949999690055847,0.028544999659061432,0.025949999690055847
-56.651729583740234,-29.0946102142334,87.06165313720703,1.143807053565979,0.04843999817967415,0.0017300000181421638,0.0337349995970726,0.025949999690055847
-52.23850631713867,-34.24808120727539,87.69025421142578,1.042654037475586,0.05017000064253807,0.0017300000181421638,0.030275000259280205,0.023354999721050262
-52.70960998535156,-45.373287200927734,60.61693572998047,-65.50045776367188,0.0,-0.11764000356197357,0.834725022315979,0.6660500168800354
-45.372283935546875,-49.789772033691406,53.106201171875,-74.18405151367188,0.026815000921487808,-0.0968799963593483,0.7032449841499329,0.5743600130081177
-43.1792106628418,-55.788604736328125,46.69552230834961,-87.15498352050781,-0.019895000383257866,-0.10726000368595123,1.0198349952697754,0.8520249724388123
-40.88866424560547,-62.85498046875,42.04060363769531,-111.97637176513672,0.023354999721050262,-0.052765000611543655,1.0942250490188599,0.9912899732589722
-34.31485366821289,-68.7671127319336,42.88596725463867,-106.1094970703125,0.0034600000362843275,-0.08390499651432037,1.4281150102615356,1.2905800342559814
-27.36741065979004,-62.86040115356445,31.7445011138916,-105.6815414428711,-0.11591000109910965,-0.21971000730991364,1.473960041999817,1.0803849697113037
-16.044645309448242,-67.18476104736328,37.69456481933594,-79.3272933959961,-0.0968799963593483,-0.17732499539852142,1.7152949571609497,1.3831349611282349
-3.319395065307617,-63.67866897583008,41.010990142822266,-45.60444259643555,-0.0787149965763092,-0.19462500512599945,1.5924650430679321,1.2533849477767944
-0.9692850112915039,-66.05219268798828,43.5525016784668,-41.50385284423828,-0.10985500365495682,-0.27333998680114746,1.922029972076416,1.4929900169372559
9.931110382080078,-65.06051635742188,41.601661682128906,-23.584211349487305,-0.06055000051856041,-0.22835999727249146,1.8787800073623657,1.540565013885498
15.465239524841309,-66.62118530273438,37.521156311035156,-23.911012649536133,-0.0449800007045269,-0.26209500432014465,2.054374933242798,1.6962649822235107
23.035409927368164,-69.22230529785156,38.48031997680664,-13.749027252197266,-0.17905500531196594,-0.23528000712394714,2.2239151000976562,1.7697900533676147
26.815080642700195,-70.51203155517578,32.44355392456055,-19.82598876953125,-0.08736500144004822,-0.1980849951505661,2.159904956817627,1.8225549459457397
26.760929107666016,-77.6325912475586,31.050870895385742,-34.104122161865234,-0.047575000673532486,-0.13840000331401825,2.3770198822021484,2.133090019226074
33.68671417236328,-76.29952239990234,27.31717872619629,-26.782201766967773,-0.1643500030040741,-0.30707499384880066,2.3476099967956543,1.8294750452041626
37.125240325927734,-80.85147857666016,27.246732711791992,-28.929758071899414,-0.09601499885320663,-0.2923699915409088,2.5733749866485596,2.1322250366210938
41.34352493286133,-80.97069549560547,24.455947875976562,-26.276437759399414,-0.1600250005722046,-0.2543100118637085,2.4911999702453613,2.0189099311828613
48.431758880615234,-79.2203598022461,20.738513946533203,-17.68621253967285,-0.10466500371694565,-0.289775013923645,2.6313300132751465,2.1849899291992188
51.150089263916016,-82.14662170410156,21.014881134033203,-18.308692932128906,-0.16780999302864075,-0.3018850088119507,2.6001899242401123,2.0768649578094482
55.01639938354492,-79.59426879882812,16.224485397338867,-14.776119232177734,-0.11331500113010406,-0.281125009059906,2.6443049907684326,2.201425075531006
61.40610122680664,-81.31209564208984,14.522919654846191,-10.076395034790039,-0.1799200028181076,-0.2249000072479248,2.690150022506714,2.2403500080108643
64.4384994506836,-79.50215148925781,8.128499984741211,-12.325103759765625,-0.13840000331401825,-0.2837199866771698,2.633924961090088,2.161634922027588
68.61888122558594,-78.58091735839844,4.140116214752197,-10.582159996032715,-0.11417999863624573,-0.20759999752044678,2.6693899631500244,2.2991700172424316
73.63317108154297,-76.98231506347656,1.522739052772522,-3.517011880874634,-0.14445500075817108,-0.26036500930786133,2.5699150562286377,2.1045451164245605
77.0067138671875,-74.21320343017578,-0.032513998448848724,4.20173978805542,-0.11591000109910965,-0.2655549943447113,2.5984599590301514,2.1590399742126465
78.24674987792969,-74.29991149902344,1.0567049980163574,8.154487609863281,-0.1980849951505661,-0.2742049992084503,2.5257999897003174,1.99555504322052
83.18522644042969,-70.92387390136719,-0.6556990146636963,19.187946319580078,-0.13666999340057373,-0.2768000066280365,2.541369915008545,2.070810079574585
84.60395812988281,-70.0459976196289,-2.7745280265808105,19.514747619628906,-0.2205750048160553,-0.21711499989032745,2.447084903717041,1.9540350437164307
83.69965362548828,-69.61788940429688,-3.2893331050872803,18.18419647216797,-0.1574299931526184,-0.2612299919128418,2.4591948986053467,1.979984998703003
85.65447235107422,-64.67034912109375,-6.17765998840332,24.611303329467773,-0.14359000325202942,-0.1600250005722046,2.346745014190674,1.9791200160980225
86.47754669189453,-62.70866775512695,-12.127721786499023,19.468061447143555,-0.14099499583244324,-0.24911999702453613,2.3026299476623535,1.8614799976348877
87.4576644897461,-58.405982971191406,-13.845544815063477,25.451650619506836,-0.12888500094413757,-0.1712699979543686,2.2152650356292725,1.8554250001907349
87.52264404296875,-52.75938415527344,-17.974822998046875,28.027162551879883,-0.13840000331401825,-0.1868399977684021,2.08205509185791,1.7101049423217773
88.03707122802734,-47.77932357788086,-20.651809692382812,32.94475555419922,-0.10898999869823456,-0.14964500069618225,2.003340005874634,1.6876150369644165
88.51358795166016,-41.7696533203125,-23.561811447143555,39.21623992919922,-0.1600250005722046,-0.13580499589443207,1.847640037536621,1.4921250343322754
87.77715301513672,-37.11473083496094,-25.789020538330078,42.032962799072266,-0.1012049987912178,-0.14272500574588776,1.7732499837875366,1.4661749601364136
86.40174102783203,-33.993385314941406,-24.20667266845703,47.51078414916992,-0.14964500069618225,-0.08822999894618988,1.6313899755477905,1.3303699493408203
83.03360748291016,-30.5306453704834,-26.56393814086914,43.744781494140625,-0.09947499632835388,-0.14359000325202942,1.5224000215530396,1.2170549631118774
82.98487854003906,-24.5372314453125,-31.64695930480957,45.00530242919922,-0.08303999900817871,-0.031139999628067017,1.3667000532150269,1.1911050081253052
81.05171966552734,-20.489238739013672,-35.418582916259766,42.320858001708984,-0.058820001780986786,-0.0899600014090538,1.229164958000183,1.0198349952697754
78.33338928222656,-16.381637573242188,-35.93880844116211,43.62806701660156,-0.07352499663829803,0.005189999938011169,1.0578949451446533,0.9402549862861633
74.7757339477539,-12.425766944885254,-35.245174407958984,45.32432556152344,-0.07525499910116196,-0.03200500085949898,0.9341999888420105,0.763795018196106
74.30462646484375,-6.329391956329346,-37.082218170166016,52.18716812133789,-0.052765000611543655,-0.0017300000181421638,0.7707149982452393,0.6461549997329712
72.94004821777344,0.699051022529602,-40.84842300415039,55.291786193847656,-0.053630001842975616,0.026815000921487808,0.5968499779701233,0.5094850063323975
69.3282470703125,5.922966957092285,-41.00557327270508,57.828392028808594,0.0017300000181421638,0.042385000735521317,0.41779500246047974,0.39963001012802124
67.16224670410156,12.815935134887695,-42.864288330078125,62.644832611083984,0.012974999845027924,0.10379999876022339,0.23787499964237213,0.2837199866771698
64.18399810791016,19.091136932373047,-44.31658172607422,65.73388671875,-0.01730000041425228,0.05017000064253807,0.10639499872922897,0.06833499670028687
59.987369537353516,24.797344207763672,-44.72300720214844,67.43792724609375,-0.005189999938011169,0.15569999814033508,-0.06660500168800354,0.011245000176131725
56.29433822631836,30.35723876953125,-47.09111022949219,66.74541473388672,0.026815000921487808,0.10639499872922897,-0.23268499970436096,-0.16348500549793243
52.509254455566406,34.48109817504883,-49.253292083740234,63.34511947631836,0.020759999752044678,0.2093300074338913,-0.43595999479293823,-0.272475004196167
45.92461395263672,38.63747024536133,-50.207035064697266,57.53271484375,0.0562250018119812,0.19462500512599945,-0.6046350002288818,-0.4126049876213074
41.20814895629883,42.918479919433594,-51.00904846191406,55.40850067138672,0.07179500162601471,0.24479499459266663,-0.8165599703788757,-0.5587900280952454
35.879791259765625,48.21826171875,-50.92776107788086,55.392940521240234,0.07958000153303146,0.2499849945306778,-0.9540950059890747,-0.6911349892616272
30.903404235839844,52.542625427246094,-50.5917854309082,54.98832702636719,0.07611999660730362,0.24825499951839447,-1.139204978942871,-0.8831650018692017
26.67428970336914,57.15419387817383,-51.84357452392578,53.486595153808594,0.13234500586986542,0.33388999104499817,-1.326045036315918,-0.924685001373291
21.85494041442871,61.18592834472656,-49.20452117919922,56.63789749145508,0.14099499583244324,0.289775013923645,-1.491260051727295,-1.1348799467086792
16.526580810546875,65.73246765136719,-47.324127197265625,58.45865249633789,0.1392650008201599,0.3849250078201294,-1.6556099653244019,-1.2023500204086304
11.501460075378418,69.91593933105469,-45.64423751831055,59.960384368896484,0.1686750054359436,0.35637998580932617,-1.7905499935150146,-1.3355599641799927
5.940255165100098,73.13482666015625,-43.04853439331055,60.40390396118164,0.16521500051021576,0.4030900001525879,-1.9358700513839722,-1.4419549703598022
0.7256100177764893,76.31035614013672,-41.70462417602539,59.22119140625,0.19635500013828278,0.38319501280784607,-2.050915002822876,-1.5535399913787842
-5.745315074920654,77.51879119873047,-40.09518051147461,52.864112854003906,0.1937599927186966,0.4299049973487854,-2.191045045852661,-1.6504199504852295
-11.263199806213379,79.40460968017578,-38.30691146850586,49.790618896484375,0.24652500450611115,0.4411500096321106,-2.298305034637451,-1.685884952545166
-17.057249069213867,80.28790283203125,-37.271881103515625,42.94334030151367,0.20068000257015228,0.41952499747276306,-2.4185400009155273,-1.870995044708252
-22.488494873046875,80.82980346679688,-36.06886291503906,36.749664306640625,0.23701000213623047,0.4861299991607666,-2.503309965133667,-1.8519649505615234
-27.194129943847656,81.84857940673828,-34.286014556884766,33.24043273925781,0.25084999203681946,0.45153000950813293,-2.6166250705718994,-1.99555504322052
-33.03691482543945,82.72103118896484,-32.6440544128418,27.65367317199707,0.2525799870491028,0.4947800040245056,-2.690150022506714,-2.019774913787842
-37.585514068603516,83.20332336425781,-29.799081802368164,25.48277473449707,0.2906399965286255,0.4662350118160248,-2.7818400859832764,-2.10194993019104
-43.14672088623047,84.29796600341797,-27.90785026550293,21.070947647094727,0.27074500918388367,0.5267850160598755,-2.851905107498169,-2.138279914855957
-47.668243408203125,83.89695739746094,-24.038684844970703,19.203508377075195,0.30534499883651733,0.5016999840736389,-2.8951549530029297,-2.1642301082611084
-51.82154846191406,83.85360717773438,-21.025720596313477,17.250476837158203,0.29323500394821167,0.4999699890613556,-2.962625026702881,-2.254189968109131
-56.34849166870117,83.97282409667969,-17.693035125732422,15.538657188415527,0.3416750133037567,0.5285149812698364,-2.9747350215911865,-2.1806650161743164
-60.38266372680664,82.2387466430664,-13.552919387817383,12.550752639770508,0.3105350136756897,0.5008350014686584,-3.017119884490967,-2.283600091934204
-64.54679870605469,81.13327026367188,-10.138949394226074,9.461695671081543,0.3373500108718872,0.5388950109481812,-2.9911699295043945,-2.2005600929260254
-68.26148986816406,78.927734375,-7.3644208908081055,4.069462776184082,0.334755003452301,0.5146750211715698,-3.0015499591827393,-2.239485025405884
-71.91661834716797,77.43209075927734,-4.178049087524414,0.6224799752235413,0.34081000089645386,0.5215950012207031,-2.953974962234497,-2.174609899520874
-75.13854217529297,75.79013061523438,-1.7557560205459595,-3.47810697555542,0.3581100106239319,0.4973750114440918,-2.947920083999634,-2.171149969100952
