2号主变电压_A相_5,2号主变电压_B相_6,2号主变电压_C相_7,2号主变电压_3U0_8,漫昆II回电流_A相_49,漫昆II回电流_B相_50,漫昆II回电流_C相_51,漫昆II回电流_3I0_52
-1.1303030252456665,80.45987701416016,-20.29461669921875,101.44818115234375,0.09726162999868393,0.15705814957618713,-22.900890350341797,22.53254508972168
-22.72012710571289,89.50276947021484,-18.092742919921875,83.02285766601562,0.14303180575370789,0.16462720930576324,-27.223922729492188,26.740236282348633
-43.864051818847656,90.30403900146484,-14.042129516601562,54.404483795166016,0.0896332710981369,0.13813547790050507,-29.920372009277344,29.482240676879883
-63.390296936035156,84.38297271728516,-10.074604988098145,16.900249481201172,0.10488999634981155,0.14948907494544983,-30.90313720703125,30.430959701538086
-77.33761596679688,73.24845886230469,-5.15155029296875,-18.160764694213867,0.09154035896062851,0.10975147783756256,-29.988540649414062,29.576923370361328
-84.91790008544922,58.773590087890625,-0.28042712807655334,-47.884037017822266,0.1163325384259224,0.10218241065740585,-27.3148136138916,26.916345596313477
-86.29708099365234,39.5223274230957,4.839964866638184,-74.75948333740234,0.034327633678913116,0.04541440308094025,-22.96337890625,22.735164642333984
-84.0364761352539,17.315732955932617,9.35795783996582,-101.2770004272461,0.030513452365994453,0.013245867565274239,-17.347036361694336,17.20002555847168
-76.13471984863281,-7.201013565063477,12.961965560913086,-123.4838638305664,-0.005721272435039282,-0.0491989366710186,-10.674079895019531,10.66882610321045
-62.31184387207031,-30.82283592224121,16.285547256469727,-134.20602416992188,0.013349635526537895,-0.06812160462141037,-3.518261671066284,3.5430197715759277
-34.83199691772461,-42.54009246826172,58.7027473449707,-32.073123931884766,0.06674817949533463,0.015138134360313416,0.3067590892314911,-0.4052411615848541
-9.768306732177734,-55.464454650878906,72.94221496582031,14.488150596618652,-0.009535454213619232,-0.0245994683355093,0.3086526691913605,-0.2897284924983978
9.872004508972168,-71.18805694580078,74.64555358886719,24.478904724121094,-0.005721272435039282,-0.10218241065740585,0.3029719293117523,-0.2177697867155075
18.78999137878418,-91.29261779785156,65.95230865478516,-10.037440299987793,-0.019070908427238464,-0.011353600770235062,0.29918479919433594,-0.2954094409942627
35.32974624633789,-96.71418762207031,47.475276947021484,-22.938274383544922,-0.005721272435039282,-0.009461333975195885,0.29918479919433594,-0.308665007352829
53.756797790527344,-90.84515380859375,27.50263214111328,-15.421866416931152,0.015256726182997227,0.026491735130548477,0.29539763927459717,-0.35789990425109863
73.76004791259766,-74.55963134765625,3.136629581451416,5.291053771972656,0.03814181685447693,0.04730667173862457,0.29729121923446655,-0.39956021308898926
87.73847961425781,-55.52688980102539,-21.499414443969727,19.716957092285156,0.040048908442258835,0.05676800385117531,0.29729121923446655,-0.41281577944755554
88.28807067871094,-40.34440612792969,-48.877410888671875,-0.4046100080013275,-0.08391199260950089,-0.04541440308094025,0.29539763927459717,-0.18747137486934662
81.49588775634766,-22.258625030517578,-71.15579223632812,-19.359033584594727,-0.024792181327939034,0.007569067180156708,0.2935040593147278,-0.2991967499256134
73.57339477539062,1.9251264333724976,-81.51081848144531,-8.901420593261719,-0.007628363091498613,0.07190614193677902,0.2935040593147278,-0.38251736760139465
62.25999450683594,27.20151710510254,-84.22161865234375,10.488736152648926,-0.007628363091498613,0.020814934745430946,0.2916104793548584,-0.33138880133628845
42.806339263916016,48.013694763183594,-86.88048553466797,8.201133728027344,-0.06102690473198891,0.003784533590078354,0.2935040593147278,-0.2556428015232086
17.742647171020508,63.18577194213867,-83.98273468017578,-4.404024124145508,-0.04767727106809616,-0.003784533590078354,0.289716899394989,-0.2613237500190735
-6.93736457824707,74.4139404296875,-74.7286376953125,-11.795937538146973,-0.015256726182997227,0.005676800385117531,0.289716899394989,-0.30109038949012756
-27.59391212463379,83.65454864501953,-59.32592010498047,-4.979815483093262,-0.005721272435039282,0.013245867565274239,0.28592976927757263,-0.316239595413208
-45.305450439453125,88.5037841796875,-39.85181427001953,6.193645477294922,-0.0038141815457493067,-0.007569067180156708,0.28592976927757263,-0.2954094409942627
-62.76811218261719,84.97611999511719,-18.48741912841797,6.784998416900635,-0.040048908442258835,-0.022707201540470123,0.28592976927757263,-0.2480681836605072
-78.22941589355469,73.40454864501953,2.014920949935913,-4.730824947357178,-0.007628363091498613,-0.026491735130548477,0.289716899394989,-0.27079200744628906
-87.37553405761719,58.50303268432617,23.29622459411621,-9.617268562316895,-0.007628363091498613,-0.017030401155352592,0.287823349237442,-0.2783665955066681
-88.6406478881836,40.90633773803711,46.509361267089844,-2.287602663040161,0.009535454213619232,-0.034060802310705185,0.28403618931770325,-0.28026023507118225
-82.5328598022461,20.957862854003906,64.5709457397461,4.855319976806641,0.017163816839456558,-0.03027626872062683,0.28403618931770325,-0.2859411835670471
-72.59864044189453,-1.9771568775177002,76.8162612915039,3.4080612659454346,0.034327633678913116,-0.03216853737831116,0.28403618931770325,-0.30109038949012756
-58.48540496826172,-26.358623504638672,82.74678039550781,-4.170595645904541,0.03814181685447693,-0.03784533590078354,0.28592976927757263,-0.30109038949012756
-39.6746711730957,-47.992881774902344,84.89672088623047,-5.073186874389648,0.034327633678913116,-0.03216853737831116,0.28403618931770325,-0.2991967499256134
-17.50414276123047,-65.25658416748047,82.95450592041016,0.28011462092399597,0.04767727106809616,-0.022707201540470123,0.2802490293979645,-0.32760149240493774
5.547817707061768,-78.40988159179688,75.23756408691406,4.310652732849121,0.02669927105307579,-0.005676800385117531,0.28214260935783386,-0.3238142132759094
26.401390075683594,-86.1416015625,60.39569854736328,1.3383253812789917,0.024792181327939034,-0.007569067180156708,0.2802490293979645,-0.3219205439090729
45.84467697143555,-87.85861206054688,40.215328216552734,-2.738898515701294,0.02669927105307579,0.0245994683355093,0.2783554792404175,-0.3541125953197479
63.359188079833984,-83.51927185058594,18.42510223388672,-2.521031618118286,0.030513452365994453,0.020814934745430946,0.2764618992805481,-0.3465380072593689
77.26502227783203,-73.09236907958984,-3.8532767295837402,1.1827062368392944,0.022885089740157127,0.0245994683355093,0.2783554792404175,-0.3465380072593689
85.55046081542969,-58.09719467163086,-25.63311767578125,3.921604633331299,-0.007628363091498613,0.04730667173862457,0.2783554792404175,-0.34464436769485474
87.34442901611328,-39.751258850097656,-47.08060073852539,1.7896212339401245,0.0,0.04352213814854622,0.2783554792404175,-0.3427506983280182
82.6054458618164,-18.970300674438477,-65.22527313232422,-1.6962496042251587,-0.013349635526537895,0.05487573891878128,0.2783554792404175,-0.3332824409008026
73.2208251953125,3.548476457595825,-78.65461730957031,-2.131983518600464,-0.0038141815457493067,0.03784533590078354,0.2764618992805481,-0.3332824409008026
59.221656799316406,25.67182159423828,-85.22908020019531,0.6069149971008301,-0.019070908427238464,0.05487573891878128,0.2764618992805481,-0.3332824409008026
40.36944580078125,46.49440383911133,-86.41310119628906,1.8207449913024902,-0.019070908427238464,0.03027626872062683,0.2764618992805481,-0.31055864691734314
18.354461669921875,63.69567108154297,-82.60137176513672,-0.14005731046199799,-0.022885089740157127,0.03027626872062683,0.27078115940093994,-0.30109038949012756
-4.925632476806641,76.6408462524414,-73.27457427978516,-2.1786692142486572,-0.02097799815237522,0.0245994683355093,0.2726747393608093,-0.3029840588569641
-26.98209571838379,85.01774597167969,-59.357078552246094,-1.8829927444458008,-0.0038141815457493067,0.007569067180156708,0.26888757944107056,-0.3029840588569641
-46.88165283203125,88.14997863769531,-41.181243896484375,0.4668577015399933,-0.007628363091498613,0.011353600770235062,0.26888757944107056,-0.29730311036109924
-64.39616394042969,84.69515991210938,-19.55719566345215,1.4628207683563232,0.0019070907728746533,-0.011353600770235062,0.2726747393608093,-0.2859411835670471
-78.23978424072266,74.7157211303711,3.250877618789673,-0.42017194628715515,-0.0019070907728746533,-0.009461333975195885,0.2745683193206787,-0.2783665955066681
-86.67039489746094,59.14820861816406,26.14204216003418,-2.505469560623169,0.02669927105307579,-0.03784533590078354,0.26888757944107056,-0.28026023507118225
-88.31918334960938,39.87613296508789,47.46488952636719,-1.9608023166656494,0.03623472526669502,-0.028384001925587654,0.26888757944107056,-0.29351580142974854
-83.58020782470703,18.356340408325195,65.50569915771484,0.07780961692333221,0.034327633678913116,-0.0245994683355093,0.2726747393608093,-0.2991967499256134
-73.21044921875,-4.3705573081970215,78.34303283691406,0.7936580777168274,0.03623472526669502,-0.01892266795039177,0.2726747393608093,-0.308665007352829
-58.423187255859375,-26.702024459838867,85.38487243652344,-0.07780961692333221,0.03814181685447693,-0.015138134360313416,0.26699402928352356,-0.316239595413208
-39.32210159301758,-47.576637268066406,86.57928466796875,-0.9492773413658142,0.059119813144207,-0.022707201540470123,0.26699402928352356,-0.3257078528404236
-17.473033905029297,-65.03805541992188,82.5494384765625,-0.12449538707733154,0.040048908442258835,-0.005676800385117531,0.26699402928352356,-0.33138880133628845
5.6411452293396,-78.17053985595703,72.99414825439453,0.8870296478271484,0.051491450518369675,-0.001892266795039177,0.26888757944107056,-0.3427506983280182
27.438365936279297,-85.80860900878906,58.5781135559082,0.6380388736724854,0.03623472526669502,0.017030401155352592,0.26888757944107056,-0.3465380072593689
47.700862884521484,-87.75454711914062,39.61293029785156,-0.37348616123199463,0.040048908442258835,0.020814934745430946,0.2632068693637848,-0.35221895575523376
