龙厂甲线电压_A相_1,龙厂甲线电压_B相_2,龙厂甲线电压_C相_3,龙厂甲线电压_3U0_4,龙厂甲线电流_A相_9,龙厂甲线电流_B相_10,龙厂甲线电流_C相_11,龙厂甲线电流_3I0_12
84.12018585205078,-63.64518737792969,-20.020490646362305,0.6543347835540771,0.2791372537612915,-0.1960386037826538,-0.06463582813739777,0.003801292274147272
87.29275512695312,-45.70332336425781,-41.414527893066406,0.2804291844367981,0.2829350233078003,-0.12942354381084442,-0.13497480750083923,0.0057019381783902645
84.62277221679688,-24.585453033447266,-59.93660354614258,0.24927039444446564,0.2791372537612915,-0.05329204723238945,-0.1882043182849884,0.007602584548294544
76.69658660888672,-2.165935754776001,-74.66061401367188,0.07789699733257294,0.25255274772644043,0.009516436606645584,-0.24143381416797638,0.0
63.409488677978516,20.149450302124023,-83.9216537475586,-0.2804291844367981,0.20318153500556946,0.0818413570523262,-0.25854331254959106,0.001900646137073636
45.358306884765625,41.54847717285156,-87.35552215576172,-0.4050644040107727,0.1272258162498474,0.15416628122329712,-0.26804858446121216,0.003801292274147272
24.186908721923828,60.21925735473633,-84.75410461425781,-0.37390559911727905,0.05886567756533623,0.21507146954536438,-0.25854331254959106,0.001900646137073636
1.8114005327224731,75.06841278076172,-77.05391693115234,-0.015579399652779102,-0.011393357068300247,0.2607503831386566,-0.23382960259914398,0.007602584548294544
-20.543167114257812,84.37776947021484,-63.588993072509766,0.6231759786605835,-0.07785460352897644,0.2778799533843994,-0.1939074844121933,0.003801292274147272
-41.76691818237305,87.67874145507812,-45.84733963012695,0.3427467942237854,-0.14431585371494293,0.29120296239852905,-0.12166743725538254,0.0057019381783902645
-60.5091552734375,85.03379821777344,-24.619792938232422,0.14021459221839905,-0.21267598867416382,0.2854931056499481,-0.05513055622577667,0.007602584548294544
-75.07365417480469,77.0364990234375,-2.1539716720581055,-0.10905579477548599,-0.24685606360435486,0.2607503831386566,0.013307375833392143,0.013304522261023521
-84.14112854003906,63.426509857177734,20.218198776245117,-0.5920171737670898,-0.26584500074386597,0.21126490831375122,0.07794319838285446,0.009503230452537537
-87.29275512695312,45.59919357299805,41.63304901123047,-0.07789699733257294,-0.26964277029037476,0.15226298570632935,0.15398535132408142,0.017105814069509506
-84.49712371826172,24.439668655395508,59.95741653442383,-0.20253220200538635,-0.2620472013950348,0.0742282122373581,0.2110169678926468,0.013304522261023521
-76.63375854492188,2.1138699054718018,74.66061401367188,0.10905579477548599,-0.23356381058692932,0.007613149471580982,0.25664225220680237,0.019006460905075073
