17-220kV Ⅱ母电压Ua_17,18-220kV Ⅱ母电压Ub_18,19-220kV Ⅱ母电压Uc_19,20-220kV Ⅱ母电压3Uo_20,21-220kV小开Ⅱ回线路电流Ia_21,22-220kV小开Ⅱ回线路电流Ib_22,23-220kV小开Ⅱ回线路电流Ic_23,24-220kV小开Ⅱ回线路电流3Io_24
17.147594451904297,-80.61282348632812,63.26530838012695,-0.19068816304206848,-0.07055743038654327,0.14100754261016846,0.03523389250040054,0.0
22.438488006591797,-82.17041015625,59.5793342590332,-0.15890680253505707,-0.07055743038654327,0.10575565695762634,0.0,0.0
27.47439956665039,-83.34654235839844,55.798030853271484,-0.15890680253505707,-0.10583614557981491,0.14100754261016846,0.03523389250040054,0.035254474729299545
32.19158172607422,-84.04586791992188,51.82607650756836,-0.12712544202804565,-0.07055743038654327,0.14100754261016846,0.03523389250040054,0.0
36.940635681152344,-84.5544662475586,47.568138122558594,-0.12712544202804565,-0.10583614557981491,0.10575565695762634,0.03523389250040054,0.0
41.49845504760742,-84.5544662475586,43.02422332763672,-0.15890680253505707,-0.14111486077308655,0.14100754261016846,0.03523389250040054,0.0
45.99252700805664,-84.42731475830078,38.22610092163086,-0.15890680253505707,-0.07055743038654327,0.10575565695762634,0.07046778500080109,0.0
50.645965576171875,-84.17301177978516,33.173770904541016,-0.15890680253505707,-0.14111486077308655,0.10575565695762634,0.07046778500080109,0.0
54.88505554199219,-83.44190216064453,28.184995651245117,-0.12712544202804565,-0.07055743038654327,0.10575565695762634,0.07046778500080109,0.0
49.53041458129883,-72.41168212890625,22.528932571411133,-0.09534408152103424,0.7408530116081238,-0.740289568901062,0.03523389250040054,0.0
8.446306228637695,-26.383535385131836,19.351367950439453,-0.34959498047828674,3.8453800678253174,-3.8777074813842773,0.07046778500080109,0.0
9.529983520507812,-23.331945419311523,11.756988525390625,-0.15890680253505707,4.833184242248535,-4.864760398864746,0.07046778500080109,0.0
