220kV一组母线_A_1,220kV一组母线_B_2,220kV一组母线_C_3,220kV一组母线_N_4,220kV博南II回线285间隔_A_9,220kV博南II回线285间隔_B_10,220kV博南II回线285间隔_C_11,220kV博南II回线285间隔_N_12
-13.063750267028809,-24.021764755249023,89.00843811035156,90.12102508544922,-4.350719928741455,3.3993899822235107,0.17796200513839722,-0.8274239897727966
-7.075326919555664,-25.612749099731445,78.79127502441406,79.94354248046875,-4.127200126647949,2.9263699054718018,0.14977000653743744,-1.1050000190734863
-2.9471819400787354,-25.8430233001709,70.28741455078125,72.01200866699219,-3.812160015106201,2.4092249870300293,0.0951479971408844,-1.36135995388031
0.836080014705658,-24.890525817871094,59.80907440185547,62.00728988647461,-3.4407999515533447,1.851485013961792,0.07224199920892715,-1.5717519521713257
6.448266983032227,-25.759286880493164,48.327823638916016,50.337730407714844,-2.9972798824310303,1.3131599426269531,0.007048000115901232,-1.7308720350265503
8.883350372314453,-26.826921463012695,34.96611022949219,29.527280807495117,-2.507999897003174,0.7536550164222717,-0.02995399944484234,-1.8351839780807495
11.130314826965332,-23.624019622802734,19.04488182067871,11.33973217010498,-1.9835200309753418,0.2365099936723709,-0.08810000121593475,-1.8899919986724854
16.428972244262695,-20.703725814819336,5.48467493057251,2.0103681087493896,-1.4273600578308105,-0.2735750079154968,-0.11981599777936935,-1.874079942703247
18.811800003051758,-20.086172103881836,-8.012848854064941,-16.192886352539062,-0.8729599714279175,-0.6989399790763855,-0.17796200513839722,-1.8033599853515625
19.825546264648438,-17.553159713745117,-20.4865665435791,-31.67900276184082,-0.3150399923324585,-1.1013599634170532,-0.2079160064458847,-1.6796000003814697
21.39319610595703,-11.586969375610352,-34.97655487060547,-43.788326263427734,0.22351999580860138,-1.4261200428009033,-0.24844199419021606,-1.5045679807662964
24.319477081298828,-8.541071891784668,-50.15604782104492,-59.761329650878906,0.7321599721908569,-1.6943999528884888,-0.2678239941596985,-1.283568024635315
25.406381607055664,-3.809988021850586,-62.52529525756836,-71.11676788330078,1.2038400173187256,-1.8938449621200562,-0.2819199860095978,-1.0201359987258911
23.99549674987793,0.5338169932365417,-70.7052993774414,-80.24195098876953,1.635040044784546,-2.01739501953125,-0.29425400495529175,-0.7231119871139526
23.232572555541992,3.4017748832702637,-78.91664123535156,-90.79638671875,1.9993599653244019,-2.057990074157715,-0.29249200224876404,-0.3960320055484772
22.8876895904541,8.070056915283203,-86.07283020019531,-95.72807312011719,2.310879945755005,-2.027985095977783,-0.2995400130748749,-0.05480799823999405
21.090118408203125,13.094217300415039,-90.2307357788086,-97.33008575439453,2.5379199981689453,-1.9185550212860107,-0.2836819887161255,0.2970240116119385
18.35195541381836,16.27618408203125,-91.17096710205078,-98.17820739746094,2.698080062866211,-1.7349950075149536,-0.2678239941596985,0.648855984210968
16.428972244262695,18.589391708374023,-91.01426696777344,-97.18872833251953,2.763200044631958,-1.4825999736785889,-0.24315600097179413,0.9953839778900146
12.635258674621582,22.786659240722656,-89.59347534179688,-94.00041198730469,2.7614400386810303,-1.1754900217056274,-0.20967799425125122,1.329535961151123
9.343194007873535,24.88005828857422,-85.89523315429688,-89.6655502319336,2.6628799438476562,-0.8083699941635132,-0.17091399431228638,1.6389360427856445
6.249698162078857,26.240768432617188,-77.00483703613281,-77.22640228271484,2.4974400997161865,-0.41301000118255615,-0.13038800656795502,1.9165120124816895
2.267867088317871,26.753652572631836,-67.98907470703125,-67.59862518310547,2.245759963989258,0.03706499934196472,-0.09162399917840958,2.151655912399292
-1.6826109886169434,28.260900497436523,-58.04353332519531,-54.57835006713867,1.939520001411438,0.4871399998664856,-0.04405000060796738,2.340831995010376
-4.493929862976074,28.752849578857422,-47.711448669433594,-40.67853927612305,1.5699199438095093,0.9460399746894836,0.003524000057950616,2.482271909713745
-8.475761413574219,28.574909210205078,-34.52733612060547,-24.98824691772461,1.1492799520492554,1.4031749963760376,0.04933600127696991,2.56713604927063
-12.154513359069824,25.9686279296875,-19.170244216918945,-9.282245635986328,0.6846399903297424,1.8532500267028809,0.09338600188493729,2.5971920490264893
-15.613794326782227,23.257673263549805,-4.659361839294434,5.182980060577393,0.2059199959039688,2.2662599086761475,0.13743600249290466,2.568903923034668
-17.8712100982666,19.81403160095215,8.524751663208008,18.20325469970703,-0.29919999837875366,2.6527950763702393,0.1744379997253418,2.491111993789673
-21.19462776184082,17.082143783569336,21.980487823486328,31.050762176513672,-0.7990400195121765,2.9934399127960205,0.20967799425125122,2.36735200881958
-23.274377822875977,13.083749771118164,35.98991394042969,45.13904571533203,-1.2953599691390991,3.256424903869629,0.2396319955587387,2.176408052444458
-24.444889068603516,9.409832954406738,50.7410774230957,61.991580963134766,-1.7511999607086182,3.487639904022217,0.2731100022792816,1.96778404712677
-24.19406509399414,4.438007831573486,62.713340759277344,74.5877914428711,-2.1894400119781494,3.6429600715637207,0.29249200224876404,1.700816035270691
-24.39263343811035,0.8059589862823486,72.85737609863281,85.51917266845703,-2.578399896621704,3.717089891433716,0.2995400130748749,1.3896479606628418
-23.6715145111084,-3.8413889408111572,80.07625579833984,91.20474243164062,-2.9128000736236572,3.7188549041748047,0.3048259913921356,1.057263970375061
-22.54280662536621,-8.122391700744629,86.15641021728516,96.26207733154297,-3.183840036392212,3.653549909591675,0.29601600766181946,0.7089679837226868
-20.442155838012695,-12.173121452331543,89.87554168701172,99.37186431884766,-3.3827199935913086,3.5070550441741943,0.2854439914226532,0.3500640094280243
-18.226543426513672,-15.177149772644043,92.45594787597656,102.5130615234375,-3.505919933319092,3.2864298820495605,0.26429998874664307,-0.01414399966597557
-15.60334300994873,-19.206945419311523,92.72756958007812,100.50269317626953,-3.5481600761413574,3.0040299892425537,0.24139399826526642,-0.3712800145149231
-13.10555362701416,-21.719024658203125,90.67996215820312,96.90602111816406,-3.516479969024658,2.656325101852417,0.20967799425125122,-0.7125040292739868
-9.499958992004395,-23.979896545410156,85.92657470703125,90.96915435791016,-3.3915200233459473,2.2521400451660156,0.1744379997253418,-1.0325119495391846
-5.925716876983643,-25.361541748046875,78.1644515991211,81.29425811767578,-3.190880060195923,1.812654972076416,0.13567399978637695,-1.315392017364502
-1.8393759727478027,-26.774585723876953,69.82775115966797,71.50941467285156,-2.914560079574585,1.3255150318145752,0.08986199647188187,-1.5664479732513428
1.243669033050537,-26.826921463012695,60.07025146484375,59.824153900146484,-2.567840099334717,0.8207250237464905,0.040525998920202255,-1.7750719785690308
4.9328718185424805,-26.523378372192383,48.02486038208008,45.86151885986328,-2.164799928665161,0.31064000725746155,-0.00880999956279993,-1.928887963294983
8.799741744995117,-25.508079528808594,34.48554611206055,30.81517219543457,-1.7107199430465698,-0.19591499865055084,-0.056384000927209854,-2.0332000255584717
12.279925346374512,-24.48231315612793,18.000181198120117,9.831955909729004,-1.2196799516677856,-0.6795250177383423,-0.10219600051641464,-2.072096109390259
14.892675399780273,-22.210973739624023,2.0789530277252197,-9.297951698303223,-0.7057600021362305,-1.1313649415969849,-0.15153199434280396,-2.0561840534210205
17.453170776367188,-19.280214309692383,-7.730780124664307,-16.695478439331055,-0.1812800019979477,-1.5408450365066528,-0.1902959942817688,-1.9819279909133911
20.212234497070312,-15.826104164123535,-16.245084762573242,-20.559154510498047,0.329120010137558,-1.8973749876022339,-0.22729800641536713,-1.859935998916626
23.99549674987793,-12.162653923034668,-33.27369689941406,-37.113277435302734,0.8307200074195862,-2.1991899013519287,-0.26077601313591003,-1.6937439441680908
24.089555740356445,-7.462971210479736,-55.72429656982422,-68.1169204711914,1.3076800107955933,-2.439229965209961,-0.28015801310539246,-1.4727439880371094
24.591203689575195,-3.2238359451293945,-65.56536865234375,-76.73951721191406,1.7441600561141968,-2.5998449325561523,-0.3030639886856079,-1.2163840532302856
23.284828186035156,1.4339790344238281,-70.27696990966797,-79.1268310546875,2.1630399227142334,-2.709275007247925,-0.31011199951171875,-0.9105200171470642
23.587907791137695,5.19163179397583,-76.36756896972656,-82.62926483154297,2.5044798851013184,-2.7269248962402344,-0.30834999680519104,-0.5816720128059387
22.69957160949707,9.681975364685059,-87.30558013916016,-95.38253784179688,2.7913599014282227,-2.6739749908447266,-0.30658799409866333,-0.23868000507354736
20.964706420898438,12.277791023254395,-93.36483764648438,-104.42919158935547,2.993760108947754,-2.5380699634552,-0.2889679968357086,0.11845599859952927
16.617090225219727,17.34381866455078,-91.70376586914062,-100.32992553710938,3.1468799114227295,-2.3527450561523438,-0.2748720049858093,0.4702880084514618
15.446578025817871,20.054771423339844,-88.45475006103516,-91.94292449951172,3.1803200244903564,-2.0721099376678467,-0.24315600097179413,0.816815972328186
12.67706298828125,22.59825325012207,-87.9428482055664,-91.4403305053711,3.155679941177368,-1.7508800029754639,-0.21320199966430664,1.1456639766693115
8.371251106262207,24.48231315612793,-87.02351379394531,-93.98470306396484,3.05184006690979,-1.3855249881744385,-0.17091399431228638,1.4532959461212158
5.235950946807861,26.314037322998047,-78.58233642578125,-81.59266662597656,2.867039918899536,-0.9636899828910828,-0.13567399978637695,1.7255680561065674
