5-220kV七屯Ⅱ回线电压Ua_5,6-220kV七屯Ⅱ回线电压Ub_6,7-220kV七屯Ⅱ回线电压Uc_7,8-220kV七屯Ⅱ回线电压3Uo_8,9-220kV七屯Ⅰ回线路电流Ia_9,10-220kV七屯Ⅰ回线路电流Ib_10,11-220kV七屯Ⅰ回线路电流Ic_11,12-220kV七屯Ⅰ回线路电流3Io_12
-85.96455383300781,50.18787384033203,37.0973014831543,2.2568914890289307,0.0,0.0,-0.007196622435003519,0.0
-86.0916748046875,45.134124755859375,42.15168762207031,2.0979554653167725,0.0,0.0,0.0,0.0
-85.90099334716797,39.88966751098633,46.919979095458984,1.4939985275268555,-0.007188638672232628,-0.007179274223744869,0.0,-0.007182457484304905
-85.39251708984375,34.35914611816406,51.33859634399414,0.5085952281951904,-0.007188638672232628,-0.007179274223744869,0.0,0.0
-84.56623840332031,28.637920379638672,55.50290298461914,-0.6993184685707092,0.0,0.0,-0.007196622435003519,0.0
-83.26325988769531,23.170969009399414,59.158592224121094,-1.684721827507019,0.0,-0.007179274223744869,0.0,0.0
-81.8013916015625,17.767587661743164,62.52818298339844,-2.574763536453247,0.0,0.0,-0.007196622435003519,-0.007182457484304905
-79.83103942871094,12.586699485778809,65.51631164550781,-3.0197842121124268,-0.007188638672232628,0.0,-0.007196622435003519,0.0
-77.76534271240234,7.755441188812256,68.40907287597656,-2.797273874282837,0.0,0.0,-0.007196622435003519,0.0
-75.60431671142578,3.051321029663086,71.39720153808594,-1.97080659866333,0.0,0.0,0.0,0.0
-73.15726470947266,-1.875291109085083,74.54427337646484,-0.7628929018974304,-0.007188638672232628,0.0,0.0,0.0
-70.58309173583984,-6.7383341789245605,77.65956115722656,0.540382444858551,0.0,0.0,0.0,0.0
-67.59578704833984,-11.728515625,80.5205307006836,1.97080659866333,0.0,0.0,0.0,-0.007182457484304905
-64.25890350341797,-16.94118881225586,83.00004577636719,3.1151459217071533,-0.007188638672232628,0.0,0.0,0.0
-60.699554443359375,-22.15386199951172,85.00272369384766,3.750890016555786,0.0,-0.007179274223744869,0.0,0.0
-56.599952697753906,-27.430105209350586,86.210693359375,3.782677173614502,-0.007188638672232628,0.0,0.0,-0.007182457484304905
-52.21432876586914,-32.674564361572266,86.84646606445312,3.401230812072754,-0.007188638672232628,-0.007179274223744869,0.0,-0.007182457484304905
-47.7651481628418,-37.72831344604492,87.00540924072266,2.606550693511963,0.0,0.0,-0.007196622435003519,0.0
-42.77570724487305,-43.0681266784668,86.65573120117188,1.3350625038146973,0.0,0.0,0.0,0.0
-37.72270584106445,-48.12187576293945,85.86101531982422,0.0635744035243988,0.0,-0.007179274223744869,-0.007196622435003519,0.0
-32.35190963745117,-52.85778045654297,84.5894775390625,-1.1125521659851074,-0.007188638672232628,-0.007179274223744869,0.0,0.0
-26.85399055480957,-57.49833297729492,83.28614044189453,-1.9390194416046143,-0.007188638672232628,0.0,0.0,0.0
-21.451414108276367,-61.69389724731445,81.88744354248047,-2.19331693649292,-0.007188638672232628,0.0,0.0,0.0
-15.953495025634766,-65.22199249267578,80.01191711425781,-2.0661683082580566,-0.014377277344465256,0.0,-0.007196622435003519,0.0
-10.582696914672852,-68.527587890625,78.29533386230469,-1.3668497800827026,-0.007188638672232628,0.0,0.0,0.0
-5.62503719329834,-71.35641479492188,76.83305358886719,-0.317872017621994,-0.007188638672232628,0.0,-0.007196622435003519,0.0
-0.5084779262542725,-74.15345764160156,75.08467864990234,0.7311056852340698,-0.007188638672232628,0.0,0.0,0.0
4.639861106872559,-76.91871643066406,73.2727279663086,1.7165089845657349,-0.007188638672232628,0.0,0.0,-0.007182457484304905
9.629301071166992,-79.46148681640625,71.1746826171875,2.352252960205078,-0.007188638672232628,0.0,0.0,0.0
14.809419631958008,-81.87711334228516,68.47264862060547,2.4476146697998047,-0.007188638672232628,-0.007179274223744869,0.0,-0.01436491496860981
19.86241912841797,-83.84776306152344,65.13484954833984,2.0343809127807617,0.0,0.0,-0.014393244870007038,0.0
24.883638381958008,-85.24628448486328,61.0023307800293,1.1125521659851074,-0.014377277344465256,-0.007179274223744869,0.0,0.0
29.90485954284668,-86.29517364501953,56.32940673828125,-0.0953616127371788,-0.007188638672232628,0.0,-0.007196622435003519,-0.007182457484304905
34.67184066772461,-87.0262222290039,51.56111526489258,-1.3032753467559814,-0.007188638672232628,0.0,0.0,-0.007182457484304905
39.53416061401367,-87.18514251708984,46.28420639038086,-2.415827512741089,-0.007188638672232628,0.0,0.0,0.0
44.4918212890625,-87.0262222290039,40.7212028503418,-3.1151459217071533,0.0,0.0,-0.007196622435003519,0.0
49.35414123535156,-86.54945373535156,35.253562927246094,-3.369443655014038,0.0,0.0,0.0,-0.007182457484304905
54.12112045288086,-85.59591674804688,29.72234344482422,-2.956209897994995,0.0,-0.007179274223744869,-0.007196622435003519,0.0
58.63386154174805,-84.32453155517578,24.445436477661133,-2.161529779434204,0.0,0.0,0.0,0.0
62.73346710205078,-82.54459381103516,19.295682907104492,-0.7946800589561462,0.0,0.0,0.0,0.0
66.29280853271484,-80.63751983642578,14.59096908569336,0.540382444858551,0.0,0.0,0.0,0.0
69.5661392211914,-78.63508605957031,10.140564918518066,1.8436577320098877,0.0,0.0,0.0,0.0
72.4581069946289,-76.44194793701172,5.4994282722473145,2.7019121646881104,0.0,-0.007179274223744869,0.0,0.0
75.19117736816406,-74.31238555908203,0.9218695163726807,3.146933078765869,0.0,0.0,0.0,0.0
77.73356628417969,-72.08746337890625,-3.941786766052246,2.9244227409362793,-0.007188638672232628,0.0,0.0,-0.007182457484304905
80.18061828613281,-69.51290893554688,-9.282272338867188,2.352252960205078,0.0,0.0,0.007196622435003519,0.0
82.08740997314453,-66.62051391601562,-14.813488960266113,1.2397009134292603,-0.007188638672232628,-0.007179274223744869,0.0,0.0
83.77174377441406,-63.187774658203125,-20.535438537597656,0.158936008810997,0.0,0.0,0.0,-0.007182457484304905
84.94759368896484,-59.310054779052734,-26.225597381591797,-0.985403299331665,-0.007188638672232628,-0.007179274223744869,0.0,0.0
85.67853546142578,-54.98735046386719,-31.75681495666504,-1.8118705749511719,0.0,0.0,0.0,0.0
86.05989074707031,-50.41036605834961,-37.00193405151367,-2.2568914890289307,0.0,0.0,0.0,0.0
86.12345123291016,-45.42018508911133,-41.96095657348633,-2.1297426223754883,-0.007188638672232628,-0.007179274223744869,0.0,-0.007182457484304905
85.99633026123047,-40.143943786621094,-46.76103591918945,-1.4622113704681396,0.0,-0.007179274223744869,0.0,0.0
85.5196304321289,-34.61342239379883,-51.243228912353516,-0.5085952281951904,-0.007188638672232628,-0.007179274223744869,0.007196622435003519,0.0
84.693359375,-28.892196655273438,-55.407535552978516,0.6993184685707092,-0.007188638672232628,0.0,0.0,-0.007182457484304905
83.42216491699219,-23.329893112182617,-59.158592224121094,1.7165089845657349,0.0,-0.007179274223744869,-0.007196622435003519,0.0
81.96028900146484,-17.926511764526367,-62.52818298339844,2.606550693511963,0.0,-0.007179274223744869,0.0,0.0
80.02171325683594,-12.682053565979004,-65.54810333251953,3.0833587646484375,0.0,-0.007179274223744869,-0.007196622435003519,0.0
77.92424774169922,-7.819010257720947,-68.44086456298828,2.8608481884002686,0.0,0.0,0.0,-0.007182457484304905
75.73143005371094,-3.146674871444702,-71.42899322509766,2.0979554653167725,0.0,0.0,0.0,0.0
73.25260162353516,1.8435064554214478,-74.60784912109375,0.8582544922828674,0.0,-0.007179274223744869,0.0,0.0
70.74199676513672,6.642980575561523,-77.65956115722656,-0.5085952281951904,0.0,0.0,0.0,0.0
67.78646850585938,11.664946556091309,-80.5841064453125,-1.9072321653366089,0.0,0.0,-0.007196622435003519,0.0
64.48136138916016,16.814050674438477,-83.09541320800781,-3.0515716075897217,0.0,-0.007179274223744869,-0.007196622435003519,0.0
60.89023208618164,22.026723861694336,-85.09809112548828,-3.782677173614502,-0.007188638672232628,0.0,0.0,0.0
56.854190826416016,27.144044876098633,-86.2742691040039,-3.8780388832092285,0.0,0.0,-0.007196622435003519,-0.007182457484304905
52.532127380371094,32.38850402832031,-86.94183349609375,-3.4648051261901855,0.0,-0.007179274223744869,0.0,0.0
48.05116653442383,37.505821228027344,-87.06898498535156,-2.606550693511963,0.0,0.0,0.0,0.0
43.12528610229492,42.782066345214844,-86.7510986328125,-1.4304240942001343,0.0,-0.007179274223744869,0.0,-0.007182457484304905
38.00872802734375,47.899383544921875,-85.98817443847656,-0.1271488070487976,0.0,-0.007179274223744869,0.0,-0.007182457484304905
32.60614776611328,52.69886016845703,-84.71662902832031,1.080764889717102,0.0,0.0,-0.007196622435003519,0.0
27.140010833740234,57.371192932128906,-83.44508361816406,1.875445008277893,0.0,0.0,0.0,-0.007182457484304905
21.642091751098633,61.662113189697266,-82.04638671875,2.225104331970215,0.0,0.0,-0.007196622435003519,0.0
16.207735061645508,65.12663269042969,-80.17086029052734,2.0979554653167725,0.0,-0.007179274223744869,-0.007196622435003519,0.0
10.8687162399292,68.46401977539062,-78.54963684082031,1.4304240942001343,0.0,0.0,0.0,-0.007182457484304905
5.847496509552002,71.35641479492188,-76.99199676513672,0.3814464509487152,-0.007188638672232628,0.0,0.0,0.0
0.7309370636940002,74.15345764160156,-75.30720520019531,-0.635744035243988,0.0,-0.007179274223744869,-0.007196622435003519,-0.007182457484304905
-4.385622024536133,76.88693237304688,-73.46346282958984,-1.6529345512390137,0.0,-0.007179274223744869,-0.007196622435003519,0.0
-9.375061988830566,79.39791870117188,-71.36541748046875,-2.384040355682373,-0.007188638672232628,0.0,0.007196622435003519,0.0
-14.555181503295898,81.81354522705078,-68.69517517089844,-2.4794018268585205,0.0,0.0,-0.007196622435003519,-0.007182457484304905
-19.735300064086914,83.72062683105469,-65.29379272460938,-2.19331693649292,0.0,0.0,0.0,0.0
-24.66118049621582,85.1827163696289,-61.25663757324219,-1.2397009134292603,0.0,-0.007179274223744869,0.0,-0.007182457484304905
-30.286216735839844,83.05314636230469,-57.15591049194336,-7.056758880615234,0.0,0.10768911242485046,0.0,0.11491931974887848
-34.73540115356445,83.24385070800781,-52.228675842285156,-6.389227867126465,0.0,0.16512329876422882,-0.007196622435003519,0.1651965230703354
