1-220kVⅠ段母线电压Ua_1,2-220kVⅠ段母线电压Ub_2,3-220kVⅠ段母线电压Uc_3,4-220kVⅠ段母线电压3Uo_4,9-220kV通锡Ⅰ回线路电流Ia_9,10-220kV通锡Ⅰ回线路电流Ib_10,11-220kV通锡Ⅰ回线路电流Ic_11,12-220kV通锡Ⅰ回线路电流3Io_12
50.84050750732422,33.653507232666016,-84.75674438476562,-0.8857308626174927,0.14098240435123444,-0.21171021461486816,0.0705450028181076,0.0
46.40028762817383,38.42951965332031,-85.26256561279297,-1.170430064201355,0.14098240435123444,-0.21171021461486816,0.10581750422716141,-0.03525703027844429
41.83320617675781,42.984130859375,-85.19933319091797,-1.043897032737732,0.17622800171375275,-0.17642517387866974,0.0705450028181076,0.03525703027844429
37.234405517578125,47.85503387451172,-85.1361083984375,-0.44286543130874634,0.17622800171375275,-0.17642517387866974,0.0705450028181076,0.0
32.28673553466797,52.21986770629883,-84.50382995605469,-0.3795989453792572,0.17622800171375275,-0.21171021461486816,0.0352725014090538,0.03525703027844429
27.30734634399414,56.394927978515625,-83.55541229248047,-0.15816622972488403,0.17622800171375275,-0.21171021461486816,0.0352725014090538,0.03525703027844429
22.105947494506836,60.60161590576172,-82.41731262207031,0.12653298676013947,0.17622800171375275,-0.21171021461486816,0.0,0.03525703027844429
16.967979431152344,64.11245727539062,-80.74178314208984,0.12653298676013947,0.21147359907627106,-0.17642517387866974,0.0,0.03525703027844429
11.830011367797852,67.65493774414062,-79.16108703613281,0.15816622972488403,0.17622800171375275,-0.17642517387866974,0.0,0.03525703027844429
6.470033168792725,70.5015640258789,-76.72682189941406,0.0948997363448143,0.21147359907627106,-0.1411401331424713,0.0,0.0
0.9831913113594055,73.66448974609375,-74.41901397705078,0.0,0.21147359907627106,-0.21171021461486816,-0.0352725014090538,0.03525703027844429
-4.503650665283203,76.66926574707031,-72.0479736328125,-0.15816622972488403,0.21147359907627106,-0.1411401331424713,-0.0352725014090538,0.0
-9.641617774963379,78.56702423095703,-68.69690704345703,0.0948997363448143,0.21147359907627106,-0.1411401331424713,-0.0352725014090538,0.0
-15.033312797546387,80.8759536743164,-65.56713104248047,0.22143271565437317,0.24671919643878937,-0.1411401331424713,-0.10581750422716141,0.0
-20.139564514160156,82.74208068847656,-62.152835845947266,0.4744986891746521,0.24671919643878937,-0.17642517387866974,-0.10581750422716141,0.03525703027844429
-25.404396057128906,84.19702911376953,-58.23271942138672,0.6010316610336304,0.24671919643878937,-0.1411401331424713,-0.10581750422716141,0.03525703027844429
-30.32035255432129,85.0193862915039,-54.21775817871094,0.6642981171607971,0.24671919643878937,-0.10585510730743408,-0.0705450028181076,0.0
-35.14116287231445,85.65196990966797,-49.82343292236328,0.8224643468856812,0.28196480870246887,-0.10585510730743408,-0.1410900056362152,0.03525703027844429
-39.80339050292969,85.84174346923828,-45.39749526977539,0.6959313750267029,0.24671919643878937,-0.07057006657123566,-0.10581750422716141,0.03525703027844429
-44.81449508666992,85.87337493896484,-40.37089157104492,0.8224643468856812,0.21147359907627106,-0.07057006657123566,-0.17636249959468842,0.03525703027844429
-49.318145751953125,85.39893341064453,-35.56558609008789,0.5061319470405579,0.24671919643878937,-0.07057006657123566,-0.10581750422716141,0.0
-53.44120788574219,84.45005798339844,-30.63382339477539,0.3795989453792572,0.21147359907627106,-0.03528503328561783,-0.17636249959468842,0.03525703027844429
-57.53255081176758,83.5960693359375,-25.607221603393555,0.4744986891746521,0.24671919643878937,-0.03528503328561783,-0.1410900056362152,0.03525703027844429
-61.37016677856445,82.1094970703125,-20.264480590820312,0.4112321734428406,0.17622800171375275,-0.03528503328561783,-0.17636249959468842,0.03525703027844429
-65.11264038085938,80.52803039550781,-15.016580581665039,0.34796568751335144,0.17622800171375275,0.0,-0.17636249959468842,0.0
-68.22079467773438,78.82005310058594,-10.242888450622559,0.25306597352027893,0.17622800171375275,0.0,-0.21163500845432281,0.0
-71.36066436767578,76.44786071777344,-4.742077827453613,0.31633245944976807,0.21147359907627106,0.03528503328561783,-0.21163500845432281,0.03525703027844429
-74.08822631835938,74.01241302490234,0.5058216452598572,0.4744986891746521,0.17622800171375275,0.03528503328561783,-0.21163500845432281,0.03525703027844429
-76.75235748291016,71.32392883300781,5.753721237182617,0.2846992015838623,0.17622800171375275,0.07057006657123566,-0.17636249959468842,0.03525703027844429
-78.8456039428711,68.1293716430664,10.811938285827637,-0.031633246690034866,0.17622800171375275,0.07057006657123566,-0.21163500845432281,0.0
-80.71683502197266,64.49201202392578,16.312747955322266,-0.15816622972488403,0.14098240435123444,0.07057006657123566,-0.24690750241279602,0.03525703027844429
-82.61978912353516,60.85464859008789,21.781944274902344,-0.22143271565437317,0.17622800171375275,0.1411401331424713,-0.21163500845432281,0.0
-83.5712661743164,56.774478912353516,26.587251663208008,-0.6010316610336304,0.14098240435123444,0.07057006657123566,-0.21163500845432281,0.0
-84.7764663696289,52.53615951538086,31.803537368774414,-0.9173641204833984,0.10573679953813553,0.10585510730743408,-0.21163500845432281,0.0
-85.09362030029297,48.013179779052734,36.70368576049805,-0.6959313750267029,0.10573679953813553,0.10585510730743408,-0.21163500845432281,0.03525703027844429
-85.18877410888672,43.521827697753906,41.60383224487305,-0.25306597352027893,0.10573679953813553,0.10585510730743408,-0.21163500845432281,0.03525703027844429
-85.25220489501953,38.777442932128906,46.345909118652344,-0.25306597352027893,0.10573679953813553,0.1411401331424713,-0.21163500845432281,0.03525703027844429
-84.61788940429688,33.90653991699219,50.64539337158203,-0.12653298676013947,0.07049120217561722,0.1411401331424713,-0.17636249959468842,0.03525703027844429
