500kV仁铜甲线_A_5,500kV仁铜甲线_B_6,500kV仁铜甲线_C_7,500kV仁铜甲线_N_8,500kV仁铜甲线保护电流Ia_53,500kV仁铜甲线保护电流Ib_54,500kV仁铜甲线保护电流Ic_55,500kV仁铜甲线保护自产零序电流3I0_56
-20.545991897583008,53.00739669799805,-34.5357551574707,0.06300800293684006,-0.006972000002861023,-0.0642319992184639,0.06611999869346619,0.001744000008329749
-37.630943298339844,46.081966400146484,-10.147698402404785,0.015752000734210014,-0.5211570262908936,0.5520480275154114,-0.02435999922454357,0.010463999584317207
-43.38885498046875,24.622587203979492,16.643484115600586,0.047256000339984894,-1.1782679557800293,1.2967920303344727,-0.11484000086784363,0.005231999792158604
-50.90875244140625,5.065338134765625,40.90561294555664,0.0,-1.8545520305633545,2.0623679161071777,-0.19662000238895416,0.003488000016659498
-59.66623306274414,-4.855157852172852,63.03745651245117,0.03150400146842003,-2.283329963684082,2.565808057785034,-0.2731800079345703,-0.001744000008329749
-56.299583435058594,-24.065610885620117,81.50689697265625,-0.07875999808311462,-2.5622100830078125,2.862663984298706,-0.31668001413345337,-0.010463999584317207
-50.615089416503906,-36.74997329711914,87.00575256347656,0.015752000734210014,-2.706878900527954,3.0171680450439453,-0.3184199929237366,-0.0122079998254776
-39.05731201171875,-46.081966400146484,84.29830169677734,0.015752000734210014,-2.621471881866455,2.9008560180664062,-0.29058000445365906,-0.015696000307798386
-17.53593635559082,-58.99752426147461,78.22227478027344,0.03150400146842003,-2.3373630046844482,2.565808057785034,-0.23316000401973724,-0.010463999584317207
-4.36300802230835,-54.00575256347656,61.59978103637695,0.015752000734210014,-1.9155570268630981,2.06931209564209,-0.15834000706672668,-0.010463999584317207
12.963168144226074,-46.617923736572266,35.868492126464844,0.015752000734210014,-1.331652045249939,1.3957439661026,-0.06960000097751617,-0.00872000027447939
33.18403244018555,-38.977882385253906,7.461234092712402,0.015752000734210014,-0.6414240002632141,0.6145439743995667,0.020880000665783882,-0.003488000016659498
47.51063919067383,-28.195646286010742,-17.136701583862305,0.015752000734210014,0.0313740000128746,-0.14235199987888336,0.10787999629974365,0.003488000016659498
52.29316711425781,-8.533308029174805,-41.58772277832031,0.015752000734210014,0.6309660077095032,-0.8332800269126892,0.20358000695705414,0.005231999792158604
55.38712692260742,9.016721725463867,-65.16773986816406,0.015752000734210014,1.1207489967346191,-1.3940080404281616,0.2714399993419647,0.006976000033318996
56.7191047668457,24.391389846801758,-83.2489013671875,0.015752000734210014,1.4745780229568481,-1.7707200050354004,0.3010199964046478,0.015696000307798386
48.255287170410156,41.53156661987305,-90.45828247070312,0.03150400146842003,1.6366770267486572,-1.9339040517807007,0.29580000042915344,0.015696000307798386
34.148929595947266,52.41889190673828,-87.02674102783203,0.0,1.580901026725769,-1.8627279996871948,0.2749199867248535,0.0122079998254776
16.340303421020508,57.75746536254883,-76.24940490722656,0.03150400146842003,1.2863340377807617,-1.5085840225219727,0.2175000011920929,0.00872000027447939
2.066135883331299,53.70098876953125,-57.65403747558594,0.03150400146842003,0.8366400003433228,-0.9947280287742615,0.14963999390602112,0.005231999792158604
-17.35763931274414,50.2330207824707,-32.70979690551758,0.03150400146842003,0.2788800001144409,-0.36108800768852234,0.06611999869346619,0.003488000016659498
-33.7818489074707,41.3424072265625,-7.818029880523682,0.03150400146842003,-0.35208600759506226,0.35414400696754456,-0.019139999523758888,-0.001744000008329749
-47.18551254272461,27.38645362854004,17.839799880981445,0.015752000734210014,-1.0179120302200317,1.1075680255889893,-0.10787999629974365,-0.003488000016659498
-55.43956756591797,11.223611831665039,42.794532775878906,0.03150400146842003,-1.580901026725769,1.7689839601516724,-0.20358000695705414,-0.005231999792158604
-58.89012145996094,-6.2738728523254395,65.23070526123047,0.015752000734210014,-2.054996967315674,2.312351942062378,-0.2766599953174591,-0.006976000033318996
-57.70497512817383,-23.435070037841797,81.39146423339844,0.03150400146842003,-2.393138885498047,2.6873281002044678,-0.3079800009727478,-0.00872000027447939
-48.24480056762695,-40.56473922729492,88.44343566894531,0.047256000339984894,-2.529093027114868,2.8262081146240234,-0.3079800009727478,-0.006976000033318996
-35.33407211303711,-51.30493927001953,86.46006774902344,0.03150400146842003,-2.4314849376678467,2.694272041320801,-0.2749199867248535,-0.005231999792158604
-18.500831604003906,-55.928897857666016,75.75618743896484,0.03150400146842003,-2.1316890716552734,2.3418641090393066,-0.22271999716758728,-0.003488000016659498
-2.3388240337371826,-54.82545471191406,58.98677444458008,0.047256000339984894,-1.6732800006866455,1.8158559799194336,-0.1548600047826767,-0.001744000008329749
15.87883186340332,-50.36963653564453,34.808597564697266,0.0,-1.1068049669265747,1.16485595703125,-0.07134000211954117,-0.001744000008329749
33.11061477661133,-40.62779235839844,8.426682472229004,0.015752000734210014,-0.4566659927368164,0.42184799909591675,0.020880000665783882,0.003488000016659498
44.58448791503906,-27.69121551513672,-14.995925903320312,0.015752000734210014,0.2318190038204193,-0.3020640015602112,0.0626399964094162,0.010463999584317207
51.77925491333008,-14.554965019226074,-33.03511047363281,0.015752000734210014,0.9237899780273438,-0.9374399781227112,0.010440000332891941,0.013952000066637993
57.7154655456543,3.0686280727386475,-45.344573974609375,0.015752000734210014,1.486778974533081,-1.492959976196289,0.010440000332891941,0.022671999409794807
56.9498405456543,22.66791343688965,-63.05844497680664,0.047256000339984894,1.8946410417556763,-1.8714079856872559,0.019139999523758888,0.0366239994764328
50.468257904052734,42.929264068603516,-72.167236328125,-0.06300800293684006,2.0218799114227295,-2.0484800338745117,0.0069599999114871025,-0.001744000008329749
34.9040641784668,52.25074768066406,-72.5450210571289,0.11026400327682495,1.9242719411849976,-1.9582079648971558,0.010440000332891941,-0.00872000027447939
18.595224380493164,58.83988952636719,-78.00189971923828,-0.06300800293684006,1.5948450565338135,-1.6457279920578003,0.010440000332891941,-0.0244159996509552
-0.14683200418949127,59.008033752441406,-61.93558883666992,0.12601600587368011,1.1033190488815308,-1.1301360130310059,0.010440000332891941,0.0
-18.857423782348633,54.38407516479492,-55.0515251159668,-0.03150400146842003,0.44620800018310547,-0.4652479887008667,0.010440000332891941,0.00872000027447939
10.938983917236328,3.741204023361206,-34.97650146484375,0.047256000339984894,0.0017430000007152557,-0.026040000841021538,0.010440000332891941,0.005231999792158604
-26.492687225341797,17.28730583190918,-13.369356155395508,0.07875999808311462,0.0017430000007152557,-0.02951199933886528,0.010440000332891941,0.003488000016659498
-26.912208557128906,-5.265008926391602,6.821100234985352,0.047256000339984894,0.0017430000007152557,-0.02951199933886528,0.008700000122189522,0.003488000016659498
-23.702880859375,-32.92469787597656,28.36528205871582,0.047256000339984894,0.0034860000014305115,-0.027775999158620834,0.008700000122189522,0.005231999792158604
-20.514528274536133,-46.617923736572266,49.006980895996094,-0.015752000734210014,0.0034860000014305115,-0.027775999158620834,0.008700000122189522,0.003488000016659498
-36.215065002441406,-44.21136474609375,63.02696228027344,0.047256000339984894,0.0034860000014305115,-0.027775999158620834,0.010440000332891941,0.001744000008329749
-47.972110748291016,-28.58448028564453,73.27960205078125,0.015752000734210014,0.0,-0.026040000841021538,0.008700000122189522,0.003488000016659498
-50.9611930847168,-29.530290603637695,75.87162017822266,0.06300800293684006,0.0017430000007152557,-0.026040000841021538,0.008700000122189522,0.003488000016659498
-30.666912078857422,-36.35063171386719,76.09199523925781,0.0,0.0034860000014305115,-0.024304000660777092,0.008700000122189522,0.001744000008329749
-18.46936798095703,-34.763771057128906,62.09299850463867,0.03150400146842003,0.0017430000007152557,-0.026040000841021538,0.008700000122189522,0.001744000008329749
-9.103584289550781,-17.73919105529785,51.50455093383789,-0.015752000734210014,0.0017430000007152557,-0.027775999158620834,0.008700000122189522,0.003488000016659498
-8.935775756835938,0.535959005355835,30.778902053833008,0.047256000339984894,0.0034860000014305115,-0.026040000841021538,0.010440000332891941,0.003488000016659498
-0.17829599976539612,15.101432800292969,11.721797943115234,0.047256000339984894,0.0017430000007152557,-0.026040000841021538,0.010440000332891941,0.003488000016659498
17.284223556518555,19.71488380432129,-12.15205192565918,0.015752000734210014,0.0017430000007152557,-0.024304000660777092,0.008700000122189522,0.001744000008329749
34.127952575683594,22.709949493408203,-34.30488586425781,0.015752000734210014,0.0017430000007152557,-0.024304000660777092,0.008700000122189522,0.001744000008329749
40.10611343383789,32.346702575683594,-49.42673873901367,0.015752000734210014,0.0017430000007152557,-0.024304000660777092,0.0069599999114871025,0.003488000016659498
35.26065444946289,42.83468246459961,-66.57393646240234,0.06300800293684006,0.0017430000007152557,-0.026040000841021538,0.008700000122189522,0.001744000008329749
36.477264404296875,44.94699478149414,-71.8524169921875,0.015752000734210014,0.0034860000014305115,-0.024304000660777092,0.0069599999114871025,0.003488000016659498
33.82379913330078,37.43305969238281,-77.2883071899414,0.06300800293684006,0.0034860000014305115,-0.024304000660777092,0.0069599999114871025,0.001744000008329749
35.522857666015625,30.076757431030273,-70.55116271972656,0.0,0.0034860000014305115,-0.024304000660777092,0.0069599999114871025,0.001744000008329749
23.818248748779297,19.515213012695312,-62.439300537109375,0.03150400146842003,0.0017430000007152557,-0.026040000841021538,0.0052200001664459705,0.003488000016659498
13.707816123962402,14.733617782592773,-45.94273376464844,0.015752000734210014,0.0017430000007152557,-0.024304000660777092,0.0069599999114871025,0.001744000008329749
-4.562280178070068,3.1947360038757324,-27.074520111083984,0.047256000339984894,0.0017430000007152557,-0.026040000841021538,0.008700000122189522,0.001744000008329749
