冯大#1线电压_9,冯大#1线电压_10,冯大#1线电压_11,冯大#1线电压_12,冯大#1线_41,冯大#1线_42,冯大#1线_43,冯大#1线_44
87.34504699707031,-39.122840881347656,-48.580196380615234,0.1479630023241043,0.2491299957036972,-0.13127699494361877,-0.11967500299215317,-0.004294999875128269
86.74609375,-33.96870803833008,-53.09664535522461,0.0623060017824173,0.24653500318527222,-0.10811100155115128,-0.13775600492954254,-0.006878000218421221
86.07698822021484,-29.019657135009766,-57.24617004394531,0.397146999835968,0.24653500318527222,-0.0969569981098175,-0.14894899725914001,-0.004294999875128269
84.70100402832031,-23.96806526184082,-60.667236328125,0.8565800189971924,0.24393999576568604,-0.08322899788618088,-0.15755900740623474,-0.005156000144779682
83.15235137939453,-18.948856353759766,-63.915626525878906,1.2225689888000488,0.23442499339580536,-0.06778500229120255,-0.16961300373077393,-0.009460999630391598
81.11266326904297,-13.800118446350098,-67.16401672363281,0.8643670082092285,0.2292349934577942,-0.05577300116419792,-0.1747789978981018,-0.004294999875128269
79.29960632324219,-8.548836708068848,-71.07611846923828,0.23362000286579132,0.2292349934577942,-0.04118699952960014,-0.18941600620746613,-0.001711999997496605
77.11422729492188,-2.801032066345215,-74.82633972167969,-0.2413869947195053,0.22145000100135803,-0.0197369996458292,-0.20233100652694702,-0.0025730000343173742
74.43781280517578,2.5419979095458984,-77.8103256225586,-0.794264018535614,0.22145000100135803,-0.007724999915808439,-0.21007999777793884,-0.005156000144779682
71.36749267578125,8.100908279418945,-80.49214172363281,-1.0200870037078857,0.2067449986934662,0.004286999814212322,-0.22471700608730316,-0.0025730000343173742
67.72518920898438,13.319807052612305,-82.20806884765625,-1.2459100484848022,0.20069000124931335,0.02058899961411953,-0.2333270013332367,-0.006878000218421221
63.78071212768555,18.28504753112793,-83.27108001708984,-1.3237799406051636,0.19117499887943268,0.037748999893665314,-0.23074400424957275,-0.005156000144779682
59.84163284301758,23.61188507080078,-84.70101928710938,-1.4483720064163208,0.1859849989414215,0.05061899870634079,-0.24193699657917023,-0.005156000144779682
55.60037612915039,28.84157943725586,-85.73165130615234,-1.4405850172042847,0.170414999127388,0.058341000229120255,-0.23763200640678406,-0.004294999875128269
51.24040985107422,34.66494369506836,-87.11842346191406,-1.3549280166625977,0.16003499925136566,0.08150699734687805,-0.24882499873638153,-0.00860000029206276
46.66460037231445,40.22385025024414,-88.05193328857422,-1.1836140155792236,0.14619499444961548,0.09695100039243698,-0.24968600273132324,-0.006878000218421221
41.99706268310547,45.15671157836914,-88.32713317871094,-1.3159929513931274,0.13149000704288483,0.1089629977941513,-0.2522689998149872,-0.004294999875128269
37.1352653503418,50.00321578979492,-88.24079132080078,-1.2147619724273682,0.12370499968528748,0.12440700083971024,-0.2522689998149872,-0.006878000218421221
31.9227294921875,54.11573028564453,-86.94575500488281,-0.9110689759254456,0.10467500239610672,0.13641899824142456,-0.25571298599243164,-0.0077390000224113464
26.942222595214844,58.293006896972656,-85.93670654296875,-0.6307370066642761,0.0917000025510788,0.1518629938364029,-0.2531299889087677,-0.0077390000224113464
