17-220kV Ⅱ母电压Ua_17,18-220kV Ⅱ母电压Ub_18,19-220kV Ⅱ母电压Uc_19,20-220kV Ⅱ母电压3Uo_20,21-220kV小开Ⅱ回线路电流Ia_21,22-220kV小开Ⅱ回线路电流Ib_22,23-220kV小开Ⅱ回线路电流Ic_23,24-220kV小开Ⅱ回线路电流3Io_24
60.52655029296875,20.566442489624023,-81.4092025756836,0.06356272101402283,0.0,-0.10575565695762634,0.14093557000160217,0.035254474729299545
56.76555252075195,25.747787475585938,-82.68022918701172,0.15890680253505707,0.0,-0.14100754261016846,0.14093557000160217,-0.035254474729299545
52.8770637512207,30.452322006225586,-83.5699462890625,0.15890680253505707,0.0,-0.14100754261016846,0.1761694699525833,-0.035254474729299545
48.70172119140625,35.12506866455078,-84.14190673828125,0.12712544202804565,0.03527871519327164,-0.17625942826271057,0.14093557000160217,0.0
44.335140228271484,39.95675277709961,-84.42788696289062,0.06356272101402283,0.03527871519327164,-0.14100754261016846,0.14093557000160217,0.0
39.71357727050781,44.47056198120117,-84.33255767822266,0.06356272101402283,0.0,-0.14100754261016846,0.14093557000160217,0.0
34.80515670776367,49.143306732177734,-84.07835388183594,0.031781360507011414,0.07055743038654327,-0.17625942826271057,0.1761694699525833,0.035254474729299545
29.832990646362305,53.7206916809082,-83.5699462890625,0.031781360507011414,0.03527871519327164,-0.17625942826271057,0.14093557000160217,-0.035254474729299545
24.63771629333496,57.88484191894531,-82.64845275878906,0.031781360507011414,0.07055743038654327,-0.17625942826271057,0.10570167750120163,-0.035254474729299545
19.53805923461914,61.762901306152344,-81.44097900390625,0.09534408152103424,0.03527871519327164,-0.14100754261016846,0.10570167750120163,0.0
14.279038429260254,65.32308959960938,-79.62976837158203,0.15890680253505707,0.07055743038654327,-0.17625942826271057,0.10570167750120163,0.0
9.083763122558594,68.3428955078125,-77.59612274169922,0.15890680253505707,0.07055743038654327,-0.17625942826271057,0.07046778500080109,-0.035254474729299545
3.7928695678710938,71.5216293334961,-75.2447280883789,0.19068816304206848,0.07055743038654327,-0.10575565695762634,0.10570167750120163,0.0
-1.4024055004119873,74.06462097167969,-72.70267486572266,0.12712544202804565,0.10583614557981491,-0.14100754261016846,0.07046778500080109,0.0
-6.629553318023682,76.5758285522461,-69.84286499023438,0.12712544202804565,0.07055743038654327,-0.14100754261016846,0.03523389250040054,-0.035254474729299545
-11.92044734954834,78.73737335205078,-66.56997680664062,0.12712544202804565,0.10583614557981491,-0.14100754261016846,0.03523389250040054,-0.035254474729299545
-17.211341857910156,80.45388793945312,-63.10643005371094,0.15890680253505707,0.14111486077308655,-0.14100754261016846,0.03523389250040054,0.0
-22.470361709594727,82.1068344116211,-59.452232360839844,0.12712544202804565,0.14111486077308655,-0.10575565695762634,0.03523389250040054,0.0
-27.570018768310547,83.28296661376953,-55.60737609863281,0.12712544202804565,0.10583614557981491,-0.14100754261016846,0.0,0.0
-32.15970993041992,83.95050048828125,-51.76252365112305,0.09534408152103424,0.14111486077308655,-0.14100754261016846,0.0,-0.035254474729299545
-36.90876388549805,84.49089050292969,-47.47281265258789,0.12712544202804565,0.14111486077308655,-0.10575565695762634,0.0,0.0
-41.43471145629883,84.52267456054688,-42.92889404296875,0.12712544202804565,0.14111486077308655,-0.10575565695762634,-0.03523389250040054,-0.035254474729299545
-45.896907806396484,84.33195495605469,-38.16254806518555,0.15890680253505707,0.14111486077308655,-0.10575565695762634,0.0,0.0
-50.48659896850586,84.10943603515625,-33.20554733276367,0.15890680253505707,0.14111486077308655,-0.10575565695762634,0.0,-0.035254474729299545
-54.72568893432617,83.34654235839844,-28.280323028564453,0.06356272101402283,0.17639358341693878,-0.10575565695762634,-0.03523389250040054,-0.035254474729299545
-58.67792510986328,82.29756164550781,-23.2597713470459,0.06356272101402283,0.14111486077308655,-0.10575565695762634,-0.03523389250040054,-0.035254474729299545
-62.43891906738281,80.83533477783203,-18.175668716430664,0.0,0.14111486077308655,-0.07050377130508423,-0.07046778500080109,0.0
-65.7218246459961,78.86451721191406,-12.964463233947754,0.031781360507011414,0.14111486077308655,-0.07050377130508423,-0.03523389250040054,-0.035254474729299545
-68.97285461425781,76.83012390136719,-7.657930374145508,0.0,0.14111486077308655,-0.07050377130508423,-0.07046778500080109,0.0
-71.77766418457031,74.5732192993164,-2.4785003662109375,0.0,0.14111486077308655,-0.035251885652542114,-0.07046778500080109,-0.035254474729299545
