1-七松二回电压Ua_1,2-七松二回电压Ub_2,3-七松二回电压Uc_3,4-七松二回电压3Uo_4,9-七松二回电流Ia_9,10-七松二回电流Ib_10,11-七松二回电流Ic_11,12-七松二回电流3Io_12
-75.05905151367188,3.5829429626464844,71.3564224243164,-0.12679192423820496,-0.06383838504552841,-0.02835206314921379,0.10636767745018005,0.007100301794707775
-72.89725494384766,-1.490250587463379,74.43130493164062,0.09509394317865372,-0.05674523115158081,-0.035440076142549515,0.09927649796009064,0.007100301794707775
-70.35395812988281,-6.563444137573242,76.9990005493164,0.2535838484764099,-0.04255892336368561,-0.035440076142549515,0.10636767745018005,0.007100301794707775
-67.55632781982422,-11.573222160339355,79.34478759765625,0.4120737314224243,-0.04255892336368561,-0.04961610957980156,0.09927649796009064,0.007100301794707775
-64.37720489501953,-16.487878799438477,81.11997985839844,0.5071676969528198,-0.03546576946973801,-0.05670412629842758,0.09927649796009064,0.007100301794707775
-60.75300979614258,-21.33911895751953,82.45137786865234,0.6973555684089661,-0.028372615575790405,-0.0637921392917633,0.09218531847000122,0.007100301794707775
-56.77910614013672,-26.095237731933594,83.3072738647461,0.8241474628448486,-0.028372615575790405,-0.0637921392917633,0.09927649796009064,0.0
-52.61445999145508,-30.72452735900879,83.81446838378906,0.8875434398651123,-0.014186307787895203,-0.07088015228509903,0.09218531847000122,0.0
-48.10010528564453,-35.38552474975586,84.00466918945312,0.950939416885376,-0.014186307787895203,-0.07088015228509903,0.09218531847000122,0.0
-43.426795959472656,-39.9196891784668,83.81446838378906,0.8875434398651123,0.0,-0.07088015228509903,0.09218531847000122,0.007100301794707775
-38.467369079589844,-44.5806884765625,83.56087493896484,0.950939416885376,0.0,-0.08505618572235107,0.0850941464304924,0.0
-33.34898376464844,-49.24168395996094,82.92687225341797,0.6973555684089661,0.007093153893947601,-0.08505618572235107,0.0850941464304924,0.0
-27.976268768310547,-53.839263916015625,82.10267639160156,0.6022616028785706,0.021279461681842804,-0.08505618572235107,0.0850941464304924,0.007100301794707775
-22.635343551635742,-58.2783088684082,81.05657958984375,0.34867778420448303,0.028372615575790405,-0.08505618572235107,0.07800296694040298,0.007100301794707775
-17.199047088623047,-62.52710723876953,79.8202896118164,0.22188585996627808,0.028372615575790405,-0.09923221915960312,0.07091178745031357,0.0
-11.92170524597168,-66.39541625976562,78.2669906616211,0.0,0.04255892336368561,-0.0921442061662674,0.056729428470134735,0.007100301794707775
-6.771528720855713,-69.88323974609375,76.4917984008789,-0.12679192423820496,0.04255892336368561,-0.09923221915960312,0.06382060796022415,0.0
-1.684934377670288,-73.085693359375,74.52640533447266,-0.2535838484764099,0.04255892336368561,-0.10632023215293884,0.056729428470134735,0.0
3.4334511756896973,-75.9710693359375,72.21231842041016,-0.38037577271461487,0.04965207725763321,-0.09923221915960312,0.0425470732152462,0.0
8.488253593444824,-78.53937530517578,69.67633056640625,-0.475469708442688,0.05674523115158081,-0.10632023215293884,0.0425470732152462,0.0
13.415892601013184,-80.66377258300781,66.8233413696289,-0.6022616028785706,0.06383838504552841,-0.09923221915960312,0.035455893725156784,0.0
18.343530654907227,-82.28085327148438,63.558250427246094,-0.5705636143684387,0.07093153893947601,-0.09923221915960312,0.028364714235067368,0.0
23.17579460144043,-83.39061737060547,59.78596496582031,-0.6022616028785706,0.07802469283342361,-0.10632023215293884,0.028364714235067368,-0.007100301794707775
27.785520553588867,-83.99305725097656,55.79178237915039,-0.6339595913887024,0.07802469283342361,-0.09923221915960312,0.0212735366076231,-0.007100301794707775
32.52241134643555,-84.27842712402344,51.417198181152344,-0.6339595913887024,0.08511784672737122,-0.09923221915960312,0.007091178558766842,-0.007100301794707775
37.004974365234375,-84.24671936035156,46.8524169921875,-0.5705636143684387,0.09221100062131882,-0.09923221915960312,0.007091178558766842,-0.007100301794707775
41.61470031738281,-83.96134948730469,42.097434997558594,-0.44377171993255615,0.09221100062131882,-0.0921442061662674,0.0,-0.007100301794707775
46.19263458251953,-83.58086395263672,37.05715560913086,-0.4120737314224243,0.09930415451526642,-0.0921442061662674,0.0,-0.007100301794707775
50.83415222167969,-82.85159301757812,31.763275146484375,-0.34867778420448303,0.09930415451526642,-0.08505618572235107,-0.014182357117533684,-0.01420060358941555
55.221336364746094,-81.86865997314453,26.405996322631836,-0.28528180718421936,0.10639730840921402,-0.08505618572235107,-0.0212735366076231,-0.01420060358941555
59.513153076171875,-80.66377258300781,20.98531723022461,-0.22188585996627808,0.10639730840921402,-0.08505618572235107,-0.028364714235067368,-0.01420060358941555
63.582427978515625,-79.33206176757812,15.596339225769043,-0.2535838484764099,0.10639730840921402,-0.08505618572235107,-0.028364714235067368,-0.01420060358941555
67.23841857910156,-77.74668884277344,10.365859031677246,-0.12679192423820496,0.10639730840921402,-0.07796817272901535,-0.035455893725156784,-0.01420060358941555
70.51290893554688,-75.84423828125,5.262179374694824,-0.09509394317865372,0.09930415451526642,-0.07088015228509903,-0.0425470732152462,-0.01420060358941555
73.50128936767578,-73.75154876708984,0.25359901785850525,0.03169798105955124,0.11349046230316162,-0.0637921392917633,-0.056729428470134735,-0.007100301794707775
76.17174530029297,-71.40519714355469,-4.754981517791748,0.12679192423820496,0.11349046230316162,-0.0637921392917633,-0.04963824898004532,-0.01420060358941555
78.52429962158203,-68.7100601196289,-9.636762619018555,0.34867778420448303,0.11349046230316162,-0.05670412629842758,-0.056729428470134735,-0.01420060358941555
80.52714538574219,-65.72956085205078,-14.455142974853516,0.5705636143684387,0.10639730840921402,-0.04961610957980156,-0.06382060796022415,-0.007100301794707775
82.02133178710938,-62.36857223510742,-19.241825103759766,0.7607515454292297,0.09930415451526642,-0.035440076142549515,-0.07091178745031357,-0.01420060358941555
83.0068588256836,-58.59538269042969,-23.965106964111328,0.8558454513549805,0.09930415451526642,-0.035440076142549515,-0.07800296694040298,-0.007100301794707775
83.5791015625,-54.441707611083984,-28.624988555908203,0.9192414283752441,0.09930415451526642,-0.02835206314921379,-0.07091178745031357,-0.01420060358941555
83.86521911621094,-50.03437042236328,-33.253170013427734,0.950939416885376,0.09930415451526642,-0.02835206314921379,-0.07800296694040298,-0.01420060358941555
83.83342742919922,-45.43678665161133,-37.84965133666992,0.950939416885376,0.08511784672737122,-0.014176031574606895,-0.0850941464304924,-0.01420060358941555
83.5791015625,-40.585548400878906,-42.414432525634766,0.9192414283752441,0.08511784672737122,-0.007088015787303448,-0.09218531847000122,-0.007100301794707775
83.13402557373047,-35.480648040771484,-47.16941452026367,0.8241474628448486,0.08511784672737122,0.0,-0.09218531847000122,-0.01420060358941555
82.33924102783203,-30.153793334960938,-51.7975959777832,0.7290535569190979,0.08511784672737122,0.0,-0.09927649796009064,-0.007100301794707775
81.3219223022461,-24.636695861816406,-56.26728057861328,0.6022616028785706,0.07093153893947601,0.007088015787303448,-0.09218531847000122,-0.01420060358941555
80.1456527709961,-19.214719772338867,-60.64186096191406,0.475469708442688,0.07802469283342361,0.014176031574606895,-0.09927649796009064,-0.01420060358941555
78.6832504272461,-13.856159210205078,-64.6677474975586,0.28528180718421936,0.07093153893947601,0.02126404643058777,-0.09218531847000122,-0.01420060358941555
76.9665298461914,-8.592720985412598,-68.28153228759766,0.06339596211910248,0.06383838504552841,0.02835206314921379,-0.10636767745018005,-0.01420060358941555
75.02726745605469,-3.4878203868865967,-71.57832336425781,-0.09509394317865372,0.05674523115158081,0.02835206314921379,-0.09927649796009064,-0.01420060358941555
72.83367156982422,1.5853729248046875,-74.58980560302734,-0.3169797956943512,0.05674523115158081,0.04252809286117554,-0.10636767745018005,-0.01420060358941555
70.29037475585938,6.690273761749268,-77.22089385986328,-0.44377171993255615,0.04965207725763321,0.04252809286117554,-0.09927649796009064,-0.007100301794707775
67.46095275878906,11.700052261352539,-79.50328826904297,-0.5705636143684387,0.04255892336368561,0.05670412629842758,-0.09927649796009064,-0.007100301794707775
64.3136215209961,16.614707946777344,-81.21508026123047,-0.5705636143684387,0.028372615575790405,0.05670412629842758,-0.09218531847000122,-0.007100301794707775
60.65763473510742,21.46595001220703,-82.54647827148438,-0.7290535569190979,0.028372615575790405,0.0637921392917633,-0.09218531847000122,-0.007100301794707775
56.71552658081055,26.19036102294922,-83.33897399902344,-0.7607515454292297,0.014186307787895203,0.07088015228509903,-0.09218531847000122,-0.01420060358941555
52.55087661743164,30.819650650024414,-83.81446838378906,-0.7607515454292297,0.014186307787895203,0.07088015228509903,-0.0850941464304924,-0.01420060358941555
48.036521911621094,35.44894027709961,-83.97296905517578,-0.7924494743347168,0.007093153893947601,0.07088015228509903,-0.09218531847000122,-0.01420060358941555
43.331424713134766,40.07822799682617,-83.81446838378906,-0.7290535569190979,0.0,0.07796817272901535,-0.0850941464304924,-0.007100301794707775
38.403785705566406,44.707515716552734,-83.56087493896484,-0.8241474628448486,-0.007093153893947601,0.08505618572235107,-0.0850941464304924,-0.007100301794707775
33.25360870361328,49.36851501464844,-82.95857238769531,-0.6022616028785706,-0.014186307787895203,0.08505618572235107,-0.07800296694040298,-0.007100301794707775
27.88089370727539,53.93438720703125,-82.10267639160156,-0.5705636143684387,-0.021279461681842804,0.0921442061662674,-0.07800296694040298,-0.007100301794707775
22.5081787109375,58.31001663208008,-81.05657958984375,-0.4120737314224243,-0.028372615575790405,0.0921442061662674,-0.07091178745031357,-0.007100301794707775
17.071882247924805,62.622230529785156,-79.85198974609375,-0.38037577271461487,-0.03546576946973801,0.09923221915960312,-0.07091178745031357,0.0
11.794540405273438,66.49053955078125,-78.29869079589844,-0.12679192423820496,-0.04255892336368561,0.09923221915960312,-0.07091178745031357,0.0
6.612572193145752,69.91494750976562,-76.52349853515625,-0.06339596211910248,-0.04965207725763321,0.09923221915960312,-0.056729428470134735,-0.007100301794707775
1.5259782075881958,73.085693359375,-74.55810546875,0.06339596211910248,-0.05674523115158081,0.10632023215293884,-0.056729428470134735,0.0
-3.4970335960388184,75.93936157226562,-72.27571868896484,0.22188585996627808,-0.06383838504552841,0.10632023215293884,-0.04963824898004532,0.0
-8.615418434143066,78.44425201416016,-69.6446304321289,0.34867778420448303,-0.06383838504552841,0.10632023215293884,-0.0425470732152462,0.0
-13.543057441711426,80.56864929199219,-66.72824096679688,0.5071676969528198,-0.07093153893947601,0.09923221915960312,-0.035455893725156784,-0.007100301794707775
-18.47069549560547,82.21743774414062,-63.399749755859375,0.5705636143684387,-0.07802469283342361,0.10632023215293884,-0.028364714235067368,0.0
-23.302959442138672,83.32720184326172,-59.62746810913086,0.6656575798988342,-0.07802469283342361,0.10632023215293884,-0.0212735366076231,0.0
-27.849103927612305,83.86622619628906,-55.569881439208984,0.7290535569190979,-0.08511784672737122,0.09923221915960312,-0.014182357117533684,0.0
-32.49061965942383,84.21501159667969,-51.22700119018555,0.6973555684089661,-0.09221100062131882,0.09923221915960312,-0.007091178558766842,0.0
-37.03676223754883,84.11988830566406,-46.66221618652344,0.6656575798988342,-0.09221100062131882,0.09923221915960312,-0.007091178558766842,0.0
-41.646488189697266,83.83451843261719,-41.84383773803711,0.5388656854629517,-0.09930415451526642,0.09923221915960312,0.007091178558766842,0.0
-46.2562141418457,83.39061737060547,-36.80355453491211,0.5071676969528198,-0.09930415451526642,0.09923221915960312,0.0,0.01420060358941555
-50.92952346801758,82.72476196289062,-31.573076248168945,0.4120737314224243,-0.10639730840921402,0.09923221915960312,0.014182357117533684,0.007100301794707775
-55.31671142578125,81.67841339111328,-26.215797424316406,0.28528180718421936,-0.10639730840921402,0.09923221915960312,0.0212735366076231,0.007100301794707775
-59.608524322509766,80.4735336303711,-20.763418197631836,0.12679192423820496,-0.10639730840921402,0.08505618572235107,0.028364714235067368,0.007100301794707775
-63.614219665527344,79.07839965820312,-15.406139373779297,0.06339596211910248,-0.10639730840921402,0.08505618572235107,0.028364714235067368,0.0
-67.23841857910156,77.42961120605469,-10.20736026763916,0.0,-0.11349046230316162,0.07796817272901535,0.0425470732152462,0.007100301794707775
-70.51290893554688,75.59058380126953,-5.10368013381958,-0.12679192423820496,-0.10639730840921402,0.08505618572235107,0.0425470732152462,0.007100301794707775
-73.46949768066406,73.4344711303711,-0.12679950892925262,-0.2535838484764099,-0.11349046230316162,0.07088015228509903,0.0425470732152462,0.007100301794707775
-53.8861083984375,46.03923034667969,5.420678615570068,-6.244502067565918,-0.5887317657470703,0.5316011905670166,0.07091178745031357,0.02130090445280075
-47.84577560424805,36.49528503417969,10.112260818481445,-1.5215030908584595,-1.2271156311035156,1.1482585668563843,0.11345885694026947,0.0284012071788311
-36.24198532104492,23.114736557006836,15.025741577148438,4.659603118896484,-1.6030527353286743,1.5097472667694092,0.13473239541053772,0.0426018089056015
