17-220kV七花Ⅰ回线电压Ua_17,18-220kV七花Ⅰ回线电压Ub_18,19-220kV七花Ⅰ回线电压Uc_19,20-220kV七花Ⅰ回线电压3Uo_20,29-220kV七花Ⅰ回线路电流Ia_29,30-220kV七花Ⅰ回线路电流Ib_30,31-220kV七花Ⅰ回线路电流Ic_31,32-220kV七花Ⅰ回线路电流3Io_32
-46.87876892089844,86.59368896484375,-36.21012496948242,6.060855388641357,-0.03597147390246391,0.007180676329880953,0.02879408560693264,0.0
-51.397972106933594,86.49849700927734,-31.576751708984375,6.156052112579346,-0.021582884714007378,0.0,0.021595565602183342,0.0
-55.9808235168457,85.8004150390625,-26.530818939208984,5.6800689697265625,-0.03597147390246391,0.007180676329880953,0.02879408560693264,0.0
-60.6273307800293,84.6581039428711,-21.421415328979492,4.601172924041748,-0.02877717837691307,0.007180676329880953,0.02879408560693264,0.0
-64.60549926757812,82.62732696533203,-16.280275344848633,3.078026056289673,-0.02877717837691307,-0.007180676329880953,0.021595565602183342,-0.007195130456238985
-68.55184936523438,80.15231323242188,-10.853516578674316,1.3644858598709106,-0.02877717837691307,0.0,0.02879408560693264,0.0
-71.89350891113281,77.26480102539062,-5.648906230926514,-0.4442512094974518,-0.021582884714007378,-0.007180676329880953,0.02879408560693264,-0.007195130456238985
-74.72596740722656,73.99651336669922,-0.4125605821609497,-1.9673981666564941,-0.02877717837691307,-0.014361352659761906,0.02879408560693264,0.007195130456238985
-77.33564758300781,70.6330337524414,5.014197826385498,-2.855900526046753,-0.014388589188456535,-0.007180676329880953,0.03599260747432709,0.0
-79.37247467041016,67.23783111572266,10.314014434814453,-3.2049551010131836,-0.021582884714007378,-0.007180676329880953,0.02879408560693264,0.0
-81.02738952636719,63.90608215332031,15.518625259399414,-2.6655070781707764,-0.014388589188456535,-0.014361352659761906,0.02879408560693264,0.0
-82.2049331665039,60.383949279785156,20.75497055053711,-1.7770048379898071,-0.021582884714007378,-0.014361352659761906,0.03599260747432709,-0.007195130456238985
-82.90509033203125,56.83008575439453,25.769168853759766,-0.4759834110736847,-0.007194294594228268,-0.021542029455304146,0.02879408560693264,0.0
-83.3824691772461,53.276222229003906,30.592952728271484,0.9519668221473694,-0.014388589188456535,-0.02872270531952381,0.02879408560693264,0.0
