5-220kV七屯Ⅱ回线电压Ua_5,6-220kV七屯Ⅱ回线电压Ub_6,7-220kV七屯Ⅱ回线电压Uc_7,8-220kV七屯Ⅱ回线电压3Uo_8,9-220kV七屯Ⅰ回线路电流Ia_9,10-220kV七屯Ⅰ回线路电流Ib_10,11-220kV七屯Ⅰ回线路电流Ic_11,12-220kV七屯Ⅰ回线路电流3Io_12
3.6546852588653564,72.69136810302734,-76.3562240600586,0.0317872017621994,-0.007188638672232628,-0.007179274223744869,0.0,-0.007182457484304905
-1.5572136640548706,75.48841094970703,-74.60784912109375,-1.176126480102539,-0.007188638672232628,-0.007179274223744869,0.0,-0.007182457484304905
-6.578433513641357,78.0947494506836,-72.7005386352539,-2.002593755722046,-0.007188638672232628,0.0,-0.007196622435003519,0.0
-11.599653244018555,80.47859191894531,-70.28459930419922,-2.4476146697998047,-0.014377277344465256,-0.007179274223744869,-0.007196622435003519,-0.01436491496860981
-16.77977180480957,82.60816192626953,-67.26468658447266,-2.4476146697998047,-0.007188638672232628,-0.007179274223744869,0.0,0.0
-21.83277130126953,84.41988372802734,-63.70436096191406,-1.875445008277893,0.0,-0.007179274223744869,-0.007196622435003519,-0.007182457484304905
-26.82221221923828,85.75483703613281,-59.476478576660156,-0.8582544922828674,0.0,0.0,-0.007196622435003519,-0.007182457484304905
-31.84343147277832,86.7083740234375,-54.64461135864258,0.3814464509487152,-0.007188638672232628,-0.007179274223744869,0.0,0.0
-36.515071868896484,87.0580062866211,-49.62200927734375,1.5893601179122925,-0.007188638672232628,0.0,0.0,0.0
-41.56807327270508,87.24871063232422,-44.15436935424805,2.6701250076293945,0.0,0.0,0.0,0.007182457484304905
-46.493953704833984,86.93087005615234,-38.55957794189453,3.21050763130188,0.0,0.0,0.0,0.0
-51.22915267944336,86.19982147216797,-33.09193801879883,3.2422947883605957,-0.007188638672232628,0.0,-0.007196622435003519,0.0
-55.996131896972656,85.11914825439453,-27.5289306640625,2.7019121646881104,0.0,0.0,0.0,0.0
-60.31819534301758,83.5934829711914,-22.31559944152832,1.684721827507019,-0.007188638672232628,-0.007179274223744869,-0.007196622435003519,0.0
-64.19534301757812,81.84532928466797,-17.420154571533203,0.3814464509487152,-0.007188638672232628,-0.007179274223744869,0.0,0.0
-67.69112396240234,79.71576690673828,-12.620075225830078,-0.985403299331665,-0.007188638672232628,0.0,-0.007196622435003519,-0.007182457484304905
-70.71021270751953,77.68154907226562,-8.201459884643555,-2.161529779434204,0.0,0.0,0.0,0.0
-73.53861999511719,75.61555480957031,-3.6874780654907227,-2.8926355838775635,0.0,0.0,0.0,0.0
-76.27169036865234,73.42241668701172,1.1126011610031128,-3.0515716075897217,0.0,0.0,0.0,0.0
-78.68695831298828,71.00678253173828,6.103411674499512,-2.765486717224121,0.0,0.0,0.0,0.0
-80.97511291503906,68.30509185791016,11.571051597595215,-1.97080659866333,-0.007188638672232628,-0.007179274223744869,-0.007196622435003519,-0.007182457484304905
-82.81834411621094,65.15841674804688,17.134057998657227,-0.8582544922828674,-0.007188638672232628,0.0,0.0,0.0
-84.31199645996094,61.471405029296875,22.9831600189209,0.222510427236557,0.0,0.0,-0.007196622435003519,0.0
-85.26539611816406,57.371192932128906,28.609743118286133,1.271488070487976,-0.007188638672232628,0.007179274223744869,-0.007196622435003519,0.0
-85.90099334716797,52.92135238647461,34.17274856567383,2.002593755722046,0.0,-0.007179274223744869,-0.007196622435003519,0.0
-86.18701171875,48.24901580810547,39.25892639160156,2.225104331970215,-0.014377277344465256,-0.007179274223744869,-0.007196622435003519,0.0
-86.18701171875,43.0681266784668,44.31331253051758,2.002593755722046,-0.007188638672232628,-0.014358548447489738,-0.007196622435003519,-0.007182457484304905
-85.96455383300781,37.696529388427734,48.92266082763672,1.176126480102539,-0.007188638672232628,-0.007179274223744869,-0.007196622435003519,0.0
-85.29717254638672,32.166011810302734,53.24591064453125,0.158936008810997,0.0,-0.007179274223744869,-0.007196622435003519,0.0
-84.2484359741211,26.4765682220459,57.25127410888672,-0.9536160826683044,-0.007188638672232628,0.0,-0.007196622435003519,0.0
-82.91368103027344,20.882478713989258,60.90696334838867,-2.0661683082580566,0.0,0.0,-0.007196622435003519,0.0
-81.1340103149414,15.542667388916016,64.08582305908203,-2.797273874282837,-0.007188638672232628,0.0,-0.007196622435003519,-0.007182457484304905
-79.19544219970703,10.393562316894531,67.10574340820312,-2.956209897994995,0.0,0.0,0.007196622435003519,0.0
-77.09796905517578,5.62587308883667,70.0302963256836,-2.5111889839172363,0.0,0.0,0.0,-0.007182457484304905
-74.74625396728516,0.731045663356781,73.14557647705078,-1.5893601179122925,0.0,0.0,-0.007196622435003519,0.0
-72.33098602294922,-4.100212574005127,76.26085662841797,-0.2542976140975952,0.0,0.0,0.0,-0.007182457484304905
-69.59791564941406,-9.058609962463379,79.24898529052734,1.080764889717102,0.0,0.0,0.0,-0.007182457484304905
-66.45171356201172,-14.207714080810547,82.04638671875,2.384040355682373,0.0,0.0,0.0,0.0
-63.051265716552734,-19.38860321044922,84.33516693115234,3.369443655014038,0.0,0.0,-0.007196622435003519,-0.007182457484304905
-59.23767852783203,-24.633060455322266,86.05175018310547,3.782677173614502,0.0,0.0,-0.007196622435003519,-0.007182457484304905
-54.97917938232422,-29.877519607543945,86.97361755371094,3.6873154640197754,0.0,-0.007179274223744869,-0.007196622435003519,-0.007182457484304905
-50.625335693359375,-35.0266227722168,87.45044708251953,3.146933078765869,0.0,-0.007179274223744869,-0.007196622435003519,0.0
-45.9854736328125,-40.112159729003906,87.3550796508789,2.1297426223754883,0.0,-0.007179274223744869,0.0,0.0
-40.93247604370117,-45.26126480102539,86.6875228881836,0.9218288660049438,0.0,0.0,0.0,0.0
-35.68879699707031,-50.25144577026367,85.76565551757812,-0.4132336378097534,0.0,0.0,0.0,0.0
-30.254438400268555,-55.05091857910156,84.55768585205078,-1.3986369371414185,0.0,0.0,0.0,0.0
-24.72473907470703,-59.4054069519043,83.03182983398438,-2.002593755722046,0.0,0.0,0.0,-0.01436491496860981
-19.258602142333984,-63.34669876098633,81.41061401367188,-2.1297426223754883,0.0,0.0,0.0,0.0
-13.824244499206543,-66.77943420410156,79.59866333007812,-1.7482961416244507,0.0,-0.007179274223744869,0.0,0.0
-8.612344741821289,-69.89432525634766,77.9456558227539,-0.985403299331665,0.0,0.0,0.0,0.0
