17-220kV七花Ⅰ回线电压Ua_17,18-220kV七花Ⅰ回线电压Ub_18,19-220kV七花Ⅰ回线电压Uc_19,20-220kV七花Ⅰ回线电压3Uo_20,29-220kV七花Ⅰ回线路电流Ia_29,30-220kV七花Ⅰ回线路电流Ib_30,31-220kV七花Ⅰ回线路电流Ic_31,32-220kV七花Ⅰ回线路电流3Io_32
38.699649810791016,46.422340393066406,-83.84500122070312,2.2212560176849365,-0.02877717837691307,0.03590337932109833,-0.00719852140173316,-0.007195130456238985
33.894020080566406,51.15024948120117,-83.52764892578125,2.6655070781707764,-0.02877717837691307,0.03590337932109833,-0.00719852140173316,-0.007195130456238985
28.77013397216797,55.7512321472168,-82.98814392089844,2.6020426750183105,-0.03597147390246391,0.02872270531952381,-0.00719852140173316,0.0
23.168869018554688,60.32048797607422,-82.22649383544922,2.189523696899414,-0.02877717837691307,0.02872270531952381,-0.00719852140173316,-0.007195130456238985
17.4403018951416,64.57243347167969,-81.08402252197266,1.5231469869613647,-0.02877717837691307,0.02872270531952381,0.0,0.0
11.648085594177246,68.38014221191406,-79.49725341796875,0.8567701578140259,-0.02877717837691307,0.02872270531952381,0.0,0.0
5.824042797088623,71.77535247802734,-77.52965545654297,0.031732227653265,-0.03597147390246391,0.02872270531952381,0.0,0.0
0.25460296869277954,74.6628646850586,-75.24470520019531,-0.6663767695426941,-0.02877717837691307,0.02872270531952381,0.0,0.0
-5.187535285949707,76.7571029663086,-72.54718780517578,-1.5866113901138306,-0.02877717837691307,0.02872270531952381,0.00719852140173316,0.0
-10.438721656799316,78.47057342529297,-69.46885681152344,-2.475113868713379,-0.02877717837691307,0.02872270531952381,0.00719852140173316,0.0
-15.339828491210938,79.89846801757812,-66.00968933105469,-2.6655070781707764,-0.02877717837691307,0.021542029455304146,0.01439704280346632,0.0
-20.27276039123535,81.072509765625,-62.20144271850586,-2.5068459510803223,-0.02877717837691307,0.014361352659761906,0.01439704280346632,0.0
-24.855613708496094,82.34175109863281,-58.139305114746094,-1.2692891359329224,-0.02877717837691307,0.021542029455304146,0.01439704280346632,-0.007195130456238985
-29.247514724731445,83.54752349853516,-53.886756896972656,0.7298412322998047,-0.03597147390246391,0.007180676329880953,0.021595565602183342,0.0
-33.73488998413086,84.6581039428711,-49.34859085083008,2.7607038021087646,-0.03597147390246391,0.014361352659761906,0.021595565602183342,0.007195130456238985
-24.505535125732422,72.47343444824219,-45.19124984741211,5.172353267669678,-0.6259036660194397,0.6103574633598328,0.01439704280346632,0.0
-17.217525482177734,61.30414581298828,-40.335731506347656,7.1080193519592285,-1.3741103410720825,1.3715091943740845,0.01439704280346632,-0.01439026091247797
-16.03998565673828,53.974300384521484,-35.60715103149414,4.569440841674805,-1.9280710220336914,1.8956985473632812,0.021595565602183342,-0.007195130456238985
-13.844036102294922,48.040618896484375,-31.132455825805664,5.489675521850586,-2.417283058166504,2.3839845657348633,0.02879408560693264,-0.007195130456238985
-17.28117561340332,47.34253692626953,-26.118257522583008,6.949357986450195,-2.827357769012451,2.793282985687256,0.02879408560693264,-0.01439026091247797
-23.96450424194336,47.15215301513672,-21.865711212158203,2.3799171447753906,-3.3597357273101807,3.331833839416504,0.02879408560693264,-0.01439026091247797
-26.255929946899414,42.392513275146484,-16.470687866210938,-0.4759834110736847,-3.9496679306030273,3.920649290084839,0.02879408560693264,-0.01439026091247797
-25.778549194335938,34.650169372558594,-10.631368637084961,-3.173222780227661,-4.582765579223633,4.531006813049316,0.043191131204366684,-0.01439026091247797
-27.210691452026367,30.27130126953125,-4.855520725250244,-3.014561653137207,-5.115143775939941,5.069557189941406,0.03599260747432709,-0.01439026091247797
-27.178865432739258,24.559734344482422,0.34908971190452576,-3.903064012527466,-5.589967250823975,5.543481826782227,0.03599260747432709,-0.01439026091247797
-34.02132034301758,26.463590621948242,6.124938011169434,-2.4433815479278564,-6.057596206665039,6.010225772857666,0.03599260747432709,-0.01439026091247797
-39.0815544128418,26.463590621948242,10.790045738220215,-3.1414906978607178,-6.5683913230896,6.51287317276001,0.03599260747432709,-0.01439026091247797
-38.922428131103516,21.577028274536133,15.74077320098877,-2.6655070781707764,-7.057603359222412,7.001159191131592,0.043191131204366684,-0.01439026091247797
-41.85036087036133,20.5299072265625,20.564558029174805,-1.3010213375091553,-7.467678070068359,7.396096706390381,0.05038965120911598,-0.01439026091247797
-45.09654998779297,20.49817657470703,25.642227172851562,1.840469241142273,-7.884947299957275,7.826937198638916,0.043191131204366684,-0.007195130456238985
-45.03289794921875,16.976043701171875,30.370805740356445,4.093457221984863,-8.280632972717285,8.221874237060547,0.05038965120911598,-0.01439026091247797
-48.02448272705078,15.294305801391602,34.78203201293945,3.7444028854370117,-8.654736518859863,8.588088989257812,0.05038965120911598,-0.01439026091247797
-47.642578125,10.788514137268066,38.368133544921875,2.7289717197418213,-9.007257461547852,8.9614839553833,0.02879408560693264,-0.01439026091247797
-46.815120697021484,6.346184730529785,42.71588897705078,3.9347963333129883,-9.366971969604492,9.298975944519043,0.03599260747432709,-0.01439026091247797
-46.84694290161133,1.1423132419586182,47.476200103759766,3.1414906978607178,-9.669132232666016,9.614925384521484,0.02879408560693264,-0.01439026091247797
-46.560516357421875,-4.1250200271606445,51.633544921875,1.7770048379898071,-9.971292495727539,9.916513442993164,0.03599260747432709,-0.01439026091247797
-47.32432556152344,-7.9327311515808105,55.727413177490234,0.9519668221473694,-10.259064674377441,10.210921287536621,0.02879408560693264,-0.021585391834378242
-49.26567077636719,-11.708710670471191,60.106903076171875,-1.4914146661758423,-10.561224937438965,10.512510299682617,0.02879408560693264,-0.01439026091247797
-47.61075210571289,-17.67412567138672,63.34391784667969,-3.3636162281036377,-10.827413558959961,10.77819538116455,0.01439704280346632,-0.021585391834378242
-47.06972122192383,-21.73568344116211,67.08869934082031,-2.9828293323516846,-11.007270812988281,10.972073554992676,0.01439704280346632,-0.021585391834378242
-49.392974853515625,-22.179916381835938,70.80174255371094,-1.2692891359329224,-11.15115737915039,11.115686416625977,0.01439704280346632,-0.021585391834378242
-50.79328918457031,-23.068382263183594,73.308837890625,-0.9519668221473694,-11.295042991638184,11.266481399536133,0.00719852140173316,-0.021585391834378242
-52.35273361206055,-24.496273040771484,75.37164306640625,-2.4433815479278564,-11.417346000671387,11.374191284179688,0.01439704280346632,-0.02878052182495594
-54.03947830200195,-24.97223663330078,77.6565933227539,-2.4433815479278564,-11.510871887207031,11.481901168823242,0.00719852140173316,-0.02878052182495594
-53.05289077758789,-27.003015518188477,79.30683898925781,-1.4279502630233765,-11.597203254699707,11.560888290405273,0.00719852140173316,-0.021585391834378242
-51.01606750488281,-30.334762573242188,81.2426986694336,-0.1903933733701706,-11.625980377197266,11.603972434997559,0.0,-0.01439026091247797
-49.48844909667969,-32.42900466918945,82.73426055908203,1.3644858598709106,-11.618785858154297,11.589611053466797,0.00719852140173316,-0.021585391834378242
-47.13337326049805,-35.60209655761719,84.16236114501953,2.475113868713379,-11.568426132202148,11.539346694946289,0.0,-0.021585391834378242
