1-220kV七屯Ⅰ回线电压Ua_1,2-220kV七屯Ⅰ回线电压Ub_2,3-220kV七屯Ⅰ回线电压Uc_3,4-220kV七屯Ⅰ回线电压3Uo_4,9-220kV七屯Ⅰ回线路电流Ia_9,10-220kV七屯Ⅰ回线路电流Ib_10,11-220kV七屯Ⅰ回线路电流Ic_11,12-220kV七屯Ⅰ回线路电流3Io_12
-23.680145263671875,85.22486114501953,-60.967201232910156,1.0486035346984863,-0.02875455468893051,-0.007179274223744869,0.021589867770671844,0.0
-28.68389129638672,86.24171447753906,-56.86883544921875,1.2074828147888184,-0.021565916016697884,0.0,0.028786489740014076,0.0
-33.78324890136719,86.84546661376953,-52.38922119140625,1.2074828147888184,-0.021565916016697884,-0.014358548447489738,0.021589867770671844,0.0
-38.691383361816406,87.13145446777344,-47.75075912475586,1.1757069826126099,-0.014377277344465256,-0.014358548447489738,0.021589867770671844,0.0
-43.59951400756836,86.9407958984375,-42.79458999633789,0.8579483032226562,-0.021565916016697884,-0.014358548447489738,0.021589867770671844,0.0
-48.6351318359375,86.55947875976562,-37.552494049072266,0.667293131351471,-0.021565916016697884,-0.014358548447489738,0.021589867770671844,0.0
-53.383907318115234,85.73328399658203,-32.15154266357422,0.3495344817638397,-0.014377277344465256,-0.014358548447489738,0.021589867770671844,-0.007182457484304905
-57.973331451416016,84.5893325805664,-26.559968948364258,0.12710344791412354,-0.014377277344465256,-0.028717096894979477,0.028786489740014076,-0.007182457484304905
-62.14842987060547,83.12760162353516,-21.031936645507812,-0.06355172395706177,-0.014377277344465256,-0.021537821739912033,0.028786489740014076,0.0
-65.71797943115234,81.2527847290039,-15.66275691986084,-0.1906551718711853,-0.014377277344465256,-0.021537821739912033,0.021589867770671844,-0.007182457484304905
-69.03256225585938,79.31441497802734,-10.420658111572266,-0.1906551718711853,-0.007188638672232628,-0.021537821739912033,0.021589867770671844,-0.007182457484304905
-71.83721160888672,77.24893188476562,-5.4962615966796875,-0.09532758593559265,-0.007188638672232628,-0.028717096894979477,0.021589867770671844,0.0
-74.54624938964844,75.08812713623047,-0.6036356687545776,0.0,-0.007188638672232628,-0.021537821739912033,0.014393244870007038,0.0
-77.19153594970703,72.80020904541016,4.447841644287109,0.09532758593559265,-0.007188638672232628,-0.028717096894979477,0.021589867770671844,-0.007182457484304905
-79.6456069946289,70.2580795288086,9.499319076538086,0.1906551718711853,0.0,-0.021537821739912033,0.021589867770671844,0.0
-81.74909210205078,67.20752716064453,14.64610767364502,0.1906551718711853,0.0,-0.021537821739912033,0.028786489740014076,0.0
-83.62947845458984,63.71209716796875,19.95174789428711,0.06355172395706177,0.0,-0.028717096894979477,0.014393244870007038,0.0
-84.96806335449219,59.77179718017578,25.06676483154297,-0.12710344791412354,0.0,-0.028717096894979477,0.021589867770671844,0.0
-85.76483154296875,55.45018005371094,30.150012969970703,-0.4130862057209015,0.014377277344465256,-0.028717096894979477,0.021589867770671844,0.0
-86.306640625,50.87434768676758,35.106178283691406,-0.6990689635276794,0.007188638672232628,-0.028717096894979477,0.014393244870007038,0.0
-86.52973937988281,45.948974609375,39.99880599975586,-0.9850517511367798,0.007188638672232628,-0.021537821739912033,0.014393244870007038,-0.007182457484304905
-86.306640625,40.705833435058594,44.95497131347656,-1.1757069826126099,0.007188638672232628,-0.028717096894979477,0.014393244870007038,0.0
-85.95606231689453,35.303810119628906,49.91114044189453,-1.3028104305267334,0.014377277344465256,-0.028717096894979477,0.021589867770671844,0.0
-85.12741088867188,29.71112823486328,54.70845413208008,-1.2392586469650269,0.014377277344465256,-0.021537821739912033,0.007196622435003519,0.0
-83.78883361816406,24.118444442749023,59.09275436401367,-1.0168275833129883,0.014377277344465256,-0.021537821739912033,0.014393244870007038,0.007182457484304905
-82.32276916503906,18.621091842651367,63.31820297241211,-0.6990689635276794,0.021565916016697884,-0.03589637205004692,0.014393244870007038,0.0
-78.37076568603516,13.536834716796875,65.03379821777344,0.031775861978530884,-0.09345230460166931,-0.028717096894979477,0.10794933140277863,0.0
-60.873592376708984,7.213289737701416,50.419464111328125,-5.4018964767456055,-0.7979389429092407,-0.03589637205004692,0.8132182955741882,-0.007182457484304905
-52.45964813232422,2.7645647525787354,47.97315216064453,-2.891603469848633,-1.3802186250686646,-0.03589637205004692,1.4105379581451416,-0.01436491496860981
-39.041961669921875,-2.5739052295684814,39.87172317504883,-3.272913932800293,-1.8834234476089478,-0.03589637205004692,1.8999083042144775,-0.01436491496860981
-33.05021667480469,-7.086183547973633,40.41181945800781,0.3813103437423706,-2.3003644943237305,-0.03589637205004692,2.295722484588623,-0.03591229021549225
-32.476539611816406,-11.948004722595215,45.71746063232422,2.0336551666259766,-2.7101168632507324,-0.03589637205004692,2.7131266593933105,-0.02872982993721962
-29.608150482177734,-16.714494705200195,47.115352630615234,1.2710344791412354,-3.17018985748291,-0.05025491863489151,3.173710346221924,-0.04309474676847458
-25.33743667602539,-22.275402069091797,48.22731399536133,1.0486035346984863,-3.637451171875,-0.05025491863489151,3.641490936279297,-0.03591229021549225
-18.931367874145508,-27.70920181274414,47.242435455322266,1.334586262702942,-4.090335369110107,-0.03589637205004692,4.073288440704346,-0.04309474676847458
-8.955748558044434,-32.253257751464844,41.01545333862305,-0.1906551718711853,-4.456955909729004,-0.043075643479824066,4.454709053039551,-0.05027720332145691
-6.310456275939941,-37.496395111083984,44.605499267578125,1.493465542793274,-4.75169038772583,-0.03589637205004692,4.749770641326904,-0.05027720332145691
-6.374197959899902,-41.881568908691406,48.449703216552734,0.4130862057209015,-5.067990303039551,-0.043075643479824066,5.059225559234619,-0.05745965987443924
-4.8762617111206055,-46.33029556274414,50.76893615722656,-0.6355172395706177,-5.398667812347412,-0.043075643479824066,5.383073329925537,-0.05745965987443924
-0.6692907810211182,-51.16033935546875,50.54654312133789,-2.2560863494873047,-5.69340181350708,-0.05025491863489151,5.68533182144165,-0.05745965987443924
0.6374198198318481,-55.545509338378906,53.56472396850586,-2.2243103981018066,-5.9665703773498535,-0.043075643479824066,5.951606750488281,-0.06464211642742157
3.6970348358154297,-59.581138610839844,54.962615966796875,-1.588793158531189,-6.232550144195557,-0.05025491863489151,6.217881679534912,-0.06464211642742157
7.0434889793396,-63.80742645263672,56.26519775390625,-0.6990689635276794,-6.448209285736084,-0.05025491863489151,6.433780193328857,-0.06464211642742157
9.306328773498535,-67.74772644042969,57.44070053100586,-1.652344822883606,-6.656679630279541,-0.043075643479824066,6.6352858543396,-0.0718245804309845
11.569169044494629,-71.17960357666016,59.537540435791016,0.031775861978530884,-6.857961654663086,-0.043075643479824066,6.822397708892822,-0.0718245804309845
16.668527603149414,-73.75350952148438,57.21830749511719,0.31775861978530884,-7.04486608505249,-0.043075643479824066,7.016706943511963,-0.06464211642742157
20.875497817993164,-76.32740783691406,56.01103591918945,1.2074828147888184,-7.20301628112793,-0.043075643479824066,7.175032615661621,-0.0718245804309845
27.313438415527344,-78.36111450195312,51.94443893432617,1.747672438621521,-7.332411766052246,-0.043075643479824066,7.311768054962158,-0.0718245804309845
30.309310913085938,-80.77613830566406,51.59496307373047,2.1925344467163086,-7.4330525398254395,-0.043075643479824066,7.405324459075928,-0.07900703698396683
34.58002471923828,-83.4135971069336,49.40281295776367,1.2074828147888184,-7.526504993438721,-0.03589637205004692,7.4916839599609375,-0.0718245804309845
39.296932220458984,-85.47907257080078,46.1622428894043,0.1906551718711853,-7.5768256187438965,-0.043075643479824066,7.534863471984863,-0.0718245804309845
42.93022537231445,-87.51277923583984,43.938323974609375,-0.921500027179718,-7.584013938903809,-0.043075643479824066,7.556453227996826,-0.0718245804309845
44.17319107055664,-88.02120208740234,43.49353790283203,-0.4448620676994324,-7.569636821746826,-0.03589637205004692,7.534863471984863,-0.0718245804309845
47.1371955871582,-87.98942565917969,40.18942642211914,-0.921500027179718,-7.526504993438721,-0.028717096894979477,7.484487056732178,-0.06464211642742157
47.48777389526367,-88.2754135131836,40.062347412109375,-1.0803793668746948,-7.44743013381958,-0.014358548447489738,7.405324459075928,-0.06464211642742157
47.96583938598633,-87.67166137695312,38.759765625,-1.4616897106170654,-7.353977680206299,-0.028717096894979477,7.311768054962158,-0.06464211642742157
48.92197036743164,-87.1632308959961,37.36186981201172,-1.2710344791412354,-7.238959312438965,-0.021537821739912033,7.196622371673584,-0.06464211642742157
50.38803482055664,-86.17816162109375,34.915557861328125,-1.429913878440857,-7.095186710357666,-0.021537821739912033,7.059886455535889,-0.05745965987443924
51.471649169921875,-84.62110900878906,32.62809753417969,-0.7308448553085327,-6.922659397125244,-0.014358548447489738,6.879971027374268,-0.05745965987443924
53.00145721435547,-82.49207305908203,29.451066970825195,0.1906551718711853,-6.721377372741699,-0.007179274223744869,6.685662269592285,-0.05027720332145691
52.96958541870117,-79.91816711425781,27.35422706604004,0.9850517511367798,-6.512907028198242,-0.014358548447489738,6.469763278961182,-0.05745965987443924
54.91371536254883,-77.6302490234375,23.224088668823242,0.9850517511367798,-6.2900590896606445,-0.014358548447489738,6.239471435546875,-0.05027720332145691
55.90171813964844,-75.05635070800781,19.82466697692871,1.2710344791412354,-6.031268119812012,-0.007179274223744869,5.9875898361206055,-0.04309474676847458
