1-110kVⅠ段母线电压Ua_1,2-110kVⅠ段母线电压Ub_2,3-110kVⅠ段母线电压Uc_3,4-110kVⅠ段母线电压3Uo_4,25-110kV朋勒T 132线路电流Ia_25,26-110kV朋勒T 132线路电流Ib_26,27-110kV朋勒T 132线路电流Ic_27,28-110kV朋勒T 132线路电流3Io_28
50.09578323364258,10.80908489227295,-56.12698745727539,8.177774429321289,7.141618728637695,-0.5247101187705994,-4.033519744873047,2.5346717834472656
48.21917724609375,13.281543731689453,-57.42710494995117,6.941598892211914,7.30000114440918,-0.48158326745033264,-4.343236446380615,2.4122588634490967
44.78403854370117,17.71929168701172,-60.09075927734375,3.9937968254089355,7.429586887359619,-0.4240807890892029,-4.660155773162842,2.2898457050323486
42.43033218383789,21.459678649902344,-61.676265716552734,3.676828622817993,7.551973819732666,-0.3593904972076416,-4.977075099945068,2.1530308723449707
40.33108139038086,25.738935470581055,-64.21308135986328,3.1379830837249756,7.6527628898620605,-0.3162636458873749,-5.2795891761779785,2.001814842224121
34.86030197143555,32.42725372314453,-65.54490661621094,2.979499101638794,7.731954097747803,-0.24438554048538208,-5.5749006271362305,1.8433977365493774
31.775039672851562,37.68915557861328,-66.33766174316406,5.356759071350098,7.789547920227051,-0.20125867426395416,-5.855806350708008,1.670579195022583
28.657968521118164,43.077850341796875,-67.85974884033203,6.5929341316223145,7.8255438804626465,-0.1437561959028244,-6.129509449005127,1.4761583805084229
25.509090423583984,47.103519439697266,-67.44751739501953,8.938497543334961,7.832743167877197,-0.09344153106212616,-6.3888068199157715,1.288938283920288
22.48744010925293,50.43183135986328,-66.6547622680664,10.808609008789062,7.832743167877197,-0.0359390489757061,-6.633699417114258,1.0945173501968384
18.288936614990234,54.267311096191406,-66.55963134765625,10.301460266113281,7.811145305633545,0.01437561959028244,-6.849780559539795,0.9072973132133484
14.090433120727539,57.6273193359375,-66.36936950683594,9.128678321838379,7.760750770568848,0.06469029188156128,-7.058659553527832,0.6984749436378479
10.5598726272583,60.28997039794922,-65.73516845703125,8.716619491577148,7.695958137512207,0.1078171506524086,-7.2531328201293945,0.48245173692703247
6.64763069152832,62.603939056396484,-64.59359741210938,8.082683563232422,7.609567165374756,0.15813182294368744,-7.425997734069824,0.2664285898208618
3.053457260131836,64.9813003540039,-63.261775970458984,8.177774429321289,7.487180709838867,0.20125867426395416,-7.577254772186279,0.04320463538169861
-1.1768532991409302,67.99263000488281,-62.21533966064453,7.892503261566162,7.357594966888428,0.24438554048538208,-7.714106559753418,-0.17281854152679443
-5.184515953063965,70.78207397460938,-60.91522216796875,7.987593650817871,7.213610649108887,0.2947002053260803,-7.829349994659424,-0.3888417184352875
-8.842303276062012,73.19113159179688,-58.885772705078125,9.287161827087402,7.026431083679199,0.33782705664634705,-7.9085798263549805,-0.6048648953437805
-12.69093132019043,75.6635971069336,-57.01487350463867,10.238066673278809,6.832052707672119,0.3953295350074768,-7.9734039306640625,-0.8208880424499512
-16.348718643188477,77.12171173095703,-54.795162200927734,10.269762992858887,6.63047456741333,0.4312686026096344,-8.023822784423828,-1.0369112491607666
-20.038312911987305,77.91416931152344,-52.19492721557617,9.826007843017578,6.3857011795043945,0.48877108097076416,-8.045431137084961,-1.245733618736267
-23.34622573852539,78.0726547241211,-49.65811538696289,8.653225898742676,6.126529693603516,0.5247101187705994,-8.045431137084961,-1.4473552703857422
-25.98619270324707,77.09001159667969,-46.64564895629883,7.6389288902282715,5.852959632873535,0.5678369998931885,-8.016620635986328,-1.6417760848999023
-29.007843017578125,76.646240234375,-43.72831344604492,6.688024520874023,5.572190284729004,0.6181516647338867,-7.951796054840088,-1.8145946264266968
-32.061302185058594,76.99491882324219,-41.22321319580078,6.339359760284424,5.277022838592529,0.661278486251831,-7.8797688484191895,-1.9874131679534912
-35.36921310424805,76.99491882324219,-37.92535400390625,6.275966167449951,4.967456340789795,0.7044053673744202,-7.7789306640625,-2.1530308723449707
-38.35905456542969,76.83642578125,-34.81775665283203,6.3076629638671875,4.636292934417725,0.7475322484970093,-7.656484603881836,-2.311447858810425
-40.96721649169922,76.17076873779297,-31.42477035522461,6.339359760284424,4.297929763793945,0.7834712862968445,-7.505227565765381,-2.455463409423828
-43.957061767578125,75.21981811523438,-27.365869522094727,6.624630928039551,3.937969207763672,0.8337859511375427,-7.325160026550293,-2.5994787216186523
-46.1517333984375,73.41302490234375,-23.560649871826172,6.3076629638671875,3.5780084133148193,0.8625372052192688,-7.137889385223389,-2.7362935543060303
-47.99652862548828,70.81377410888672,-19.787141799926758,5.356759071350098,3.1964502334594727,0.898476243019104,-6.914605140686035,-2.8443050384521484
-50.032169342041016,68.18282318115234,-15.537980079650879,4.532642364501953,2.8220911026000977,0.9272274971008301,-6.684118270874023,-2.9523167610168457
-51.55889892578125,65.29828643798828,-11.637629508972168,3.676828622817993,2.4333338737487793,0.9559786915779114,-6.403212547302246,-3.0387258529663086
-53.276466369628906,62.667335510253906,-7.673859119415283,2.9161055088043213,2.044576406478882,0.9775421619415283,-6.122306823730469,-3.1251351833343506
-54.83500289916992,60.2265739440918,-3.9637703895568848,2.4723503589630127,1.6414203643798828,0.9919177889823914,-5.819792747497559,-3.204343795776367
-55.9482421875,57.27864074707031,-0.09513048827648163,2.0919888019561768,1.2454637289047241,0.9991055727005005,-5.495670318603516,-3.2619500160217285
-57.15690231323242,54.23561477661133,3.9320602416992188,1.775020718574524,0.8495070338249207,1.0062934160232544,-5.149940490722656,-3.3123552799224854
-58.04749298095703,51.287681579589844,7.610438823699951,1.5214463472366333,0.4535503685474396,0.9991055727005005,-4.789804458618164,-3.355559825897217
-58.74724578857422,47.95936965942383,11.447368621826172,1.1727815866470337,0.0575936995446682,0.9775421619415283,-4.408060550689697,-3.3699615001678467
-58.81085968017578,44.06049346923828,15.06232738494873,0.5705423951148987,-0.31676533818244934,0.9703543186187744,-4.026317119598389,-3.377162218093872
-59.0016975402832,39.9714241027832,18.86754608154297,-0.31696799397468567,-0.6839251518249512,0.9416031241416931,-3.622965097427368,-3.3627607822418213
-59.25615310668945,35.53367614746094,23.021577835083008,-1.20447838306427,-1.0438858270645142,0.9200396537780762,-3.2124102115631104,-3.3339576721191406
-58.2701416015625,30.96913719177246,26.097463607788086,-2.123685598373413,-1.4038463830947876,0.8769128322601318,-2.7946529388427734,-3.2979538440704346
-57.57039260864258,26.436296463012695,29.458740234375,-2.8527119159698486,-1.7422094345092773,0.8481615781784058,-2.362490177154541,-3.254749059677124
-56.58437728881836,21.554773330688477,33.16883087158203,-3.2013766765594482,-2.0733730792999268,0.8050346970558167,-1.930327296257019,-3.182741403579712
-55.184879302978516,16.7049503326416,36.40326690673828,-3.5183446407318115,-2.3973376750946045,0.7619078755378723,-1.4909617900848389,-3.1035327911376953
-53.68995666503906,12.235504150390625,39.32060241699219,-3.645131826400757,-2.699704647064209,0.7187809944152832,-1.0371907949447632,-3.0171236991882324
