220kV I母电压_Ua_1,220kV I母电压_Ub_2,220kV I母电压_Uc_3,220kV I母电压_3U0_4,220kV普开I回线_Ia_5,220kV普开I回线_Ib_6,220kV普开I回线_Ic_7,220kV普开I回线_3I0_8
35.93648910522461,-73.42784881591797,38.120941162109375,1.067376971244812,-71.23213958740234,-0.18494799733161926,116.07625579833984,43.157012939453125
33.85011291503906,-70.8258285522461,36.551395416259766,-0.5687329769134521,-63.93595886230469,-0.20256200432777405,109.81448364257812,44.11258316040039
31.652671813964844,-67.55742645263672,35.84589385986328,-0.04673599824309349,-57.684600830078125,-0.18494799733161926,103.9754409790039,44.67723846435547
30.375457763671875,-64.47148895263672,35.092830657958984,1.7763580083847046,-52.715118408203125,-0.20256200432777405,99.31653594970703,44.9986572265625
30.280261993408203,-61.36175537109375,30.566511154174805,-0.7011799812316895,-47.69295883178711,-0.1232990026473999,94.32296752929688,44.95521926879883
30.676912307739258,-58.783531188964844,26.499961853027344,-2.687885046005249,-42.12643814086914,-0.20256200432777405,87.89385986328125,44.32107162475586
31.04183006286621,-54.84876251220703,21.80717658996582,-3.1942999362945557,-36.454559326171875,-0.1232990026473999,80.78661346435547,42.74003601074219
31.303619384765625,-51.1361198425293,18.20039176940918,-2.438572883605957,-31.27435874938965,-0.1232990026473999,73.22139739990234,40.47272872924805
29.717018127441406,-46.749168395996094,15.71924114227295,-2.056813955307007,-26.39267921447754,-0.07926400005817413,65.54169464111328,37.79713439941406
27.24985694885254,-41.68791580200195,14.704585075378418,0.5142160058021545,-21.97633934020996,-0.04403600096702576,58.3816032409668,35.02598190307617
24.116321563720703,-36.30141067504883,13.531389236450195,2.423011064529419,-18.332639694213867,-0.04403600096702576,51.961299896240234,32.32432174682617
21.268373489379883,-31.58920669555664,11.113654136657715,1.6984479427337646,-14.645038604736328,-0.061650000512599945,45.28559112548828,29.501047134399414
18.594953536987305,-26.440689086914062,7.7763872146606445,0.07012899965047836,-10.272599220275879,-0.04403600096702576,37.799644470214844,26.321605682373047
15.175829887390137,-21.054182052612305,6.4367241859436035,1.0595860481262207,-5.627978801727295,0.01761299930512905,29.353729248046875,22.82074546813965
11.812237739562988,-15.881867408752441,4.510463237762451,1.0128400325775146,-0.8516589999198914,0.06164800003170967,20.907817840576172,19.11139678955078
8.829429626464844,-10.384298324584961,2.1402900218963623,1.1842420101165771,3.889540910720825,0.08806899935007095,12.294570922851562,15.506291389465332
6.663721084594727,-5.584833145141602,-0.35671499371528625,1.3556439876556396,8.507821083068848,0.1761389970779419,4.227358818054199,11.970682144165039
5.354775905609131,-0.7060379981994629,-3.8287410736083984,1.6906570196151733,12.379800796508789,0.1673319935798645,-2.6949429512023926,9.034476280212402
4.973991870880127,3.3715240955352783,-8.672138214111328,-0.4830319881439209,17.252700805664062,0.1673319935798645,-9.810998916625977,6.80191707611084
4.315553188323975,7.782271862030029,-13.56309700012207,-2.1269330978393555,23.302120208740234,0.13210399448871613,-17.649229049682617,5.081891059875488
3.680912971496582,12.526206016540527,-17.360130310058594,-1.6516820192337036,30.062721252441406,0.1497180014848709,-25.795703887939453,3.796215057373047
2.4671640396118164,17.738187789916992,-21.13338279724121,-1.1764309406280518,37.06916046142578,0.1849460005760193,-33.81888198852539,2.8145840167999268
0.32525399327278137,23.211957931518555,-23.773073196411133,-0.3194209933280945,43.96146011352539,0.23778800666332245,-41.489776611328125,2.119623899459839
