5-220kV七屯Ⅱ回线电压Ua_5,6-220kV七屯Ⅱ回线电压Ub_6,7-220kV七屯Ⅱ回线电压Uc_7,8-220kV七屯Ⅱ回线电压3Uo_8,13-220kV七屯Ⅱ回线路电流Ia_13,14-220kV七屯Ⅱ回线路电流Ib_14,15-220kV七屯Ⅱ回线路电流Ic_15,16-220kV七屯Ⅱ回线路电流3Io_16
-83.00902557373047,59.5643310546875,24.19112777709961,1.3032753467559814,0.0,-0.014391683973371983,0.021597925573587418,0.0
-83.67639923095703,55.400550842285156,29.436246871948242,2.002593755722046,0.0,-0.007195841986685991,0.014398617669939995,-0.007194661069661379
-84.2484359741211,50.918922424316406,34.64957809448242,2.3204658031463623,0.00719336187466979,-0.014391683973371983,0.021597925573587418,0.0
-84.56623840332031,46.055877685546875,39.60860061645508,1.9390194416046143,0.0,-0.014391683973371983,0.021597925573587418,0.0
-84.43911743164062,40.97034454345703,44.24973678588867,1.3668497800827026,0.0,-0.014391683973371983,0.021597925573587418,0.0
-84.21665954589844,35.662315368652344,48.76371765136719,0.317872017621994,0.0,-0.007195841986685991,0.014398617669939995,0.007194661069661379
-83.58106231689453,30.1635799407959,52.99160385131836,-0.7946800589561462,0.0,-0.014391683973371983,0.021597925573587418,0.0
-82.40520477294922,24.633060455322266,56.74265670776367,-1.780083417892456,0.00719336187466979,-0.014391683973371983,0.014398617669939995,0.0
-80.84799194335938,19.134326934814453,60.27119064331055,-2.5111889839172363,0.00719336187466979,-0.014391683973371983,0.007199308834969997,0.0
-69.21656036376953,13.76272964477539,54.5174560546875,-2.1297426223754883,-0.3380880057811737,-0.021587524563074112,0.359965443611145,0.0
-61.46227264404297,8.677194595336914,52.16510009765625,-1.2079137563705444,-0.9926839470863342,-0.014391683973371983,1.0223017930984497,0.007194661069661379
-50.72067642211914,3.3691670894622803,46.093475341796875,-1.9390194416046143,-1.568152904510498,-0.014391683973371983,1.612645149230957,0.014389322139322758
-47.22488784790039,-0.794614851474762,48.159732818603516,0.158936008810997,-2.100461721420288,-0.021587524563074112,2.123795986175537,0.007194661069661379
-40.45577621459961,-5.816580772399902,46.15705108642578,-0.222510427236557,-2.5824170112609863,-0.007195841986685991,2.5989503860473633,0.014389322139322758
-41.12315368652344,-11.25174617767334,50.73461151123047,-2.4476146697998047,-3.071565628051758,0.0,3.1029019355773926,0.035973306745290756
-38.51720428466797,-15.479097366333008,53.08696746826172,-0.8264672756195068,-3.603874444961548,0.007195841986685991,3.6212522983551025,0.021583983674645424
-29.078582763671875,-20.50106430053711,49.52664566040039,0.5721696615219116,-4.107409954071045,-0.007195841986685991,4.154001235961914,0.035973306745290756
-26.59975242614746,-25.364107131958008,52.99160385131836,2.1297426223754883,-4.574978351593018,-0.007195841986685991,4.6219563484191895,0.04316796734929085
-21.419633865356445,-30.100011825561523,53.341278076171875,3.3058691024780273,-5.04254674911499,-0.007195841986685991,5.082712173461914,0.04316796734929085
-19.60818099975586,-35.72588348388672,56.86981201171875,2.9244227409362793,-5.459761619567871,-0.007195841986685991,5.53626823425293,0.05036262795329094
-17.95562744140625,-40.97034454345703,60.43013381958008,2.8926355838775635,-5.9129438400268555,0.007195841986685991,5.95382833480835,0.035973306745290756
-15.127219200134277,-45.547325134277344,62.114933013916016,2.7336995601654053,-6.330158710479736,0.007195841986685991,6.37858772277832,0.04316796734929085
-10.836935997009277,-50.537506103515625,62.24208450317383,1.684721827507019,-6.704213619232178,0.007195841986685991,6.760150909423828,0.05755728855729103
-8.26276683807373,-54.86021041870117,63.481842041015625,0.8582544922828674,-7.042301654815674,0.0,7.112916946411133,0.05036262795329094
-4.798760414123535,-58.99220657348633,63.51362991333008,-0.3814464509487152,-7.366002559661865,0.0,7.444085121154785,0.05755728855729103
0.03177987039089203,-62.997066497802734,61.19306182861328,-2.9244227409362793,-7.660930633544922,0.0,7.732057571411133,0.05755728855729103
3.813584566116333,-66.3662338256836,60.65265655517578,-3.178720235824585,-7.93427848815918,0.007195841986685991,7.984033584594727,0.04316796734929085
9.947099685668945,-69.83075714111328,56.99696731567383,-4.895229339599609,-8.16446590423584,0.007195841986685991,8.23600959777832,0.05755728855729103
14.809419631958008,-72.43709564208984,54.803550720214844,-4.640931606292725,-8.37307357788086,0.007195841986685991,8.437589645385742,0.05755728855729103
19.099702835083008,-74.94807434082031,53.53200912475586,-3.8780388832092285,-8.545714378356934,0.0,8.617572784423828,0.05036262795329094
24.216262817382812,-77.42727661132812,51.72005844116211,-2.3204658031463623,-8.69677448272705,0.007195841986685991,8.768757820129395,0.05755728855729103
27.807388305664062,-79.62040710449219,51.11607360839844,-1.0171904563903809,-8.826254844665527,0.007195841986685991,8.891146659851074,0.05036262795329094
32.89216613769531,-81.87711334228516,49.78095245361328,1.5257858037948608,-8.934155464172363,0.021587524563074112,8.991936683654785,0.05036262795329094
36.2926139831543,-83.3709945678711,48.286888122558594,2.225104331970215,-8.991703033447266,0.021587524563074112,9.056730270385742,0.05036262795329094
40.137977600097656,-84.610595703125,47.174285888671875,4.799867630004883,-9.020476341247559,0.014391683973371983,9.071128845214844,0.04316796734929085
41.91765213012695,-85.27806854248047,46.1888427734375,4.927016258239746,-9.006089210510254,0.007195841986685991,9.063929557800293,0.05036262795329094
43.12528610229492,-85.85018920898438,45.23518371582031,4.481995582580566,-8.95573616027832,0.0,9.020733833312988,0.05036262795329094
45.03207778930664,-86.19982147216797,43.200714111328125,3.591953992843628,-8.890995979309082,0.007195841986685991,8.94874095916748,0.04316796734929085
45.76301574707031,-85.88197326660156,40.75299072265625,1.176126480102539,-8.804675102233887,0.014391683973371983,8.855149269104004,0.05036262795329094
48.05116653442383,-84.99200439453125,36.58868408203125,-0.5721696615219116,-8.69677448272705,0.021587524563074112,8.72556209564209,0.04316796734929085
49.98973846435547,-83.43456268310547,31.85218048095703,-2.797273874282837,-8.531327247619629,0.021587524563074112,8.567177772521973,0.035973306745290756
51.578731536865234,-81.43212890625,27.401775360107422,-4.16412353515625,-8.329913139343262,0.021587524563074112,8.379995346069336,0.035973306745290756
53.39018249511719,-79.42970275878906,23.14210319519043,-5.117739677429199,-8.114112854003906,0.007195841986685991,8.171215057373047,0.028778644278645515
55.64655303955078,-77.58619689941406,19.073162078857422,-4.927016258239746,-7.8767313957214355,0.014391683973371983,7.919239521026611,0.021583983674645424
57.8393669128418,-75.61555480957031,15.163164138793945,-4.545569896697998,-7.617770671844482,0.014391683973371983,7.652864933013916,0.028778644278645515
60.413536071777344,-73.19992065429688,11.698205947875977,-1.9072321653366089,-7.330036163330078,0.021587524563074112,7.357693672180176,0.014389322139322758
62.54278564453125,-70.56179809570312,8.074305534362793,0.0635744035243988,-7.020721435546875,0.021587524563074112,7.033724784851074,0.021583983674645424
63.591522216796875,-67.82832336425781,5.785525798797607,2.7019121646881104,-6.668246746063232,0.014391683973371983,6.695357322692871,0.014389322139322758
64.0999984741211,-64.64986419677734,3.1788604259490967,4.513782978057861,-6.3085784912109375,0.007195841986685991,6.328192234039307,0.014389322139322758
64.0999984741211,-61.534976959228516,0.858292281627655,5.848845481872559,-5.92013692855835,0.014391683973371983,5.939429759979248,0.007194661069661379
63.27372360229492,-58.22937774658203,-1.3986985683441162,6.198504447937012,-5.517308712005615,0.014391683973371983,5.53626823425293,0.007194661069661379
62.383888244628906,-54.16094970703125,-4.7682905197143555,5.880632400512695,-5.1072869300842285,0.021587524563074112,5.118708610534668,-0.007194661069661379
60.57243347167969,-49.64753723144531,-8.265036582946777,4.418421268463135,-4.675685405731201,0.014391683973371983,4.679550647735596,0.0
58.760982513427734,-44.87984848022461,-12.365766525268555,2.4476146697998047,-4.229696750640869,0.014391683973371983,4.233193397521973,-0.007194661069661379
56.91775131225586,-39.63539123535156,-16.94332504272461,0.2860848307609558,-3.7621283531188965,0.014391683973371983,3.772437810897827,-0.014389322139322758
55.0427360534668,-34.64521026611328,-21.48909568786621,-2.19331693649292,-3.294559955596924,0.007195841986685991,3.3044826984405518,-0.014389322139322758
53.61264419555664,-29.496103286743164,-25.93950080871582,-3.4965922832489014,-2.819797992706299,0.014391683973371983,2.8077304363250732,-0.021583983674645424
51.92831039428711,-24.18807601928711,-30.16738510131836,-4.45020866394043,-2.323456048965454,0.014391683973371983,2.3109781742095947,-0.028778644278645515
50.339317321777344,-18.848264694213867,-33.695919036865234,-4.259485244750977,-1.8271139860153198,0.007195841986685991,1.8142257928848267,-0.028778644278645515
48.718544006347656,-13.540237426757812,-36.84299087524414,-3.2740819454193115,-1.3235785961151123,0.007195841986685991,1.3102741241455078,-0.035973306745290756
47.320228576660156,-8.35934829711914,-39.60860061645508,-1.4939985275268555,-0.8200432658195496,0.0,0.8135218620300293,-0.028778644278645515
45.44521713256836,-3.400951623916626,-41.547706604003906,0.4768080413341522,-0.3093145787715912,-0.007195841986685991,0.3095702826976776,-0.04316796734929085
43.79266357421875,1.2078145742416382,-43.23250198364258,2.6701250076293945,0.16544732451438904,0.007195841986685991,-0.19438134133815765,-0.04316796734929085
41.66341018676758,5.784796237945557,-44.91729736328125,4.068761825561523,0.6617892980575562,0.007195841986685991,-0.6839343309402466,-0.04316796734929085
38.93034362792969,10.552485466003418,-46.31599426269531,5.085952281951904,1.1509379148483276,0.007195841986685991,-1.180686593055725,-0.05036262795329094
35.9112548828125,15.288390159606934,-47.905426025390625,5.308463096618652,1.6328932046890259,0.007195841986685991,-1.6558409929275513,-0.05036262795329094
32.28834915161133,20.24678611755371,-49.78095245361328,4.354846954345703,2.100461721420288,0.0,-2.130995273590088,-0.04316796734929085
28.44298553466797,25.236968994140625,-51.783634185791016,2.8608481884002686,2.5608367919921875,-0.007195841986685991,-2.5845518112182617,-0.05755728855729103
24.343381881713867,30.13179588317871,-53.94525909423828,0.4768080413341522,2.999631881713867,0.0,-3.0309090614318848,-0.05755728855729103
20.498016357421875,34.931270599365234,-56.138675689697266,-1.5575729608535767,3.438426971435547,0.007195841986685991,-3.4772660732269287,-0.05755728855729103
16.557313919067383,39.82609939575195,-58.17314529418945,-3.4648051261901855,3.86283540725708,0.0,-3.8948259353637695,-0.06475195288658142
12.616608619689941,44.56200408935547,-59.66720962524414,-4.640931606292725,4.25847053527832,-0.007195841986685991,-4.305186748504639,-0.05755728855729103
8.930144309997559,49.075416564941406,-60.74802017211914,-5.181313991546631,4.654105186462402,-0.014391683973371983,-4.6867499351501465,-0.06475195288658142
5.084779262542725,53.39812088012695,-60.81159973144531,-4.354846954345703,5.013773441314697,-0.007195841986685991,-5.053914546966553,-0.06475195288658142
1.620773434638977,57.21227264404297,-60.65265655517578,-3.369443655014038,5.351861476898193,-0.007195841986685991,-5.392282009124756,-0.07194661349058151
-1.5254337787628174,60.931068420410156,-60.11225128173828,-1.4622113704681396,5.675562858581543,0.0,-5.709051609039307,-0.06475195288658142
-4.894100189208984,64.61808013916016,-59.28574752807617,0.5721696615219116,5.956103801727295,-0.007195841986685991,-6.011422634124756,-0.07194661349058151
-8.389885902404785,68.46401977539062,-58.45924377441406,2.5111889839172363,6.229451656341553,-0.014391683973371983,-6.277797222137451,-0.07194661349058151
