1-220kV母线电压Ua_1,2-220kV母线电压Ub_2,3-220kV母线电压Uc_3,4-220kV母线电压3Uo_4,5-220kV苏腾线线路电流Ia_5,6-220kV苏腾线线路电流Ib_6,7-220kV苏腾线线路电流Ic_7,8-220kV苏腾线线路电流3Io_8
11.29321002960205,-78.8762435913086,66.96270751953125,-0.9805978536605835,0.11946240067481995,-0.5269488096237183,0.39353054761886597,-0.007030300796031952
35.97331619262695,-85.58373260498047,48.259986877441406,-2.119356632232666,0.2810879945755005,-0.5410007834434509,0.2600112557411194,0.0
58.401123046875,-82.79949188232422,23.829357147216797,-1.043862223625183,0.40055039525032043,-0.5058708786964417,0.09838263690471649,0.0
70.10671997070312,-73.3077621459961,-6.6139912605285645,-15.563036918640137,0.49190402030944824,-0.428585022687912,-0.056218646466732025,0.021090902388095856
35.3071403503418,-56.28593444824219,17.247011184692383,-8.509058952331543,1.2157056331634521,-0.14754566550254822,-0.11946462839841843,0.9350299835205078
16.844646453857422,-45.845035552978516,5.000051021575928,-41.627960205078125,2.009779214859009,0.11241574585437775,-0.40055787563323975,1.715393304824829
11.007707595825195,6.327817440032959,-0.18987534940242767,27.26694679260254,2.635200023651123,0.28103935718536377,-0.9346350431442261,1.9755144119262695
4.1873698234558105,13.225138664245605,-6.329178333282471,19.422163009643555,2.9795329570770264,0.3934551179409027,-1.6725047826766968,1.701332688331604
-2.41090989112854,52.14121627807617,-12.436835289001465,63.5806999206543,3.007641553878784,0.4075070917606354,-2.4947025775909424,0.9209693670272827
-1.3323450088500977,52.61580276489258,-9.715289115905762,72.2162857055664,2.8179073333740234,0.32319527864456177,-3.295818328857422,-0.15466661751270294
-3.1405274868011475,65.04996490478516,-8.955787658691406,90.81600952148438,2.3611392974853516,0.15457165241241455,-4.0196332931518555,-1.4904236793518066
-5.583159923553467,65.8409423828125,-9.525413513183594,87.33647155761719,1.7076096534729004,-0.04918188974261284,-4.560737609863281,-2.889453649520874
-7.80373477935791,69.85910034179688,-9.683643341064453,90.40479278564453,0.913536012172699,-0.29509133100509644,-4.926158905029297,-4.288483142852783
-8.882299423217773,59.133453369140625,-9.08237075805664,70.5714111328125,0.00702719995751977,-0.5269488096237183,-5.038596153259277,-5.539876937866211
-9.199524879455566,42.64949035644531,-7.943119049072266,44.032005310058594,-0.8643456101417542,-0.7939361929893494,-4.820749282836914,-6.474906921386719
-9.738807678222656,23.760953903198242,-5.2848639488220215,14.962024688720703,-1.6232832670211792,-0.9906637668609619,-4.321808338165283,-6.945937156677246
-7.962347507476807,1.5819543600082397,-3.1329433917999268,-16.385473251342773,-2.157350540161133,-1.131183385848999,-3.59096622467041,-6.910785675048828
-5.487992286682129,-19.48967742919922,-1.3291274309158325,-45.07586669921875,-2.445465564727783,-1.2014433145523071,-2.7125496864318848,-6.3835129737854
-2.6646900177001953,-38.31493377685547,0.60127192735672,-69.27449035644531,-2.396275281906128,-1.1803653240203857,-1.7919694185256958,-5.413331508636475
-0.1903349906206131,-54.19775390625,2.310150146484375,-89.45582580566406,-2.087078332901001,-1.0468716621398926,-0.8784163594245911,-4.056483268737793
2.061962366104126,-63.34144973754883,5.917781829833984,-95.43431091308594,-1.538956880569458,-0.8360921144485474,-0.07730063796043396,-2.509817361831665
4.314260005950928,-67.99240112304688,6.329178333282471,-98.75569152832031,-0.8011007905006409,-0.5691047310829163,0.5411044955253601,-0.8858178853988647
5.9955525398254395,-65.39799499511719,6.424116134643555,-91.03743743896484,0.049190402030944824,-0.2529354393482208,0.9486896991729736,0.6959997415542603
7.327897548675537,-56.57068634033203,5.727906703948975,-74.77849578857422,0.9065088033676147,0.05620787292718887,1.124372959136963,2.0458173751831055
9.389860153198242,-43.8834114074707,4.651946067810059,-51.307411193847656,1.7286912202835083,0.3442732095718384,1.033017635345459,3.058180809020996
8.723687171936035,-26.10224723815918,2.943068027496338,-24.894533157348633,2.4314112663269043,0.5901826620101929,0.6816511154174805,3.6698169708251953
6.9155049324035645,-4.682584762573242,0.44304248690605164,4.681563854217529,2.9935872554779053,0.7588062882423401,0.09135530143976212,3.8033926486968994
4.1873698234558105,17.686248779296875,-3.101297378540039,32.201568603515625,3.302783966064453,0.8712220191955566,-0.6675964593887329,3.465938091278076
1.5226799249649048,37.777069091796875,-5.158280372619629,58.70934295654297,3.2957568168640137,0.892300009727478,-1.489794135093689,2.6715142726898193
-0.8882299661636353,53.185306549072266,-6.645637512207031,78.51109313964844,3.0568320751190186,0.7869102358818054,-2.3119919300079346,1.497454047203064
-3.1722500324249268,62.13916778564453,-7.405138969421387,88.8864517211914,2.5719552040100098,0.6112605929374695,-3.0498616695404053,0.09842421114444733
-5.234212398529053,67.42289733886719,-8.22793197631836,92.74557495117188,1.8832895755767822,0.3653511703014374,-3.605020761489868,-1.3779388666152954
-7.169284820556641,67.67601013183594,-8.797557830810547,88.79154968261719,1.0681344270706177,0.09836377948522568,-3.984496593475342,-2.8332111835479736
-8.152682304382324,58.05772399902344,-8.006410598754883,71.96322631835938,0.16162560880184174,-0.1826755851507187,-4.10396146774292,-4.112725734710693
-8.279572486877441,43.63030242919922,-6.6139912605285645,49.31458282470703,-0.7027199864387512,-0.4566889703273773,-3.9142234325408936,-5.068846702575684
-9.136079788208008,24.773405075073242,-4.746883869171143,18.694623947143555,-1.419494390487671,-0.7096244096755981,-3.443392276763916,-5.582058906555176
-7.581677436828613,3.5119385719299316,-2.6266090869903564,-11.609013557434082,-1.9465343952178955,-0.8782480359077454,-2.7617411613464355,-5.5890889167785645
-4.980432510375977,-16.86363410949707,-0.7278555035591125,-38.781063079833984,-2.206540822982788,-0.9695857763290405,-1.9325159788131714,-5.132119655609131
-2.2205748558044434,-36.1318359375,1.1708979606628418,-63.70722579956055,-2.1714048385620117,-0.9625598192214966,-1.0681543350219727,-4.23927116394043
0.3806699812412262,-52.172855377197266,4.145611763000488,-81.95899963378906,-1.8692352771759033,-0.8431180715560913,-0.23892925679683685,-2.994908094406128
2.6646900177001953,-62.64539337158203,6.139303207397461,-92.87210845947266,-1.3492224216461182,-0.6534165143966675,0.5200225114822388,-1.532605528831482
4.7266526222229,-67.359619140625,6.930450439453125,-95.84552764892578,-0.61839359998703,-0.3864291310310364,1.1032909154891968,0.04921210557222366
6.249332427978516,-64.54373931884766,6.930450439453125,-88.4119644165039,0.20378880202770233,-0.09133779257535934,1.4687122106552124,1.5536963939666748
7.549954891204834,-56.191017150878906,6.392470359802246,-72.69076538085938,1.0540800094604492,0.2248314917087555,1.6162861585617065,2.847271680831909
9.833974838256836,-43.94668960571289,5.2848639488220215,-49.59926986694336,1.8411264419555664,0.5128968358039856,1.4968215227127075,3.817453145980835
9.231246948242188,-25.94405174255371,3.5126941204071045,-22.711912155151367,2.501683235168457,0.7517802715301514,1.1384276151657104,4.372847080230713
7.359620094299316,-4.904058456420898,1.20254385471344,6.389701843261719,3.0287232398986816,0.9133779406547546,0.5340771675109863,4.47127103805542
4.916987419128418,16.831995010375977,-1.9936912059783936,34.00460433959961,3.316838502883911,1.0257936716079712,-0.23190192878246307,4.091634750366211
2.3791873455047607,37.365760803222656,-4.746883869171143,60.101158142089844,3.2817025184631348,1.0398457050323486,-1.054099678993225,3.269089698791504
-0.12689000368118286,53.090389251708984,-6.424116134643555,79.96617126464844,3.007641553878784,0.9344558715820312,-1.8692700862884521,2.0739386081695557
-2.6646900177001953,62.04425048828125,-7.215263366699219,89.64562225341797,2.501683235168457,0.7517802715301514,-2.5930850505828857,0.6467876434326172
-4.948709964752197,67.04322814941406,-7.816535472869873,93.22006225585938,1.798963189125061,0.49884486198425293,-3.141216993331909,-0.8576966524124146
-6.725169658660889,66.44208526611328,-8.322869300842285,88.31707000732422,0.9767808318138123,0.21780550479888916,-3.5066380500793457,-2.3270294666290283
-7.676845073699951,57.17182922363281,-7.468430519104004,72.12139129638672,0.07729919999837875,-0.07728582620620728,-3.6190755367279053,-3.613574504852295
-8.025792121887207,42.934242248535156,-6.1709489822387695,49.188053131103516,-0.7729920148849487,-0.37940314412117004,-3.4223101139068604,-4.583755970001221
-9.358137130737305,24.393735885620117,-4.335487365722656,18.441566467285156,-1.4757120609283447,-0.6323385834693909,-2.96553373336792,-5.089937686920166
-7.867179870605469,3.3853821754455566,-2.310150146484375,-11.640645027160645,-1.967616081237793,-0.8150141835212708,-2.304964542388916,-5.089937686920166
-4.885264873504639,-16.76871681213379,-0.5379801988601685,-38.053524017333984,-2.2135679721832275,-0.9133779406547546,-1.5038487911224365,-4.632967948913574
-2.061962366104126,-35.245941162109375,1.424065113067627,-61.619503021240234,-2.1643776893615723,-0.9063519239425659,-0.6746237874031067,-3.7682411670684814
0.4123924970626831,-52.172855377197266,4.493716716766357,-81.26309204101562,-1.8551808595657349,-0.8009622097015381,0.13351929187774658,-2.5590293407440186
-0.2537800073623657,-77.73723602294922,60.47529983520508,-30.11384391784668,-1.510848045349121,-0.7588062882423401,0.2810932397842407,-2.0106658935546875
1.7130149602890015,-75.07955169677734,44.209312438964844,-50.04212188720703,-0.969753623008728,-0.6042346358299255,0.2810932397842407,-1.3287267684936523
3.552919864654541,-68.11894989013672,30.601577758789062,-58.64607620239258,-0.25297918915748596,-0.35832518339157104,0.27406591176986694,-0.3655756413936615
95.26266479492188,-73.2444839477539,-29.39903450012207,-12.463082313537598,-0.09135360270738602,-0.18970157206058502,0.27406591176986694,-0.04218180477619171
