110kV II 母电压_A相_5,110kV II 母电压_B相_6,110kV II 母电压_C相_7,110kV II 母电压_3U0_8,110kV黎腊I线137_A相_25,110kV黎腊I线137_B相_26,110kV黎腊I线137_C相_27,110kV黎腊I线137_3I0_28
-50.03217315673828,84.44711303710938,-34.37434005737305,0.15569281578063965,-0.09800158441066742,0.0945640578866005,0.016959406435489655,0.005675127729773521
-67.21903228759766,81.49427032470703,-14.075922966003418,0.5137863159179688,-0.09988623112440109,0.08889021724462509,0.026381298899650574,0.005675127729773521
-78.60415649414062,71.13853454589844,7.261306285858154,-0.2646777927875519,-0.092347651720047,0.05484715476632118,0.05464697629213333,0.0
-83.80284881591797,54.26366424560547,29.18027114868164,-0.6072019934654236,-0.0848090648651123,0.020804092288017273,0.07725951820611954,0.0
-84.4474868774414,34.238407135009766,50.112361907958984,-0.2958163619041443,-0.08292441815137863,-0.017021531239151955,0.11117833107709885,0.001891709165647626
-81.44264221191406,14.098779678344727,67.02424621582031,-0.3892320394515991,-0.07350119203329086,-0.01891281269490719,0.11494708806276321,0.005675127729773521
-71.0452651977539,-7.36130952835083,78.50313568115234,0.23353922367095947,-0.04900079220533371,-0.051064591854810715,0.1055251955986023,0.003783418331295252
-53.81681442260742,-29.16451072692871,83.3128433227539,0.5760634541511536,-0.011307875625789165,-0.06619483977556229,0.09610330313444138,0.0
-33.895442962646484,-50.35426712036133,84.32049560546875,0.15569281578063965,0.020731104537844658,-0.10212918370962143,0.10364081710577011,0.005675127729773521
-13.901290893554688,-67.5930404663086,81.48452758789062,0.17126210033893585,0.024500396102666855,-0.09834662079811096,0.09421892464160919,0.0
7.704455375671387,-78.75977325439453,70.56660461425781,-0.5604941248893738,0.052770085632801056,-0.09078149497509003,0.0584157332777977,0.0
29.57013702392578,-83.86486053466797,53.665103912353516,-0.7628948092460632,0.07915512472391129,-0.08321636915206909,0.02449692040681839,0.003783418331295252
50.25051498413086,-84.62387084960938,34.1146354675293,-0.15569281578063965,0.10554017126560211,-0.08699893206357956,-0.007537513971328735,0.0
67.20863342285156,-81.6190414428711,13.930488586425781,-0.43593987822532654,0.10930946469306946,-0.07754252851009369,-0.016959406435489655,0.003783418331295252
78.60415649414062,-71.12813568115234,-7.489845275878906,0.24910850822925568,0.09988623112440109,-0.04349946603178978,-0.041456326842308044,0.003783418331295252
83.6780776977539,-54.07651138305664,-29.52307891845703,0.49821701645851135,0.09423229843378067,-0.009456406347453594,-0.06783762574195862,0.003783418331295252
84.31231689453125,-33.999267578125,-50.320125579833984,0.3892320394515991,0.092347651720047,0.02458665519952774,-0.1055251955986023,0.005675127729773521
81.21389770507812,-13.838846206665039,-67.3982162475586,0.3269549310207367,0.09046300500631332,0.030260499566793442,-0.09987206012010574,0.001891709165647626
70.6293716430664,7.6316399574279785,-78.66934967041016,-0.2646777927875519,0.052770085632801056,0.060520999133586884,-0.09798768162727356,0.005675127729773521
53.49449920654297,29.43484115600586,-83.53099060058594,-0.6072019934654236,0.018846459686756134,0.07754252851009369,-0.08856578916311264,0.001891709165647626
33.71868896484375,50.520626068115234,-84.55941772460938,-0.14012353122234344,-0.013192521408200264,0.11536815017461777,-0.09421892464160919,0.003783418331295252
13.641356468200684,67.5930404663086,-81.49491882324219,-0.17126210033893585,-0.01696181297302246,0.10969430953264236,-0.08479703217744827,0.001891709165647626
-7.9539923667907715,78.73897552490234,-70.57698822021484,0.5760634541511536,-0.04334685578942299,0.10969430953264236,-0.04899384081363678,0.005675127729773521
-29.736494064331055,83.63612365722656,-53.57161331176758,0.6694791316986084,-0.07161654531955719,0.09078149497509003,-0.01884378492832184,0.001891709165647626
-50.50005340576172,84.3327407836914,-33.823768615722656,0.10898496955633163,-0.09988623112440109,0.09645534306764603,0.01507502794265747,0.005675127729773521
-67.56214904785156,81.34870910644531,-13.566904067993164,0.49821701645851135,-0.09988623112440109,0.09078149497509003,0.026381298899650574,0.001891709165647626
-78.80171203613281,70.78501892089844,7.718384265899658,-0.2802470624446869,-0.09046300500631332,0.05295587331056595,0.050878219306468964,0.003783418331295252
-83.82363891601562,53.733402252197266,29.699678421020508,-0.6072019934654236,-0.0848090648651123,0.01891281269490719,0.07725951820611954,0.0
-84.43708801269531,33.70814514160156,50.579830169677734,-0.24910850822925568,-0.08292441815137863,-0.017021531239151955,0.11306270956993103,0.001891709165647626
-81.2554931640625,13.589310646057129,67.43977355957031,-0.3425242006778717,-0.07727048546075821,-0.020804092288017273,0.11306270956993103,0.003783418331295252
-70.6501693725586,-7.870778560638428,78.69012451171875,0.2646777927875519,-0.03957756236195564,-0.04917331039905548,0.10364081710577011,0.0
-53.32814025878906,-29.673978805541992,83.34400939941406,0.5604941248893738,-0.007538583595305681,-0.06997740268707275,0.09610330313444138,0.007566836662590504
-33.37557601928711,-50.84294509887695,84.34127044677734,0.17126210033893585,0.020731104537844658,-0.09834662079811096,0.09987206012010574,0.0
-13.371025085449219,-67.91535949707031,81.31832122802734,0.21796993911266327,0.02261575125157833,-0.10212918370962143,0.09233454614877701,0.0
8.234721183776855,-78.95732116699219,70.192626953125,-0.5760634541511536,0.056539375334978104,-0.0945640578866005,0.0584157332777977,0.001891709165647626
30.048416137695312,-83.8544692993164,53.218414306640625,-0.7473255395889282,0.07727048546075821,-0.08321636915206909,0.020728163421154022,0.009458545595407486
50.739192962646484,-84.582275390625,33.564064025878906,-0.15569281578063965,0.11119411140680313,-0.08699893206357956,-0.007537513971328735,0.0
67.57254028320312,-81.4422836303711,13.452634811401367,-0.3892320394515991,0.10930946469306946,-0.07754252851009369,-0.01507502794265747,0.003783418331295252
78.72892761230469,-70.70184326171875,-7.99886417388916,0.2802470624446869,0.09988623112440109,-0.03971690684556961,-0.04334070533514023,0.001891709165647626
83.6988754272461,-53.598236083984375,-30.021709442138672,0.48264774680137634,0.09046300500631332,-0.0075651248916983604,-0.06783762574195862,0.001891709165647626
84.17715454101562,-33.385826110839844,-50.77720260620117,0.3269549310207367,0.092347651720047,0.028369218111038208,-0.10364081710577011,0.007566836662590504
81.09953308105469,-13.36056900024414,-67.75141906738281,0.3580934703350067,0.08669371157884598,0.030260499566793442,-0.10364081710577011,0.003783418331295252
70.26546478271484,8.151506423950195,-78.845947265625,-0.2958163619041443,0.05088543891906738,0.06241228058934212,-0.09798768162727356,0.005675127729773521
53.01621627807617,29.92351531982422,-83.57254791259766,-0.6539098620414734,0.01696181297302246,0.07754252851009369,-0.08479703217744827,0.003783418331295252
33.26120376586914,50.98850631713867,-84.58019256591797,-0.17126210033893585,-0.009423229843378067,0.11536815017461777,-0.09421892464160919,0.003783418331295252
13.163077354431152,67.9361572265625,-81.35987091064453,-0.18683138489723206,-0.020731104537844658,0.1115855872631073,-0.08479703217744827,0.003783418331295252
-8.473860740661621,78.91573333740234,-70.192626953125,0.5916327238082886,-0.03769291937351227,0.10969430953264236,-0.04899384081363678,0.003783418331295252
-30.2459659576416,83.64652252197266,-53.10414505004883,0.6383405327796936,-0.06973189860582352,0.09267278015613556,-0.01507502794265747,0.001891709165647626
-51.019920349121094,84.42631530761719,-33.325138092041016,0.12455425411462784,-0.09800158441066742,0.09834662079811096,0.016959406435489655,0.007566836662590504
-67.94684600830078,81.24473571777344,-13.057886123657227,0.45150917768478394,-0.09611693769693375,0.08889021724462509,0.022612541913986206,0.0
-79.04084777832031,70.493896484375,8.310507774353027,-0.3269549310207367,-0.09423229843378067,0.05295587331056595,0.050878219306468964,0.001891709165647626
-83.865234375,53.26552200317383,30.18791961669922,-0.6072019934654236,-0.08292441815137863,0.015130249783396721,0.07725951820611954,0.0
-84.41629028320312,33.198673248291016,51.026519775390625,-0.23353922367095947,-0.08103977143764496,-0.017021531239151955,0.11306270956993103,0.007566836662590504
