110kV I母_1,110kV I母_2,110kV I母_3,110kV I母_4,110kV东迁线 I回_17,110kV东迁线 I回_18,110kV东迁线 I回_19,110kV东迁线 I回_20
-27.51781463623047,-54.53231430053711,82.02363586425781,-0.015561000443994999,-0.008635000325739384,-0.1556140035390854,0.22049300372600555,0.06486599892377853
-22.62775993347168,-58.389259338378906,81.0911865234375,0.12449699640274048,-0.012958000414073467,-0.1556140035390854,0.22049300372600555,0.05621999874711037
-17.73240852355957,-62.304481506347656,80.06867218017578,0.015562999993562698,0.004333999939262867,-0.1685830056667328,0.21616999804973602,0.06486599892377853
-12.799969673156738,-65.88593292236328,78.5693359375,-0.3890489935874939,0.05188700184226036,-0.15129099786281586,0.22049300372600555,0.08215799927711487
-7.862234115600586,-69.31903076171875,76.65145874023438,-0.9103760123252869,0.0691789984703064,-0.15129099786281586,0.21184700727462769,0.10377299785614014
-2.972179889678955,-72.37068176269531,74.45278930664062,-1.618446946144104,0.09944000095129013,-0.15129099786281586,0.23346200585365295,0.177264004945755
1.6953580379486084,-75.39054107666016,71.44352722167969,-4.007214069366455,0.1729310005903244,-0.142645001411438,0.31992200016975403,0.3199230134487152
-20.76816177368164,-67.92036437988281,13.239699363708496,-136.60324096679688,4.253842830657959,-0.7565109729766846,6.415351867675781,10.24120807647705
2.368204116821289,-40.76811218261719,5.541705131530762,-54.350284576416016,4.941199779510498,-0.37176400423049927,10.180685043334961,14.525300979614258
28.842309951782227,-55.883304595947266,41.446250915527344,24.564617156982422,2.3690149784088135,-0.8429710268974304,8.576851844787598,10.15907096862793
-0.7258279919624329,-80.96403503417969,-5.361578941345215,-147.7689666748047,4.301395893096924,-0.7824490070343018,10.794550895690918,14.361026763916016
15.761548042297363,-84.4607162475586,9.557588577270508,-104.148681640625,3.6788840293884277,-0.246397003531456,11.278726577758789,14.767389297485352
43.30055236816406,-57.46210861206055,33.37739562988281,32.72688674926758,5.7452778816223145,-0.9380769729614258,14.114615440368652,19.06877326965332
28.100589752197266,-89.19183349609375,34.27275848388672,-45.868995666503906,7.072439193725586,-1.270948052406311,14.862494468688965,20.707191467285156
23.342985153198242,-63.9892463684082,14.924463272094727,-43.239017486572266,7.651721000671387,-0.5922369956970215,14.72415828704834,21.891693115234375
25.266159057617188,-50.129676818847656,24.614505767822266,-0.6925079822540283,10.085570335388184,-1.3357930183410645,16.232885360717773,25.21175765991211
11.660896301269531,-76.5243148803711,3.5814449787139893,-107.60344696044922,11.607266426086426,-2.15716290473938,16.950502395629883,26.4567813873291
30.421113967895508,-80.78390502929688,31.989320755004883,-32.99143981933594,12.73556900024414,-1.6556949615478516,18.065837860107422,29.331575393676758
31.395946502685547,-79.3216552734375,23.676759719848633,-42.5465087890625,15.55416488647461,-1.932366967201233,19.963634490966797,33.75832748413086
15.67148208618164,-75.7137222290039,9.1708345413208,-87.66852569580078,16.608976364135742,-1.5994960069656372,18.969343185424805,34.12578201293945
31.04627799987793,-52.03165817260742,20.619813919067383,-0.19452400505542755,17.949106216430664,-2.3171141147613525,19.61347007751465,35.4486198425293
28.566814422607422,-62.495208740234375,11.729768753051758,-38.920562744140625,20.35269546508789,-2.1398708820343018,19.466489791870117,37.89976119995117
31.2687931060791,-58.664756774902344,10.500633239746094,-29.832353591918945,22.125125885009766,-2.4554500579833984,18.653764724731445,38.504981994628906
39.24228286743164,-62.19852066040039,22.352258682250977,-0.9726240038871765,24.169904708862305,-2.2436230182647705,17.707027435302734,39.840789794921875
35.92043685913086,-68.27532958984375,13.08605670928955,-33.17040252685547,26.802610397338867,-2.6024320125579834,17.287696838378906,41.76884841918945
31.660846710205078,-62.54819107055664,12.27016544342041,-32.096622467041016,29.309951782226562,-2.2176849842071533,16.120487213134766,43.472110748291016
27.671451568603516,-50.25682830810547,8.895339012145996,-23.62311553955078,31.570880889892578,-2.459773063659668,15.286148071289062,44.68687057495117
25.5257625579834,-49.933650970458984,1.8013169765472412,-39.830936431884766,33.71076583862305,-2.420866012573242,13.526686668395996,45.08890914916992
