5-220kV七屯Ⅱ回线电压Ua_5,6-220kV七屯Ⅱ回线电压Ub_6,7-220kV七屯Ⅱ回线电压Uc_7,8-220kV七屯Ⅱ回线电压3Uo_8,13-220kV七屯Ⅱ回线路电流Ia_13,14-220kV七屯Ⅱ回线路电流Ib_14,15-220kV七屯Ⅱ回线路电流Ic_15,16-220kV七屯Ⅱ回线路电流3Io_16
75.98567199707031,-4.00485897064209,-70.63427734375,2.4476146697998047,-0.021580087020993233,0.021587524563074112,0.007199308834969997,0.0
73.57040405273438,0.8263994455337524,-73.59061431884766,1.3986369371414185,-0.02877344749867916,0.021587524563074112,0.007199308834969997,0.0
71.0597915649414,5.62587308883667,-76.67411041259766,0.0635744035243988,-0.02877344749867916,0.014391683973371983,0.014398617669939995,0.0
68.3902816772461,10.584270477294922,-79.75760650634766,-1.3668497800827026,-0.02877344749867916,0.028783367946743965,0.014398617669939995,0.0
65.24407958984375,15.479097366333008,-82.26890563964844,-2.6383378505706787,-0.03596680983901024,0.021587524563074112,0.014398617669939995,-0.007194661069661379
61.652950286865234,20.85069465637207,-84.55768585205078,-3.591953992843628,-0.02877344749867916,0.014391683973371983,0.014398617669939995,-0.007194661069661379
57.90292739868164,26.095151901245117,-86.24248504638672,-3.9098260402679443,-0.02877344749867916,0.007195841986685991,0.014398617669939995,-0.007194661069661379
53.803321838378906,31.2442569732666,-87.19613647460938,-3.7191028594970703,-0.02877344749867916,0.021587524563074112,0.014398617669939995,-0.007194661069661379
49.227020263671875,36.48871612548828,-87.48223876953125,-3.0515716075897217,-0.02877344749867916,0.014391683973371983,0.021597925573587418,0.0
44.682498931884766,41.47889709472656,-87.29150390625,-2.002593755722046,-0.021580087020993233,0.007195841986685991,0.021597925573587418,0.0
39.75661849975586,46.437294006347656,-86.59215545654297,-0.6675312519073486,-0.02877344749867916,0.007195841986685991,0.021597925573587418,0.0
34.38582229614258,51.30033493041992,-85.28882598876953,0.7311056852340698,-0.021580087020993233,0.0,0.021597925573587418,0.0
28.95146369934082,56.00445556640625,-84.04906463623047,1.6211473941802979,-0.02877344749867916,0.007195841986685991,0.021597925573587418,-0.007194661069661379
23.580663681030273,60.009315490722656,-82.36427307128906,2.225104331970215,-0.02877344749867916,0.007195841986685991,0.021597925573587418,-0.007194661069661379
17.860288619995117,63.95060348510742,-80.55232238769531,2.225104331970215,-0.02877344749867916,0.0,0.021597925573587418,0.0
12.584829330444336,67.35155487060547,-78.86752319335938,1.8436577320098877,-0.02877344749867916,0.0,0.021597925573587418,0.0
7.341150283813477,70.37109375,-77.21451568603516,0.8582544922828674,-0.021580087020993233,0.0,0.02879723533987999,0.0
2.129251480102539,73.29527282714844,-75.52972412109375,-0.1907232254743576,-0.021580087020993233,0.0,0.02879723533987999,0.0
-2.891968250274658,75.901611328125,-73.90850067138672,-1.3986369371414185,-0.021580087020993233,-0.007195841986685991,0.02879723533987999,0.0
-7.881408214569092,78.44438171386719,-71.87403106689453,-2.225104331970215,-0.021580087020993233,-0.007195841986685991,0.021597925573587418,0.0
-12.934407234191895,80.73287200927734,-69.33094787597656,-2.574763536453247,-0.021580087020993233,0.0,0.021597925573587418,0.0
-18.082746505737305,82.89422607421875,-66.31102752685547,-2.5111889839172363,-0.021580087020993233,-0.007195841986685991,0.02879723533987999,0.0
-23.26286506652832,84.73773193359375,-62.52818298339844,-1.7482961416244507,-0.01438672374933958,-0.007195841986685991,0.02879723533987999,0.0
-28.25230598449707,86.00911712646484,-58.204933166503906,-0.6993184685707092,-0.021580087020993233,-0.014391683973371983,0.03599654510617256,0.0
-33.209964752197266,86.93087005615234,-53.436641693115234,0.5721696615219116,-0.01438672374933958,-0.007195841986685991,0.02879723533987999,0.0
-37.97694778442383,87.2804946899414,-48.22331237792969,1.8118705749511719,-0.00719336187466979,-0.014391683973371983,0.02879723533987999,0.0
-42.68036651611328,87.08979034423828,-42.88282775878906,2.7336995601654053,-0.00719336187466979,-0.014391683973371983,0.021597925573587418,0.0
-47.4791259765625,86.64480590820312,-37.192665100097656,3.369443655014038,-0.00719336187466979,-0.021587524563074112,0.021597925573587418,-0.007194661069661379
-52.21432876586914,85.78662109375,-31.725027084350586,3.2740819454193115,-0.00719336187466979,-0.021587524563074112,0.021597925573587418,0.0
-56.568172454833984,84.45166778564453,-26.352752685546875,2.606550693511963,-0.00719336187466979,-0.021587524563074112,0.021597925573587418,0.0
-60.953792572021484,82.89422607421875,-21.075843811035156,1.4939985275268555,-0.00719336187466979,-0.021587524563074112,0.021597925573587418,0.007194661069661379
-64.735595703125,81.01893615722656,-16.18039894104004,0.1907232254743576,-0.00719336187466979,-0.021587524563074112,0.02879723533987999,0.007194661069661379
-68.0724868774414,78.92115020751953,-11.507474899291992,-1.1125521659851074,-0.00719336187466979,-0.021587524563074112,0.02879723533987999,0.0
-71.21868896484375,76.8233642578125,-6.961704254150391,-2.352252960205078,0.0,-0.021587524563074112,0.014398617669939995,0.0
-74.01531982421875,74.69380187988281,-2.3841452598571777,-2.987997055053711,0.00719336187466979,-0.021587524563074112,0.014398617669939995,0.0
-76.58949279785156,72.46887969970703,2.320568084716797,-3.146933078765869,0.00719336187466979,-0.021587524563074112,0.021597925573587418,0.0
-78.94120025634766,69.98967742919922,7.438533306121826,-2.6383378505706787,0.00719336187466979,-0.021587524563074112,0.014398617669939995,0.0
-81.2611312866211,67.2562026977539,12.93796157836914,-1.8118705749511719,0.00719336187466979,-0.021587524563074112,0.014398617669939995,0.0
-82.91368103027344,64.04595947265625,18.469179153442383,-0.6993184685707092,0.00719336187466979,-0.021587524563074112,0.014398617669939995,0.007194661069661379
-84.43911743164062,60.29537582397461,24.413646697998047,0.540382444858551,0.01438672374933958,-0.021587524563074112,0.014398617669939995,0.0
-85.5196304321289,56.258731842041016,30.10380744934082,1.4939985275268555,0.01438672374933958,-0.028783367946743965,0.007199308834969997,0.0
-85.93276977539062,51.6817512512207,35.44429397583008,2.0979554653167725,0.021580087020993233,-0.021587524563074112,0.007199308834969997,0.0
-86.21878814697266,46.850494384765625,40.657623291015625,2.225104331970215,0.01438672374933958,-0.021587524563074112,0.007199308834969997,0.0
-86.02811431884766,41.574249267578125,45.52128219604492,1.875445008277893,0.021580087020993233,-0.021587524563074112,0.007199308834969997,0.0
-85.5196304321289,36.13908386230469,50.03526306152344,1.1125521659851074,0.021580087020993233,-0.021587524563074112,0.014398617669939995,0.0
-84.693359375,30.54499626159668,54.07241439819336,-0.0317872017621994,0.021580087020993233,-0.021587524563074112,0.0,0.0
-83.54927825927734,24.982690811157227,57.95062255859375,-1.1443393230438232,0.021580087020993233,-0.021587524563074112,0.007199308834969997,0.0
-81.9920654296875,19.420387268066406,61.25663757324219,-2.2568914890289307,0.021580087020993233,-0.021587524563074112,0.007199308834969997,0.0
-75.66787719726562,13.476668357849121,58.55460739135742,-6.0395684242248535,-0.3380880057811737,-0.014391683973371983,0.3887626826763153,0.028778644278645515
-68.19960021972656,8.391133308410645,57.4420051574707,-3.8462514877319336,-0.726529598236084,-0.028783367946743965,0.7631267309188843,0.007194661069661379
-62.92414474487305,3.3055977821350098,58.61818313598633,-1.7165089845657349,-1.0861977338790894,-0.014391683973371983,1.1086934804916382,0.0
-55.23341751098633,-0.6674764752388,54.326725006103516,-1.875445008277893,-1.4602525234222412,-0.007195841986685991,1.4686589241027832,0.007194661069661379
-49.640159606933594,-5.943719387054443,54.040626525878906,-2.4476146697998047,-1.8055338859558105,-0.007195841986685991,1.8358237743377686,0.014389322139322758
-48.4007453918457,-10.743192672729492,57.4420051574707,-3.0833587646484375,-2.1364285945892334,-0.014391683973371983,2.195789098739624,0.04316796734929085
-44.74605941772461,-15.987650871276855,58.77712631225586,-2.956209897994995,-2.4745166301727295,-0.007195841986685991,2.5197579860687256,0.04316796734929085
-36.86465072631836,-21.708877563476562,59.19038009643555,1.5893601179122925,-2.7982177734375,0.0,2.8293282985687256,0.021583983674645424
-32.16122817993164,-26.349430084228516,60.36655807495117,3.591953992843628,-3.10033917427063,0.007195841986685991,3.1388986110687256,0.04316796734929085
-29.650619506835938,-31.530317306518555,63.481842041015625,4.100549221038818,-3.388073444366455,-0.007195841986685991,3.4556682109832764,0.04316796734929085
-25.106098175048828,-37.25154495239258,63.640785217285156,2.352252960205078,-3.6758079528808594,0.0,3.736441135406494,0.05036262795329094
-23.072187423706055,-42.33708190917969,65.89777374267578,1.2079137563705444,-3.949155807495117,0.007195841986685991,4.01001501083374,0.05755728855729103
-19.036142349243164,-47.29547882080078,67.83688354492188,2.797273874282837,-4.2368903160095215,0.014391683973371983,4.261990547180176,0.04316796734929085
