1-220kVⅠ段母线电压Ua_1,2-220kVⅠ段母线电压Ub_2,3-220kVⅠ段母线电压Uc_3,4-220kVⅠ段母线电压3Uo_4,13-220kV普开Ⅰ线路电流Ia_13,14-220kV普开Ⅰ线路电流Ib_14,15-220kV普开Ⅰ线路电流Ic_15,16-220kV普开Ⅰ线路电流3Io_16
-46.01563262939453,84.60108184814453,-38.70596694946289,-0.3169468343257904,0.028723781928420067,-0.035822056233882904,0.014380025677382946,-0.0071837627328932285
-50.27398681640625,84.18901062011719,-34.01433563232422,-0.2852521538734436,0.03590472787618637,-0.035822056233882904,0.014380025677382946,-0.0071837627328932285
-54.468780517578125,83.74524688720703,-29.100801467895508,0.0316946841776371,0.028723781928420067,-0.035822056233882904,0.007190012838691473,-0.0071837627328932285
-58.758914947509766,82.7943115234375,-23.90196418762207,0.0633893683552742,0.03590472787618637,-0.035822056233882904,0.0,0.0
-62.540584564208984,81.14603424072266,-18.48122787475586,0.0633893683552742,0.043085671961307526,-0.035822056233882904,-0.007190012838691473,-0.0071837627328932285
-65.68668365478516,79.11738586425781,-13.314091682434082,0.0316946841776371,0.03590472787618637,-0.028657644987106323,-0.007190012838691473,-0.0071837627328932285
-68.73744201660156,77.24722290039062,-8.242056846618652,0.3486415147781372,0.043085671961307526,-0.028657644987106323,-0.007190012838691473,-0.0071837627328932285
-72.20132446289062,74.9649887084961,-2.789619207382202,-0.0633893683552742,0.05026661604642868,-0.028657644987106323,-0.014380025677382946,0.0
-75.09319305419922,72.17559814453125,2.662818431854248,-0.4120309054851532,0.05026661604642868,-0.021493233740329742,-0.014380025677382946,0.0
-77.28592681884766,69.06922149658203,7.798254013061523,-0.887451171875,0.043085671961307526,-0.021493233740329742,-0.02157003991305828,-0.0071837627328932285
-79.16087341308594,65.86775970458984,12.711788177490234,-1.0459245443344116,0.043085671961307526,-0.028657644987106323,-0.02157003991305828,-0.0071837627328932285
-81.16293334960938,62.53950500488281,17.942323684692383,-1.2043980360031128,0.05026661604642868,-0.014328822493553162,-0.028760051354765892,0.0
-82.59297943115234,58.70408630371094,23.17285919189453,-1.2677873373031616,0.043085671961307526,-0.014328822493553162,-0.028760051354765892,-0.0071837627328932285
-83.16499328613281,54.48829650878906,27.99129295349121,-1.1727032661437988,0.05026661604642868,-0.014328822493553162,-0.02157003991305828,-0.0071837627328932285
-83.76879119873047,50.335899353027344,32.90482711791992,-0.8240618109703064,0.05026661604642868,-0.014328822493553162,-0.03595006465911865,0.0
-84.46792602539062,46.15180587768555,37.818359375,-0.887451171875,0.05026661604642868,0.0,-0.03595006465911865,0.0
-84.65859985351562,41.682437896728516,42.478294372558594,-0.6972830295562744,0.05026661604642868,-0.007164411246776581,-0.04314007982611656,-0.0071837627328932285
-84.40436553955078,36.9594841003418,46.9797248840332,-0.760672390460968,0.057447563856840134,-0.007164411246776581,-0.04314007982611656,-0.0071837627328932285
-83.95946502685547,32.23653030395508,51.322654724121094,-0.5705043077468872,0.05026661604642868,0.0,-0.04314007982611656,0.0
-25.518339157104492,25.072856903076172,3.550424575805664,7.0679144859313965,-0.12207607179880142,0.0,0.12223022431135178,0.0
-11.694581031799316,20.857067108154297,-6.7521467208862305,4.247087478637695,-0.11489512771368027,0.0,0.11504020541906357,-0.0071837627328932285
-29.4271240234375,16.51448631286621,15.025903701782227,2.503880023956299,-0.14361891150474548,0.007164411246776581,0.15099027752876282,-0.0071837627328932285
-18.558792114257812,9.350812911987305,4.469730854034424,-7.606724262237549,-0.22260931134223938,0.0,0.22289040684700012,0.0
1.0169200897216797,2.5675113201141357,-6.657045841217041,-5.356401443481445,-0.3015997111797333,0.007164411246776581,0.2947905361652374,-0.0071837627328932285
8.643820762634277,-1.4580928087234497,-7.6397528648376465,-0.7923671007156372,-0.2656949758529663,0.007164411246776581,0.2588404715061188,0.0
-24.62853240966797,-6.339533805847168,27.5474910736084,-5.356401443481445,-0.35186633467674255,0.014328822493553162,0.3379306197166443,-0.0071837627328932285
-2.5740790367126465,-11.791533470153809,15.152704238891602,1.4579554796218872,-0.4883042871952057,0.007164411246776581,0.4889208972454071,-0.0071837627328932285
12.90217399597168,-15.02469539642334,4.913534164428711,5.32470703125,-0.45958051085472107,0.014328822493553162,0.44578081369400024,0.0
-25.67723274230957,-21.20574188232422,45.07771301269531,-3.2962472438812256,-0.49548524618148804,0.021493233740329742,0.4817308783531189,0.0
-5.6248393058776855,-26.62604331970215,31.06621551513672,-1.8065969944000244,-0.6031994223594666,0.028657644987106323,0.5823910236358643,0.0071837627328932285
12.77505874633789,-32.0146484375,18.82992935180664,-0.760672390460968,-0.6031994223594666,0.028657644987106323,0.5895810723304749,-0.0071837627328932285
4.989264011383057,-33.0606689453125,34.363037109375,10.744498252868652,-0.6031994223594666,0.028657644987106323,0.5752010345458984,-0.0071837627328932285
-0.9215838313102722,-40.79490280151367,46.187217712402344,7.987060546875,-0.6821898221969604,0.021493233740329742,0.668671190738678,0.0
17.60542869567871,-44.82050704956055,25.169973373413086,-3.391331195831299,-0.7755420804023743,0.021493233740329742,0.7549513578414917,0.0
34.06682205200195,-50.209110260009766,13.12389087677002,-5.229622840881348,-0.7539992928504944,0.035822056233882904,0.7261913418769836,0.0
11.440350532531738,-54.23471450805664,39.02296829223633,-6.6558837890625,-0.7468183040618896,0.035822056233882904,0.7261913418769836,-0.014367525465786457
19.385038375854492,-57.911643981933594,37.437957763671875,-1.77490234375,-0.8186277747154236,0.035822056233882904,0.7909014225006104,0.0
35.3697509765625,-61.39838790893555,24.504268646240234,-2.503880023956299,-0.8114468455314636,0.028657644987106323,0.7837114334106445,-0.0071837627328932285
17.986774444580078,-64.5047607421875,46.63102340698242,0.0,-0.7970849275588989,0.035822056233882904,0.7621414065361023,-0.0071837627328932285
17.7325439453125,-67.48433685302734,51.35435485839844,3.0109949111938477,-0.8473515510559082,0.028657644987106323,0.8340415358543396,0.0
31.52452278137207,-69.82996368408203,40.57627868652344,4.152003765106201,-0.8976181745529175,0.042986467480659485,0.8628015518188477,0.0
35.2744140625,-74.93328857421875,41.90768814086914,3.6448886394500732,-0.8760753273963928,0.035822056233882904,0.8412315249443054,-0.014367525465786457
24.78742790222168,-75.59894561767578,52.17856216430664,2.44049072265625,-0.8760753273963928,0.042986467480659485,0.8412315249443054,0.0
31.905868530273438,-79.02229309082031,45.07771301269531,-3.5181100368499756,-0.9119800925254822,0.042986467480659485,0.8771815896034241,-0.0071837627328932285
46.90543746948242,-79.11738586425781,30.02010726928711,-3.708277940750122,-0.8904372453689575,0.050150878727436066,0.8484215140342712,-0.0071837627328932285
33.62192153930664,-80.86075592041016,45.616615295410156,-3.042689561843872,-0.8617134690284729,0.042986467480659485,0.8196614980697632,-0.0071837627328932285
30.094478607177734,-80.3218994140625,50.530147552490234,0.5705043077468872,-0.8976181745529175,0.042986467480659485,0.8628015518188477,0.0
44.52203369140625,-80.86075592041016,36.296749114990234,0.095084048807621,-0.9191610217094421,0.050150878727436066,0.8699916005134583,0.0
40.61324691772461,-81.748291015625,39.18146896362305,-3.4547204971313477,-0.8904372453689575,0.057315289974212646,0.826851487159729,0.0
32.73211669921875,-83.1746826171875,48.78663635253906,-2.9793002605438232,-0.8688943982124329,0.057315289974212646,0.8196614980697632,-0.0071837627328932285
36.48200988769531,-83.49166107177734,46.25061798095703,-1.1727032661437988,-0.8904372453689575,0.06447970122098923,0.8340415358543396,-0.0071837627328932285
43.88645553588867,-81.55810546875,39.81547546386719,3.6765832901000977,-0.8617134690284729,0.06447970122098923,0.8052814602851868,0.0
35.592201232910156,-80.82905578613281,47.45522689819336,3.708277940750122,-0.8329896926879883,0.057315289974212646,0.7693313956260681,-0.0071837627328932285
32.827449798583984,-79.84642791748047,47.867332458496094,1.4262608289718628,-0.8473515510559082,0.07164411246776581,0.7837114334106445,0.0
44.42669677734375,-78.70531463623047,34.68003845214844,0.760672390460968,-0.8401706218719482,0.07164411246776581,0.7693313956260681,0.0
40.42257308959961,-76.45478057861328,35.56764602661133,-0.7923671007156372,-0.789903998374939,0.07164411246776581,0.7261913418769836,-0.0071837627328932285
32.98634338378906,-74.9649887084961,40.544578552246094,-2.5355746746063232,-0.7755420804023743,0.07164411246776581,0.7118113040924072,0.0
38.992530822753906,-72.9046401977539,31.193016052246094,-4.65911865234375,-0.7611802220344543,0.07164411246776581,0.7046212553977966,-0.0071837627328932285
41.534828186035156,-70.36882781982422,26.659883499145508,-3.835056781768799,-0.718094527721405,0.07164411246776581,0.6542912125587463,0.0
32.954566955566406,-66.3115234375,33.190128326416016,-0.3486415147781372,-0.6750088930130005,0.07164411246776581,0.6039611101150513,-0.0071837627328932285
28.187753677368164,-63.363643646240234,35.75784683227539,0.982535183429718,-0.6606469750404358,0.06447970122098923,0.5967710614204407,-0.0071837627328932285
34.82951354980469,-59.55992126464844,25.67717742919922,1.6481236219406128,-0.6391041278839111,0.057315289974212646,0.5823910236358643,0.0
32.223655700683594,-55.81959533691406,24.757871627807617,1.9016810655593872,-0.5744756460189819,0.06447970122098923,0.5176809430122375,0.0
24.151851654052734,-51.95248031616211,27.832792282104492,0.0316946841776371,-0.5313899517059326,0.057315289974212646,0.4817308783531189,-0.0071837627328932285
29.077558517456055,-48.40234375,19.178632736206055,-0.190168097615242,-0.509847104549408,0.057315289974212646,0.45297083258628845,0.0071837627328932285
30.253372192382812,-44.1231575012207,13.916396141052246,0.0633893683552742,-0.44521862268447876,0.050150878727436066,0.3954507112503052,0.0
22.78536605834961,-38.829647064208984,16.801116943359375,1.2677873373031616,-0.3949519991874695,0.050150878727436066,0.3523106276988983,-0.0071837627328932285
21.037534713745117,-34.74064636230469,13.028790473937988,-1.1727032661437988,-0.3590472638607025,0.042986467480659485,0.31636056303977966,0.0
24.501419067382812,-30.429763793945312,4.596531867980957,-2.3137118816375732,-0.30878064036369324,0.042986467480659485,0.266030490398407,0.0
20.433738708496094,-26.182275772094727,4.43803071975708,-2.3454065322875977,-0.22979025542736053,0.035822056233882904,0.2013203650712967,0.0
12.425492286682129,-20.761974334716797,7.608052730560303,-1.3311767578125,-0.1867045760154724,0.028657644987106323,0.15099027752876282,0.0071837627328932285
15.285579681396484,-16.039020538330078,0.28530198335647583,-0.8557564616203308,-0.14361891150474548,0.028657644987106323,0.11504020541906357,0.0
16.238943099975586,-10.396835327148438,-5.008634567260742,1.521344780921936,-0.07180945575237274,0.028657644987106323,0.05033009126782417,0.0
8.3895902633667,-5.483696937561035,-1.553310751914978,2.282017230987549,-0.014361890964210033,0.021493233740329742,-0.014380025677382946,-0.0071837627328932285
7.023104190826416,-0.12679068744182587,-5.452437877655029,2.5355746746063232,0.021542835980653763,0.021493233740329742,-0.04314007982611656,0.0
9.438289642333984,4.310883045196533,-13.504293441772461,0.4754202663898468,0.0789903998374939,0.014328822493553162,-0.09347017109394073,0.0071837627328932285
6.419308185577393,9.224021911621094,-15.850109100341797,-0.4120309054851532,0.14361891150474548,0.021493233740329742,-0.15099027752876282,0.0
1.4300438165664673,13.946974754333496,-16.642614364624023,-2.2186279296875,0.19388552010059357,0.014328822493553162,-0.2085103839635849,0.0
2.542300224304199,18.638229370117188,-22.570556640625,-2.4087960720062256,0.24415214359760284,0.007164411246776581,-0.24446044862270355,0.0
1.9067251682281494,23.551368713378906,-26.24778175354004,-1.4262608289718628,0.30878064036369324,0.007164411246776581,-0.30198055505752563,0.0
-5.815511703491211,28.908275604248047,-22.98265838623047,0.0633893683552742,0.3590472638607025,0.0,-0.36669066548347473,0.0071837627328932285
-8.198918342590332,34.138389587402344,-25.835678100585938,0.1267787367105484,0.38777104020118713,-0.007164411246776581,-0.38826069235801697,0.0
-6.864210605621338,38.25908660888672,-31.51001739501953,-0.22186279296875,0.43085673451423645,0.0,-0.43140077590942383,0.0
-12.361934661865234,43.26731872558594,-30.84431266784668,0.0316946841776371,0.48112332820892334,-0.007164411246776581,-0.4745408594608307,-0.0071837627328932285
-17.541872024536133,48.085365295410156,-30.305408477783203,0.3486415147781372,0.5170280933380127,-0.007164411246776581,-0.510490894317627,-0.0071837627328932285
-16.9698543548584,52.39624786376953,-35.282344818115234,0.190168097615242,0.5529327988624573,0.0,-0.5464409589767456,0.0071837627328932285
-18.018552780151367,56.99241256713867,-38.10366439819336,1.4579554796218872,0.5888375043869019,-0.014328822493553162,-0.5823910236358643,0.0071837627328932285
-23.961179733276367,61.30329513549805,-36.45525360107422,1.4262608289718628,0.6247422695159912,-0.014328822493553162,-0.6183410882949829,0.0
-26.058576583862305,64.5047607421875,-38.19876480102539,0.4437255859375,0.6391041278839111,-0.014328822493553162,-0.6255311369895935,0.0
-24.914541244506836,67.04057312011719,-42.668495178222656,-0.9191458225250244,0.6678279042243958,-0.014328822493553162,-0.6471011638641357,0.0
-29.363567352294922,70.24203491210938,-41.84428787231445,-1.6798182725906372,0.6893707513809204,-0.021493233740329742,-0.668671190738678,0.0
-32.79567337036133,72.46087646484375,-40.57627868652344,-1.5847342014312744,0.7037326693534851,-0.014328822493553162,-0.6830512285232544,0.0
-31.46096420288086,74.64801025390625,-43.65120315551758,-0.7923671007156372,0.7109135985374451,-0.014328822493553162,-0.690241277217865,0.0
-32.954566955566406,76.83515167236328,-43.492698669433594,0.66558837890625,0.7324564456939697,-0.021493233740329742,-0.7046212553977966,0.0
-37.2764778137207,79.05398559570312,-40.67137908935547,1.8699864149093628,0.7396373748779297,-0.021493233740329742,-0.7118113040924072,0.0
-37.59426498413086,80.10001373291016,-41.65408706665039,1.55303955078125,0.7324564456939697,-0.028657644987106323,-0.6974312663078308,0.0
-36.10066223144531,80.987548828125,-44.475406646728516,0.7289777398109436,0.725275456905365,-0.028657644987106323,-0.6974312663078308,0.0
-38.32517623901367,81.39962005615234,-42.985496520996094,0.0633893683552742,0.7324564456939697,-0.035822056233882904,-0.6974312663078308,0.0071837627328932285
-40.45435333251953,81.748291015625,-41.55898666381836,-0.5388096570968628,0.718094527721405,-0.021493233740329742,-0.690241277217865,0.0
-38.070945739746094,81.43131256103516,-43.68290328979492,-0.5388096570968628,0.7109135985374451,-0.028657644987106323,-0.6758612394332886,0.0
