1-110kVⅠ段母线电压Ua_1,2-110kVⅠ段母线电压Ub_2,3-110kVⅠ段母线电压Uc_3,4-110kVⅠ段母线电压3Uo_4,25-110kV朋勒T 132线路电流Ia_25,26-110kV朋勒T 132线路电流Ib_26,27-110kV朋勒T 132线路电流Ic_27,28-110kV朋勒T 132线路电流3Io_28
84.12910461425781,-53.31636428833008,-30.53688621520996,0.507148802280426,0.22317558526992798,-0.13656838238239288,-0.0864325612783432,0.0
84.95608520507812,-49.322391510009766,-35.35683059692383,0.4754520058631897,0.22317558526992798,-0.12938058376312256,-0.10083799064159393,0.0
84.95608520507812,-45.01144027709961,-39.76454544067383,0.3803615868091583,0.22317558526992798,-0.1078171506524086,-0.11524342000484467,0.007200772408396006
84.89247131347656,-40.415199279785156,-44.23567581176758,0.3803615868091583,0.22317558526992798,-0.10062933713197708,-0.1296488493680954,0.007200772408396006
84.89247131347656,-35.59707260131836,-49.150753021240234,0.2218775898218155,0.22317558526992798,-0.08625371754169464,-0.14405427873134613,0.0
84.00187683105469,-30.58875846862793,-53.17794418334961,0.443755179643631,0.22317558526992798,-0.0718780979514122,-0.1512569934129715,0.0
82.92044830322266,-25.61214256286621,-57.04658126831055,0.3803615868091583,0.21597637236118317,-0.06469029188156128,-0.15845970809459686,0.007200772408396006
81.45732879638672,-20.286846160888672,-61.010353088378906,0.19018079340457916,0.21597637236118317,-0.05031466856598854,-0.1728651225566864,0.0
79.70795440673828,-14.612868309020996,-64.78385925292969,0.3803615868091583,0.20877715945243835,-0.02875123918056488,-0.18727055191993713,0.0
77.76773834228516,-9.350967407226562,-68.3036880493164,0.15848399698734283,0.20877715945243835,-0.01437561959028244,-0.18727055191993713,0.0
75.41403198242188,-4.025671005249023,-71.25273895263672,0.06339360028505325,0.20157794654369354,-0.00718780979514122,-0.1944732666015625,0.0
72.77406311035156,1.5532115697860718,-74.23348999023438,0.06339360028505325,0.18717952072620392,0.01437561959028244,-0.20167598128318787,0.0
69.68879699707031,6.973603248596191,-76.86543273925781,-0.443755179643631,0.1799803078174591,0.02875123918056488,-0.20887869596481323,0.0
66.69895935058594,12.235504150390625,-79.11685943603516,-0.443755179643631,0.16558188199996948,0.04312685877084732,-0.2160814106464386,-0.007200772408396006
63.64550018310547,17.3706111907959,-81.24143981933594,-0.507148802280426,0.15838266909122467,0.06469029188156128,-0.22328412532806396,0.0
59.73325729370117,22.410625457763672,-82.41471099853516,-0.5705423951148987,0.15118345618247986,0.0718780979514122,-0.22328412532806396,0.0
