110kV I母电压A相_1,110kV I母电压B相_2,110kV I母电压C相_3,110kV I母电压3U0_4,110kV响平格凤线194A相_9,110kV响平格凤线194B相_10,110kV响平格凤线194C相_11,110kV响平格凤线1943I0_12
-83.72077941894531,35.28783416748047,48.34249496459961,0.09343799948692322,1.235437035560608,-0.03702399879693985,-1.1662559509277344,0.0
-80.87093353271484,15.908620834350586,64.66107177734375,-0.38932499289512634,1.0496569871902466,0.18512000143527985,-1.2217919826507568,0.018549999222159386
-70.75553894042969,-7.02431583404541,77.75751495361328,0.14015699923038483,0.6502299904823303,0.5368480086326599,-1.2125359773635864,0.027824999764561653
-56.12006378173828,-27.016599655151367,83.64051818847656,0.9966719746589661,0.26938098669052124,0.7127119898796082,-0.9903920292854309,0.018549999222159386
-37.27766799926758,-47.92329025268555,84.99173736572266,-0.2958869934082031,-0.16720199584960938,0.9441120028495789,-0.8145279884338379,0.03709999844431877
-17.328739166259766,-63.61370086669922,81.239501953125,0.7007849812507629,-0.39013800024986267,0.9996479749679565,-0.6479200124740601,0.03709999844431877
2.9020419120788574,-74.47229766845703,71.54190063476562,0.14015699923038483,-0.8452990055084229,1.147744059562683,-0.32396000623703003,0.03709999844431877
24.510772705078125,-81.2056655883789,56.304298400878906,-0.49833598732948303,-1.3004599809646606,1.2403039932250977,0.03702399879693985,0.04637499898672104
49.000667572021484,-85.4451904296875,36.43096923828125,0.10901100188493729,-1.356194019317627,0.9163439869880676,0.41651999950408936,0.04637499898672104
62.76970672607422,-79.03394317626953,16.069124221801758,-0.23359499871730804,-1.46766197681427,0.8145279884338379,0.6479200124740601,0.055649999529123306
75.87065124511719,-71.0224838256836,-4.677299976348877,0.32703301310539246,-1.6813089847564697,0.6571760177612305,0.9811360239982605,0.03709999844431877
84.6185302734375,-56.059444427490234,-27.980648040771484,0.9343799948692322,-1.4212169647216797,0.32396000623703003,1.1107200384140015,0.027824999764561653
83.39717102050781,-35.059234619140625,-48.39446258544922,-0.10901100188493729,-1.1611249446868896,-0.027767999097704887,1.203279972076416,0.009274999611079693
80.85005187988281,-15.929403305053711,-64.74422454833984,0.3114599883556366,-0.86387699842453,-0.25916799902915955,1.1384880542755127,-0.009274999611079693
70.87036895751953,7.107443809509277,-78.1524887084961,-0.17130300402641296,-0.5944960117340088,-0.5831279754638672,1.1940239667892456,-0.018549999222159386
56.412357330322266,27.525758743286133,-84.75267791748047,-1.0433909893035889,-0.33440399169921875,-0.8515520095825195,1.2217919826507568,-0.018549999222159386
37.17327880859375,47.68429946899414,-84.8877944946289,0.3426060080528259,0.018578000366687775,-1.008903980255127,1.0459280014038086,-0.009274999611079693
17.307861328125,63.36431884765625,-81.30186462402344,-0.669638991355896,0.306537002325058,-0.9811360239982605,0.7219679951667786,-0.03709999844431877
-3.1003830432891846,74.25408935546875,-71.58348083496094,-0.3581790030002594,0.7895650267601013,-1.055184006690979,0.27768000960350037,-0.03709999844431877
-24.594284057617188,80.99784851074219,-56.387451171875,0.32703301310539246,1.3004599809646606,-1.249559998512268,-0.04628000035881996,-0.018549999222159386
-49.334712982177734,85.45558166503906,-36.534908294677734,-0.32703301310539246,1.4397950172424316,-1.0459280014038086,-0.3702400028705597,-0.018549999222159386
-62.373023986816406,78.3377456665039,-15.88203239440918,0.3426060080528259,1.4490840435028076,-0.8608080148696899,-0.5553600192070007,0.0
-75.73494720458984,70.50293731689453,4.708481788635254,-0.638493001461029,1.5605520009994507,-0.6386640071868896,-0.8978319764137268,-0.018549999222159386
-85.3701400756836,55.955535888671875,28.729015350341797,-0.9188070297241211,1.458372950553894,-0.2869360148906708,-1.156999945640564,0.018549999222159386
-83.69990539550781,34.830631256103516,48.6439208984375,-0.12458399683237076,1.2447259426116943,0.027767999097704887,-1.2958400249481201,0.03709999844431877
-80.76654052734375,15.71119213104248,64.55713653564453,-0.7319309711456299,0.9753450155258179,0.27768000960350037,-1.2588160037994385,0.018549999222159386
-35.94147872924805,21.33272361755371,105.01058197021484,155.90130615234375,0.7709869742393494,0.6201519966125488,-1.0274159908294678,-0.33390000462532043
-30.356611251831055,-26.06062889099121,71.2300796508789,24.667631149291992,-5.814914226531982,0.6756880283355713,5.572112083435059,-0.4359250068664551
-19.19732093811035,-40.47294616699219,71.58348083496094,20.073596954345703,-10.422258377075195,0.09256000071763992,13.384176254272461,-2.9865500926971436
-7.714420795440674,-57.19206237792969,68.36133575439453,6.073470115661621,-14.147147178649902,-0.8885759711265564,19.474624633789062,-4.340700149536133
10.376365661621094,-70.1600341796875,54.277469635009766,-9.437237739562988,-15.754143714904785,-1.4717040061950684,24.1951847076416,-6.872775077819824
26.932619094848633,-76.9141845703125,48.66470718383789,-2.055635929107666,-15.540496826171875,-2.6657280921936035,27.508832931518555,-9.172974586486816
42.57024383544922,-81.7459945678711,33.12567901611328,-10.340472221374512,-12.902420997619629,-3.822727918624878,28.526992797851562,-11.68649959564209
52.56036376953125,-74.74246215820312,20.5593318939209,-2.69412899017334,-8.796683311462402,-4.998239994049072,27.730976104736328,-13.829025268554688
60.692344665527344,-67.8116683959961,4.1783881187438965,-4.96778678894043,-3.6041319370269775,-6.321847915649414,25.416976928710938,-15.331575393676758
63.16638946533203,-51.45623016357422,-13.241955757141113,-2.787566900253296,2.145759105682373,-7.247447967529297,21.56648063659668,-16.314725875854492
64.48170471191406,-35.59956741333008,-28.47956085205078,0.638493001461029,8.397255897521973,-7.96941614151001,16.188743591308594,-16.481674194335938
60.034690856933594,-15.835884094238281,-44.75656509399414,-1.027817964553833,14.685909271240234,-8.247096061706543,9.607728004455566,-15.934450149536133
54.460262298583984,3.8550610542297363,-56.62651062011719,2.990015983581543,20.733047485351562,-8.061976432800293,2.1381359100341797,-14.68232536315918
42.298828125,23.31740379333496,-64.85855865478516,1.4015699625015259,25.79555320739746,-7.340007781982422,-5.535088062286377,-12.808774948120117
25.909597396850586,43.018741607666016,-67.09326934814453,3.3637681007385254,29.873424530029297,-6.451432228088379,-12.88435173034668,-10.3972749710083
10.021439552307129,56.973854064941406,-64.88973999023438,3.908823013305664,32.2978515625,-5.322199821472168,-19.35429573059082,-7.484924793243408
-5.407402038574219,69.2352294921875,-60.804901123046875,5.450550079345703,33.022396087646484,-4.1744561195373535,-24.435840606689453,-4.247950077056885
-24.792625427246094,76.57128143310547,-48.467220306396484,5.9177398681640625,31.694068908691406,-2.832335948944092,-27.666183471679688,-1.0202499628067017
-41.44282913208008,78.80534362792969,-33.92601776123047,6.182480812072754,28.07135772705078,-1.1292320489883423,-29.04532814025879,2.2260000705718994
-51.756561279296875,73.33967590332031,-19.031414031982422,4.656326770782471,22.99027442932129,0.4350320100784302,-28.360383987426758,5.064149856567383
-60.50444412231445,65.52564239501953,-2.515347957611084,4.531743049621582,16.71091079711914,2.008552074432373,-26.037128448486328,7.410725116729736
-63.928436279296875,50.86394500732422,14.208598136901855,2.258085012435913,9.641982078552246,3.3691840171813965,-22.00151252746582,9.052399635314941
-62.52960968017578,33.91622543334961,29.39423179626465,1.5105810165405273,2.3501169681549072,4.378087997436523,-16.568239212036133,9.868599891662598
-56.558502197265625,14.277234077453613,42.26200485229492,0.09343799948692322,-4.579476833343506,4.813119888305664,-9.987223625183105,9.794400215148926
-50.53519821166992,-5.216281890869141,54.98426055908203,-1.1524020433425903,-11.230401039123535,4.942704200744629,-2.6379599571228027,9.006025314331055
-38.53034973144531,-24.51236915588379,62.27045440673828,-1.1524020433425903,-16.961713790893555,4.711304187774658,4.766839981079102,7.512750148773193
-24.31243133544922,-43.60063552856445,66.07466125488281,-3.0523080825805664,-21.34612274169922,4.10040807723999,11.755120277404785,5.500074863433838
-10.209342002868652,-57.46223068237305,65.50299072265625,-3.5662169456481934,-24.104955673217773,3.2673680782318115,17.83631134033203,2.9587249755859375
5.146427154541016,-69.66126251220703,61.563663482666016,-4.812057018280029,-25.43328285217285,2.3602800369262695,22.94562339782715,0.07419999688863754
25.011844635009766,-77.84937286376953,49.652137756347656,-5.3103928565979,-24.755184173583984,1.1107200384140015,26.47216033935547,-2.8659749031066895
41.11922073364258,-79.24176788330078,34.53926086425781,-6.089043140411377,-22.00564193725586,-0.42577600479125977,28.184520721435547,-5.778325080871582
52.570804595947266,-73.81766510009766,18.97944450378418,-3.7686660289764404,-17.63981056213379,-1.9252480268478394,27.916095733642578,-8.282574653625488
61.80931854248047,-66.48162078857422,2.0164361000061035,-4.609608173370361,-11.778451919555664,-3.517280101776123,25.722423553466797,-10.33234977722168
66.2145767211914,-51.91343688964844,-15.185633659362793,-1.6195919513702393,-4.978903770446777,-4.813119888305664,21.492431640625,-11.612299919128418
63.615264892578125,-34.976104736328125,-29.529354095458984,-1.5728729963302612,2.2665159702301025,-5.627647876739502,15.661151885986328,-12.159524917602539
59.97205352783203,-15.534544944763184,-44.1329231262207,0.4516170024871826,9.23326587677002,-5.905327796936035,8.700639724731445,-11.927650451660156
50.99451446533203,4.779860019683838,-55.32726287841797,0.7630770206451416,15.651965141296387,-5.914584159851074,1.2680720090866089,-10.916674613952637
