17-110kV_II母Ua_17,18-110kV_II母Ub_18,19-110kV_II母Uc_19,20-110kV_II母3Uo_20,37-110kV新河II回线Ia_37,38-110kV新河II回线Ib_38,39-110kV新河II回线Ic_39,40-110kV新河II回线3Io_40
76.04743194580078,-5.500774383544922,-69.98725891113281,0.062155645340681076,0.39710551500320435,0.03453091159462929,-0.43163642287254333,0.0
73.56120300292969,-0.12431129068136215,-72.93965148925781,-0.15538911521434784,0.37984004616737366,0.05179636925458908,-0.43163642287254333,-0.017265455797314644
70.79528045654297,5.252151966094971,-75.67449951171875,-0.3107782304286957,0.36257457733154297,0.08632728457450867,-0.43163642287254333,-0.017265455797314644
67.74964904785156,10.566459655761719,-78.06748962402344,-0.43508949875831604,0.34530913829803467,0.10359273850917816,-0.4661673307418823,-0.03453091159462929
64.45540618896484,15.880766868591309,-80.05647277832031,-0.4972451627254486,0.293512761592865,0.15538911521434784,-0.4661673307418823,-0.017265455797314644
60.912532806396484,21.10184097290039,-81.70359802246094,-0.4661673307418823,0.293512761592865,0.17265456914901733,-0.4661673307418823,0.0
57.05887985229492,26.198604583740234,-83.0399398803711,-0.43508949875831604,0.258981853723526,0.20718547701835632,-0.4661673307418823,-0.03453091159462929
53.01876449584961,31.233211517333984,-83.97227478027344,-0.43508949875831604,0.258981853723526,0.20718547701835632,-0.483432799577713,0.0
48.605712890625,36.14350891113281,-84.53167724609375,-0.40401169657707214,0.20718547701835632,0.2417163997888565,-0.483432799577713,-0.017265455797314644
44.06835174560547,40.898414611816406,-84.7181396484375,-0.37293386459350586,0.18992002308368683,0.2762472927570343,-0.483432799577713,-0.03453091159462929
39.34452438354492,45.591163635253906,-84.59383392333984,-0.3418560326099396,0.15538911521434784,0.3107782304286957,-0.4661673307418823,0.0
34.49638366699219,49.94205856323242,-84.22090148925781,-0.3107782304286957,0.15538911521434784,0.3107782304286957,-0.4661673307418823,0.0
29.648242950439453,54.23080062866211,-83.53718566894531,-0.3107782304286957,0.12085819989442825,0.328043669462204,-0.483432799577713,-0.03453091159462929
24.644712448120117,58.1466064453125,-82.54269409179688,-0.2486225813627243,0.12085819989442825,0.34530913829803467,-0.4661673307418823,-0.03453091159462929
19.641183853149414,61.9380989074707,-81.26850128173828,-0.18646693229675293,0.05179636925458908,0.36257457733154297,-0.4661673307418823,-0.017265455797314644
14.48226547241211,65.41881561279297,-79.62138366699219,-0.15538911521434784,0.05179636925458908,0.41437095403671265,-0.4661673307418823,0.0
9.167957305908203,68.77522277832031,-77.6634750366211,0.0,0.017265455797314644,0.41437095403671265,-0.43163642287254333,-0.03453091159462929
3.853649854660034,71.85192108154297,-75.3947982788086,0.062155645340681076,-0.017265455797314644,0.43163642287254333,-0.43163642287254333,-0.03453091159462929
