220kV I母电压A相_1,220kV I母电压B相_2,220kV I母电压C相_3,220kV I母电压3U0_4,虹花I回线A相_25,虹花I回线B相_26,虹花I回线C相_27,虹花I回线3I0_28
0.9616760015487671,88.3470687866211,-50.51551055908203,69.08626556396484,38.45539855957031,1.1542320251464844,1.6195520162582397,-41.464561462402344
-7.902468204498291,92.24107360839844,-30.334247589111328,94.3784408569336,32.97520065307617,0.9102479815483093,1.35590398311615,-35.289791107177734
-9.794461250305176,91.53495788574219,-3.9177839756011963,135.75856018066406,26.084999084472656,0.6099600195884705,1.09225594997406,-27.753360748291016
-13.181233406066895,85.7822265625,15.369768142700195,153.2948760986328,18.329999923706055,0.3472079932689667,0.79094398021698,-19.318607330322266
-17.080202102661133,71.09925079345703,38.42961502075195,161.56468200683594,10.133199691772461,0.1032240018248558,0.4519680142402649,-10.429967880249023
-16.05580711364746,52.491119384765625,63.50551223754883,174.81814575195312,2.143199920654297,-0.09384000301361084,0.11299200356006622,-1.7966400384902954
-17.811912536621094,32.14886474609375,72.78556823730469,152.42274475097656,-5.160600185394287,-0.30028799176216125,-0.22598400712013245,6.080207824707031
-17.299715042114258,6.8430562019348145,85.9937973022461,133.6249237060547,-11.120200157165527,-0.4410479962825775,-0.508463978767395,12.45355224609375
-13.87113094329834,-15.326784133911133,92.5615463256836,111.3385238647461,-15.62279987335205,-0.5442720055580139,-0.7062000036239624,17.285568237304688
-10.87112045288086,-38.01582336425781,87.39672088623047,67.52886199951172,-18.339399337768555,-0.563040018081665,-0.8756880164146423,20.12236785888672
-5.592354774475098,-59.88452911376953,83.3022689819336,31.288166046142578,-19.185400009155273,-0.5255039930343628,-0.9604319930076599,21.011232376098633
-0.7421630024909973,-75.31515502929688,71.92303466796875,-7.319779872894287,-18.17959976196289,-0.4128960072994232,-0.9227679967880249,19.79140853881836
4.296183109283447,-84.29730987548828,52.74979019165039,-47.734310150146484,-15.256199836730957,-0.2345999926328659,-0.79094398021698,16.51963233947754
9.752649307250977,-89.43739318847656,32.84911346435547,-81.99710845947266,-10.77239990234375,0.0,-0.5649600028991699,11.564687728881836
14.372875213623047,-89.27124786376953,9.030648231506348,-115.43448638916016,-4.944399833679199,0.21583199501037598,-0.3295600116252899,5.172431945800781
19.3171443939209,-80.7044448852539,-14.444879531860352,-132.95523071289062,1.6449999809265137,0.45981600880622864,-0.03766399994492531,-1.976304054260254
22.034923553466797,-67.79713439941406,-35.447113037109375,-142.5332489013672,8.63860034942627,0.6381120085716248,0.26364800333976746,-9.531647682189941
22.8293514251709,-49.71859359741211,-56.605224609375,-146.67593383789062,15.594599723815918,0.8351759910583496,0.54612797498703,-16.992431640625
22.923429489135742,-28.566383361816406,-72.76478576660156,-137.7364501953125,22.09000015258789,0.985319972038269,0.8191919922828674,-23.89531135559082
20.72829818725586,-5.908495903015137,-83.759521484375,-121.07227325439453,27.447999954223633,1.0697760581970215,1.0640079975128174,-29.644559860229492
17.97916030883789,16.9051513671875,-90.2545166015625,-97.19733428955078,31.386600494384766,1.1354639530181885,1.2429120540618896,-33.83356857299805
14.216079711914062,40.38337707519531,-86.4510498046875,-55.661476135253906,33.4640007019043,1.12608003616333,1.3653199672698975,-35.98953628540039
9.428606033325195,61.888641357421875,-80.71466064453125,-16.16581153869629,33.4452018737793,1.0510079860687256,1.4218159914016724,-35.923343658447266
4.160294055938721,76.67545318603516,-69.80306243896484,20.90030860900879,30.756799697875977,0.891480028629303,1.3935680389404297,-32.9447021484375
-1.2020950317382812,86.84139251708984,-50.90001678466797,61.82878112792969,24.449399948120117,0.7131839990615845,1.2617440223693848,-26.20257568359375
-5.811868190765381,92.1060791015625,-29.669160842895508,99.2375259399414,14.541799545288086,0.4691999852657318,1.0828399658203125,-15.69696044921875
-10.306657791137695,91.21305847167969,-6.640488147735596,129.65354919433594,3.95740008354187,0.19706399738788605,0.8003600239753723,-4.415952205657959
-13.954754829406738,83.736572265625,16.50249671936035,150.69403076171875,-3.421600103378296,-0.07507199794054031,0.4708000123500824,3.5743680000305176
-16.4007568359375,70.5904312133789,37.89962387084961,161.0974578857422,-8.074600219726562,-0.2815200090408325,0.12240800261497498,8.812992095947266
-18.48090362548828,51.82654571533203,58.39264678955078,160.6769561767578,-11.975600242614746,-0.48796799778938293,-0.2354000061750412,13.200575828552246
-19.3171443939209,31.172767639160156,74.1677017211914,150.6005859375,-15.71679973602295,-0.6381120085716248,-0.5272960066795349,17.39904022216797
-18.00006675720215,7.632239818572998,84.64283752441406,130.75930786132812,-19.24180030822754,-0.7694879770278931,-0.7815279960632324,21.294912338256836
-15.240473747253418,-15.139871597290039,91.09627532958984,106.93108367919922,-22.475400924682617,-0.8351759910583496,-0.9604319930076599,24.74635124206543
-11.404223442077637,-38.36888122558594,88.43592071533203,67.80919647216797,-24.68440055847168,-0.8351759910583496,-1.1110880374908447,27.072528839111328
-6.742185115814209,-60.26873779296875,82.10719299316406,26.52252197265625,-25.267200469970703,-0.7882559895515442,-1.1770000457763672,27.65880012512207
-1.4738730192184448,-75.42937469482422,71.49696350097656,-9.500140190124512,-23.998199462890625,-0.6287279725074768,-1.16758394241333,26.14583969116211
3.919874906539917,-84.73343658447266,52.94723892211914,-48.746620178222656,-20.820999145507812,-0.4410479962825775,-1.0451760292053223,22.590383529663086
8.738707542419434,-89.80083465576172,31.695600509643555,-86.35782623291016,-16.064599990844727,-0.21583199501037598,-0.8097760081291199,17.342304229736328
13.379839897155762,-89.49969482421875,8.70849609375,-118.00419616699219,-9.973400115966797,0.028152000159025192,-0.5555440187454224,10.647456169128418
17.122013092041016,-81.74285125732422,-14.850168228149414,-139.3561553955078,-3.083199977874756,0.3096719980239868,-0.2542319893836975,3.148848056793213
74.88529205322266,-51.224273681640625,-20.524200439453125,7.195188045501709,-0.2443999946117401,0.30028799176216125,-0.05649600178003311,0.03782400116324425
86.9898681640625,-39.3553581237793,-46.888702392578125,0.763126015663147,-0.2632000148296356,0.27213600277900696,0.14124000072479248,-0.08510400354862213
74.57170104980469,-20.68492889404297,-64.25373840332031,-18.937984466552734,-0.25380000472068787,0.01876799948513508,0.11299200356006622,0.18911999464035034
75.21978759765625,4.267824172973633,-74.13652801513672,9.811619758605957,-0.272599995136261,-0.03753599897027016,0.30131199955940247,0.08510400354862213
65.03856658935547,24.485471725463867,-82.89698028564453,11.47803783416748,-0.25380000472068787,-0.15014399588108063,0.357807993888855,0.14183999598026276
31.766666412353516,40.58067321777344,-87.42789459228516,-26.46022605895996,-0.2632000148296356,-0.32844001054763794,0.357807993888855,0.2836799919605255
25.191730499267578,63.74737548828125,-79.1039047241211,17.62976837158203,-0.30079999566078186,-0.4222800135612488,0.3766399919986725,0.3782399892807007
-0.5644620060920715,73.53948974609375,-72.32832336425781,1.1213279962539673,-0.28200000524520874,-0.4691999852657318,0.3766399919986725,0.406607985496521
-32.97921371459961,81.31710052490234,-57.18717575073242,-14.54611587524414,-0.2632000148296356,-0.4973520040512085,0.3107280135154724,0.4822559952735901
-39.03150177001953,85.37725067138672,-35.84200668334961,18.751096725463867,-0.25380000472068787,-0.4785839915275574,0.2542319893836975,0.5295360088348389
-64.43228912353516,78.98070526123047,-18.092472076416016,-6.463210105895996,-0.25380000472068787,-0.4504320025444031,0.1789039969444275,0.5579040050506592
-76.8818130493164,70.44505310058594,5.383056163787842,-1.6352699995040894,-0.2632000148296356,-0.40351200103759766,0.11299200356006622,0.5862720012664795
-78.39749908447266,57.90118408203125,26.167055130004883,9.936211585998535,-0.25380000472068787,-0.3190560042858124,0.028248000890016556,0.6240959763526917
-84.37661743164062,36.27131271362305,44.56089782714844,-6.073860168457031,-0.2632000148296356,-0.25336799025535583,-0.09415999799966812,0.6240959763526917
-77.4671859741211,17.51780891418457,62.80924987792969,5.404178142547607,-0.25380000472068787,-0.12199199944734573,-0.20715199410915375,0.652463972568512
-68.66575622558594,-4.475503921508789,73.71045684814453,1.1680500507354736,-0.25380000472068787,-0.028152000159025192,-0.2918959856033325,0.652463972568512
-57.198814392089844,-26.167680740356445,81.66033935546875,-2.1180639266967773,-0.25380000472068787,0.09384000301361084,-0.4143039882183075,0.652463972568512
-34.94437789916992,-44.661582946777344,83.94657897949219,7.880444049835205,-0.272599995136261,0.18768000602722168,-0.4519680142402649,0.5579040050506592
-17.31016731262207,-62.94780731201172,79.42605590820312,-1.7131400108337402,-0.2443999946117401,0.2815200090408325,-0.4896320104598999,0.5389919877052307
4.317089080810547,-75.13862609863281,71.08128356933594,0.45164600014686584,-0.25380000472068787,0.35659199953079224,-0.4896320104598999,0.4538879990577698
24.188241958618164,-81.3897933959961,58.8291130065918,2.787745952606201,-0.2443999946117401,0.3941279947757721,-0.4143039882183075,0.3309600055217743
43.34859085083008,-82.39704132080078,37.49433517456055,-2.7410240173339844,-0.2443999946117401,0.3659760057926178,-0.3389759957790375,0.2836799919605255
64.95494079589844,-80.42407989501953,17.458560943603516,3.628741979598999,-0.272599995136261,0.32844001054763794,-0.2542319893836975,0.2553119957447052
75.15706634521484,-70.82926177978516,-3.574847936630249,1.7287139892578125,-0.25380000472068787,0.2815200090408325,-0.16948799788951874,0.19857600331306458
82.84002685546875,-57.24699020385742,-25.969608306884766,-0.031147999688982964,-0.25380000472068787,0.19706399738788605,-0.08474399894475937,0.18911999464035034
86.2581558227539,-37.66276931762695,-45.21559143066406,5.762380123138428,-0.25380000472068787,0.09384000301361084,0.028248000890016556,0.18911999464035034
80.049072265625,-17.07129669189453,-62.81964111328125,-0.06229599937796593,-0.25380000472068787,0.00938399974256754,0.11299200356006622,0.18911999464035034
71.28945922851562,4.735104084014893,-74.90553283691406,1.7754360437393188,-0.25380000472068787,-0.09384000301361084,0.18831999599933624,0.17020800709724426
57.522857666015625,26.47920036315918,-82.17993927001953,3.130373954772949,-0.23499999940395355,-0.18768000602722168,0.28248000144958496,0.19857600331306458
36.83637237548828,45.76228713989258,-82.78266906738281,-0.2180359959602356,-0.25380000472068787,-0.25336799025535583,0.3389759957790375,0.20803199708461761
18.47045135498047,62.97895812988281,-79.71703338623047,3.2705399990081787,-0.25380000472068787,-0.35659199953079224,0.3483920097351074,0.29313600063323975
-3.8467040061950684,75.25284576416016,-70.59285736083984,1.8533060550689697,-0.2632000148296356,-0.4222800135612488,0.3672240078449249,0.302592009305954
-25.327619552612305,82.55280303955078,-56.948158264160156,1.2147719860076904,-0.25380000472068787,-0.4410479962825775,0.3483920097351074,0.36878401041030884
-43.41130828857422,83.84041595458984,-37.546295166015625,5.154994010925293,-0.2443999946117401,-0.4410479962825775,0.273063987493515,0.4538879990577698
-62.01765060424805,80.01910400390625,-17.541696548461914,0.763126015663147,-0.2443999946117401,-0.3941279947757721,0.1789039969444275,0.5011680126190186
-74.0490493774414,71.23423767089844,3.82425594329834,1.8065840005874634,-0.2443999946117401,-0.3378239870071411,0.06591200083494186,0.5295360088348389
-81.80517578125,57.3612174987793,25.740983963012695,2.382822036743164,-0.2443999946117401,-0.25336799025535583,-0.03766399994492531,0.5768160223960876
-83.29995727539062,37.631614685058594,45.225982666015625,-0.6229599714279175,-0.2443999946117401,-0.15014399588108063,-0.14124000072479248,0.567359983921051
-79.61004638671875,17.62164878845215,63.11061477661133,2.2426559925079346,-0.2443999946117401,-0.04692000150680542,-0.2354000061750412,0.5484480261802673
