220kV IV段电压_A相_5,220kV IV段电压_B相_6,220kV IV段电压_C相_7,220kV IV段电压_3U0_8,220kV虹花I回线_A相_37,220kV虹花I回线_B相_38,220kV虹花I回线_C相_39,220kV虹花I回线_3I0_40
76.51512908935547,-5.804907321929932,-70.3377685546875,0.37343624234199524,0.3058662414550781,0.09262517094612122,-0.3416692912578583,0.04635992273688316
63.912757873535156,16.58692741394043,-80.98275756835938,-0.8091118931770325,0.28732889890670776,0.18525034189224243,-0.40630945563316345,0.03708793967962265
46.722999572753906,36.80580520629883,-83.90572357177734,-0.6379535794258118,0.16683612763881683,0.2686130106449127,-0.3693722188472748,0.027815954759716988
26.136714935302734,56.04167556762695,-82.19547271728516,-0.07779921591281891,0.03707469627261162,0.37050068378448486,-0.3693722188472748,0.027815954759716988
5.602203845977783,70.69363403320312,-76.32881164550781,0.0,-0.07414939254522324,0.3982882499694824,-0.2954977750778198,0.027815954759716988
-16.70305824279785,81.34114074707031,-64.35708618164062,0.5134748220443726,-0.15756745636463165,0.4631258547306061,-0.22162333130836487,0.018543969839811325
-37.320411682128906,84.39363098144531,-46.746734619140625,0.48235514760017395,-0.25025421380996704,0.4260757863521576,-0.13851457834243774,0.027815954759716988
-56.042747497558594,82.45865631103516,-26.31706428527832,-0.24895749986171722,-0.34294095635414124,0.45386335253715515,-0.05540583282709122,0.03708793967962265
-70.60226440429688,76.633056640625,-5.80447244644165,0.18671812117099762,-0.3614782989025116,0.32418811321258545,0.0923430547118187,0.009271984919905663
-81.0921630859375,64.66107940673828,16.128141403198242,-0.9180307984352112,-0.4170903265476227,0.2686130106449127,0.15698319673538208,0.018543969839811325
-83.78453063964844,46.89454650878906,36.599273681640625,-0.6846331357955933,-0.3985529839992523,0.1667253077030182,0.25856056809425354,0.009271984919905663
-82.46941375732422,26.851577758789062,55.868045806884766,0.31119686365127563,-0.3522096276283264,0.07410013675689697,0.35090360045433044,0.018543969839811325
-76.63938903808594,6.167067527770996,70.37922668457031,-0.20227797329425812,-0.25025421380996704,0.018525034189224243,0.41554373502731323,0.03708793967962265
-64.19235229492188,-16.473106384277344,80.98275756835938,0.560154378414154,-0.24098552763462067,-0.13893775641918182,0.41554373502731323,0.009271984919905663
-46.422698974609375,-37.11622619628906,83.81243896484375,0.34231656789779663,-0.11122409254312515,-0.24082544445991516,0.3878408372402191,0.009271984919905663
-56.632999420166016,-57.26266860961914,70.44142150878906,-83.08956909179688,4.087485313415527,-0.36123818159103394,0.20315472781658173,3.8293297290802
7.590416431427002,-71.1385726928711,85.75071716308594,42.07381820678711,-0.6858819127082825,-1.5746278762817383,-0.0923430547118187,-2.327268123626709
8.512036323547363,-80.10979461669922,62.13895034790039,-18.376174926757812,-0.06488072127103806,-0.9540392756462097,0.1846861094236374,-0.8344786167144775
26.074583053588867,-81.19627380371094,44.290199279785156,-18.220577239990234,1.0473601818084717,-0.6298511624336243,0.31396639347076416,0.6861268877983093
45.57356643676758,-85.90435028076172,30.400924682617188,-16.960229873657227,3.049393892288208,-0.6576387286186218,0.16621750593185425,2.6054277420043945
49.570701599121094,-77.8644027709961,7.639100551605225,-35.9432373046875,6.154399394989014,-0.7595264315605164,-0.1477488875389099,5.25721549987793
57.99989700317383,-62.10526657104492,-15.951933860778809,-35.05632781982422,9.695033073425293,-0.9633017778396606,-0.44324666261672974,8.289154052734375
60.96150588989258,-45.28034973144531,-34.99267578125,-33.78042221069336,13.36542797088623,-1.0744520425796509,-0.7664473652839661,11.5158052444458
56.798683166503906,-24.450973510742188,-52.520111083984375,-35.009647369384766,16.887523651123047,-1.3152774572372437,-1.0896480083465576,14.501384735107422
56.94365692138672,-3.404304027557373,-68.43058776855469,-25.969379425048828,20.057411193847656,-1.454215168952942,-1.3112714290618896,17.218076705932617
48.28664779663086,17.38368034362793,-78.1738052368164,-21.81490135192871,22.522878646850586,-1.5283153057098389,-1.4959574937820435,19.415536880493164
36.347015380859375,37.3024787902832,-82.28876495361328,-15.015249252319336,24.052209854125977,-1.5190528631210327,-1.6437063217163086,20.81560516357422
23.82748794555664,56.05202102661133,-79.91514587402344,-0.07779921591281891,24.524911880493164,-1.5005277395248413,-1.8006895780563354,21.15867042541504
8.284219741821289,70.98336029052734,-76.4946517944336,4.948030471801758,23.950254440307617,-1.4912652969360352,-1.772986650466919,20.63016700744629
